country,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE
2018-02,17.9,27.0,32.5,21.5,9.1,50.8,27.4,19.5,4.4,18.9,19.7,13.5,13.1,2.0,20.4,22.0,19.8,22.8,21.0,24.3,28.9,33.9,28.6,13.7,17.7,0.1,-10.7,24.5
2018-03,15.2,24.8,25.3,24.3,8.8,56.2,16.7,18.2,5.5,21.5,18.3,16.5,9.6,2.0,20.9,30.6,30.3,19.0,25.0,16.3,25.0,35.1,23.5,16.9,16.3,0.4,-9.2,27.4
2018-04,12.1,26.4,29.3,23.5,3.3,45.1,13.1,12.2,5.3,16.1,21.6,18.8,8.9,0.0,21.5,34.9,21.1,22.2,30.0,15.5,23.7,31.4,24.1,16.5,11.0,-0.4,-8.6,25.7
2018-05,16.2,19.7,14.4,25.1,-1.7,50.1,27.0,16.8,5.9,14.9,26.5,17.8,1.5,-6.0,23.3,24.1,20.0,21.4,30.0,11.9,23.4,34.2,24.1,17.7,13.5,0.4,-8.8,28.7
2018-06,2.3,17.2,10.8,23.7,-2.2,51.7,29.8,19.6,3.7,22.1,22.8,14.9,9.3,-1.0,13.3,30.5,22.6,19.0,22.0,16.8,25.8,32.6,28.1,14.1,16.5,-2.0,-11.5,31.5
2018-07,5.8,18.4,9.2,27.6,-0.1,33.2,26.9,10.4,2.0,11.8,28.9,16.5,7.7,-2.0,14.9,32.6,18.0,19.4,16.0,19.0,25.3,29.4,27.6,19.3,16.9,-1.7,-11.1,33.2
2018-08,-0.1,19.9,20.0,19.7,-0.4,46.9,19.2,14.3,5.3,28.4,23.3,20.7,15.5,-3.0,21.7,37.5,13.3,19.2,24.0,19.4,22.9,27.2,22.3,14.5,13.9,0.4,-11.6,35.4
2018-09,-1.3,16.7,15.1,18.3,-2.8,39.9,23.9,15.8,9.3,9.2,16.5,13.8,16.0,7.0,12.4,35.9,20.0,17.4,16.0,22.2,26.2,31.8,24.6,18.2,18.4,1.3,-8.9,33.5
2018-10,5.6,15.2,16.8,13.6,-5.2,48.5,20.8,14.3,12.1,20.4,26.4,14.6,13.7,5.0,11.6,37.1,23.5,16.3,12.0,17.3,22.6,25.6,24.9,12.9,12.5,-1.8,-15.9,35.4
2018-11,-2.9,8.9,9.2,8.6,-10.2,46.4,22.4,15.6,11.5,20.1,22.0,15.6,8.6,6.0,21.6,31.2,29.4,17.5,22.0,14.0,19.9,27.3,18.2,12.0,17.4,-1.2,-13.5,31.1
2018-12,-3.3,17.0,20.2,13.8,-7.5,41.6,21.7,15.4,5.5,25.0,17.0,17.8,4.9,3.0,18.5,38.0,31.0,16.9,25.0,14.0,20.0,24.8,21.1,7.2,19.0,-2.3,-18.9,34.2
2019-01,-6.3,8.1,13.2,3.0,-9.6,34.9,28.3,13.8,12.4,10.5,21.8,10.4,4.3,2.0,5.2,27.9,32.0,13.7,-2.0,14.1,17.6,20.2,18.6,15.1,17.8,-3.2,-22.5,33.8
2019-02,3.7,17.1,21.4,12.8,-4.9,33.7,22.4,10.9,10.3,14.8,23.6,12.5,1.0,2.0,12.4,27.2,21.8,10.6,18.0,11.4,14.7,19.9,12.8,11.6,8.8,-3.7,-20.5,31.4
2019-03,-1.2,8.4,12.3,4.5,-9.5,42.2,24.7,13.2,13.6,22.4,27.5,6.0,1.5,6.0,4.8,19.1,17.2,12.6,6.0,22.4,20.7,21.5,18.3,13.1,11.3,-1.9,-17.9,31.7
2019-04,-3.0,2.0,-1.6,5.7,-11.8,35.0,28.0,15.1,2.3,14.3,17.7,9.3,-2.2,2.0,7.3,22.5,28.0,6.5,12.0,17.5,18.4,22.3,15.3,6.4,7.0,-1.1,-19.5,32.1
2019-05,-2.8,4.1,1.5,6.8,-5.9,38.0,29.0,18.1,-1.1,17.9,12.6,1.6,-5.6,7.0,-1.6,13.5,13.0,7.6,0.0,22.9,20.3,20.4,17.6,13.6,9.5,-3.7,-19.4,40.3
2019-06,0.5,9.4,5.9,13.0,-4.0,27.6,19.8,13.1,3.7,21.1,8.0,-1.3,-13.6,11.0,-2.7,9.8,14.7,9.7,7.0,17.9,17.7,21.9,13.2,10.1,7.5,-3.6,-22.8,33.1
2019-07,-7.9,3.4,4.2,2.6,-10.4,31.2,20.9,12.0,5.0,7.8,15.9,-4.6,-10.3,15.0,-8.0,9.1,11.1,3.0,-6.0,14.0,15.4,20.0,12.2,8.1,2.9,-1.1,-17.4,30.8
2019-08,-11.8,9.3,11.0,7.5,-8.7,37.9,25.2,14.0,0.3,6.4,21.0,-7.3,-20.3,10.0,-13.2,1.4,3.4,1.6,-14.0,19.3,15.4,19.0,7.8,8.6,0.9,-3.1,-23.1,30.9
2019-09,-14.1,5.3,8.1,2.6,-12.3,32.9,26.9,14.4,3.3,21.2,16.6,-8.7,-23.8,8.0,-14.5,-3.5,-1.0,-1.2,-13.0,14.2,10.3,12.7,4.1,4.3,2.4,-4.3,-26.4,29.3
2019-10,-3.4,15.0,23.7,6.3,-9.1,34.6,19.8,13.4,-5.9,18.4,14.3,-6.4,-23.2,12.0,-13.3,6.2,-6.5,3.6,-15.0,7.3,8.0,13.4,3.3,-1.2,-0.5,-3.2,-26.1,31.9
2019-11,-2.9,5.3,9.1,1.4,-11.6,41.4,26.3,18.2,0.5,23.1,13.0,-7.0,-12.4,11.0,-13.4,3.5,-6.6,-0.5,-18.0,14.0,12.2,18.3,4.4,6.0,-1.6,-3.7,-24.3,32.2
2019-12,-0.4,0.0,6.1,-6.2,-10.1,48.6,41.7,24.7,7.5,28.9,16.1,-5.9,-6.2,13.0,-15.6,10.8,-1.9,4.8,-20.0,9.0,9.2,16.2,2.5,4.2,-6.1,-2.5,-22.4,29.4
2020-01,5.6,7.3,16.1,-1.5,-10.5,40.9,35.3,21.5,9.4,20.6,11.6,-0.1,-5.8,6.0,-12.8,18.4,-5.0,4.6,-16.0,12.2,12.1,19.4,4.9,6.1,-5.2,-3.6,-22.5,36.9
2020-02,-4.5,-1.1,7.4,-9.6,-12.4,46.7,46.4,24.2,7.3,23.8,20.5,1.8,-12.0,3.0,-13.4,21.7,-1.2,6.8,-12.0,10.4,10.2,15.8,4.5,5.6,-9.2,-2.5,-20.8,32.8
2020-03,7.4,-3.9,1.4,-9.2,-4.8,26.2,41.7,19.1,-7.4,10.4,10.6,-2.0,-1.5,3.0,-8.3,5.4,-1.9,3.5,-12.0,1.4,1.1,-0.6,2.5,-6.8,-7.7,-4.4,-22.0,30.9
2020-04,-19.2,-26.2,-37.6,-14.9,-44.5,-36.0,-7.0,-21.3,-39.6,-43.7,20.8,-33.5,-51.3,17.0,-27.7,-55.8,-11.1,-14.3,-31.0,-51.5,-55.0,-67.8,-45.7,-60.7,-33.1,-7.3,-23.0,17.2
2020-05,-29.7,-35.3,-48.5,-22.2,-48.5,-19.0,-9.1,-16.6,-21.1,-15.1,21.7,-31.0,-36.6,13.0,-39.6,-40.3,-41.0,-12.5,-38.0,-57.0,-49.9,-44.5,-48.0,-45.4,-43.5,-7.6,-27.8,22.2
2020-06,-46.5,-30.6,-31.1,-30.0,-48.6,14.5,-14.2,-7.2,-17.4,-3.0,22.0,-16.6,-32.6,12.0,-32.7,-5.0,-49.2,-3.3,-29.0,-49.1,-37.8,-20.4,-43.8,-29.8,-41.5,-3.0,-14.9,27.1
2020-07,-35.7,-24.0,-25.8,-22.2,-40.3,17.2,-4.1,1.3,-13.0,1.8,9.0,-8.8,-24.4,8.0,-33.0,14.7,-29.9,-5.3,-30.0,-43.0,-22.9,12.7,-38.5,-13.0,-43.0,-1.2,-12.8,25.1
2020-08,-38.6,-23.0,-19.0,-27.0,-35.5,11.9,13.2,6.7,-7.7,6.4,4.9,-5.7,-24.3,4.0,-28.1,15.0,-19.5,2.0,-27.0,-16.7,-13.2,2.8,-25.8,-14.2,-37.1,-0.5,-9.2,24.2
2020-09,-26.0,-24.7,-20.9,-28.4,-35.0,25.9,15.9,13.4,-2.7,12.2,1.6,1.4,-13.8,4.0,-19.5,27.7,4.1,5.9,-18.0,0.2,-2.6,10.6,-18.6,-9.6,-34.5,1.6,-4.0,18.9
2020-10,-32.3,-25.7,-17.4,-34.0,-35.0,26.6,29.8,17.4,-2.9,11.5,4.1,2.3,-9.2,2.0,-17.3,26.1,20.4,8.2,-18.0,-3.7,-0.4,16.3,-13.8,-1.3,-25.6,1.6,-2.8,22.4
2020-11,-30.9,-17.6,-6.9,-28.3,-31.2,10.4,22.3,8.9,-7.5,4.2,6.0,7.1,-5.3,-4.0,-9.4,26.5,16.3,8.6,-13.0,9.0,3.1,5.4,-5.0,-2.0,-22.6,-0.9,-10.1,17.0
2020-12,-29.3,-19.6,-13.9,-25.2,-26.9,19.6,5.7,8.1,-2.5,15.9,1.1,6.3,-0.3,4.0,-9.6,32.6,17.1,14.6,-12.0,-2.0,0.9,9.6,-4.9,3.2,-21.1,1.9,-2.7,16.6
2021-01,-24.4,-24.0,-12.9,-35.2,-17.4,27.0,-1.6,6.3,-4.6,13.6,6.4,14.8,9.2,-3.0,1.2,40.2,15.9,22.1,-1.0,5.2,9.4,21.0,2.1,8.2,-18.1,2.7,-1.9,19.8
2021-02,-11.6,-17.8,-9.6,-26.1,-12.3,20.7,5.4,6.8,-4.7,10.8,5.6,14.9,12.0,-4.0,5.3,35.3,20.7,18.4,11.0,10.4,14.2,23.6,8.5,10.6,-8.1,5.1,3.0,24.2
2021-03,-5.7,-17.8,-10.6,-25.0,-12.0,13.3,5.7,6.1,-8.3,2.7,0.8,16.3,10.5,-9.0,9.7,30.4,33.0,23.2,16.0,6.4,13.6,24.2,10.2,12.3,-6.7,4.3,1.2,24.9
2021-04,-3.3,-13.2,-8.5,-18.0,-9.6,40.0,18.0,20.0,1.4,25.1,-2.1,18.7,18.7,-15.0,10.2,30.8,34.9,27.8,18.0,19.5,25.2,35.7,20.4,21.2,-3.1,5.6,5.4,25.3
2021-05,1.2,-3.1,9.6,-15.7,0.4,29.0,25.9,18.0,7.9,23.9,0.8,24.0,15.4,-12.0,19.3,40.6,29.9,36.3,25.0,27.9,30.8,37.2,27.2,21.6,9.4,8.9,11.7,28.8
2021-06,11.5,4.4,9.9,-1.1,9.9,46.5,23.8,24.1,12.6,34.0,-2.0,21.5,20.5,-13.0,19.3,32.3,32.8,37.7,25.0,34.8,34.5,37.4,31.3,23.2,8.5,7.8,11.6,30.0
2021-07,5.4,9.1,22.2,-4.1,17.1,42.2,32.8,27.3,13.0,29.8,-6.9,25.9,20.6,-27.0,22.0,28.6,24.2,40.2,28.0,39.0,38.5,37.7,38.8,26.0,12.0,7.8,9.1,29.9
2021-08,-1.6,11.0,22.9,-0.9,18.8,39.9,20.2,20.1,13.3,24.3,-0.2,28.5,27.7,-23.0,20.9,41.7,23.6,36.8,28.0,36.3,37.6,42.2,34.1,24.9,15.9,6.8,5.7,29.6
2021-09,1.1,10.5,24.1,-3.0,21.8,37.9,18.9,25.1,10.3,23.3,-18.5,26.5,33.2,-20.0,28.5,31.1,16.2,39.8,35.0,38.1,38.7,40.9,37.3,29.5,20.5,6.4,8.2,34.3
2021-10,12.7,18.7,30.6,6.8,23.6,36.6,27.8,27.5,19.1,25.5,-18.1,31.0,35.7,-22.0,29.8,41.2,18.5,40.4,34.0,40.3,41.5,44.4,39.9,39.6,24.4,4.9,3.7,37.6
2021-11,17.1,18.2,36.0,0.4,22.5,40.4,32.3,30.3,20.5,38.2,-18.1,30.1,28.8,-20.0,28.7,41.5,21.4,45.0,28.0,37.0,40.5,46.0,38.5,38.9,22.4,2.6,0.7,39.7
2021-12,12.7,13.4,27.1,-0.3,27.8,32.6,29.7,25.4,15.5,34.9,-13.9,32.7,36.6,-19.0,39.4,39.6,12.1,45.7,43.0,36.0,37.5,36.4,40.1,37.1,29.9,2.6,-1.5,38.6
2022-01,11.6,18.2,30.1,6.2,29.2,18.0,12.4,13.0,14.4,16.6,-8.7,28.1,29.2,-16.0,33.2,35.1,29.9,45.4,34.0,28.2,31.1,30.2,35.0,30.3,24.9,-2.4,-11.0,41.6
2022-02,9.4,14.1,25.4,2.9,30.4,46.7,21.4,28.5,14.3,34.8,-17.3,30.1,29.0,-16.0,34.3,40.1,20.7,51.7,38.0,23.4,31.4,40.4,30.2,34.5,17.9,-2.0,-9.4,40.5
2022-03,8.2,14.2,23.4,5.0,32.2,38.3,17.7,21.7,8.7,24.5,-9.2,29.3,25.5,-12.0,34.7,41.1,27.9,52.9,36.0,24.4,32.4,39.5,33.3,33.3,23.3,-11.2,-30.9,64.1
2022-04,10.6,6.0,5.5,6.4,34.0,30.0,17.0,18.0,12.3,12.3,-7.0,23.8,22.7,-13.0,34.2,24.1,16.9,53.3,40.0,24.5,30.7,36.4,31.2,34.1,29.9,-10.4,-30.9,51.2
2022-05,3.2,6.3,3.6,9.0,38.4,34.0,16.9,19.0,9.9,15.8,-6.1,27.3,24.4,-20.0,30.3,31.5,13.9,54.1,34.0,28.9,30.2,29.1,32.8,31.5,30.4,-13.7,-31.7,44.5
2022-06,0.4,4.6,0.0,9.2,31.6,25.4,12.7,12.4,12.6,13.9,1.1,20.6,22.5,-10.0,27.3,24.4,10.8,49.1,33.0,24.8,24.9,23.5,26.4,27.2,26.5,-15.1,-36.4,40.0
2022-07,-12.5,4.6,0.2,8.9,21.1,4.2,-1.2,-1.0,2.0,0.8,6.1,21.5,26.5,-7.0,24.0,33.4,15.1,39.0,31.0,22.0,23.6,20.9,28.1,26.0,28.9,-20.0,-40.1,31.7
2022-08,1.4,6.3,5.9,6.7,13.6,12.9,-3.8,-0.2,2.3,14.3,9.8,19.8,19.7,-9.0,23.8,26.6,7.6,40.0,28.0,14.3,17.2,15.9,21.5,21.9,25.9,-20.4,-37.2,24.7
2022-09,-6.9,5.6,1.1,10.0,11.2,0.9,-12.1,-8.2,-6.7,-8.7,13.4,11.9,14.2,-1.0,15.6,19.3,6.2,38.3,21.0,13.1,15.0,13.4,18.6,19.5,24.5,-26.3,-47.0,33.5
2022-10,-10.3,3.7,3.6,3.9,1.7,-9.4,-23.2,-17.1,-6.8,-21.4,18.8,7.7,12.7,8.0,14.8,16.4,10.5,36.5,21.0,0.3,8.2,8.1,16.3,17.6,25.4,-27.4,-38.9,25.4
