country,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU
2016-11,2.5,3.3,6.8,-0.2,3.9,-0.9,16.1,-2.3,0.6,-10.3,22.1,0.4,3.3,4.3,-5.2,0.07376,10.7,0.1,3.1,-8.4,18.1,19.7,21.1,19.8,16.7,11.1,0.1,-12.2,24.6
2016-12,3.2,7.4,11.3,3.5,0.5,-4.7,15.5,-3.5,-0.5,-10.5,21.2,2.4,4.0,3.3,-3.0,13.22547,13.5,10.3,4.6,-7.2,19.3,20.8,19.0,24.0,16.2,13.2,-0.1,-12.9,23.6
2017-01,10.6,6.4,7.9,5.0,2.5,-5.0,11.4,-5.5,-2.8,-11.2,23.0,2.4,5.0,2.9,-2.7,13.42668,12.9,8.8,9.6,-7.0,16.8,19.7,20.8,21.4,15.8,11.8,-0.5,-13.4,30.0
2017-02,-1.1,5.2,7.5,2.8,2.6,-4.5,9.7,-6.6,0.8,-11.3,25.0,3.2,6.6,3.2,0.6,16.25315,12.1,10.5,11.2,-6.2,19.7,20.4,18.1,23.5,14.1,14.5,-2.2,-17.0,31.6
2017-03,-4.4,8.8,8.7,8.9,4.6,-4.7,9.7,-5.9,0.1,-11.6,22.5,4.2,4.3,2.1,0.7,17.77018,14.0,9.5,13.0,-4.0,18.0,18.2,15.9,20.8,12.4,13.4,-1.2,-15.0,33.3
2017-04,4.2,10.7,12.1,9.4,7.6,-0.6,20.8,-0.2,2.0,-8.0,21.0,6.3,7.1,1.3,6.0,25.7566,14.2,19.4,11.0,-2.1,18.9,19.5,16.3,23.5,15.1,13.9,-0.5,-12.2,30.1
2017-05,3.7,10.9,12.1,9.6,5.5,-3.6,6.0,-7.6,-0.5,-11.0,25.1,7.1,7.9,2.3,6.6,17.96389,16.9,9.1,12.7,-1.6,15.6,16.6,14.1,19.9,14.5,15.3,0.3,-12.3,30.3
2017-06,7.3,13.0,13.5,12.5,8.8,-1.4,18.2,-1.6,1.4,-7.2,21.7,9.2,8.8,0.8,11.3,24.13492,17.0,16.9,10.5,2.8,16.2,17.2,15.9,19.6,16.9,13.8,1.1,-9.8,30.6
2017-07,3.7,13.0,12.3,13.7,8.0,-2.7,16.5,-2.9,2.5,-6.8,22.5,10.8,10.8,-1.1,11.8,20.28062,19.5,12.0,9.8,3.8,18.7,19.1,18.6,19.9,17.2,16.2,1.5,-7.1,27.9
2017-08,5.8,12.2,11.6,12.9,6.1,-6.5,11.0,-6.5,0.2,-10.4,24.0,11.1,13.2,-0.4,13.5,18.67755,19.6,15.6,8.7,4.2,15.1,18.3,19.5,20.2,14.3,15.8,1.4,-8.4,28.6
2017-09,6.3,11.1,10.1,12.1,7.9,-4.9,13.7,-5.2,0.5,-9.7,24.2,12.7,11.4,-1.1,15.9,22.59854,21.2,18.7,12.1,8.0,13.0,17.2,19.6,18.8,16.5,10.9,2.1,-5.0,30.8
2017-10,6.5,11.5,9.9,13.1,10.2,-1.3,18.1,-2.3,2.8,-7.6,23.7,14.6,14.6,-1.1,19.7,21.40296,22.9,19.7,11.7,9.7,18.3,19.5,18.9,21.4,15.4,14.7,3.2,-1.0,28.8
2017-11,2.7,13.5,11.3,15.8,11.5,1.8,14.0,-2.2,3.8,-3.8,22.4,14.4,14.7,-2.4,18.8,16.47045,21.9,18.1,13.0,9.8,19.1,20.6,20.0,22.8,14.7,16.9,2.9,-0.5,29.9
2017-12,5.6,14.2,13.0,15.4,13.4,0.4,21.1,0.0,4.4,-1.8,21.4,15.5,17.3,-3.2,20.0,25.63966,23.4,22.7,17.8,10.0,19.1,21.3,20.5,24.2,16.5,18.0,2.2,-2.4,27.5
2018-01,8.2,15.3,14.9,15.6,17.1,0.0,19.2,-1.0,6.4,-4.1,22.0,16.4,16.0,-2.4,22.3,20.7203,24.5,17.1,16.3,12.3,22.8,22.5,18.1,26.7,19.4,16.8,2.8,-0.7,29.4
2018-02,12.3,15.6,12.2,19.1,14.5,-1.0,20.5,-1.1,4.0,-4.0,22.9,14.2,14.1,-3.1,20.5,17.96041,19.0,18.8,14.5,10.7,19.6,22.2,21.0,26.0,20.4,20.0,3.1,-1.7,31.1
2018-03,-2.6,15.6,10.9,20.2,11.2,-4.1,10.9,-6.0,0.6,-5.6,24.7,11.9,13.3,-1.8,17.5,14.65941,16.5,12.8,14.2,8.9,18.0,19.7,21.4,19.6,19.5,19.8,2.2,-3.5,27.1
2018-04,-0.6,16.0,11.7,20.3,10.9,-3.8,11.7,-6.4,2.1,-7.7,27.0,12.5,14.4,-1.6,18.6,11.77502,17.4,11.5,14.6,10.3,14.2,17.7,18.1,20.7,16.0,22.8,1.3,-7.1,27.9
2018-05,3.0,16.6,12.5,20.7,11.9,-4.5,19.4,-2.3,3.1,-4.8,21.6,12.1,12.1,-2.1,21.0,15.02368,13.3,11.9,12.1,10.1,13.5,18.5,21.5,20.5,19.6,20.8,0.9,-8.0,29.6
2018-06,6.7,15.0,9.2,20.8,15.2,-7.1,11.1,-5.9,2.1,-8.0,21.8,12.2,13.1,-1.9,18.7,9.77261,16.1,9.2,14.6,9.1,11.6,16.5,19.9,18.2,19.7,19.2,0.4,-12.6,32.7
2018-07,7.6,19.0,12.6,25.4,18.2,-7.2,13.3,-6.6,2.7,-8.3,25.8,10.3,11.7,0.6,17.6,5.8728,14.0,12.5,15.1,7.7,14.6,23.7,31.7,24.6,19.7,14.1,-0.6,-14.4,33.5
2018-08,10.4,17.6,10.7,24.4,19.8,-4.0,14.4,-4.6,1.0,-7.0,24.2,10.8,10.9,1.1,17.5,3.25405,16.0,7.4,15.9,8.1,13.9,22.2,27.9,24.8,23.1,11.0,0.7,-10.3,34.7
2018-09,9.1,18.0,12.0,24.1,20.0,-3.6,17.1,-2.2,1.0,-3.7,20.1,10.0,11.3,3.1,17.4,7.36591,15.5,4.4,16.5,7.4,12.7,22.3,30.9,23.2,21.8,10.3,1.2,-7.8,34.3
2018-10,8.2,21.7,17.6,25.9,20.0,-9.9,14.3,-5.4,-0.4,-8.0,20.7,7.8,10.6,4.4,12.7,-11.44885,15.0,7.7,14.4,4.4,11.9,20.7,27.8,22.4,21.4,11.8,0.9,-10.2,34.3
2018-11,10.6,22.6,19.2,26.0,25.1,-9.3,17.3,-5.0,0.3,-4.9,22.9,7.3,9.7,5.0,12.6,2.49672,14.3,10.7,17.3,2.0,14.1,23.0,29.0,26.0,17.9,13.3,0.8,-11.4,34.0
2018-12,11.0,20.9,17.7,24.2,25.8,-8.8,16.4,-5.5,-0.6,-5.7,24.1,4.2,8.6,4.8,7.6,-4.89782,9.9,4.7,21.1,-0.8,10.3,20.8,27.0,25.0,19.2,9.1,-0.4,-13.2,34.6
2019-01,17.8,19.8,16.3,23.3,22.7,-14.0,11.1,-8.8,-1.0,-7.7,23.6,3.1,4.2,6.1,4.7,-8.10689,10.8,-10.3,18.9,-4.4,7.3,18.9,24.6,24.9,17.5,9.6,-0.4,-16.4,32.8
2019-02,18.3,18.9,17.5,20.2,19.2,-10.8,16.3,-6.4,-2.9,-8.0,24.6,1.6,3.4,8.1,3.4,1.44181,9.4,8.2,13.0,-5.0,10.3,20.9,26.0,26.3,19.2,11.7,-0.2,-16.5,31.8
2019-03,15.1,18.4,15.9,20.8,17.8,-8.6,22.1,-3.3,-0.9,-5.7,23.4,-1.5,-0.4,9.5,2.0,-4.49509,3.1,0.9,11.4,-5.5,9.3,18.7,25.2,21.7,17.1,12.4,-0.1,-15.8,30.4
2019-04,9.6,18.2,12.3,24.1,8.3,-12.5,16.4,-6.5,-0.6,-4.5,23.5,-5.3,-3.2,12.9,-2.6,-4.96811,-0.5,-0.8,6.7,-8.7,11.1,20.8,28.9,22.2,17.3,13.1,-0.7,-18.1,32.7
2019-05,5.6,17.5,13.6,21.4,9.1,-10.5,18.6,-4.3,-1.2,-8.7,21.0,-5.4,-5.2,12.0,-8.2,-0.8966,3.9,-7.7,8.4,-14.1,10.0,21.1,31.2,22.3,14.7,10.7,-1.4,-19.7,35.4
2019-06,7.4,16.0,12.3,19.7,3.9,-9.5,23.5,-3.1,-2.3,-10.4,23.3,-9.5,-8.4,13.1,-12.8,-6.3859,-2.6,0.7,6.2,-17.0,7.7,18.8,28.8,19.9,15.5,8.8,-3.1,-20.0,33.4
2019-07,1.4,16.6,13.6,19.6,5.1,-14.6,17.4,-6.9,0.4,-8.4,23.4,-13.0,-12.7,15.2,-18.0,-26.73632,-5.7,-21.9,2.6,-22.0,5.2,14.5,21.7,16.5,14.3,13.2,-2.9,-20.9,34.0
2019-08,-0.2,14.8,11.2,18.4,5.5,-14.5,23.6,-4.9,-1.6,-8.1,23.7,-11.2,-11.8,13.0,-17.8,-10.79162,-2.8,-5.5,3.0,-20.4,5.4,12.9,17.9,15.3,8.4,8.6,-3.9,-26.0,35.6
2019-09,2.0,13.0,9.6,16.4,7.2,-17.8,18.5,-8.2,-4.9,-8.6,25.2,-15.6,-13.9,15.3,-23.9,-13.86968,-7.7,-11.2,1.1,-27.2,4.8,13.9,20.2,16.7,11.1,7.9,-2.4,-23.0,31.5
2019-10,-0.8,14.8,13.1,16.5,7.2,-16.7,20.2,-7.3,-0.8,-5.8,25.6,-15.5,-13.3,15.2,-22.7,-8.97588,-8.7,-2.7,2.3,-24.9,4.7,14.8,19.4,20.3,9.6,8.1,-4.1,-26.6,34.0
2019-11,1.6,14.3,11.1,17.5,11.3,-15.1,21.4,-5.1,-0.5,-6.8,21.5,-16.2,-15.2,14.6,-25.8,-4.38827,-8.3,-6.6,3.1,-28.2,5.8,14.4,22.4,15.0,13.1,5.9,-2.0,-18.7,28.3
2019-12,0.3,15.5,13.0,18.0,10.8,-15.1,22.6,-5.5,-0.5,-4.3,24.1,-16.5,-17.5,15.0,-27.0,-12.8724,-7.6,-12.9,2.7,-26.6,7.8,18.4,25.7,21.7,10.4,3.5,-3.7,-22.5,32.5
2020-01,8.7,16.0,12.1,19.8,12.6,-14.2,17.6,-6.2,-2.4,-9.0,21.9,-12.8,-16.8,11.7,-26.6,-3.38611,-0.1,-12.0,3.2,-27.8,8.4,18.6,24.1,23.4,12.4,4.6,-3.6,-23.4,35.1
2020-02,17.4,14.5,10.2,18.8,9.9,-15.5,16.8,-6.5,-1.5,-5.9,20.8,-12.1,-18.5,12.4,-23.9,3.98765,0.1,1.2,3.4,-24.6,12.0,20.1,25.1,23.1,9.5,8.3,-2.6,-19.1,34.4
2020-03,12.8,8.4,3.2,13.7,4.4,-40.0,4.5,-20.2,-8.7,-18.8,25.1,-17.2,-19.0,10.4,-23.1,-10.70854,-18.1,-4.8,0.0,-27.1,-6.0,0.6,-5.7,13.5,-0.3,5.6,-7.6,-34.1,33.3
2020-04,-2.7,-0.6,-5.3,4.1,-15.8,-59.5,-35.4,-41.6,-27.6,-50.0,29.8,-33.3,-28.2,19.5,-36.6,-46.71982,-43.8,-37.3,-4.6,-38.3,-33.7,-30.3,-36.3,-20.9,-14.5,-6.7,-16.3,-50.3,42.3
2020-05,-13.5,-1.9,-3.1,-0.8,-19.6,-41.4,-23.7,-30.6,-22.7,-33.1,26.6,-28.9,-28.9,22.4,-45.4,-53.39163,-18.8,-47.1,-6.0,-46.0,-43.8,-30.8,-16.7,-31.8,-11.0,-9.2,-14.8,-43.6,44.0
2020-06,-19.0,-0.9,0.9,-2.7,-19.3,-25.7,-7.7,-18.9,-13.3,-21.8,23.1,-23.5,-26.8,22.6,-48.4,-4.85106,0.4,-14.4,-4.0,-50.0,-38.6,-22.0,3.5,-31.0,-3.4,-9.3,-10.8,-30.2,30.4
2020-07,-12.7,-2.0,-0.9,-3.2,-15.1,-19.4,4.1,-11.3,-12.9,-14.7,18.5,-17.9,-23.8,17.1,-44.4,21.36734,7.8,4.8,-0.5,-44.8,-22.3,-10.8,9.4,-19.5,-3.0,-6.8,-10.3,-28.6,24.2
2020-08,-12.4,-1.8,-0.4,-3.1,-11.8,-17.7,9.9,-7.7,-10.0,-9.4,15.4,-12.9,-21.0,12.7,-36.1,26.5872,10.2,11.8,-0.4,-38.3,-7.6,0.5,11.7,-2.6,2.1,-6.3,-8.5,-25.3,26.6
2020-09,-10.1,1.8,3.5,0.0,-6.9,-18.0,8.7,-7.8,-5.1,-9.9,14.0,-10.1,-19.0,11.0,-34.9,16.32758,15.5,2.0,1.2,-37.7,-4.5,0.5,7.1,-1.1,1.9,-2.1,-8.3,-19.0,25.5
2020-10,-11.1,1.3,4.1,-1.6,-6.1,-18.3,15.2,-4.4,-1.9,-2.4,10.1,-6.4,-16.6,6.3,-26.4,33.19402,13.5,21.6,2.3,-30.5,-3.7,0.5,3.4,1.7,0.5,0.4,-9.5,-24.7,26.3
2020-11,-10.1,0.5,3.9,-2.8,-8.2,-26.5,10.6,-10.1,-5.8,-10.7,14.4,-6.5,-16.3,4.9,-20.2,21.38774,5.7,16.4,2.5,-24.6,-9.2,-5.5,-5.8,-1.3,2.4,-2.7,-11.6,-32.0,28.4
2020-12,-7.5,1.5,3.0,0.0,-6.4,-25.2,12.6,-8.3,-6.6,-8.8,12.3,-3.6,-13.8,2.5,-14.4,21.11095,6.1,9.2,5.1,-20.6,-17.7,-10.8,-1.6,-13.1,-2.8,-2.1,-10.5,-30.4,31.0
2021-01,-5.6,0.6,2.0,-0.7,-5.7,-39.2,-18.4,-25.7,-14.8,-28.4,19.5,-1.9,-11.6,3.5,-11.7,18.67855,9.5,7.0,8.3,-18.1,-20.7,-13.6,-5.1,-14.9,-4.0,-2.4,-14.0,-33.5,30.7
2021-02,-3.7,-1.3,-1.6,-0.9,-6.8,-30.3,-30.3,-27.8,-15.4,-27.6,22.9,4.0,-7.1,-0.1,-8.0,11.80835,20.0,10.1,13.1,-13.8,-19.8,-13.5,-3.1,-17.6,-5.5,-5.9,-12.0,-29.4,31.5
2021-03,0.4,-0.1,-1.6,1.4,-0.8,-11.4,-15.5,-14.9,-9.3,-13.8,17.8,11.7,-1.8,-4.1,0.9,28.88774,30.3,21.9,23.4,-4.5,-13.5,-3.4,17.5,-14.3,4.5,-3.2,-8.2,-20.5,38.0
2021-04,-6.0,1.4,2.6,0.2,11.4,-13.2,1.8,-8.0,-2.5,-2.9,12.7,18.5,3.2,-9.0,10.1,43.19397,36.5,35.9,30.6,3.0,-5.1,5.4,18.9,2.4,7.1,-2.2,-7.9,-20.1,35.0
2021-05,-2.4,3.5,2.7,4.3,29.4,-3.9,-0.6,-5.4,-1.9,-1.4,11.6,18.6,4.9,-10.0,17.9,22.21746,28.0,20.0,36.0,12.1,2.8,12.8,25.4,10.2,10.9,1.4,-4.3,-9.0,35.1
2021-06,-3.7,4.3,3.9,4.8,34.2,-2.9,15.5,1.0,-0.9,2.9,9.6,21.4,9.2,-11.0,25.7,25.59091,27.6,18.8,44.6,17.9,17.5,23.8,35.2,18.7,17.6,5.7,-1.2,-3.2,44.8
2021-07,-4.1,3.6,1.8,5.3,31.6,-3.3,14.7,3.1,3.3,8.0,2.1,23.2,16.2,-15.4,29.4,26.92881,24.7,21.9,44.7,19.0,15.1,21.9,25.9,24.8,10.5,6.8,-2.0,-2.3,43.6
2021-08,-3.7,5.5,3.9,7.1,33.2,-12.5,12.0,0.3,4.8,5.9,-1.6,23.9,15.4,-15.8,28.0,10.98053,27.9,6.4,49.0,18.1,15.0,21.0,24.3,23.8,15.0,9.4,-3.5,-5.3,45.1
2021-09,-0.2,8.6,8.7,8.4,29.5,-13.0,11.4,0.7,4.3,4.6,-3.5,25.6,15.3,-16.0,31.6,10.63858,29.2,4.6,49.5,22.8,13.0,18.0,21.0,19.9,16.2,10.6,-1.1,-4.9,43.6
2021-10,0.6,10.2,7.3,13.0,38.7,-17.3,8.7,-0.2,1.4,9.0,-8.0,23.0,14.7,-16.2,29.1,6.99299,23.7,9.0,52.6,19.5,13.4,19.8,24.2,21.8,14.9,12.2,-1.5,-3.1,48.4
2021-11,1.3,13.0,12.7,13.3,44.7,-21.2,9.5,1.5,1.5,10.1,-16.1,22.9,16.0,-13.7,30.6,0.15621,24.3,1.8,58.0,21.4,8.3,16.3,19.1,21.5,14.9,7.8,-3.9,-9.1,48.3
2021-12,0.3,12.3,10.3,14.3,44.5,-26.7,-3.3,-6.9,1.5,1.0,-9.4,25.3,18.7,-16.2,32.1,11.50015,27.7,13.4,57.0,22.4,-1.7,5.7,10.7,8.3,12.9,6.8,-5.8,-13.4,42.1
2022-01,2.8,10.6,7.1,14.2,43.9,-12.5,8.8,3.8,5.1,11.4,-15.1,24.2,20.7,-14.6,31.1,7.77832,26.9,9.1,57.3,21.4,-1.8,6.9,16.5,5.8,10.8,1.6,-4.2,-11.6,45.4
2022-02,10.7,13.3,10.3,16.4,43.8,-7.5,7.6,5.4,4.8,12.6,-15.9,23.7,22.8,-14.5,30.1,14.06814,26.5,8.3,59.3,21.1,1.8,12.7,25.2,11.1,16.8,6.0,-5.6,-11.3,44.2
2022-03,13.5,9.5,4.6,14.5,54.5,-33.8,9.9,-2.2,3.7,6.9,-17.1,18.8,14.4,-13.3,30.7,6.03888,12.3,5.7,67.8,19.9,3.3,14.6,24.3,16.1,16.6,6.7,-12.7,-31.5,63.4
