country,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC
2010-12,-67.1,-65.6,-61.8,-69.5,-4.2,-38.6,-55.7,-36.3,3.1,-47.3,14.4,-24.0,-17.6,16.2,-48.4,-7.3,-20.5,4.8,-23.3,-29.7,-25.5,-20.0,-26.8,-24.6,-28.1,-71.1,-75.6,35.3
2011-01,-71.7,-69.7,-65.0,-74.5,13.3,-35.2,-61.1,-38.0,-15.8,-39.8,17.6,-20.0,-16.1,13.6,-40.4,-6.1,-10.5,3.9,-22.0,-26.2,-23.6,-20.5,-24.0,-25.8,-26.3,-67.4,-70.5,31.6
2011-02,-48.8,-67.3,-53.2,-81.5,-5.7,-25.8,-47.1,-28.9,6.2,-41.8,13.8,-18.3,-21.7,15.6,-37.6,-1.8,-2.7,5.5,-18.0,-25.4,-26.5,-20.7,-33.3,-24.4,-26.3,-63.3,-64.5,30.2
2011-03,-57.9,-74.8,-66.6,-83.1,-25.5,-20.6,-40.5,-24.6,-21.0,-40.3,12.5,-20.5,-15.1,13.2,-43.9,-4.3,-15.2,3.0,-19.8,-28.5,-30.2,-26.6,-35.6,-26.9,-24.6,-63.9,-65.7,32.5
2011-04,-58.1,-73.9,-72.0,-75.8,-29.4,-30.6,-45.1,-30.2,-22.2,-40.3,15.1,-23.0,-17.1,16.5,-46.1,-6.5,-23.7,2.9,-17.3,-27.7,-28.4,-25.2,-32.3,-27.6,-25.9,-64.6,-71.3,31.0
2011-05,-62.3,-66.3,-59.0,-73.6,-22.7,-53.7,-61.7,-43.2,-37.9,-54.5,14.1,-22.6,-14.4,17.6,-47.0,-3.1,-16.3,0.0,-20.1,-39.4,-29.2,-18.2,-29.8,-22.7,-24.9,-65.1,-68.9,22.4
2011-06,-59.6,-73.7,-65.4,-81.9,-28.7,-47.9,-58.9,-40.3,-26.3,-48.0,14.1,-22.9,-17.4,19.1,-42.9,-6.8,-12.5,-1.2,-22.6,-33.4,-26.6,-19.7,-26.7,-23.4,-25.7,-72.5,-77.4,42.7
2011-07,-60.2,-73.3,-63.9,-82.7,-21.6,-43.8,-51.2,-36.7,-25.2,-46.8,15.2,-20.1,-18.1,17.4,-42.5,-0.6,-5.2,-2.0,-22.5,-26.2,-24.9,-21.9,-26.6,-22.0,-29.3,-72.6,-78.5,34.9
2011-08,-63.1,-72.8,-62.5,-83.1,-22.5,-44.8,-52.7,-37.9,-22.5,-49.7,16.3,-16.7,-13.0,14.0,-35.8,-0.4,0.1,-3.5,-18.4,-19.9,-18.5,-17.1,-18.4,-14.7,-28.5,-66.3,-70.2,27.2
2011-09,-37.4,-57.3,-34.7,-80.0,-36.0,-37.4,-56.8,-37.1,-17.3,-46.9,17.2,-20.6,-22.7,16.9,-38.7,-6.2,0.1,-1.3,-30.9,-18.3,-20.3,-24.3,-18.4,-30.4,-26.2,-66.5,-73.3,33.4
2011-10,-41.3,-63.4,-41.4,-85.3,-40.3,-46.2,-46.4,-32.0,-20.1,-50.9,3.3,-24.3,-24.0,15.7,-45.9,-11.2,-12.0,-4.9,-22.8,-31.5,-27.5,-28.0,-22.9,-34.6,-27.5,-78.1,-82.8,24.4
2011-11,-38.0,-63.6,-37.0,-90.2,-50.7,-41.3,-56.1,-34.9,-16.1,-56.2,7.3,-23.9,-27.0,14.4,-46.6,-10.8,-15.6,-5.9,-25.5,-33.7,-31.2,-37.0,-22.9,-29.6,-26.5,-78.5,-80.2,24.3
2011-12,-27.8,-57.7,-30.4,-85.1,-38.5,-54.4,-60.9,-39.1,-35.8,-56.4,1.9,-24.4,-19.0,12.5,-50.6,-10.1,-20.8,-5.5,-25.4,-37.0,-35.5,-27.2,-42.2,-17.0,-27.5,-79.0,-84.7,24.8
2012-01,-59.8,-63.2,-42.7,-83.7,-36.0,-57.6,-64.8,-39.7,-73.8,-59.3,-3.3,-25.3,-22.6,13.3,-53.0,-9.7,-23.7,-4.5,-30.5,-38.4,-36.3,-25.4,-45.1,-21.9,-25.2,-74.8,-82.5,17.4
2012-02,-44.7,-58.7,-55.1,-62.3,-20.6,-55.1,-73.4,-42.2,-39.4,-63.9,-2.0,-27.6,-27.0,16.1,-55.2,-11.6,-29.6,-6.3,-26.1,-40.2,-35.3,-27.7,-38.1,-31.0,-24.5,-81.3,-87.7,18.9
2012-03,-57.5,-68.4,-50.5,-86.4,-26.8,-55.1,-66.9,-40.8,-52.9,-61.6,0.3,-25.4,-26.8,16.9,-52.3,-7.1,-25.7,-7.0,-20.7,-33.3,-36.7,-34.0,-42.9,-38.7,-29.3,-77.7,-76.8,6.9
2012-04,-57.2,-62.9,-46.3,-79.6,-22.3,-49.6,-72.0,-40.9,-42.9,-57.5,1.0,-19.7,-20.6,15.7,-48.6,5.1,-25.7,-6.6,-18.9,-27.6,-34.4,-38.8,-36.8,-39.4,-32.5,-76.7,-77.0,16.8
2012-05,-42.8,-65.9,-52.8,-79.0,-26.2,-48.8,-62.1,-37.3,-22.8,-48.0,0.9,-23.5,-14.3,19.2,-48.2,-3.1,-21.7,-4.9,-24.7,-39.6,-33.9,-34.5,-27.6,-34.3,-32.0,-75.0,-70.2,14.8
2012-06,-50.9,-64.1,-45.4,-82.7,-28.6,-50.5,-60.6,-36.6,-24.9,-53.8,-1.2,-25.1,-22.0,14.1,-50.7,-10.6,-21.2,-6.0,-26.6,-46.0,-44.4,-48.2,-38.9,-40.7,-41.0,-71.1,-64.6,8.4
2012-07,-36.9,-56.6,-39.4,-73.9,-25.7,-39.0,-54.2,-30.4,-31.8,-48.9,-2.1,-24.2,-16.8,6.7,-52.7,-13.2,-25.1,-4.6,-31.4,-48.6,-42.0,-36.9,-40.7,-35.1,-34.1,-67.1,-57.8,-0.5
2012-08,-31.9,-50.6,-31.6,-69.6,-18.2,-35.8,-45.7,-25.3,-32.2,-44.2,-5.6,-22.0,-12.5,4.2,-51.5,-10.3,-24.9,-5.0,-33.8,-46.4,-37.5,-26.2,-39.9,-28.4,-38.2,-64.6,-57.0,-3.6
2012-09,-35.6,-57.1,-39.5,-74.8,-18.7,-51.3,-65.4,-35.6,-49.3,-55.2,-9.9,-17.1,-14.2,6.9,-46.5,2.0,-21.6,-5.2,-22.3,-34.7,-34.9,-37.8,-32.2,-30.4,-29.5,-71.1,-71.3,13.3
2012-10,-14.9,-46.3,-16.9,-75.8,-35.1,-64.0,-72.7,-44.9,-36.6,-54.1,-2.1,-17.1,-12.7,6.1,-43.8,-1.4,-20.1,-3.9,-18.2,-37.0,-41.8,-43.0,-45.2,-32.4,-34.0,-75.0,-73.7,8.2
2012-11,-47.9,-50.3,-32.4,-68.1,-17.9,-53.5,-60.4,-38.8,-37.2,-58.9,2.5,-16.0,-20.2,6.4,-45.9,4.2,-8.6,-4.2,-26.6,-23.7,-36.3,-43.1,-42.1,-39.2,-32.4,-74.5,-76.8,9.6
2012-12,-55.6,-62.1,-43.0,-81.1,-24.7,-49.3,-56.1,-33.4,-46.7,-51.8,-5.1,-11.4,-19.4,-1.9,-36.9,0.8,-2.9,-3.3,-18.1,-30.7,-30.1,-30.5,-29.2,-30.3,-29.3,-76.2,-70.1,3.9
2013-01,-14.7,-61.4,-33.5,-89.3,8.8,-55.9,-55.3,-32.4,-44.3,-55.7,-14.0,-12.9,-25.1,3.5,-36.8,1.7,-4.3,-3.8,-25.2,-32.6,-27.3,-18.5,-30.7,-22.6,-37.6,-72.4,-67.0,10.1
2013-02,-7.4,-47.9,-32.4,-63.4,8.1,-59.0,-56.9,-33.8,-40.6,-51.0,-14.4,-14.6,-24.0,8.9,-37.6,2.6,-1.3,-3.4,-28.8,-31.7,-22.4,-12.6,-23.0,-32.9,-31.7,-70.5,-65.3,3.8
2013-03,-42.0,-55.2,-30.1,-80.3,-4.2,-34.4,-56.9,-27.1,-33.9,-50.1,-10.0,-14.0,-8.6,5.6,-43.7,7.3,-9.8,-4.2,-24.1,-31.5,-23.9,-10.9,-29.3,-22.5,-31.8,-71.0,-64.6,-0.3
2013-04,-9.0,-42.9,-14.2,-71.6,-34.3,-34.7,-52.6,-26.5,-28.3,-45.9,-8.0,-10.8,-12.5,1.6,-39.3,8.6,-16.2,-4.7,-22.7,-28.7,-23.0,-15.0,-25.1,-30.4,-22.0,-72.5,-69.8,-2.7
2013-05,-25.4,-38.0,-20.0,-56.1,-29.4,-20.7,-34.5,-13.8,-17.0,-26.9,-13.7,-7.6,-13.1,3.4,-31.4,12.0,-7.0,-5.1,-21.3,-18.1,-12.7,-6.6,-13.4,-24.4,-22.3,-65.9,-57.7,-6.7
2013-06,-6.0,-36.0,-4.3,-67.6,-17.1,-24.8,-40.4,-19.4,2.9,-31.5,-7.0,-10.1,-17.2,1.3,-35.4,6.2,-9.6,-5.3,-26.8,-2.5,-0.6,1.5,-0.9,-10.2,-12.6,-70.5,-64.5,-1.7
2013-07,-25.8,-31.9,1.2,-65.1,-34.7,-18.9,-42.9,-19.6,-6.2,-29.6,-2.9,-11.3,-10.5,0.7,-35.8,2.5,-6.7,-7.0,-22.0,-0.9,-3.0,-6.0,-2.1,-17.1,-20.2,-70.2,-70.8,-0.7
2013-08,-28.0,-27.6,5.6,-60.9,-36.5,-16.2,-40.6,-19.3,20.8,-20.5,1.2,-9.6,-6.6,6.0,-28.8,5.9,-7.2,-6.3,-15.6,4.4,-3.6,-8.4,-6.8,-15.5,-19.7,-71.9,-72.4,-1.6
2013-09,21.6,-13.6,-2.0,-25.3,-42.2,-39.3,-36.7,-23.5,14.8,-30.4,-5.6,-2.2,0.2,-1.2,-22.4,14.7,4.7,-8.2,-9.4,-11.4,-6.2,-3.8,-3.4,-18.1,-22.7,-71.6,-69.8,1.0
2013-10,-25.3,-31.6,-3.9,-59.3,-27.7,-39.8,-38.2,-22.8,-19.2,-23.8,-9.6,-9.4,-3.1,6.7,-29.2,7.6,6.9,-6.2,-19.9,-4.7,-6.5,-9.9,-4.9,-15.7,-19.6,-66.5,-63.9,0.2
2013-11,-24.2,-27.9,4.8,-60.6,-21.2,-23.5,-41.0,-18.7,-9.9,-18.7,-8.5,-11.6,-14.0,4.2,-32.6,1.9,-11.1,-7.0,-18.4,-7.4,-10.3,-17.4,-6.2,-18.9,-24.8,-67.6,-63.7,0.3
2013-12,-23.9,-41.7,-16.3,-67.1,-34.3,-22.3,-30.2,-15.7,-2.1,-9.7,-5.4,-11.8,-21.3,10.0,-33.1,7.8,-7.9,-8.0,-21.8,-4.4,-6.9,-4.3,-12.1,-12.5,-21.1,-65.9,-62.8,-6.7
2014-01,-28.1,-26.8,1.9,-55.5,-16.3,-27.3,-19.8,-13.4,-14.2,-25.3,-6.8,-11.8,-9.6,9.1,-32.1,5.8,3.0,-6.4,-26.6,-8.3,1.7,11.1,2.3,-8.6,-11.0,-65.0,-59.3,-7.7
2014-02,-35.3,-24.1,7.6,-55.7,-36.5,-14.4,-11.7,-9.4,14.3,-17.5,2.1,-9.2,-8.7,8.9,-26.0,7.2,0.9,-5.9,-21.9,-1.1,2.6,6.0,2.9,-8.2,-3.7,-63.8,-60.2,-2.0
2014-03,-18.5,-21.0,14.3,-56.4,-29.1,-13.8,-21.6,-10.3,6.9,-12.2,-4.6,-5.5,-9.5,5.1,-28.2,16.8,0.8,-7.8,-17.8,-1.6,0.5,15.3,-12.1,0.7,-11.2,-55.6,-48.9,8.4
2014-04,-23.7,-23.9,11.4,-59.2,-28.3,-10.1,-27.6,-10.2,2.4,-9.6,-7.1,-9.0,-9.4,10.9,-29.3,13.0,5.9,-7.0,-18.3,2.9,2.7,9.6,-4.2,8.7,-7.8,-54.2,-43.5,-5.8
2014-05,-9.6,-23.5,16.9,-63.9,-30.7,-5.1,-19.2,-6.4,2.8,-12.0,-5.3,-4.9,-11.1,2.9,-27.0,15.1,1.0,-9.0,-15.1,11.0,4.5,10.1,-7.7,3.1,-13.0,-52.1,-39.0,-8.3
2014-06,-23.0,-22.0,16.5,-60.5,-26.7,16.8,-5.4,3.3,42.5,8.0,1.6,1.2,-5.2,-0.8,-21.5,24.3,1.7,-9.0,-21.4,20.9,20.1,19.9,19.4,3.0,-10.6,-49.1,-35.5,-7.9
2014-07,-25.0,-20.6,13.0,-54.1,-26.9,15.8,2.7,7.3,9.8,0.2,-3.4,1.4,8.2,4.7,-15.1,24.1,12.8,-7.8,-12.8,18.9,20.8,14.8,28.6,5.0,-4.4,-45.9,-38.1,-8.9
2014-08,-28.0,-19.9,16.7,-56.4,-28.3,19.3,-1.6,9.3,6.3,-6.2,-10.3,1.7,6.7,5.4,-14.1,24.5,9.5,-8.4,-15.3,14.6,25.8,31.5,31.3,9.0,2.5,-49.0,-43.8,-2.6
2014-09,-22.9,-29.9,-4.4,-55.4,-31.0,-5.7,-8.9,-6.4,17.9,-15.2,4.6,-2.9,1.5,-3.6,-24.3,12.0,1.7,-6.3,-23.8,13.4,15.5,17.1,16.1,-2.5,-3.5,-56.0,-50.6,-0.7
2014-10,-4.3,-16.5,-9.9,-23.2,-24.0,4.5,-4.6,2.3,29.5,4.3,-6.9,-0.2,-2.0,1.2,-19.7,20.3,4.3,-8.6,-15.0,10.7,12.6,12.3,14.8,1.9,-1.1,-48.9,-41.9,1.2
2014-11,-12.1,-32.4,-7.8,-57.0,-4.8,11.0,8.5,9.5,21.1,14.3,-9.0,0.9,3.8,6.1,-12.5,21.3,12.3,-7.1,-14.8,21.4,17.4,11.6,19.2,0.1,-1.2,-45.0,-41.0,-5.1
2014-12,-15.0,-19.1,-8.1,-30.0,-12.8,2.1,0.1,3.0,20.3,8.4,-6.7,-4.5,-0.8,11.4,-16.4,14.2,13.9,-7.1,-6.1,17.8,11.1,9.6,5.9,-8.4,-0.7,-51.4,-49.1,-4.4
2015-01,8.0,-34.8,-9.0,-60.6,0.1,-11.9,-5.0,-4.6,-9.1,-23.5,-3.2,-10.5,-7.4,19.1,-18.3,5.9,10.2,-7.3,-14.2,20.4,6.0,-1.3,-1.0,-16.4,-5.0,-51.1,-39.9,-8.2
2015-02,0.8,-32.6,-19.0,-46.1,-18.7,-9.5,-17.1,-6.8,2.9,-15.7,-6.2,-12.8,-9.2,13.0,-29.2,3.6,1.5,-7.3,-23.8,16.9,0.8,-7.4,-7.2,-12.0,-8.1,-35.6,-9.4,-18.3
2015-03,-23.4,-47.4,-32.6,-62.1,-20.9,-11.6,-13.8,-5.6,-3.2,-17.8,-8.6,-12.4,-5.3,12.4,-34.5,9.8,4.3,-5.5,-21.2,6.7,-6.8,-10.9,-16.2,-13.6,-6.2,-30.2,-10.9,-18.3
2015-04,-33.6,-44.3,-32.8,-55.8,-20.3,-2.7,-3.3,-1.5,-2.4,-5.1,-1.4,-16.4,-9.1,13.5,-32.6,-3.1,-3.8,-7.0,-17.2,-2.5,-9.3,-10.0,-15.4,-9.9,-9.4,-43.4,-25.9,-11.5
2015-05,-46.9,-45.8,-46.3,-45.3,-22.3,0.3,1.5,2.3,-3.2,-6.9,-5.0,-12.8,0.3,19.1,-28.0,8.8,-12.3,-7.1,-20.7,-1.8,-13.1,-18.0,-19.7,-20.2,-14.9,-43.9,-29.8,-11.2
2015-06,-38.4,-49.1,-43.6,-54.6,-29.1,-9.9,-7.9,-2.1,-3.1,-22.0,-11.5,-13.9,-5.3,15.6,-33.4,7.3,-11.1,-6.8,-26.7,-2.9,-6.5,-10.5,-6.2,-6.4,-16.5,-48.0,-36.2,0.8
2015-07,-42.2,-63.0,-56.5,-69.5,-28.6,-53.2,-31.4,-27.0,-13.3,-60.2,-3.7,-28.4,-26.9,14.4,-43.1,-27.7,-14.9,-7.9,-27.3,-29.4,-27.8,-35.9,-18.0,-31.1,-23.0,-52.8,-44.5,12.4
2015-08,-22.1,-64.4,-67.8,-61.0,-28.2,-63.3,-25.7,-30.2,-16.1,-68.0,1.6,-30.5,-35.5,17.6,-41.9,-32.1,-13.7,-8.7,-24.1,-42.0,-41.6,-52.2,-30.7,-46.0,-22.9,-65.0,-63.2,40.0
2015-09,-45.8,-45.0,-23.5,-66.6,-29.8,-43.5,-39.4,-23.9,-19.7,-53.9,-11.3,-19.6,-10.9,11.9,-46.1,-0.8,-23.4,-7.6,-16.9,-17.9,-9.3,0.6,-10.8,-2.4,-4.6,-66.4,-66.5,15.2
2015-10,-56.1,-39.5,-27.4,-51.6,-17.0,-35.6,-29.9,-16.8,-11.9,-22.6,-15.1,-16.6,-16.5,9.8,-40.6,0.6,-26.7,-8.6,-26.1,-21.8,-12.0,-3.9,-10.3,-8.7,-20.3,-60.6,-60.1,19.7
2015-11,-28.0,-41.0,-40.8,-41.1,-28.3,-21.1,-22.7,-10.4,-0.8,-6.5,-12.5,-13.2,-9.5,12.5,-33.0,5.9,-3.2,-9.1,-17.1,-28.9,-13.1,-1.5,-9.0,-12.2,-16.6,-64.4,-64.9,17.8
2015-12,-26.3,-47.8,-35.1,-60.5,-25.3,-8.0,-14.5,-2.0,3.5,-9.2,-16.6,-10.6,-6.1,19.5,-27.0,14.5,2.2,-7.2,-0.7,-20.9,-14.5,-11.1,-11.6,-12.1,-17.3,-58.3,-68.9,-8.5
2016-01,-27.3,-36.8,-21.4,-52.2,-28.4,-2.0,-22.9,-2.0,2.8,-2.0,-19.0,-8.7,-8.9,15.0,-21.9,10.7,6.0,-8.5,-14.9,-6.1,0.6,14.4,-6.6,-10.2,-7.5,-61.9,-63.6,2.1
2016-02,-36.8,-32.1,-13.9,-50.2,-26.5,0.7,5.9,5.4,0.6,-0.9,-9.7,-10.4,-3.7,13.8,-30.0,12.7,3.9,-9.0,-17.7,-25.9,-22.2,-15.3,-25.3,-18.1,-16.0,-61.3,-64.0,0.7
2016-03,-31.8,-38.1,-19.8,-56.4,-30.8,1.4,10.2,6.4,4.0,-9.2,-7.5,-6.3,-2.4,11.4,-27.7,20.4,4.3,-7.5,-16.4,-15.9,-18.5,-14.6,-24.9,-14.0,-9.2,-62.2,-71.2,5.6
2016-04,-27.7,-46.4,-29.2,-63.6,-37.3,19.6,8.9,9.0,36.1,9.9,1.5,-7.2,-3.4,12.0,-24.8,15.1,4.9,-7.4,-11.1,-9.3,-12.9,-9.2,-20.1,-12.6,-13.6,-64.9,-75.4,10.0
2016-05,-12.1,-38.0,-13.0,-63.1,-28.3,28.1,7.4,11.9,27.3,10.4,-0.1,-9.7,-4.7,10.7,-21.2,2.7,18.6,-3.4,-14.8,-7.2,-9.5,-0.2,-21.0,-9.8,-8.9,-61.5,-71.2,36.5
2016-06,-15.0,-40.0,-14.7,-65.3,-26.3,23.5,11.8,10.3,9.3,1.0,4.2,-6.9,-4.4,10.7,-17.3,7.2,12.0,-3.9,-22.1,-14.9,-9.8,0.5,-15.1,-4.9,-15.5,-56.9,-64.7,29.6
2016-07,-28.8,-61.0,-43.4,-78.6,-25.3,9.3,11.7,8.7,10.1,2.6,-5.1,-9.4,-9.1,13.4,-21.9,7.1,-0.4,-3.8,-21.1,-8.4,-5.2,0.1,-7.3,-7.2,-14.6,-59.0,-67.0,19.5
2016-08,-27.4,-54.5,-33.8,-75.3,-27.1,9.1,10.1,9.0,7.5,2.6,-7.7,-6.5,-11.1,13.9,-16.5,10.8,3.0,-2.8,-7.0,-5.3,-2.2,2.6,-3.9,-4.1,-13.2,-64.1,-69.5,19.1
2016-09,-20.0,-56.7,-43.7,-69.6,-27.4,19.1,17.1,9.8,-1.8,-4.8,6.9,-4.0,-1.7,12.7,-14.3,15.0,7.0,-2.5,-2.2,-3.3,-1.3,-2.2,1.6,-5.4,-9.6,-62.5,-68.8,11.0
2016-10,-38.0,-64.2,-62.4,-66.1,-36.8,14.9,11.0,6.5,12.0,7.6,6.3,-3.2,3.9,11.4,-18.1,20.0,5.7,-0.7,-10.0,4.7,4.5,2.8,6.0,-2.2,-6.6,-57.7,-60.4,8.0
2016-11,-34.9,-51.5,-43.5,-59.5,-29.1,12.9,19.6,10.7,7.5,15.5,0.4,-6.7,-4.9,15.9,-19.3,15.1,-1.7,-1.3,-7.3,6.0,6.2,3.3,9.2,-0.8,-3.4,-63.4,-68.6,12.9
2016-12,-25.6,-43.3,-43.6,-43.0,-27.4,23.2,16.6,9.9,12.4,-3.1,10.2,-5.0,-9.5,7.4,-19.6,11.9,0.9,-1.6,-2.0,-3.2,-3.9,-5.0,-3.3,-6.1,-5.6,-60.0,-65.3,16.6
2017-01,-17.5,-44.1,-50.6,-37.6,-26.1,26.9,18.4,11.2,40.2,4.6,11.7,-6.2,-4.1,8.1,-19.9,9.4,5.0,0.8,-5.3,3.1,0.5,3.8,-5.3,-2.0,-2.9,-63.2,-67.2,26.2
2017-02,-34.1,-57.5,-51.4,-63.6,-27.9,1.9,3.0,-1.0,7.9,-9.8,8.1,-8.0,5.4,17.5,-25.3,18.9,3.4,0.6,-6.4,-0.4,-0.8,2.8,-5.0,-6.8,-0.2,-66.3,-73.7,26.5
2017-03,-19.6,-51.6,-51.7,-51.5,-30.9,8.5,1.4,1.1,16.9,-6.6,6.7,-7.4,3.8,13.2,-25.5,16.5,4.0,0.1,-9.2,5.9,2.2,2.2,-1.5,-9.1,0.9,-68.2,-74.5,22.5
2017-04,-15.9,-55.6,-50.2,-60.9,-25.0,5.9,-2.1,2.7,19.7,10.1,-4.3,-7.5,-3.9,11.7,-27.2,16.2,3.7,0.3,-10.3,12.8,5.5,7.1,-3.4,-0.1,4.7,-63.2,-72.3,15.2
2017-05,-29.8,-70.0,-65.8,-74.1,-6.6,17.1,-6.5,5.1,19.2,12.2,-4.8,-11.8,4.7,13.4,-29.7,7.8,14.8,-0.7,-12.9,12.1,9.3,9.4,6.4,0.2,5.0,-61.9,-67.5,10.5
2017-06,-36.1,-55.0,-44.9,-65.0,-31.1,6.1,-7.2,-1.3,28.0,0.3,2.6,-6.9,8.3,12.9,-24.8,17.0,4.7,-1.7,-7.0,12.1,12.1,12.0,12.1,2.7,7.8,-62.8,-69.0,16.9
2017-07,-32.2,-43.7,-39.4,-48.0,-34.8,7.0,-12.3,-4.3,18.2,-8.3,7.7,-6.0,10.2,14.8,-17.3,14.0,13.4,-1.0,0.8,19.2,16.4,12.0,18.1,-0.3,6.6,-56.8,-61.9,8.6
2017-08,-35.2,-52.2,-48.2,-56.1,-36.7,7.9,-17.7,-6.6,1.7,-12.6,9.8,-6.4,10.6,15.2,-14.7,10.7,13.7,-1.4,0.9,23.2,20.6,16.3,22.2,4.1,8.6,-53.4,-55.2,8.8
2017-09,-23.5,-33.0,-23.2,-42.9,-15.8,-7.2,-7.5,-5.6,14.3,-6.4,2.1,1.3,-4.8,5.9,-10.4,20.1,20.2,1.2,4.3,19.3,16.6,8.5,22.0,7.1,9.6,-52.1,-52.7,9.9
2017-10,-33.2,-42.4,-30.4,-54.3,-19.4,5.0,-3.3,-0.6,10.2,-3.1,3.7,-3.2,-3.7,9.5,-16.5,16.4,10.6,-1.8,-7.1,13.7,14.3,11.4,17.9,2.2,13.2,-49.0,-50.5,9.4
2017-11,-49.4,-60.5,-58.4,-62.7,-19.6,8.7,9.2,5.2,8.1,3.1,2.2,-2.2,0.1,11.0,-17.0,21.5,6.3,0.7,-8.3,8.6,13.2,17.6,13.3,0.7,11.5,-50.6,-51.6,10.8
2017-12,-50.3,-58.0,-40.5,-75.5,-30.0,18.3,-4.3,2.8,11.3,-2.2,5.7,2.7,2.2,7.4,-11.0,26.4,3.9,0.8,-4.9,10.3,9.3,10.3,7.4,-0.6,9.4,-48.7,-47.1,9.3
2018-01,-33.0,-47.3,-26.0,-68.6,-23.4,20.6,1.4,3.7,11.6,1.5,10.9,1.8,7.4,4.3,-12.4,22.1,6.1,0.5,-1.7,10.5,9.4,14.4,3.3,7.3,5.3,-50.5,-49.3,9.0
2018-02,-33.5,-41.2,-29.0,-53.4,-21.9,20.0,-1.7,3.1,13.0,6.8,8.9,3.3,1.8,6.2,-4.9,21.1,11.8,1.7,-2.4,16.5,13.9,19.2,5.9,11.9,5.8,-49.7,-49.2,7.1
2018-03,-34.3,-57.3,-44.8,-69.9,-32.0,21.3,-6.4,3.4,10.9,16.5,4.6,-3.7,0.8,10.9,-17.3,17.1,13.1,-0.6,-12.6,17.0,11.5,15.3,2.3,9.9,5.7,-51.0,-50.2,8.2
2018-04,-40.4,-57.9,-53.1,-62.6,-21.6,21.2,16.0,15.1,16.5,15.5,-8.2,-2.8,11.9,5.2,-17.0,13.9,18.7,2.3,-14.1,29.3,20.6,26.5,5.9,27.8,11.4,-49.2,-45.3,5.9
2018-05,-44.7,-40.1,-24.6,-55.6,-18.9,21.7,24.4,13.2,0.1,10.2,6.4,-3.2,0.0,2.2,-23.8,16.6,5.0,0.5,-11.8,28.4,23.6,23.8,18.7,21.4,16.6,-47.6,-46.2,3.8
2018-06,-42.6,-47.7,-35.7,-59.8,-17.8,17.8,7.1,6.3,-1.0,5.7,6.1,-1.1,4.6,4.1,-19.0,19.8,8.9,2.9,-11.8,22.6,23.7,25.9,22.5,13.9,14.5,-48.2,-52.4,15.1
2018-07,-20.2,-51.5,-33.7,-69.4,-26.4,31.9,20.4,13.4,3.9,12.0,12.0,2.9,7.8,3.7,-10.0,22.2,11.5,3.8,4.4,16.0,13.8,9.9,15.5,2.1,11.0,-45.2,-46.4,12.5
2018-08,-28.4,-50.4,-29.2,-71.6,-28.5,32.4,29.4,17.2,5.7,11.6,10.2,4.0,7.7,6.6,-3.4,21.8,12.3,4.0,8.4,11.1,7.3,0.5,10.4,-2.9,6.3,-47.6,-45.5,2.5
2018-09,-43.4,-52.2,-48.1,-56.2,-47.4,33.9,13.6,16.5,41.1,22.5,-2.0,1.6,1.8,11.5,-7.9,24.1,6.4,5.3,-0.5,13.3,11.8,2.7,19.5,0.2,7.3,-45.9,-44.9,0.3
2018-10,-29.0,-51.2,-48.7,-53.6,-29.2,23.6,18.0,13.1,19.2,23.1,2.3,-3.3,3.2,10.5,-15.4,16.1,11.7,3.9,-15.8,8.9,12.1,10.3,17.2,8.6,7.8,-31.4,-29.7,2.9
2018-11,-32.4,-44.5,-28.3,-60.6,-19.6,22.8,14.8,10.0,10.6,16.9,7.7,-2.8,4.4,10.9,-15.2,17.7,11.2,4.8,-12.8,7.4,12.6,12.7,17.6,11.7,9.4,-33.2,-31.5,7.1
2018-12,-36.2,-54.4,-36.4,-72.5,-12.5,40.4,24.5,20.0,11.8,25.0,5.1,-3.6,3.3,8.5,-16.8,14.3,1.8,3.5,-15.4,6.8,8.1,7.8,9.8,12.4,11.1,-30.2,-26.0,5.4
2019-01,-36.3,-47.6,-31.5,-63.8,-23.4,30.6,39.9,24.1,16.7,18.9,-1.8,-4.4,6.9,8.9,-17.7,13.3,7.9,3.5,-20.6,-2.4,-1.9,4.6,-8.0,2.6,8.5,-30.2,-26.0,5.4
2019-02,-31.2,-59.3,-44.0,-74.6,-17.8,14.9,13.4,10.0,24.0,21.6,-1.9,-1.3,13.4,8.6,-16.6,21.2,4.1,4.6,-17.4,2.2,2.1,5.8,-1.6,2.6,8.8,-35.0,-28.9,6.0
2019-03,-21.3,-48.5,-27.0,-70.0,-23.4,14.3,5.3,4.1,21.9,10.1,7.3,-2.5,-5.0,10.6,-17.6,20.7,9.0,4.0,-18.9,10.6,7.8,11.2,1.5,15.5,16.8,-33.3,-26.6,4.2
2019-04,-4.8,-52.3,-28.8,-75.9,-18.5,23.3,-10.7,1.9,24.0,0.1,6.9,-1.8,7.0,13.7,-15.5,23.8,12.5,2.5,-13.8,9.8,6.4,15.4,-5.8,20.4,12.8,-33.5,-28.0,4.0
