country,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA
2010-11,-13.3,-22.7,-7.3,-38.2,-35.8,-1.6,-9.3,-6.6,-5.4,-5.9,9.0,-5.6,-0.6,4.4,-24.3,12.0,10.1,14.6,-16.4,2.0,3.2,3.9,3.8,9.9,9.6,-9.4,-18.2,23.4
2010-12,-7.7,-20.7,-6.8,-34.5,-32.8,1.0,5.1,-0.5,-3.0,-3.2,7.5,-1.9,0.1,1.3,-17.3,12.9,12.4,14.3,-15.0,5.1,5.9,7.5,4.9,10.8,10.1,-12.5,-21.5,27.2
2011-01,-14.0,-17.6,-3.9,-31.3,-26.3,2.0,2.9,0.8,-2.8,-1.2,2.7,3.3,-0.2,-1.4,-9.1,17.5,19.8,15.9,-9.5,3.8,6.0,4.4,9.9,10.1,7.3,-14.3,-28.0,29.7
2011-02,-10.0,-14.3,-0.5,-28.0,-23.0,-0.3,2.5,-1.4,-2.3,-2.8,6.3,0.3,3.2,0.4,-14.5,15.7,23.5,21.3,-11.7,3.2,7.5,7.5,11.9,12.1,13.3,-14.7,-29.1,38.3
2011-03,-8.3,-15.6,-1.2,-30.0,-19.2,-1.1,-4.7,-5.7,-3.8,-7.0,11.3,4.6,5.3,2.1,-4.2,20.2,24.1,27.6,-4.9,2.5,7.9,10.1,11.2,10.5,13.5,-15.9,-33.5,41.3
2011-04,12.4,-14.0,3.7,-31.7,-14.1,1.9,2.8,-1.9,-4.6,-4.7,10.3,3.0,1.6,2.4,-3.9,15.3,24.2,17.4,-3.7,5.5,8.9,11.6,9.6,10.9,16.3,-16.5,-35.1,43.8
2011-05,12.3,-10.9,5.8,-27.7,-12.9,-0.4,0.9,-2.6,-4.5,-6.1,8.4,-0.4,3.8,1.5,-10.2,10.3,15.1,23.9,-6.0,5.5,7.3,10.4,6.1,12.5,12.3,-15.5,-29.2,34.6
2011-06,12.4,-10.9,5.5,-27.2,-17.2,-5.1,0.3,-5.3,-6.3,-11.0,11.1,1.7,5.4,2.5,-6.0,13.7,25.1,20.7,-0.1,4.9,7.6,9.0,8.8,9.5,14.7,-16.1,-28.7,32.2
2011-07,8.8,-9.0,8.6,-26.6,-12.6,-8.5,-9.1,-9.3,-4.7,-12.6,10.3,-1.7,2.8,6.4,-11.5,12.9,10.9,14.7,-7.7,6.4,6.5,2.1,11.1,9.2,11.0,-15.1,-27.4,30.3
2011-08,7.1,-10.1,5.1,-25.3,-13.8,-7.8,-5.3,-9.9,-5.3,-12.0,16.5,-6.1,-1.3,12.9,-14.7,9.3,4.3,8.4,-15.1,2.6,2.8,-2.1,8.0,6.8,8.7,-19.0,-41.8,35.5
2011-09,3.9,-15.7,0.2,-31.7,-14.5,-10.5,-18.4,-15.3,-8.1,-13.4,16.9,-9.0,-2.0,12.3,-17.8,3.3,5.3,7.9,-15.5,0.2,0.6,-3.2,4.7,7.5,5.5,-18.7,-38.1,34.6
2011-10,-0.3,-16.7,-5.0,-28.3,-22.7,-6.8,-17.8,-14.2,-7.5,-12.1,18.1,-10.3,-6.2,14.8,-19.6,3.7,0.2,3.1,-14.3,-3.7,-2.0,0.0,-2.2,6.7,8.5,-16.2,-36.8,26.1
2011-11,-0.7,-17.2,-6.5,-28.0,-25.4,-11.9,-10.2,-12.8,-6.2,-14.2,16.2,-10.4,-8.2,15.5,-17.4,1.6,-0.7,8.7,-16.1,-5.4,-3.7,-3.5,-2.3,2.8,6.5,-18.9,-43.6,30.1
2011-12,-2.4,-16.3,-6.5,-26.0,-26.4,-13.5,-17.0,-15.9,-4.2,-16.3,17.1,-12.1,-13.8,13.4,-24.8,1.8,-8.1,5.7,-17.1,-7.1,-4.1,-2.6,-2.6,0.4,9.0,-19.8,-42.3,32.4
2012-01,-0.3,-13.7,-4.9,-22.4,-26.0,-15.0,-21.9,-19.7,-6.9,-19.2,22.2,-14.1,-7.9,14.4,-24.7,-3.1,2.1,3.5,-19.8,-4.9,-3.4,-7.2,1.7,-2.1,4.9,-18.6,-38.5,31.2
2012-02,-3.0,-14.2,-4.4,-24.0,-24.4,-11.6,-12.4,-14.8,-10.0,-16.1,20.4,-12.3,-9.0,11.9,-22.8,-2.2,-0.8,6.1,-20.6,-6.5,-4.1,-7.2,1.2,-3.0,6.9,-16.7,-32.3,35.9
2012-03,-3.7,-15.9,-8.0,-23.7,-22.3,-9.5,-12.1,-14.1,-7.2,-16.6,20.6,-10.4,-7.5,9.6,-21.9,0.4,0.1,9.1,-12.8,-7.4,-4.0,-6.1,1.5,-3.1,1.6,-13.2,-24.0,28.8
2012-04,-9.2,-16.3,-7.7,-25.0,-23.4,0.2,-12.0,-9.2,-6.9,-11.0,15.8,-10.9,-6.7,8.8,-22.1,-1.8,1.0,8.0,-18.5,-7.7,-4.0,-2.4,-2.0,-2.3,-1.7,-13.6,-26.2,27.6
2012-05,-11.7,-18.4,-10.1,-26.7,-25.2,-9.7,-13.5,-14.1,-9.6,-16.4,19.2,-11.8,-10.5,11.2,-25.1,1.0,-3.3,1.3,-19.4,-13.0,-7.7,-5.6,-4.6,-8.3,-2.7,-11.4,-21.8,15.3
2012-06,-12.4,-19.5,-8.9,-30.2,-24.7,-5.3,-17.1,-13.1,-8.5,-12.4,16.8,-12.9,-12.4,11.6,-26.0,-1.1,-9.0,-0.4,-19.8,-14.5,-9.6,-9.6,-4.8,-8.2,-11.8,-12.2,-23.3,16.0
2012-07,-16.3,-22.7,-15.1,-30.3,-29.1,-15.6,-21.9,-16.5,-13.5,-16.0,11.9,-13.0,-12.4,12.3,-25.9,-0.8,-12.4,-0.8,-24.9,-15.3,-11.5,-9.7,-9.5,-5.9,-14.8,-15.8,-34.2,22.4
2012-08,-15.3,-21.9,-14.8,-29.1,-31.8,-11.9,-7.2,-9.5,-9.4,-15.5,9.3,-13.8,-15.3,12.0,-26.9,-2.4,-7.4,0.3,-21.4,-14.7,-12.2,-12.9,-9.0,-7.9,-2.1,-16.1,-31.8,31.1
2012-09,-17.3,-23.3,-15.9,-30.8,-33.1,-15.7,-23.5,-18.1,-9.5,-22.1,15.1,-11.8,-20.5,8.2,-25.0,-2.1,-11.5,4.6,-21.7,-19.1,-13.8,-8.2,-14.2,-8.0,-7.2,-18.9,-40.4,31.4
2012-10,-17.8,-24.4,-14.8,-34.0,-32.6,-15.4,-22.1,-16.5,-6.6,-18.5,12.1,-19.2,-17.3,14.0,-36.9,-6.5,-14.4,2.2,-27.6,-16.1,-12.3,-8.1,-12.8,-7.7,-13.3,-19.3,-40.5,29.9
2012-11,-18.8,-25.2,-15.2,-35.3,-32.3,-16.6,-18.0,-14.6,-7.5,-20.1,9.3,-14.9,-19.6,13.5,-28.7,-2.6,-9.7,1.2,-23.4,-16.4,-14.3,-13.5,-13.0,-8.0,-10.1,-18.2,-34.8,31.3
2012-12,-18.4,-26.1,-17.5,-34.7,-31.9,-15.4,-22.8,-16.7,-11.8,-20.4,11.8,-15.3,-18.8,11.5,-30.5,-3.9,-6.2,4.8,-27.6,-16.2,-13.0,-11.6,-11.3,-9.2,-9.7,-18.1,-35.6,30.5
2013-01,-19.2,-24.7,-15.4,-34.0,-34.4,-20.7,-15.0,-15.1,-9.3,-24.7,9.7,-14.3,-15.8,5.2,-28.0,-9.8,-9.9,4.6,-29.3,-13.8,-11.3,-7.4,-12.6,-9.2,-5.9,-19.1,-39.0,29.8
2013-02,-20.3,-25.7,-15.8,-35.5,-32.2,-13.8,-26.3,-16.5,-9.9,-14.9,9.5,-13.1,-19.3,9.2,-31.0,0.8,-11.9,4.0,-25.5,-16.6,-12.7,-8.3,-13.3,-11.1,-12.3,-18.7,-36.6,27.3
2013-03,-20.9,-28.1,-17.2,-39.0,-35.8,-18.2,-25.4,-16.9,-12.1,-17.1,7.1,-12.8,-20.9,5.5,-33.4,0.5,-7.7,-0.5,-23.3,-16.6,-14.2,-13.0,-12.9,-12.9,-9.9,-19.9,-41.0,32.9
2013-04,-24.4,-27.7,-14.7,-40.6,-38.3,-20.8,-33.3,-21.8,-11.9,-17.0,11.5,-16.7,-16.5,9.3,-38.7,-2.0,-13.0,-3.8,-25.8,-16.5,-14.7,-11.8,-15.6,-14.2,-12.6,-19.3,-40.3,27.4
2013-05,-22.2,-30.0,-18.4,-41.6,-37.8,-22.0,-29.4,-20.0,-10.8,-20.2,8.5,-14.0,-20.7,11.1,-29.7,-1.2,-4.8,-6.3,-22.7,-17.9,-14.0,-8.3,-15.8,-11.5,-6.0,-22.2,-43.8,27.7
2013-06,-22.9,-30.1,-17.8,-42.3,-38.2,-17.8,-24.8,-17.6,-12.5,-18.7,10.0,-12.0,-21.3,8.6,-28.3,1.0,-7.4,-4.4,-23.9,-16.2,-12.7,-10.9,-11.1,-7.7,-3.8,-22.1,-45.5,28.1
2013-07,-18.9,-29.9,-18.0,-41.9,-40.7,-19.4,-25.3,-18.7,-11.9,-23.0,11.5,-10.3,-18.1,9.8,-24.9,3.8,-2.5,0.6,-23.4,-12.5,-13.1,-14.0,-12.8,-7.3,-6.1,-19.3,-36.9,28.8
2013-08,-15.0,-27.9,-16.2,-39.6,-31.9,-9.3,-17.9,-11.9,-8.0,-13.6,8.4,-9.5,-17.1,11.9,-21.8,5.3,3.4,0.0,-19.2,-13.4,-13.5,-12.7,-14.5,-5.2,-7.1,-16.4,-28.0,27.6
2013-09,-14.5,-25.7,-14.6,-36.7,-32.2,-4.0,-16.0,-9.0,-6.7,-8.0,7.0,-10.0,-14.8,11.8,-25.0,6.9,-8.4,-0.3,-20.5,-9.7,-9.3,-7.7,-10.4,-3.9,-1.2,-15.2,-23.7,24.5
2013-10,-11.8,-24.6,-11.0,-38.2,-31.0,-10.0,-10.1,-10.3,-5.9,-13.5,10.8,-8.5,-12.1,10.0,-23.8,8.4,-0.5,-3.2,-17.4,-11.2,-8.8,-8.1,-7.3,-2.4,-5.1,-14.8,-23.2,23.8
2013-11,-13.7,-29.5,-18.4,-40.7,-33.2,-14.3,-11.6,-11.2,-11.2,-15.4,7.6,-10.2,-14.4,12.7,-22.5,4.6,5.2,-5.7,-20.4,-10.8,-7.3,-5.1,-6.0,-2.7,1.3,-18.1,-36.0,26.3
2013-12,-17.7,-27.1,-14.6,-39.5,-36.2,-4.0,-12.7,-8.1,-6.6,-17.8,7.7,-8.1,-13.3,8.5,-20.4,4.7,5.7,-5.3,-15.8,-14.9,-10.7,-9.9,-7.2,-3.4,5.7,-16.7,-27.5,30.0
2014-01,-15.6,-28.3,-17.4,-39.1,-35.9,-10.5,-8.9,-10.3,-7.1,-11.7,11.4,-5.6,-13.1,5.2,-18.3,6.7,2.3,2.1,-14.3,-13.5,-8.8,-6.3,-6.7,-3.0,-0.4,-15.9,-24.1,30.3
2014-02,-13.9,-28.9,-19.1,-38.7,-34.0,-13.1,-12.2,-11.3,-7.7,-14.3,8.7,-8.8,-13.2,9.1,-21.3,4.1,6.2,-3.4,-18.5,-13.3,-8.7,-7.2,-5.6,-3.7,-1.6,-16.0,-27.3,25.4
2014-03,-15.0,-27.8,-17.6,-38.1,-33.6,-11.0,-18.8,-11.4,-6.4,-10.5,4.4,-7.0,-12.6,10.1,-19.2,8.4,10.4,-5.0,-10.1,-11.1,-7.3,-7.7,-3.3,-3.2,-3.5,-15.2,-25.4,20.5
2014-04,-14.9,-31.9,-22.1,-41.8,-36.4,-4.1,-18.6,-9.3,-3.7,-7.2,5.1,-5.7,-12.3,10.7,-17.5,11.2,5.3,-2.5,-15.0,-6.7,-5.5,-7.8,-2.0,-2.9,4.2,-16.2,-22.5,17.6
2014-05,-15.8,-32.3,-22.0,-42.5,-37.6,-7.3,-15.1,-10.0,-4.1,-9.8,7.6,-9.7,-11.3,10.4,-22.3,3.5,6.3,-6.5,-20.3,-6.1,-5.7,-8.5,-2.4,-3.6,2.8,-16.8,-27.8,19.7
2014-06,-15.8,-35.0,-24.6,-45.4,-34.8,-12.8,-15.9,-11.5,-7.5,-13.0,5.7,-12.2,-12.3,11.4,-26.6,1.3,6.4,-7.0,-21.3,-9.4,-7.7,-7.1,-6.6,-2.9,0.3,-18.1,-33.2,16.8
2014-07,-26.1,-40.8,-27.4,-54.2,-39.7,-7.6,-4.6,-5.3,-7.8,-9.7,3.6,-11.0,-10.8,11.9,-23.3,2.1,-0.6,-4.5,-18.4,-11.1,-7.8,-6.3,-5.9,-3.4,-0.3,-16.5,-30.2,16.4
2014-08,-27.7,-42.5,-30.6,-54.4,-38.9,-18.6,-19.2,-14.5,-10.2,-17.3,5.6,-12.7,-13.2,12.4,-22.5,-3.2,-2.0,-7.5,-15.9,-10.5,-8.3,-6.9,-7.4,-4.0,-0.2,-16.5,-31.1,12.2
2014-09,-31.2,-41.9,-30.5,-53.3,-38.5,-15.4,-31.7,-18.6,-11.7,-18.8,8.7,-10.6,-13.7,10.4,-23.8,2.2,-1.7,-14.4,-18.3,-10.8,-8.4,-9.6,-4.8,-2.6,-1.5,-17.7,-35.5,14.4
2014-10,-34.5,-43.7,-29.4,-57.9,-38.7,-11.5,-22.8,-14.5,-11.8,-17.6,9.3,-8.9,-14.3,11.3,-22.8,7.4,0.4,-7.7,-17.4,-8.5,-6.8,-5.9,-5.8,-1.3,0.7,-17.0,-33.7,16.3
2014-11,-30.9,-43.0,-27.9,-58.1,-38.3,-10.3,-15.0,-11.9,-8.3,-15.1,10.5,-8.0,-14.8,12.2,-20.2,8.4,-1.4,-18.1,-13.7,-7.7,-6.7,-5.9,-6.6,-1.0,-2.4,-16.1,-30.1,12.3
2014-12,-30.8,-44.1,-30.5,-57.8,-40.4,-6.3,-8.9,-10.1,-7.9,-15.4,15.2,-10.3,-13.7,16.0,-20.0,5.2,2.7,-17.8,-11.6,-8.7,-7.9,-8.0,-6.9,-0.7,-3.2,-14.3,-27.6,9.4
2015-01,-30.6,-45.5,-32.3,-58.8,-41.8,-4.9,-7.5,-7.3,-8.3,-4.0,9.5,-7.8,-14.0,12.0,-21.2,9.6,-0.3,-19.1,-13.4,-10.5,-8.8,-6.6,-9.3,-3.0,-5.5,-13.4,-20.5,6.1
2015-02,-34.0,-45.2,-30.1,-60.2,-40.1,0.7,-3.4,-4.2,-5.7,-3.5,9.9,-7.3,-11.7,4.5,-24.4,6.9,3.4,-19.0,-15.4,-9.9,-8.6,-6.1,-10.0,-2.9,-3.3,-11.1,-15.3,3.7
2015-03,-33.5,-45.0,-30.3,-59.7,-38.4,5.4,-7.8,-5.0,-4.3,-2.9,12.6,-5.1,-11.9,4.8,-19.4,9.1,-4.1,-17.0,-11.2,-9.7,-8.3,-4.5,-10.8,-2.9,-5.3,-10.7,-13.4,2.8
2015-04,-30.3,-46.5,-34.7,-58.3,-38.5,-0.8,-2.6,-4.9,-7.3,-2.8,11.3,-5.9,-11.1,7.7,-16.8,6.8,5.8,-12.0,-8.1,-7.4,-6.9,-5.2,-8.1,-1.6,-3.9,-10.0,-13.5,4.3
2015-05,-29.8,-45.6,-33.6,-57.6,-37.9,4.6,-4.4,-1.1,-5.2,-1.6,3.6,-7.1,-10.9,8.6,-18.5,5.9,10.3,-4.4,-10.4,-6.5,-5.1,-3.8,-4.9,1.3,-2.6,-12.0,-16.8,6.4
2015-06,-29.3,-43.7,-28.7,-58.8,-36.3,-0.4,-10.0,-6.1,-5.7,-0.5,8.1,-7.1,-8.9,7.6,-20.3,6.5,2.9,-7.9,-11.2,-6.9,-5.0,-1.8,-6.4,3.0,-1.5,-11.9,-18.4,9.8
2015-07,-28.9,-44.5,-29.4,-59.6,-35.8,1.6,0.1,-2.2,-5.6,-5.1,8.2,-5.3,-10.6,6.8,-17.2,7.9,5.2,-7.3,-8.4,-7.6,-4.7,-2.0,-4.5,3.7,4.9,-12.9,-21.6,11.2
2015-08,-25.4,-43.7,-28.9,-58.5,-33.5,3.3,6.2,0.6,-5.7,-1.2,7.7,-5.6,-9.1,13.8,-11.9,8.8,2.4,-6.1,-7.8,-5.5,-2.7,-0.6,-2.0,7.6,6.3,-11.1,-17.5,12.0
2015-09,-25.1,-41.0,-26.7,-55.4,-32.8,8.7,4.6,1.4,-4.5,-2.7,9.0,-5.2,-8.9,14.8,-14.7,13.8,11.2,-13.5,-6.7,-3.9,-2.7,-2.3,-1.9,6.7,4.0,-10.3,-18.3,7.0
2015-10,-22.5,-39.4,-25.9,-52.9,-34.4,6.8,4.6,1.6,-3.0,-1.2,6.8,-3.8,-9.5,9.9,-14.4,12.7,7.0,-13.6,-7.3,-0.5,1.2,2.0,2.1,7.5,6.4,-9.9,-16.6,6.7
2015-11,-21.0,-37.9,-25.4,-50.4,-30.9,3.9,-0.7,-0.9,-6.9,-4.2,5.8,-7.7,-7.0,11.2,-15.9,4.1,9.4,-8.8,-8.5,-2.5,-0.2,0.8,1.0,6.6,10.1,-9.1,-13.3,7.8
2015-12,-18.6,-39.5,-27.6,-51.4,-31.1,-2.8,-13.6,-9.2,-5.4,-7.5,11.1,-4.8,-7.8,11.4,-10.5,7.7,1.8,-15.7,-4.1,-1.6,-2.6,-2.7,-3.5,7.2,8.9,-9.6,-16.7,11.6
2016-01,-17.5,-34.7,-19.9,-49.5,-33.0,4.0,-3.4,-4.7,-4.4,-5.5,14.8,-2.1,-7.4,5.7,-11.6,11.0,-1.3,-13.3,-5.4,-0.9,-1.2,0.1,-2.8,8.2,9.0,-8.2,-11.9,6.8
2016-02,-16.0,-35.9,-21.5,-50.2,-31.8,-1.6,-10.4,-8.2,-5.9,-8.7,12.5,-0.4,-8.0,4.3,-12.4,15.7,0.2,-16.5,-6.4,-3.4,-1.1,0.7,-0.6,7.2,5.4,-10.5,-18.5,8.3
2016-03,-16.6,-34.7,-20.5,-48.9,-30.3,2.6,-3.8,-5.0,-6.3,-3.4,13.7,-1.2,-7.3,6.4,-13.3,16.1,0.0,-11.8,-8.2,-2.8,-0.9,-0.2,0.4,5.0,7.8,-12.0,-20.0,8.8
2016-04,-13.5,-33.0,-19.2,-46.8,-28.5,1.4,3.2,-2.9,-4.4,-7.1,13.1,-3.0,-8.5,9.2,-9.4,9.5,10.9,-5.4,-6.7,-0.8,-0.6,-1.7,0.7,4.8,10.2,-11.9,-19.4,8.9
2016-05,-10.3,-32.1,-16.2,-48.0,-28.1,1.3,2.0,-2.5,-4.1,-2.6,10.9,-5.5,-6.9,10.6,-12.3,6.6,12.2,-6.2,-9.2,-0.8,0.6,0.4,2.2,6.0,12.2,-9.6,-12.2,7.3
2016-06,-10.9,-31.9,-16.7,-47.2,-26.2,-2.0,-4.1,-5.3,-5.3,-3.0,9.6,-6.8,-8.4,14.3,-13.3,7.1,-0.8,-2.8,-8.7,-1.8,-1.6,-2.4,-0.6,6.2,7.9,-12.1,-22.9,11.8
2016-07,-9.5,-29.0,-13.2,-44.7,-25.2,-1.1,-4.7,-7.1,-3.8,-3.4,15.6,-8.0,-8.3,15.5,-12.2,3.7,4.8,-1.4,-9.0,-1.1,-1.0,-0.2,-1.9,8.9,9.2,-11.7,-20.3,11.2
2016-08,-6.1,-26.5,-11.1,-41.9,-23.3,0.7,-3.0,-5.2,-4.6,-3.5,13.4,-8.0,-8.1,9.3,-16.1,1.4,5.5,-6.5,-11.0,-2.3,-0.8,0.0,-0.2,9.7,9.0,-11.1,-21.8,12.5
2016-09,-8.3,-27.4,-12.2,-42.7,-24.1,-2.7,-11.8,-9.1,-6.5,-5.8,12.8,-4.9,-6.4,10.3,-13.2,8.9,9.1,-5.2,-11.6,-3.8,-1.6,1.0,-2.1,10.8,8.5,-9.7,-17.0,11.7
2016-10,-0.5,-20.9,-5.0,-36.7,-20.9,-1.5,-12.7,-10.5,-3.7,-10.0,17.3,-4.6,-4.9,9.5,-14.0,9.7,5.1,6.6,-9.6,-1.8,-0.6,0.4,-0.4,10.0,8.9,-9.3,-15.3,8.9
2016-11,1.9,-20.5,-8.2,-32.9,-20.3,1.2,-3.6,-6.7,-4.2,-8.7,17.5,-4.8,-4.7,6.7,-15.2,7.4,7.2,2.5,-10.1,-3.5,-0.5,1.7,0.3,11.4,6.6,-7.8,-9.4,7.7
2016-12,-1.0,-21.3,-6.7,-35.9,-19.2,6.0,-0.9,-1.8,-3.2,-1.8,10.3,-3.3,-4.4,7.2,-9.5,6.8,18.0,5.8,-7.6,-2.0,1.5,3.4,2.9,11.2,10.3,-7.0,-8.1,19.0
2017-01,5.8,-15.9,-2.7,-29.2,-16.5,3.6,1.1,-1.5,-5.9,0.1,9.2,-1.5,-6.2,6.6,-10.0,12.1,11.7,4.7,-4.2,-1.0,0.7,0.3,2.8,10.8,12.3,-7.2,-6.8,21.4
2017-02,3.1,-16.5,-4.4,-28.6,-15.1,2.5,5.2,-1.2,-3.3,-2.7,11.2,0.4,-4.8,6.0,-8.1,15.3,9.6,4.7,-3.0,0.7,1.8,1.7,3.1,10.6,10.2,-8.1,-10.9,17.0
2017-03,3.2,-16.8,-3.1,-30.6,-13.8,6.4,-1.4,-1.8,-0.3,-0.5,10.4,-1.4,-3.5,7.1,-9.1,12.2,10.2,1.4,-5.2,-0.5,3.2,2.1,8.0,10.5,12.8,-8.3,-11.7,19.2
2017-04,3.7,-12.2,-0.9,-23.5,-11.5,6.4,-12.1,-6.7,-4.0,-0.9,14.3,1.0,-4.8,5.8,-4.6,13.5,17.3,4.5,-2.3,0.5,2.1,0.5,5.2,10.2,13.6,-7.4,-9.1,17.4
2017-05,9.7,-10.0,2.8,-22.8,-14.6,2.7,-4.6,-3.4,-1.8,0.2,8.4,1.7,-3.4,4.7,-4.9,14.8,14.8,3.8,-3.9,1.3,1.5,0.5,2.8,8.8,14.3,-6.8,-7.4,10.7
2017-06,12.2,-7.9,5.5,-21.3,-11.4,4.9,-7.0,-3.9,-0.7,0.4,9.7,1.1,-3.9,5.6,-2.5,11.4,12.7,3.2,-1.5,-0.5,0.5,0.6,1.4,6.3,13.2,-2.0,6.3,9.4
2017-07,10.9,-3.3,11.3,-17.9,-6.4,5.0,5.9,0.2,-3.9,2.7,10.3,0.7,-2.4,4.5,-1.8,8.3,11.0,5.4,-1.9,-2.6,1.2,3.7,2.4,6.6,12.0,-4.3,2.4,14.8
2017-08,10.9,-3.3,9.2,-15.9,-7.0,2.3,1.9,-2.6,-3.2,-5.4,11.9,1.3,-2.3,3.6,-3.7,11.2,17.2,4.4,-1.8,1.3,4.9,6.5,7.0,6.6,8.3,-5.8,-4.8,13.8
2017-09,14.2,-2.4,11.1,-16.0,-5.3,8.5,-3.4,-2.6,-3.0,4.4,12.9,5.5,-1.3,3.1,-1.5,21.2,10.1,10.9,-0.4,2.6,6.2,6.4,9.5,7.6,7.9,-7.3,-5.9,17.6
2017-10,11.7,0.9,11.3,-9.5,-2.5,12.3,-5.4,-1.7,-2.0,7.4,12.1,3.8,0.4,4.6,-1.7,17.7,14.8,4.8,1.7,4.0,7.4,8.7,9.6,7.9,10.0,-7.3,-4.1,21.6
2017-11,15.2,-0.1,8.8,-8.9,-3.0,13.8,-6.5,-0.7,0.3,9.4,9.4,2.4,2.4,6.8,-0.3,14.2,21.9,8.5,0.3,4.4,8.1,8.1,11.7,7.2,12.0,-4.1,3.7,19.1
2017-12,16.9,4.3,15.4,-6.9,1.7,10.9,0.9,0.7,0.9,4.5,9.8,4.1,0.6,3.5,0.0,15.7,20.8,8.1,3.2,8.4,10.1,9.0,12.8,12.1,12.4,-3.2,4.3,17.8
2018-01,17.4,5.0,14.0,-4.1,4.6,10.1,5.1,0.6,-1.7,4.8,13.6,6.6,2.1,2.7,3.4,19.1,22.9,9.0,3.7,4.2,7.3,4.6,13.1,9.8,9.8,-4.0,2.4,28.0
2018-02,17.5,2.2,10.9,-6.4,2.7,9.7,5.8,0.1,0.9,2.0,15.1,4.6,2.5,4.3,2.1,16.1,19.8,9.9,3.4,5.9,6.1,4.1,8.2,10.2,10.5,-6.9,-0.9,27.2
2018-03,16.3,4.6,15.9,-6.7,3.9,6.9,-8.6,-5.6,1.1,1.5,15.2,2.7,4.1,4.9,1.1,11.7,16.8,9.4,1.7,6.0,6.2,4.9,7.7,11.3,6.9,-6.8,-1.4,25.3
2018-04,15.1,3.4,15.5,-8.7,5.3,7.2,-12.4,-6.7,1.1,4.8,14.9,5.1,1.8,4.5,2.2,17.6,8.7,5.6,0.7,3.3,5.3,4.7,7.8,10.1,3.3,-8.0,-6.3,22.4
2018-05,14.0,3.8,15.7,-8.1,4.6,8.6,-5.8,-3.5,0.1,5.7,13.5,2.7,3.0,9.0,1.4,15.8,11.9,9.4,-1.7,2.6,2.6,2.1,3.1,10.2,4.8,-8.8,-8.9,27.7
2018-06,11.7,5.5,16.2,-5.3,4.5,9.1,-6.9,-3.6,1.9,6.4,13.1,4.4,3.2,8.3,-0.7,22.1,7.9,8.1,-1.9,-0.5,2.7,2.9,5.6,8.0,8.4,-10.5,-14.0,28.1
2018-07,13.4,7.9,19.3,-3.6,7.0,13.5,-2.5,-0.8,2.6,7.2,13.3,2.2,0.8,9.4,-3.3,19.2,11.1,7.1,-2.9,1.7,2.7,3.3,3.2,6.7,5.8,-9.8,-13.1,26.1
2018-08,14.7,7.7,18.4,-2.9,5.9,11.2,3.0,0.4,-4.4,9.2,13.0,0.5,1.1,11.3,-4.4,17.3,15.1,8.5,-5.0,1.0,2.2,4.1,1.6,5.9,3.5,-10.4,-13.8,25.2
2018-09,10.1,8.4,20.3,-3.4,6.2,4.1,-1.0,-3.4,-1.4,1.6,13.2,-0.3,-0.2,6.9,-5.9,11.7,12.7,9.8,-4.6,0.8,3.2,6.3,2.3,6.5,1.3,-13.9,-22.0,30.7
2018-10,12.3,5.1,14.7,-4.6,3.9,-0.3,-9.0,-7.3,-2.9,-5.1,12.6,-2.7,0.2,8.5,-12.6,13.1,6.8,10.3,-5.3,0.8,2.4,6.1,0.2,3.9,-2.0,-11.3,-17.0,32.1
2018-11,13.5,8.5,17.2,-0.2,3.2,7.0,-9.1,-5.4,-0.3,0.4,14.3,-1.3,-1.6,8.4,-11.0,15.4,12.1,8.7,-9.0,-0.1,2.7,4.8,3.4,6.2,-1.8,-13.6,-25.4,32.0
2018-12,15.3,9.4,16.6,2.3,4.3,-4.7,-11.1,-10.8,-3.7,-7.0,16.7,-3.2,5.0,9.5,-11.8,11.9,7.4,3.0,-7.3,-2.7,2.5,6.5,3.6,0.5,-6.7,-17.0,-31.4,25.3
2019-01,14.0,7.7,11.9,3.5,3.7,-6.1,-5.3,-9.4,-4.9,-7.8,17.0,-2.7,-1.3,6.5,-11.5,9.8,8.1,7.4,-10.5,-0.3,2.9,6.5,2.5,3.0,-4.6,-11.9,-19.6,10.2
2019-02,15.8,11.8,18.0,5.5,7.3,-3.5,-8.9,-8.5,-5.1,-7.8,13.1,-5.1,-0.1,8.4,-12.3,5.5,11.7,8.1,-8.5,0.2,2.0,4.0,1.9,2.6,2.9,-10.4,-16.1,29.0
2019-03,15.3,10.5,15.5,5.5,1.9,5.6,-17.7,-7.1,-3.5,-3.6,9.3,-3.9,-0.6,13.9,-11.3,13.3,6.9,3.8,-10.9,2.3,4.5,7.1,4.2,3.7,4.1,-9.8,-13.5,25.9
2019-04,16.5,11.8,16.4,7.1,3.6,7.4,-13.5,-4.7,-0.4,3.1,8.1,-6.8,2.4,15.4,-13.1,8.0,0.1,10.3,-10.7,0.6,4.7,6.2,7.2,3.7,5.2,-10.3,-17.1,11.3
2019-05,15.4,12.7,17.6,7.8,2.6,5.8,-11.5,-4.5,-2.3,2.4,7.8,-2.0,0.0,8.4,-7.9,10.5,0.9,6.8,-10.5,2.2,5.6,6.1,8.6,2.5,5.9,-8.3,-14.2,24.5
