country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
1969-08,,,0.714286,0.719942405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.98102981029808,1.27086605567804,1.71603383235473,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,101.195577987153,,,,,,,,100.095322522358,,,,,100.254900898579,100.206467458664,31.6099144210457,0.552364118426867,9.32895579756567,0.238760745515986,0.238783061618421,6.866,6.866,0.505529348093686,0.163106263988929,0.165022663692062,2.182,2.18916294992882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.2121212121212,40.006667777963,,,,,,,0.480096720782737,0.502438722550251,355.59363826275,372.14170733023,,,,,-15.7347899381428,5.71082831269427,1.07502936127386,69.6206046932273,70.8773972305976,0.194039922384031,0.196222771603537,27.3628123996715,13.7162223989136,0.1386,0.140159178637604,0.278710481241924,0.276848162137122,4.0087925583394,22.1346683367335,0.199078994804369,0.197748766340276,-0.0846705588578924,-0.0806253905335849,-0.0604789948043686,-0.0575895877026722
1969-09,,,0.714286,0.719942405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526315789473689,2.96495956873315,1.27755482439213,1.72506558936712,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,101.193935105978,,,,,,,,100.23738730121,,,,,100.290097305578,100.248295673456,31.7286620211802,1.71390903098221,10.0396196513471,0.242852887495825,0.242875586075955,7.021,7.021,0.601553684392971,0.166277040701512,0.166015363605585,2.223,2.20930650618126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24999999999998,18.8365650969529,42.9071511918653,,,,,,,0.480730275258478,0.505601222969718,356.06289358426,374.484079151334,,,,,-1.05940382886471,-5.47559723705318,1.0636404590591,63.4306720549259,61.8086938667344,0.18465992613603,0.187493817946843,-4.44849167370351,7.1063956622976,0.1319,0.133924209245979,0.291120872842288,0.303345381073896,9.57102938023128,25.8581272706776,0.207943563779027,0.216675358865749,-0.106460946706259,-0.115851563127053,-0.0760435637790266,-0.08275114961977
1969-10,,,0.714286,0.716460685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.523560209424088,3.50404312668464,1.28424359310623,1.73409734637951,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,101.149286623211,,,,,,,,100.395762186394,,,,,100.23871021177,100.187226076283,31.8470895673766,1.8794556059624,10.9734096791905,0.247417199704107,0.247440324893974,7.127,7.127,0.754991675231795,0.167069734879657,0.167268765780413,2.203,2.22237102816006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699300699300715,17.3913043478261,43.2072012002,,,,,,,0.510205039625599,0.513971036303741,377.893991870359,380.683355768289,,,,,-10.1459043367451,-16.2284205331203,0.955724515596047,60.8281032192756,60.9866237099284,0.18535992585603,0.173386486080718,-7.5241584072519,0.14046256631367,0.1324,0.123847539596652,0.304727446765579,0.28430248394369,-6.27762884102288,15.5806447920976,0.217662549040399,0.203073284046203,-0.11936752090955,-0.110915997862972,-0.0852625490403987,-0.0792257444495509
1969-11,,,0.714286,0.716204119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260416666666669,3.49462365591396,1.28758797746327,1.73861322488571,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,101.063312041883,,,,,,,,100.543412835332,,,,,100.173334989223,100.109532667099,31.9651892037733,1.28640090472152,10.0107477352986,0.250599976799537,0.250623399472056,7.203,7.203,0.136059197051524,0.166730008803309,0.167496350320052,2.214,2.2153362110504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63888888888889,25.0,46.507751291882,,,,,,,0.536216976243884,0.520393220239802,397.160274642038,385.440080096031,,,,,-3.97125946351403,-15.8228471488315,0.917770215325315,66.1606629742001,65.8840340543262,0.184099926360029,0.190840324957883,10.0664355519837,11.6211548601129,0.1315,0.136314572352866,0.278261912870826,0.289660959133925,1.88477958964854,17.2364231286956,0.198758588696851,0.206900767855935,-0.0941619865107965,-0.0988206341760419,-0.0672585886968508,-0.0705861955030683
1969-12,,,0.714286,0.71492404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.519480519480524,3.75335120643433,1.29427674617737,1.7476449818981,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,100.948791996022,,,,,,,,100.650095160231,,,,,100.157455875083,100.090661564802,32.0829531513619,1.20725750174459,10.272201946472,0.25362536381882,0.253649069263309,7.3,7.3,0.463566146703205,0.172618594126677,0.168272806697099,2.359,2.24294273661084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.15053763440861,29.2613636363636,45.5075845974329,,,,,,,0.719048126853251,0.532088858765506,532.57797532317,394.10269842923,,,,,-0.659996078605002,-20.900513435181,0.911712967893564,70.3740744409895,68.2772336309793,0.196139921544031,0.200367556566687,4.9922528747039,23.4154029366839,0.1401,0.143119740509793,0.278710481241924,0.293461738138984,1.31214749009453,20.2557091152845,0.199078994804369,0.209615611088342,-0.0825705596978921,-0.0930941815722973,-0.0589789948043686,-0.0664958705785499
1970-01,,,0.714286,0.714413289,,,0.66290402310607,0.954390915089723,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.47593582887702,1.29427674617737,1.7476449818981,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,100.835661746283,,,,,,,,100.726534901415,,,,,100.200337773933,100.141623393827,32.2003717141772,0.22753912983521,10.7167339477492,0.254202460764694,0.254226220148346,7.236,7.236,0.816107882926012,0.172920572861209,0.169646094337375,2.222,2.2517205769851,,,,,,,,,1.43186364540318,,,1.62574426348354,,,1.45433078286515,,,,,,,,,,,,,,,,-0.439560439560453,25.8333333333333,45.3075512585431,,,,,,,0.47064046769339,0.522532519095165,348.589667406853,387.024596361982,,,,,2.56265777854181,-19.7838341184555,0.935077051183262,85.047907645994,97.9261709821459,0.242759902896039,0.273531577007331,36.5149037570329,54.8402954150853,0.1734,0.195379776014259,0.285439006808386,0.279324285085344,-4.81747744809725,21.4481022393292,0.203885086417135,0.19951742629647,-0.0426791039123474,-0.0057927080780133,-0.030485086417135,-0.00413765028221181
1970-02,,,0.714286,0.713139598,0.0,,0.66290402310607,0.954390915089723,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.47593582887702,1.29427674617737,1.7476449818981,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,100.756892770815,,,,,,,,100.794008200687,,,,,100.279270728051,100.235429121188,32.3174340884312,-0.447165657677484,8.84543061301241,0.253065754659183,0.253089407799031,7.235,7.235,0.187598634322643,0.166994240196024,0.169964348093534,2.202,2.25137466360455,,,,,,,2.77777777777779,,1.47163763555327,0.0,,1.62574426348354,0.775620683854478,,1.46561087322871,,,,,,,,,,,,,,,,0.883002207505534,16.8797953964194,45.7076179363227,,,,,,,0.461589689468517,0.529324501804703,341.886019956721,392.055219855441,,,,,-9.19432485869569,-30.093549504773,0.849103029418361,102.277295910952,98.3352075836436,0.271599891360043,0.285747384677387,4.46595884969002,59.0689236738009,0.194,0.204105356411672,0.26555247568973,0.290585022088178,4.0314206834516,36.6974267886396,0.189680415650514,0.207560813087277,0.00604741567031379,-0.00483763741079162,0.00431958434948576,-0.0034554566756047
1970-03,,,0.714286,0.713393972,0.0,,0.66290402310607,0.954390915089723,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.65251989389921,1.29427674617737,1.7476449818981,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,100.734343490988,,,,,,,,100.868868619372,,,,,100.357199771878,100.328041778607,32.4341291837697,0.939810655794342,8.40878729404779,0.255444093587637,0.255467969022213,7.372,7.372,1.78124844815386,0.171486173872183,0.172991835406365,2.341,2.33193189107699,,,,,,,0.0,,1.47163763555327,0.0,,1.62574426348354,0.0,,1.46561087322871,,,,,,,,,,,,,,,,-2.4070021881838,-3.25379609544468,44.6074345724287,,,,,,,0.483311557208212,0.53338187426233,357.974773837037,395.060397294775,,,,,-4.00745159029928,-35.3437935281861,0.815075636562656,99.1417843336806,93.4077724828862,0.282099887160045,0.269779122649334,-5.5882443319932,47.914520165702,0.2015,0.192699450400702,0.284541870066191,0.288818709062741,-0.607847236153047,14.0366595083696,0.203244274202099,0.206299160421589,-0.0024419829061461,-0.0190395864134068,-0.00174427420209947,-0.0135997100208867
1970-04,,,0.714286,0.713393972,0.0,,0.66290402310607,0.954390915089723,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63157894736844,5.07518796992483,1.32833666055046,1.79363563931647,,,,,,,,,,,,,,6.5,6.5,5.5,5.5,100.762212436116,,,,,,,,100.9586040822,,,,,100.39767074771,100.376138411595,32.5504464565087,1.30759225029096,9.12174618390974,0.258784260759215,0.258808448387123,7.426,7.426,1.59330394185827,0.175525139446545,0.175748121138987,2.309,2.32440066760774,,,,,,,0.0,,1.47163763555327,0.0,,1.62574426348354,0.0,,1.46561087322871,,,,,,,,,,,,,,,,8.07174887892377,19.0123456790123,48.2080346724454,,,,,,,0.517704514462729,0.541070926829197,383.448634147538,400.75545426702,,,,,2.32631012957971,-42.1678309012202,0.834036823659749,98.6096972323787,95.2816677516643,0.316119873552051,0.28631014197346,6.1276125304974,58.2174161301328,0.2258,0.204507326069655,0.320576862544358,0.300488172309998,4.04041112333962,13.4791008124654,0.22898356483936,0.214634494646619,-0.00445698899230778,-0.0141780303365371,-0.00318356483935955,-0.0101271685769638
1970-05,,,0.714286,0.714668573,0.0,,0.66290402310607,0.954390915089723,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.79794472989864,1.32833666055046,1.79363563931647,,,,,,,,,,,,,,7.0,7.0,5.5,5.5,100.819215541937,,,,,,,,101.029239420831,,,,,100.378561230678,100.353428224643,32.6663767006338,0.682524665495338,9.19818235121666,0.260550527169316,0.260574879883751,7.473,7.473,-0.415390462693351,0.173562277672089,0.175018080205413,2.289,2.31258992971693,,,,,,,2.70270270270268,,1.51141162570336,0.0,,1.62574426348354,0.769651110646804,,1.47689096359228,,,,,,,,,,,,,,,,4.149377593361,31.758530183727,50.2083680613436,,,,,,,0.550287316072271,0.561165851969034,407.581764968012,415.639179216114,,,,,-9.24924486017733,-50.6543219687939,0.756894715615413,87.980267480451,87.5809092443869,0.283359886656045,0.289576287124722,1.14077172703293,75.1146733319066,0.2024,0.206840287825169,0.322072090448017,0.330638594213134,10.0338132018161,26.5648962947093,0.230051585197752,0.236170518906123,-0.0387122037919714,-0.0410623070884125,-0.0276515851977521,-0.0293302310809538
1970-06,,,0.714286,0.716460685,0.0,,0.66290402310607,0.954390915089723,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.79794472989864,1.32833666055046,1.79363563931647,,,,,,,,,,,,,,7.0,7.0,5.5,5.5,100.877213257488,,,,,,,,101.057699356452,,,,,100.308420660917,100.270071567877,32.7819128500509,0.926236660178538,10.2096159484022,0.262963841670247,0.262988419948451,7.564,7.564,0.991659793035715,0.177752232613716,0.176753664137353,2.42,2.37038383896825,,,,,,,0.0,,1.51141162570336,0.0,,1.62574426348354,0.0,,1.47689096359228,,,,,,,,,,,,,,,,-4.78087649402392,21.6284987277354,47.8079679946658,,,,,,,0.528565448332576,0.551683846881778,391.493011087696,408.616134606466,,,,,-8.68224782867112,-50.689518082767,0.691179240603568,88.2567090679858,87.6698812611762,0.278179888728044,0.269998415375235,-6.76086842050517,44.0821722926683,0.1987,0.192856088124715,0.315194042091188,0.307971690495264,-6.8554924060858,20.7426507434162,0.225138691549146,0.2199798669171,-0.0370141533631436,-0.0379732751200289,-0.0264386915491464,-0.027123778792385
1970-07,,,0.714286,0.71800395,3.70370370370369,,0.68745602396185,0.989738726759712,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.52216066481998,1.32833666055046,1.79363563931647,,,,,,,,,,,,,,7.0,7.0,5.5,5.5,100.907815331752,,,,,,,,101.056099267248,,,,,100.246727522396,100.196754031535,32.8970507919202,0.864534149098878,11.7027544557372,0.265237253881268,0.265262044647081,7.603,7.603,1.19200648454286,0.179073389577292,0.178860579275537,2.324,2.3684112807091,,,,,,,0.0,,1.51141162570336,0.0,,1.62574426348354,0.0,,1.47689096359228,,,,,,,,,,,,,,,,2.92887029288705,23.0,49.2082013668945,,,,,,,0.517704514462729,0.551879364723421,383.448634147538,408.760948969167,,,,,-1.42813351641661,-46.5962630897646,0.681308278209994,89.2999360081586,93.8908302533176,0.294419882232047,0.290165952739622,7.46950212146951,88.3387514177908,0.2103,0.207261477718574,0.329697752756674,0.309046103817331,0.348867559982401,16.1052031365095,0.235498489025554,0.220747305311266,-0.0352778705246274,-0.0188801510777092,-0.025198489025554,-0.0134858275926926
1970-08,,,0.714286,0.71968334,0.0,,0.68745602396185,0.989738726759712,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56410256410255,7.20221606648202,1.36239657492355,1.83962629673484,,,,,,,,,,,,,,7.75,7.75,5.5,5.5,100.886011111023,,,,,,,,101.022439649551,,,,,100.264008994692,100.217291728327,33.0117875869455,0.389002439506828,11.5212773749359,0.266269033269347,0.266293920471844,7.623,7.623,0.0927918787558542,0.177337011853735,0.179026547367401,2.374,2.37478105599019,,,,,,,-2.6315789473684,,1.47163763555327,0.0,,1.62574426348354,-0.763772725383076,,1.46561087322871,,,,,,,,,,,,,,,,0.813008130081292,24.0,49.6082680446741,,,,,,,0.528565448332576,0.559014152545879,391.493011087696,414.045478211284,,,,,5.79487266871714,-32.9516707748713,0.720789225413692,84.732343402891,86.1427451453359,0.275939889624044,0.278916297758722,-3.87697277185197,42.1426756331144,0.1971,0.199226006660887,0.325660637416797,0.323783851197391,4.76878601542595,16.9535852064,0.232614834057894,0.23127427193638,-0.0497207477927527,-0.0448675534386688,-0.0355148340578942,-0.032048265275493
1970-09,,,0.714286,0.719036492,0.0,,0.68745602396185,0.989738726759712,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.64094791953708,1.36239657492355,1.83962629673484,,,,,,,,,,,,,,7.75,7.75,5.5,5.5,100.795834544567,,,,,,,,100.959401866386,,,,,100.401904216214,100.381169562357,33.1261196534394,0.643635885984498,10.347807301793,0.267982836320733,0.268007883706195,7.701,7.701,0.550141339926158,0.180734272617216,0.180011446413911,2.414,2.39450554258549,,,,,,,0.0,,1.47163763555327,0.0,,1.62574426348354,0.0,,1.46561087322871,,,,,,,,,,,,,,,,-2.82258064516129,12.3543123543124,48.2080346724454,,,,,,,0.548477160427297,0.572006370726873,406.241035477986,423.668435278249,,,,,1.65777446697135,-31.1103410073866,0.732738285153281,87.3445094493494,85.1925533821267,0.274259890296044,0.27823815671147,-0.243134249486744,48.3985764215193,0.1959,0.198741620004809,0.313997859768261,0.326599151763239,0.869499993726253,7.66577378136449,0.224284275262432,0.233285201716357,-0.0397379694722175,-0.0483609950517686,-0.0283842752624324,-0.0345435817115476
1970-10,,,0.714286,0.718261807,3.57142857142857,,0.712008024817631,1.0250865384297,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.08552631578948,1.36239657492355,1.83962629673484,,,,,,,,,,,,,,7.75,7.75,5.5,5.5,100.63985807086,,,,,,,,100.877816005246,,,,,100.627499468047,100.649272117542,33.2400409156297,0.952753850169669,9.34407690132881,0.270536053111573,0.270561339136964,7.769,7.769,0.206028235269529,0.180205809831786,0.180382320820241,2.36,2.38460713300418,,,,,,,0.0,,1.47163763555327,0.0,,1.62574426348354,-0.214862561392126,,1.46246182416645,,,,,,,,,,,,,,,,1.65975103734439,13.4259259259259,49.0081680280047,,,,,,,0.570199028166991,0.571355713807196,422.329789358302,423.186512675337,,,,,1.7721478876029,-21.97296616063,0.745723491195283,84.0188481418461,84.0888544751756,0.297359881056048,0.288146746987528,3.56119031018913,66.1875463889293,0.2124,0.205819187318733,0.35392044479594,0.34266936895019,4.92047119540626,20.5298540473041,0.252800418831513,0.244763932869956,-0.0565605637398928,-0.0545226219626622,-0.0404004188315131,-0.0389447455512222
1970-11,,,0.714286,0.718261807,-3.44827586206897,,0.68745602396185,0.989738726759712,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.80997949419003,1.36239657492355,1.83962629673484,,,,,,,,,,,,,,7.75,7.75,5.5,5.5,100.431370415532,,,,,,,,100.771513185998,,,,,100.872501340247,100.940437944075,33.3535448158412,0.562378797672912,8.56245638520586,0.272057490514333,0.272082918742971,7.788,7.788,-0.371104712196277,0.178658168817311,0.179712913527708,2.373,2.3767700302452,,,,,,,0.0,,1.47163763555327,2.49999999999998,,1.66638787007063,1.61966272234914,,1.48614877316106,,,,,,,,,,,,,,,,-0.816326530612236,4.51612903225807,48.608101350225,,,,,,,0.564768561232068,0.555788540304106,418.307600888223,411.656361304159,,,,,-10.0312918392129,-26.8969748334988,0.670917791479917,79.3829518598854,79.8481086529514,0.262079895168042,0.262471566788753,-8.9104529088736,37.5346467507215,0.1872,0.187479765555271,0.330146321127772,0.328713567818556,-4.07267249313528,13.4821788898982,0.235818895133072,0.234795499502845,-0.0680664259597301,-0.0662420010298024,-0.0486188951330718,-0.0473157339475734
1970-12,,,0.714286,0.717231487,0.0,,0.68745602396185,0.989738726759712,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.831766835633655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.26315789473685,1.36239657492355,1.83962629673484,,,,,,,,,,,,,,7.75,7.75,5.5,5.5,100.191340173863,,,,,,,,100.63204648711,,,,,101.065629391521,101.1699557358,33.4666263412763,0.546377836343773,7.85354754188789,0.273543952344617,0.273569519507459,7.854,7.854,0.127516529475988,0.18443351211523,0.179942077198059,2.513,2.39067867591802,,,,,,,0.0,,1.47163763555327,0.0,,1.66638787007063,0.0,,1.48614877316106,,,,,,,,,,,,,,,,5.55555555555555,12.7472527472528,51.3085514252375,,,,,,,0.76750599346922,0.566137834240466,568.469303771175,419.321781468415,,,,,-5.76824910668708,-30.6560722255648,0.632217581966272,74.124679407628,71.9182855027699,0.265999893600043,0.272245683282021,3.72387630890875,35.8731363235502,0.19,0.194461280128782,0.358854696878013,0.378548628320034,15.1606338710626,28.9942023517737,0.256324886014208,0.270391985528204,-0.0928548032779705,-0.106302945038013,-0.0663248860142085,-0.0759307053994219
1971-01,,,0.714286,0.710353401,3.57142857142857,7.4074074074074,0.712008024817631,1.0250865384297,,,,,,,,,,,,,,,,,,,,,,,,,2.70270270270272,2.70270270270272,0.854247020380511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.26315789473685,1.36239657492355,1.83962629673484,,,,,,,,,,,,,,7.75,7.75,5.5,5.5,99.9492079358543,,,,,,,,100.444776844507,,,,,101.163912040173,101.286757082547,33.5792840649745,1.07403145377829,8.76444689047881,0.276481900432706,0.27650774219492,7.956,7.956,-0.897283436763609,0.181489219453546,0.178327486743592,2.295,2.3339925026486,,,,,,,0.0,2.77777777777779,1.47163763555327,0.0,2.49999999999998,1.66638787007063,0.0,2.18780972463716,1.48614877316106,,,,,,,,,,,,,,,,-8.18713450292397,3.97350993377486,47.1078513085514,,,,,,,0.517704514462729,0.576772912161585,383.448634147538,427.198873494815,,,,,-4.42091925739572,-35.3777581888217,0.604267753136484,61.7981314604611,70.3016408551159,0.222319911072036,0.258086639468817,-5.20083317484108,-5.64649160710989,0.1588,0.184347673359623,0.359751833620208,0.36711325131188,-3.02084756162057,31.4290489277409,0.256965698229244,0.262223855826557,-0.137431922548173,-0.109026611843063,-0.098165698229244,-0.0778761824669341
1971-02,,,0.714286,0.71010119,-3.44827586206897,3.70370370370369,0.68745602396185,0.989738726759712,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.70270270270272,0.854247020380511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.26315789473685,1.36239657492355,1.83962629673484,,,,,,,,,,,,,,7.75,7.75,5.5,5.5,99.7326243986652,,,,,,,,100.237339269631,,,,,101.148838020257,101.268842772633,33.6915205954967,0.834914611005689,10.1651579020109,0.278790288216205,0.278816345735067,7.986,7.986,-1.25406876465095,0.172807330835759,0.176091137433554,2.283,2.33142805043515,,,,,,,0.0,0.0,1.47163763555327,2.43902439024393,5.00000000000001,1.70703147665772,1.59384776426045,3.01750278568388,1.50983572215568,,,,,,,,,,,,,,,,3.60934182590232,6.78336980306346,48.8081346891149,,,,,,,0.515894358817754,0.591997714578264,382.107904657512,438.475440588112,,,,,10.9093266986234,-21.070909743467,0.670189296460574,75.9752505406907,73.4499429986794,0.25241989903204,0.267223025855802,3.54004624407892,-6.48277458164623,0.1803,0.190873666246438,0.332239640192894,0.363816519041556,-0.898015056264805,25.2014011001418,0.237314123634821,0.259869046120117,-0.0798197411608534,-0.0965934931857537,-0.0570141236348213,-0.0689953798736792
1971-03,,,0.714286,0.71010119,0.0,3.70370370370369,0.68745602396185,0.989738726759712,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.70270270270272,0.854247020380511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,7.89473684210527,1.39645648929664,1.88561695415322,,,,,,,,,,,,,,8.5,8.5,6.5,6.5,99.5573904361526,,,,,,,,100.017652309534,,,,,101.029055015023,101.12648991055,33.803343033666,0.658637561159202,9.85828712261244,0.280626505771261,0.28065273491473,8.061,8.061,0.449140752896726,0.17461920324295,0.176882034494007,2.343,2.35494680764652,,,,,,,0.0,0.0,1.47163763555327,0.0,5.00000000000001,1.70703147665772,0.0,3.01750278568388,1.50983572215568,,,,,,,,,,,,,,,,4.50819672131147,14.3497757847534,51.0085014169028,,,,,,,0.539426382202424,0.589869534565265,399.537388027854,436.8991597244,,,,,0.0,-17.7758153480207,0.670189296460574,71.0472931932632,68.6177125354193,0.286719885312046,0.254203273972308,-4.87224176950974,-5.77355598315579,0.2048,0.181573839752584,0.403562011197399,0.370463054770432,1.82689223303713,28.2683715236591,0.288258694730145,0.264616573539753,-0.116842125885353,-0.116259780798124,-0.0834586947301452,-0.0830427337871689
1971-04,,,0.714286,0.709597304,3.57142857142857,7.4074074074074,0.712008024817631,1.0250865384297,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.70270270270272,0.854247020380511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.12820512820512,1.39645648929664,1.88561695415322,,,,,,,,,,,,,,8.5,8.5,6.5,6.5,99.4156099934727,,,,,,,,99.8121305876029,,,,,100.850716119084,100.914547889157,33.9147634362641,0.909827382065184,9.42694958778213,0.283179722562101,0.283206190345499,8.132,8.132,-0.125106340790372,0.176166844257424,0.176660743853136,2.324,2.32556509833448,,,,,,,0.0,0.0,1.47163763555327,2.38095238095237,7.5,1.74767508324481,1.56884279839345,4.63368545922185,1.53352267115029,,,,,,,,,,,,,,,,-18.6274509803921,-13.9004149377593,41.5069178196366,,,,,,,0.572009183811966,0.59619376540449,423.670518848329,441.583333050281,,,,,4.91791209600235,-15.6933366740441,0.703148616937321,86.5684776747888,82.1763795352651,0.300299879880048,0.285041008461983,12.1311319117919,-0.443272286035725,0.2145,0.203600801770276,0.346892873648746,0.346864889976882,-6.36991043767462,15.4337913903114,0.247780723147068,0.247760734802027,-0.0465929937686979,-0.0618238815148996,-0.0332807231470682,-0.0441599330317516
1971-05,,,0.714286,0.709597304,0.0,7.4074074074074,0.712008024817631,1.0250865384297,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.70270270270272,0.854247020380511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.12820512820512,1.39645648929664,1.88561695415322,,,,,,,,,,,,,,8.5,8.5,6.5,6.5,99.290636549842,,,,,,,,99.7079613152796,,,,,100.668718728341,100.698258028893,34.025797350368,0.938677206200217,9.70534935230552,0.285837866070372,0.28586458230082,8.213,8.213,0.35138901488202,0.176657559701039,0.177281510300645,2.356,2.37139361232438,,,,,,,0.0,-2.6315789473684,1.47163763555327,0.0,7.5,1.74767508324481,0.0,3.8345219081212,1.53352267115029,,,,,,,,,,,,,,,,6.26506024096385,-12.1513944223108,44.1073512252042,,,,,,,0.591920895906686,0.61009215265617,438.418543238619,451.877463117972,,,,,6.25012898991608,-1.29455298425906,0.747096312486715,85.4594132821838,85.1097063602886,0.278179888728044,0.284681655336176,-0.12607067584625,-1.69027368820356,0.1987,0.203344120863455,0.325511114626431,0.334487883357339,-3.56825005274191,1.16419837598376,0.232508032022055,0.23892001225178,-0.0473312258983865,-0.0498062280211634,-0.0338080320220549,-0.0355758913883247
