country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1962-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3863221567094,99.4905799028594,3.77155559791318,22.4019378657975,99.5667476385932,4.36441268707724,22.4055254152212,99.4022383397163,22.5402624623485,,,,,,,,,,,,,,,,,,,,,,,,,0.860484697218045,5.25701655228311,26.6226099605732,,,,,,,,,,6.01459005527445,,,,5.82944195543747,,,,0.185148099836979,
1962-12,100.959129342121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4855359442407,99.5779674927029,3.98647290973973,22.5228250608993,99.3828512527788,4.04704434036699,22.4567777682542,99.1937985494556,22.6392961018201,,,,,,,,,,,,,,,,,,,,,,,,,-0.42234173323432,3.48409552170639,26.5101715682336,,,,,,,,,,6.11697553055704,,,,5.63691569709949,,,,0.48005983345755,
1963-01,100.97447682269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6032034058911,99.6804458460698,4.28574370589222,22.6487914210699,99.247468668009,3.82812666708998,22.521002577692,99.041222948597,22.7390190742905,,,,,,,,,,,,,,,,,,,,,,,,,0.812184469921885,3.52101337546952,26.7254830646604,,,,,,,,,,4.70993363242841,,,,5.3595009615318,,,,-0.649567329103386,
1963-02,100.982025206798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7405087411611,99.7975893082454,4.64255894262569,22.7801607280651,99.193559505639,3.74797919698203,22.6066406525346,98.980769562109,22.8394270448153,,,,,,,,,,,,,,,,,,,,,,,,,0.711563626174124,3.43481064227256,26.9156518810678,,,,,,,,,,5.85803348705103,,,,5.39868581982291,,,,0.459347667228117,
1963-03,101.067630068196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8971675008994,99.9283811921679,5.05182121403798,22.9169229935818,99.2375637259792,3.82416759130827,22.7180680449624,99.0303388207938,22.9405132967113,,,,,,,,,,,,,,,,,,,,,,,,,0.719113847467662,3.59512709256769,27.1092060608808,,,,,,,,,,6.51670207930404,,,,6.16274199875484,,,,0.353960080549209,
1963-04,101.257989841794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.05269576002,100.056130750965,5.47270721549718,23.0544105814381,99.3683529609768,4.03593221709072,22.8526767390921,99.1772010393273,23.0422682830404,,,,,,,,,,,,,,,,,,,,,,,,,2.04973126356487,6.16333463934852,27.6648719328149,,,,,,,,,,6.30699897143997,,,,6.17440587796697,,,,0.132593093473001,
1963-05,101.391923070706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.179679103278,100.158488574589,5.85774059699163,23.1862660946602,99.5570438465076,4.34240139535362,23.0033039012289,99.389163987513,23.1446799412851,,,,,,,,,,,,,,,,,,,,,,,,,1.16078902008862,6.33211518022631,27.9860027286326,,,,,,,,,,6.77335894860897,,,,6.53241786182281,,,,0.24094108678616,
1963-06,101.33019730114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.264155069111,100.224541481768,6.17320093449787,23.3091443734618,99.7701428776108,4.70203288481307,23.1615006566019,99.6290664410154,23.2477343048422,,,,,,,,,,,,,,,,,,,,,,,,,-0.0291785815908266,6.94795868827171,27.9778368099924,,,,,,,,,,6.02069153109861,,,,5.8409414539836,,,,0.179750077115015,
1963-07,101.174437064903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.315528330006,100.262289471706,6.39696626551202,23.4250963869855,99.9768421175565,5.08336234651417,23.3193085921301,99.8625031489578,23.3514160538779,,,,,,,,,,,,,,,,,,,,,,,,,0.848537169634917,7.3583399798785,28.215239154585,,,,,,,,,,6.2983595942397,,,,6.46119641502341,,,,-0.162836820783715,
1963-08,101.10546764993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.345554972937,100.282572033449,6.53220182174743,23.5367614606784,100.154865322957,5.46731290167577,23.470851564567,100.064557728921,23.4557090914752,,,,,,,,,,,,,,,,,,,,,,,,,1.43287124118912,7.64541036967238,28.6195272020638,,,,,,,,,,6.04155936707194,,,,5.91040787203992,,,,0.131151495032022,
1963-09,101.142543060124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.363860393448,100.295455789485,6.58833702084982,23.6463247447103,100.295036219176,5.84579038968311,23.6135733223615,100.224851087952,23.5605970635362,,,,,,,,,,,,,,,,,,,,,,,,,0.20212492010409,8.36424424033554,28.6773743985551,,,,,,,,,,6.07734147503363,,,,6.01689707485272,,,,0.0604444001809082,
1963-10,101.15981865188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.369713933678,100.301004064775,6.57569868759,23.7535605048565,100.40345201993,6.21849820786778,23.7489163837032,100.350090386651,23.6660637695473,,,,,,,,,,,,,,,,,,,,,,,,,1.2821631153991,10.0380221907585,29.0450651155583,,,,,,,,,,6.88958877484736,,,,6.7446764957692,,,,0.144912279078167,
1963-11,101.096515078867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.365711565157,100.301651580256,6.50431498889243,23.8590304682049,100.492931354843,6.58129834768505,23.8800998891633,100.454342468646,23.7720931741869,,,,,,,,,,,,,,,,,,,,,,,,,0.739659873328905,9.90620322625301,29.2598998074003,,,,,,,,,,6.76969050999802,,,,6.40352968223582,,,,0.366160827762202,
1963-12,101.020899960233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.363138077199,100.307064191447,6.40486607982074,23.9653818434422,100.572438695351,6.91356788296724,24.0093423435895,100.547237532616,23.878669302875,,,,,,,,,,,,,,,,,,,,,,,,,-0.487699700821109,9.83406610038483,29.1171993635791,,,,,,,,,,7.09507152386175,,,,6.49798597478691,,,,0.597085549074839,
1964-01,101.086956545823,,,,,,,,,,,,,,,,,,,7.12156867525877,,,,,,,,,,,,,,,,,,,100.368425854505,100.322428849314,6.29329169727192,24.0741459311045,100.637717343822,7.16808241756137,24.1353266037221,100.623496494225,23.9857761304363,,,,,,,,,,,,,,,,,,,,,,,,,1.79483680139826,10.9046579310903,29.6398055732931,,,,,,,,,,6.42917420405134,,,,6.75100420384915,,,,-0.321829999797807,
1964-02,101.186846649882,,,,,,,,,,,,,,,,,0.179043839328887,,7.1343194052354,,,,,,,,,,,,,,,,,,,100.366810537204,100.333913753612,6.15278504645837,24.1817750509007,100.678201494546,7.29155340613602,24.2550159290475,100.670797871676,24.0933979285284,,,,,,,,,,,,,,,,,,,,,,,,,1.02612756590249,11.2510591275063,29.9439477887605,,,,,,,,,,6.6498861188283,,,,6.3242156917669,,,,0.325670427061398,
1964-03,101.293736872478,,,,,,,,,,,,,,,,,0.103979020463639,,7.14173760066971,,,,,,,,,,,,,,,,,,,100.356513557498,100.338616717595,5.98194757936828,24.287801313862,100.684670742677,7.25265136745071,24.3657303176838,100.678514014744,24.2015196153128,,,,,,,,,,,,,,,,,,,,,,,,,-0.405525594271513,10.0088189582815,29.8225174165418,,,,,,,,,,7.07188696046384,,,,6.82774219575012,,,,0.244144764713715,
1964-04,101.315040655643,,,,,,,,,,,,,,,,,0.907152411065756,,7.20652404550617,,,,,,,,,,,,,,,,,,,100.339957510991,100.337087802561,5.8052258257205,24.3927711784794,100.657299185827,7.0656688557957,24.4673712021618,100.646825605307,24.3101270755546,,,,,,,,,,,,,,,,,,,,,,,,,1.06421511883656,8.94644019644159,30.1398931557063,,,,,,,,,,7.0944083897913,,,,7.09342055043177,,,,0.000987839359528542,
1964-05,101.342905422993,,,,,,,,,,,,,,,,,0.0839067497192337,,7.21257080560049,,,,,,,,,,,,,,,,,,,100.322239514989,100.332879139154,5.6569233733955,24.4978954007867,100.600632851328,6.77199626343988,24.5610867818878,100.58101688204,24.4192070663719,,,,,,,,,,,,,,,,,,,,,,,,,0.419651025799258,8.14826190073729,30.266375526509,,,,,,,,,,7.07696934566758,,,,6.66128151933791,,,,0.415687826329666,
1964-06,101.477022312444,,,,,,,,,,,,,,,,,0.601754707459129,,7.25597278995201,,,,,,,,,,,,,,,,,,,100.303170329376,100.325203229644,5.55132601003648,24.6031109677827,100.519807635173,6.41898186986165,24.6482331845371,100.487126797266,24.528747084455,,,,,,,,,,,,,,,,,,,,,,,,,0.674756209919546,8.90977734207472,30.4705997748917,,,,,,,,,,7.12223157550019,,,,7.02358336408027,,,,0.0986482114199228,
1964-07,101.661065751543,,,,,,,,,,,,,,,,,1.08812596435153,,7.33492691384576,,,,,,,,,,,,,,,,,,,100.271448636694,100.305549178333,5.46644645138022,24.7056167371643,100.418813019165,6.0490039982616,24.729894501235,100.369983581153,24.6387352262939,,,,,,,,,,,,,,,,,,,,,,,,,0.710596413824968,8.7608104118317,30.6871227641631,,,,,,,,,,7.16257660391763,,,,6.82477704811934,,,,0.337799555798286,
1964-08,101.761639531962,,,,,,,,,,,,,,,,,-0.117937996239531,,7.32627624801794,,,,,,,,,,,,,,,,,,,100.225872732607,100.272696233384,5.38859286919943,24.805061710389,100.301997733249,5.69409301031688,24.8073036829668,100.23493151508,24.7491601061599,,,,,,,,,,,,,,,,,,,,,,,,,-0.289372188315697,6.91414484052987,30.5983227654893,,,,,,,,,,6.40072005221812,,,,6.12265841599435,,,,0.278061636223772,
1964-09,101.73989148665,,,,,,,,,,,,,,,,,0.372354317597066,,7.35355595394652,,,,,,,,,,,,,,,,,,,100.173662380778,100.233997253618,5.31523830568248,24.9031832554272,100.176916387571,5.37438781318508,24.882658329256,100.091100364365,24.8600107688643,,,,,,,,,,,,,,,,,,,,,,,,,1.40703441210696,8.19976496136503,31.0288516963273,,,,,,,,,,6.887207268518,,,,6.6115926693065,,,,0.275614599211502,
1964-10,101.628700187205,,,,,,,,,,,,,,,,,0.741012075844871,,7.40804669156928,,,,,,,,,,,,,,,,,,,100.11597617551,100.191121894099,5.24837875887959,25.000237328871,100.05819858849,5.10056828273693,24.9602460802641,99.9558271801186,24.9712765972975,,,,,,,,,,,,,,,,,,,,,,,,,-0.492445469069945,6.3039500830908,30.8760515220443,,,,,,,,,,7.62362587645315,,,,7.11414447260689,,,,0.509481403846256,
1964-11,101.576101874229,,,,,,,,,,,,,,,,,0.475599590627008,,7.44327933130784,,,,,,,,,,,,,,,,,,,100.069002059778,100.157756384611,5.20232446279678,25.1002546468385,99.961641159415,4.87694662639314,25.0447196150872,99.8475965288424,25.0829468968266,,,,,,,,,,,,,,,,,,,,,,,,,1.23198531758934,6.82346880607542,31.2564399434472,,,,,,,,,,7.36798455002426,,,,6.95907868267559,,,,0.408905867348668,
1964-12,101.571143403144,,,,,,,,,,,,,,,,,0.431418869618126,,7.47539104286149,,,,,,,,,,,,,,,,,,,100.040064244978,100.138712307869,5.17297334094778,25.2051046572598,99.8979172459661,4.70587643983541,25.1391923282959,99.7784555861863,25.1950104665444,,,,,,,,,,,,,,,,,,,,,,,,,1.25443845864426,8.69360185268391,31.6485327469008,,,,,,,,,,8.16173533412112,,,,7.3886266655188,,,,0.773108668602326,
1965-01,101.615219799777,,,,,,,,,,,,,,,,,0.967335661479564,5.98371665607622,7.54770316625413,,,,,,,,,,,,,,,,,,,100.023380036723,100.127178258441,5.14753946334178,25.3133720933706,99.8660305170388,4.59031119490103,25.2432132027387,99.7461538593984,25.307455201051,,,,,,,,,,,,,,,,,,,,,,,,,0.710649267400972,7.53593755597839,31.8734428130098,,,,,,,,,,5.80521256103603,,,,6.32138369344926,,,,-0.516171132413236,
1965-02,101.747791860625,,,,,,,,,,,,,,,,,0.141618827937364,5.94412312781764,7.55839213501437,,,,,,,,,,,,,,,,,,,100.000583964439,100.107415744995,5.12221131345882,25.4204166683531,99.8597592713214,4.53399207454141,25.3547364289492,99.7422065200016,25.4202682230263,,,,,,,,,,,,,,,,,,,,,,,,,0.0933887490331908,6.54309594575767,31.9032090225267,,,,,,,,,,6.56006328811099,,,,6.42642872495491,,,,0.133634563156079,
1965-03,101.847188289077,,,,,,,,,,,,,,,,,0.520129564202475,6.38455221841915,7.59770556708694,,,,,,,,,,,,,,,,,,,99.9542452384219,100.066270982763,5.08054213622671,25.5217532935758,99.873036039071,4.53968202737735,25.4718569977549,99.7588297224265,25.5334360563661,,,,,,,,,,,,,,,,,,,,,,,,,0.688578092413733,7.7135343135554,32.1228875306328,,,,,,,,,,8.72665638519729,,,,7.89358606899714,,,,0.833070316200148,
1965-04,101.736245556131,,,,,,,,,,,,,,,,,0.311049094639726,5.75609147130027,7.62133816146676,,,,,,,,,,,,,,,,,,,99.8827989722126,100.00335647497,5.01835206165196,25.6168863138086,99.9034150696203,4.60481466633773,25.5940482997463,99.7937512737698,25.6469447967064,,,,,,,,,,,,,,,,,,,,,,,,,0.265635141013682,6.86241335306311,32.2082172082225,,,,,,,,,,7.94906751484676,,,,7.4236770499317,,,,0.525390464915056,
1965-05,101.524931954347,,,,,,,,,,,,,,,,,1.1476496164416,6.88012121362794,7.70880441964454,,,,,,,,,,,,,,,,,,,99.8052882817548,99.9347653994537,4.95032504973459,25.7106208534696,99.951172204655,4.72555528872405,25.7217345172774,99.8484300801006,25.7607801110572,,,,,,,,,,,,,,,,,,,,,,,,,0.380689979327682,6.82095262889027,32.3308306636543,,,,,,,,,,7.96407012816999,,,,7.5349138888168,,,,0.429156239353183,
1965-06,101.307264519676,,,,,,,,,,,,,,,,,-0.33499755071921,5.88490800693605,7.682980113649,,,,,,,,,,,,,,,,,,,99.7459856204777,99.8812364283535,4.90218587117035,25.8092011975137,100.017061064805,4.89790005813177,25.855479012011,99.924837580446,25.8749272333774,,,,,,,,,,,,,,,,,,,,,,,,,0.731532653012273,6.88119527527324,32.567341246949,,,,,,,,,,7.74874447096963,,,,7.65461591193928,,,,0.094128559030345,
1965-07,101.202590974979,,,,,,,,,,,,,,,,,0.612463379857972,5.38667452480381,7.73003555332687,,,,,,,,,,,,,,,,,,,99.7307410664056,99.8651368332304,4.91295371704611,25.9193922529719,100.098718100712,5.11468659420987,25.9947511000519,100.020701324418,25.9893709560561,,,,,,,,,,,,,,,,,,,,,,,,,0.669093860928068,6.83714983597935,32.7852473278998,,,,,,,,,,8.04599247324842,,,,7.39804059224244,,,,0.647951881005985,
1965-08,101.216570868116,,,,,,,,,,,,,,,,,0.134509043521862,5.65303420421333,7.74043315021355,,,,,,,,,,,,,,,,,,,99.7723380027953,99.8973544652014,4.99738749378536,26.0446667621298,100.192988134971,5.3668296507247,26.1386694125696,100.132444902934,26.1040958681354,,,,,,,,,,,,,,,,,,,,,,,,,0.240614876744554,7.4050161579918,32.8641335103483,,,,,,,,,,7.14815766301403,,,,6.9558378276738,,,,0.192319835340232,
1965-09,101.289927133808,,,,,,,,,,,,,,,,,0.885642384884763,6.1933268186335,7.80898570696552,,,,,,,,,,,,,,,,,,,99.8720333078175,99.9786268961905,5.14934829145047,26.1855348969073,100.296919660711,5.64119980872698,26.2863388033322,100.256500959124,26.2190865947431,,,,,,,,,,,,,,,,,,,,,,,,,0.56277871603603,6.51082477172689,33.0490858589542,,,,,,,,,,7.53170376413524,,,,7.50200087190573,,,,0.0297028922295113,
1965-10,101.3175765133,,,,,,,,,,,,,,,,,1.2762299535854,6.75751180981946,7.90864632162901,,,,,,,,,,,,,,,,,,,100.020135441984,100.100163702765,5.35752210889956,26.3396305710426,100.407683261928,5.91579870521097,26.4368439946978,100.389286397786,26.3343280376986,,,,,,,,,,,,,,,,,,,,,,,,,0.584969779615371,7.66406773202332,33.2424130236682,,,,,,,,,,8.25878099748401,,,,7.71268870806028,,,,0.546092289423725,
1965-11,101.472456633539,,,,,,,,,,,,,,,,,0.124199175900546,6.38414121956687,7.91846879518536,,,,,,,,,,,,,,,,,,,100.196158064709,100.24427423427,5.58334737546071,26.5016890558967,100.521448558598,6.16573682632598,26.5889111154447,100.525922527901,26.4498056290555,,,,,,,,,,,,,,,,,,,,,,,,,0.682138217971407,7.07928442277773,33.4691722274785,,,,,,,,,,8.47070956562001,,,,8.11551851677931,,,,0.355191048840696,
1965-12,101.774662756476,,,,,,,,,,,,,,,,,0.332201050961355,6.27904261048337,7.94477403174302,,,,,,,,,,,,,,,,,,,100.37921962621,100.393266390132,5.79701040053362,26.6662471957066,100.631667737413,6.36921769730001,26.7403622150281,100.65820930734,26.5655055847273,,,,,,,,,,,,,,,,,,,,,,,,,1.0199736907917,6.83133164217681,33.8105489787246,,,,,,,,,,8.89609239569438,,,,8.16873597578843,,,,0.727356419905954,
1966-01,102.075766415598,,,,,,,,,,,,,,,,,0.833013467499824,6.1376539714351,8.01095506938986,,,,,,,,,,,,,,,,,,,100.538485159719,100.521576794979,5.97201558151447,26.8250906189935,100.727039831638,6.51357927913034,26.887449907299,100.77220322878,26.6814151579649,,,,,,,,,,,,,,,,,,,,,,,,,0.731662879070262,6.85362235456494,34.0579282148118,,,,,,,,,,7.32470696694741,,,,7.68960801168062,,,,-0.364901044733213,
1966-02,102.196030770721,,,,,,,,,,,,,,,,,0.534996357704714,6.55458519966222,8.05381338722846,,,,,,,,,,,,,,,,,,,100.634781658074,100.597024903047,6.08649401961711,26.9676288086342,100.794933832939,6.59140575317602,27.0259699846296,100.852492734922,26.7975230475104,,,,,,,,,,,,,,,,,,,,,,,,,0.485997077062093,7.27274715931748,34.2234487504436,,,,,,,,,,7.81535062620256,,,,7.51393442611411,,,,0.301416200088454,
1966-03,102.116073383132,,,,,,,,,,,,,,,,,0.586461647394422,6.6248993510724,8.10104591389727,,,,,,,,,,,,,,,,,,,100.637581040847,100.594617683443,6.1267888182331,27.0854172205837,100.825728569611,6.59886568377314,27.1527106281995,100.887613953662,26.9138198081193,,,,,,,,,,,,,,,,,,,,,,,,,1.78778218764464,8.44382977085229,34.8352894712018,,,,,,,,,,9.28313732020074,,,,8.87906195576739,,,,0.404075364433348,
1966-04,101.818167095069,,,,,,,,,,,,,,,,,1.16191269417336,7.52931861974309,8.19517299473166,,,,,,,,,,,,,,,,,,,100.533431308041,100.504397614214,6.08036434981693,27.1744863367666,100.818888933153,6.53851281088103,27.2675184266482,100.877608382877,27.0302982631739,,,,,,,,,,,,,,,,,,,,,,,,,0.00832241432422792,8.16552925949822,34.8381886083226,,,,,,,,,,8.33390734273251,,,,8.15693571902641,,,,0.176971623706098,
1966-05,101.415411095717,,,,,,,,,,,,,,,,,-0.207653381924771,6.08850602063411,8.17815544085351,,,,,,,,,,,,,,,,,,,100.326674352426,100.331369253873,5.93145782200458,27.2356354851686,100.777340486796,6.41359570707722,27.3714225780633,100.826867103849,27.1469533511057,,,,,,,,,,,,,,,,,,,,,,,,,0.933788178152348,8.76152196905885,35.1635034950295,,,,,,,,,,8.86706489593406,,,,8.45921341551157,,,,0.407851480422488,
1966-06,101.205674637067,,,,,,,,,,,,,,,,,0.114658932396204,6.56714328892177,8.1875324265717,,,,,,,,,,,,,,,,,,,100.05170491582,100.104859051086,5.6905189484005,27.277878682089,100.704422108769,6.22721370365383,27.4655549441923,100.740076992494,27.2637819665738,,,,,,,,,,,,,,,,,,,,,,,,,0.881082526197344,8.92299347047952,35.473322979923,,,,,,,,,,8.57266293573256,,,,8.49675913369033,,,,0.0759038020422335,
1966-07,101.104901691785,,,,,,,,,,,,,,,,,0.58062198765464,6.53341738567418,8.23507104008672,,,,,,,,,,,,,,,,,,,99.7367351201504,99.8472891802311,5.36010468591736,27.3086988116848,100.603295009303,5.98614358628239,27.5508342257977,100.621061240085,27.3807827966162,,,,,,,,,,,,,,,,,,,,,,,,,0.494351334307342,8.73392373362048,35.6486858253974,,,,,,,,,,8.61636387601982,,,,8.13561562201394,,,,0.480748254005877,
1966-08,100.967005811446,,,,,,,,,,,,,,,,,0.210470566273507,6.61423308733238,8.25240344073782,,,,,,,,,,,,,,,,,,,99.4109708191461,99.5814142776928,4.95809157742062,27.3359851912302,100.477301803444,5.69839050126155,27.6281528675316,100.47347769936,27.4979561772526,,,,,,,,,,,,,,,,,,,,,,,,,0.329015726206749,8.82981471788099,35.765975607949,,,,,,,,,,8.07789000592211,,,,7.90340233706743,,,,0.174487668854673,
1966-09,100.754080603879,,,,,,,,,,,,,,,,,0.105585406168183,5.78988212336657,8.26111677442936,,,,,,,,,,,,,,,,,,,99.1068017895239,99.331828839684,4.51818017801705,27.3686445441271,100.332276469085,5.37483118695577,27.6991851392426,100.303748945262,27.6153039447795,,,,,,,,,,,,,,,,,,,,,,,,,0.995605469552483,9.29822316871694,36.1220636173406,,,,,,,,,,8.61096178177833,,,,8.50356915118089,,,,0.10739263059744,
1966-10,100.426103475795,,,,,,,,,,,,,,,,,0.461280105241402,4.9386118062124,8.29922366258056,,,,,,,,,,,,,,,,,,,98.8367611808842,99.1080688410749,4.06459639599789,27.4102302459523,100.180536259378,5.03429134087159,27.7677517427226,100.125924623739,27.7328292817973,,,,,,,,,,,,,,,,,,,,,,,,,0.408890541163827,9.10689092552175,36.2697633187451,,,,,,,,,,9.21866836681935,,,,8.75221642249256,,,,0.466451944326786,
1966-11,100.017911223705,,,,,,,,,,,,,,,,,0.137349677029655,4.95239464137516,8.31062261947709,,,,,,,,,,,,,,,,,,,98.6184570840113,98.9243216756476,3.6378059508876,27.4657690774578,100.035474998449,4.69821682698126,27.8381158115816,99.9554034595526,27.8505361872172,,,,,,,,,,,,,,,,,,,,,,,,,0.0418092105214776,8.4129812767116,36.2849274204466,,,,,,,,,,9.14351071051035,,,,8.59306610284939,,,,0.550444607660957,
1966-12,99.6562723691731,,,,,,,,,,,,,,,,,-0.0297333190472853,4.57379356975978,8.30815159553882,,,,,,,,,,,,,,,,,,,98.4548957443277,98.7858404045291,3.26270264175061,27.5362875474166,99.9067386560228,4.3868845018903,27.9134310207885,99.8033571622852,27.9684289331068,,,,,,,,,,,,,,,,,,,,,,,,,0.788005559203884,8.16403687702686,36.5708546656729,,,,,,,,,,9.66196710149299,,,,8.67139430777438,,,,0.990572793718613,
1967-01,99.2987627582625,,,,,,,,,,,,,,,,,0.73944029069893,4.47674894381892,8.36958541584858,,,,,,,,,,,,,,,,,,,98.3630459204475,98.7056716719942,2.98846182681664,27.626748212151,99.7950294602288,4.11563818707175,27.9940400632135,99.670762085044,28.0865115080866,,,,,,,,,,,,,,,,,,,,,,,,,0.09305655783366,7.47831169682147,36.6048862441951,,,,,,,,,,8.5968215068715,,,,8.85255108400781,,,,-0.255729577136307,
1967-02,98.9711825571869,,,,,,,,,,,,,,,,,0.4542995317287,4.39288817559387,8.40760840320042,,,,,,,,,,,,,,,,,,,98.3370988731214,98.680415306356,2.84838138890748,27.7357697286489,99.6977408428923,3.89724043457403,28.0792370147064,99.5548612355565,28.2047874571069,,,,,,,,,,,,,,,,,,,,,,,,,-0.831019815709055,6.06965022926712,36.3006923859881,,,,,,,,,,8.53334224686188,,,,8.05972709437473,,,,0.473615152487149,
1967-03,98.6948651087018,,,,,,,,,,,,,,,,,-0.656604044579412,3.10278197589435,8.3524037063726,,,,,,,,,,,,,,,,,,,98.3832735540207,98.7161098714644,2.87953055563547,27.8653500855717,99.6132651597846,3.74156541625599,28.1686470586403,99.454114185051,28.3232597157598,,,,,,,,,,,,,,,,,,,,,,,,,0.10008948329456,4.3109619957924,36.3370255614296,,,,,,,,,,9.39332329050395,,,,9.03984135303215,,,,0.353481937471798,
1967-04,98.5807683349481,,,,,,,,,,,,,,,,,1.60991125762546,3.55937573715265,8.48686999392382,,,,,,,,,,,,,,,,,,,98.5008867012005,98.8121934499675,3.09506251632049,28.0155536773785,99.5441805153188,3.65180094983376,28.2632739235487,99.3718551704515,28.4419304390252,,,,,,,,,,,,,,,,,,,,,,,,,0.856867424002896,5.19601380067732,36.648385696317,,,,,,,,,,9.24669013044265,,,,8.65069272938244,,,,0.595997401060206,
1967-05,98.7331046309312,,,,,,,,,,,,,,,,,0.424932141874334,4.21584052794182,8.52293343236709,,,,,,,,,,,,,,,,,,,98.6796580097292,98.9604811408321,3.48097223193193,28.1837003935976,99.4945828271378,3.62862620507887,28.3646291904338,99.3131444414812,28.5608006371676,,,,,,,,,,,,,,,,,,,,,,,,,-0.0952726720793304,4.12349783395627,36.6134697999902,,,,,,,,,,9.30496152570442,,,,9.01883337901925,,,,0.286128146685171,
1967-06,99.075214647457,,,,,,,,,,,,,,,,,0.248702290730175,4.3553749518207,8.5441301630508,,,,,,,,,,,,,,,,,,,98.8969372599241,99.1417284133852,3.97990685246658,28.363512844965,99.4663216238289,3.66972134575476,28.4734642767093,99.2803121932862,28.6798698026605,,,,,,,,,,,,,,,,,,,,,,,,,0.843604111049963,4.08481482639234,36.922342536421,,,,,,,,,,9.38423598761255,,,,9.1051563968482,,,,0.279079590764358,
1967-07,99.5220445083881,,,,,,,,,,,,,,,,,1.19401243080111,4.99178570790323,8.64614813930145,,,,,,,,,,,,,,,,,,,99.1324276138195,99.3387708360235,4.54281405318091,28.5492822190429,99.454788770327,3.76569210566469,28.5883138152834,99.2679580576071,28.799135566678,,,,,,,,,,,,,,,,,,,,,,,,,0.586349655506257,4.18010006480812,37.1388365646881,,,,,,,,,,8.87725817730036,,,,8.41900275652783,,,,0.458255420772537,
1967-08,99.9499186330541,,,,,,,,,,,,,,,,,0.159170474493753,4.93803794868705,8.65991025432021,,,,,,,,,,,,,,,,,,,99.368259469288,99.5359272142978,5.1211546294228,28.7359032623492,99.4537572787144,3.90541304661188,28.7071463541581,99.2688185751361,28.9185937399162,,,,,,,,,,,,,,,,,,,,,,,,,0.903839376946231,4.77698806395964,37.4745119936995,,,,,,,,,,8.30986711165863,,,,8.27297807099698,,,,0.036889040661644,
1967-09,100.286721601895,,,,,,,,,,,,,,,,,0.6831787741187,5.54351380219688,8.71907292303546,,,,,,,,,,,,,,,,,,,99.5843966776694,99.7159500076351,5.65943249768155,28.9175545076324,99.4598509732519,4.07858819597866,28.828920834714,99.2791657896088,29.0382383911322,,,,,,,,,,,,,,,,,,,,,,,,,1.07524921646312,4.85961375723241,37.8774563902851,,,,,,,,,,8.78579787507716,,,,8.51549071384957,,,,0.270307161227592,
1967-10,100.474620131265,,,,,,,,,,,,,,,,,1.24178831485535,6.36350712607073,8.82734535175743,,,,,,,,,,,,,,,,,,,99.7616758669112,99.8639892887819,6.12304590754305,29.0885712272752,99.4761739868056,4.27519599351024,28.9548775527153,99.3031622835972,29.1580619255849,,,,,,,,,,,,,,,,,,,,,,,,,0.786914111150656,5.25439359521596,38.1755194395652,,,,,,,,,,9.18148348131041,,,,9.18419618266039,,,,-0.0027127013499794,
1967-11,100.605382151407,,,,,,,,,,,,,,,,,0.435442660357734,6.68013439110929,8.86578337919608,,,,,,,,,,,,,,,,,,,99.8890068986866,99.9714454886398,6.48002685547435,29.2455582897396,99.507557893483,4.48615193560653,29.0869759828993,99.3473646778389,29.2780549108895,,,,,,,,,,,,,,,,,,,,,,,,,1.40935284305694,6.69319180261964,38.7135472081385,,,,,,,,,,9.35487368861894,,,,9.51933121651204,,,,-0.164457527893097,
