country,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM,ONM
2002-08,100.00761640145,100.201392140159,-0.0648467057611206,99.036764861744,99.3334570100392,4.49654469846761,59.6294259007252,99.5244781363972,3.41532953967206,59.7238458140342,99.1935841269206,60.2093838424229
2002-09,100.064312584104,100.092352674472,0.00274258781276972,98.9152017944364,99.2331643799446,4.49167093422181,59.7548755888755,99.4856847432192,3.58513682026463,59.900023999134,99.1554731388141,60.410204402208
2002-10,100.093221461556,99.9516328656333,-0.230406452047097,98.8097413189396,99.1468224523048,4.42508525432128,59.8917806034438,99.4322333716936,3.70829923693457,60.0668271687984,99.09853396573,60.6132348936368
2002-11,100.052799741935,99.848842580783,0.0359120930454702,98.7260579654973,99.0801366227657,4.2844638326899,60.0437243420368,99.3682280739919,3.78197590993366,60.2272526140073,99.0278217720469,60.8185169947947
2002-12,99.9056682477567,99.7166729108811,-0.012930146341218,98.6513524902574,99.0235223681865,4.07169640280708,60.20306130489,99.299021397353,3.80745644987984,60.385232040033,98.9498653734311,61.0260881226494
2003-01,99.6421887918291,99.5244678471491,-0.174992905190938,98.5806287748632,98.9722848491036,3.81796758671875,60.3668148924691,99.231387535412,3.79454392031564,60.5456780253064,98.8727170709104,61.2359807831352
2003-02,99.389621240226,99.3447164696386,-0.103931636389246,98.5293913578396,98.9359577692605,3.57370545672515,60.543320494141,99.1734370143789,3.75733304336239,60.7133715733738,98.8061358310499,61.4469648698625
2003-03,99.2891938243716,99.2476378880198,-0.121830440205492,98.5227456738557,98.9322476904161,3.40337377101119,60.7494133088836,99.1330135322937,3.71522243144932,60.895875247601,98.760276072146,61.6602926495625
2003-04,99.4098609407413,99.3003156116302,0.174617331202093,98.5816572906286,98.9764321917989,3.37438956665224,60.9983670336125,99.1169138799538,3.69230886792344,61.0991143007816,98.7444785766404,61.8759804917696
2003-05,99.6352183154619,99.4425453426644,0.12952696163471,98.7014916600636,99.0660135603681,3.50035850640062,61.2877419435514,99.1299200239563,3.70957413786109,61.3274857283766,98.7654974583207,62.0940382082893
2003-06,99.84660624503,99.6097422259546,0.0759949050255616,98.876492306955,99.1969157324811,3.76998749237122,61.6143606448885,99.1731202210456,3.77982260989242,61.5823517297293,98.8251255603011,62.3144684922793
2003-07,100.084677316541,99.7446225045042,0.102303389858077,99.0950406368936,99.3611796453524,4.14121033466494,61.9713296248931,99.2404706376767,3.90086454535426,61.8592251999117,98.9157804432468,62.5372664732738
2003-08,100.367264953207,99.8180166175518,-0.0262832620913081,99.3464345455849,99.550885655149,4.56620410453731,62.3522271937162,99.3234541711227,4.06487713036758,62.1515467639049,99.026688386031,62.762420693725
2003-09,100.62887588594,99.8842282832636,0.00940210407538555,99.6169984889978,99.7556831799851,5.01011137149435,62.7486614057761,99.4134398068487,4.26122574830678,62.4524992450271,99.1468245464966,62.9899137271299
2003-10,100.918780219069,99.9920973722449,0.0556012305282599,99.8841864554306,99.9582857723308,5.4343434967017,63.1465056877259,99.5027135048466,4.47650148330974,62.7557195779867,99.2660469048052,63.2197226894395
2003-11,101.190989122695,100.151574083376,0.150554992377026,100.122718120353,100.139897601524,5.80570612964172,63.5296865266276,99.5847976273609,4.69608793838744,63.0555773596359,99.3755225794923,63.4518196462278
2003-12,101.347967036471,100.315941993514,0.0133820250981987,100.313524017522,100.285920804264,6.11726804665614,63.8858439372028,99.6553967555393,4.90675708072067,63.348188688867,99.4692979833463,63.6861724906041
2004-01,101.381301358181,100.461677693105,0.307092514229996,100.448984157134,100.39079183827,6.36597081759059,64.2097487120326,99.7134752847208,5.09829179932614,63.632473362917,99.5459013144074,63.9227457109852
2004-02,101.376690384153,100.457130632484,-0.194900369728589,100.530255619824,100.454164172417,6.5350575270895,64.4998613172433,99.7595177144929,5.26031420284892,63.9070856812764,99.6063484207707,64.1596511613009
2004-03,101.389798682259,100.408596927137,-0.000319716985690561,100.565289895659,100.482578120524,6.60629081958959,64.7626962232629,99.7942117410899,5.38307635603739,64.1739467098566,99.6510635131209,64.3986571216141
2004-04,101.453975414707,100.34497015091,0.0231133710278222,100.562821189988,100.482086992559,6.56600635102058,65.0035236870583,99.8186071479758,5.45772735881167,64.433737377967,99.6813409952607,64.6397176589252
2004-05,101.506693264872,100.27124910859,-0.0994080628718307,100.537221881365,100.463262895988,6.43457653159204,65.2313486033938,99.8342410817605,5.4791761448714,64.6877266966553,99.6993695691336,64.8827840900232
2004-06,101.505848898769,100.253906340553,0.0149168876967209,100.50492799244,100.437553858643,6.23603469667775,65.4566535528399,99.8434619138232,5.44920808857492,64.9381022213204,99.7087222378532,65.1278050343598
2004-07,101.508136148495,100.292128076821,0.122437552099541,100.47215218007,100.408888522092,5.98997070142401,65.6833941127071,99.8494637428131,5.38089516972468,65.1878052607228,99.7140781001913,65.3747259190654
2004-08,101.517216106483,100.313052169138,-0.0113121089989929,100.442923462161,100.380481000504,5.71258396949199,65.9141505290056,99.8549411719525,5.28976093601451,65.4392150057507,99.7191955216673,65.6234887008609
2004-09,101.498992806439,100.330563533954,-0.039732181737041,100.423183885381,100.357996316159,5.42503839913706,66.1528003819839,99.8617561332493,5.19021792874114,65.6939200577894,99.7265811276466,65.8740320935132
2004-10,101.414536368061,100.382096133894,0.0286339254039979,100.407084382536,100.338904287855,5.14513969273836,66.3954816164424,99.8706619982995,5.09403595347662,65.9525184961524,99.7372099526126,66.1262918097347
2004-11,101.295985726367,100.46961591357,0.0506603859219918,100.387341169135,100.319855310594,4.89162141102222,66.6373182751194,99.8816273651272,5.01024647067768,66.2148171988624,99.7508545759706,66.3802004306971
2004-12,101.194700893154,100.57128267767,0.051529962400331,100.350651164931,100.291071180365,4.67005279249744,66.8693465760027,99.8947029296865,4.94492898542284,66.4807116330831,99.7674277361946,66.6356877606102
2005-01,101.104322602199,100.644065585646,0.0607503647732832,100.287296082424,100.244346543585,4.47768768382647,67.0848607219272,99.9100024735379,4.89933617186819,66.7500421474407,99.7867651257813,66.8926806709309
2005-02,101.020029615193,100.643025832049,0.0222979767096779,100.201511537465,100.182345352292,4.31415206392185,67.2824834154879,99.9277242229355,4.86912904866504,67.0188041543387,99.8088229922896,67.1471741125693
2005-03,100.940501969455,100.553717489602,-0.114467354527718,100.109453976969,100.116695553863,4.1907264755315,67.4767236801592,99.9496442246504,4.85949954759223,67.2924793598942,99.8361064091834,67.402948472462
2005-04,100.737300690822,100.449360518812,-0.104222142547,100.035360773909,100.064904960289,4.12334895440375,67.6838458013342,99.9764663333039,4.86974622946263,67.5714968744324,99.8693113229341,67.6599207297379
2005-05,100.486655215692,100.40910025055,-0.0641564539963511,99.9971462540508,100.039938602994,4.11568717065157,67.9160668491067,100.009106307326,4.89877635640721,67.8566337575683,99.9096391320601,67.9180050564248
2005-06,100.37728046084,100.447141714896,0.173981409828471,100.005148750907,100.048221160145,4.16148706162259,68.1806237214124,100.048891949771,4.94521546818136,68.1494312971125,99.9593967049189,68.1771134516651
2005-07,100.442196183966,100.411848231161,0.0358361240151778,100.049374652033,100.081704568022,4.24392181583194,68.4709460048351,100.096032321562,5.00527169667449,68.4506320271211,100.019691978058,68.4371553974965
2005-08,100.636352868193,100.225572233996,-0.132987423826876,100.121190707197,100.135073860533,4.34981358123682,68.7812932006732,100.149732130195,5.074321732938,68.7598113146516,100.089920693112,68.6980375631201
2005-09,100.89326377485,99.9830663603636,-0.378507234570453,100.216732355347,100.20719885509,4.4689294693841,69.1091223730772,100.209301014614,5.14875795232526,69.076340990959,100.169195317034,68.9596644680365
2005-10,100.985018765464,99.9284803147504,-0.0205350069591032,100.337451368031,100.29974699177,4.60881930883259,69.4555293933733,100.274691451569,5.2267986358618,69.3997238332257,100.256833054035,69.2219390131956
2005-11,100.956811181366,100.102181373222,0.197845761212382,100.481677028207,100.410283747223,4.7753070626585,69.8194548410774,100.345427851908,5.307073607468,69.7288862866565,100.351333984782,69.4847627010423
2005-12,100.89637881985,100.372016467064,0.253257689085261,100.635885081388,100.5273985491,4.9682064568466,70.1915537702428,100.419880889493,5.38691388844974,70.0619703211859,100.450097128461,69.7480364121371
2006-01,100.853370585682,100.559464834501,0.13803893485165,100.783110479381,100.6374540949,5.18010888213509,70.5599295507517,100.49373729079,5.46093277300041,70.3952170750619,100.547846134016,70.0116608974746
2006-02,100.963659513959,100.596466053674,-0.128914708752492,100.913563602254,100.732455513155,5.39735164823182,70.913955643085,100.561681288115,5.52398401720271,70.7209121843448,100.638854580949,70.2719764437109
2006-03,101.204849135951,100.578426527639,0.0434937570293113,101.022118638429,100.808431390844,5.59687108631558,71.2533089178071,100.618227596576,5.56407791271911,71.0366853408792,100.714992232362,70.5323842720344
2006-04,101.404007198172,100.502640616237,0.00887368478741096,101.105020732249,100.862886091433,5.7491069667366,71.575062495654,100.663704640852,5.5809809689702,71.3426492554428,100.776719999415,70.7927875166578
2006-05,101.384656392731,100.377824343214,-0.226318864022719,101.161132910245,100.896041415758,5.83373778600607,71.8781121036522,100.701332580338,5.57769440013161,71.641469418782,100.828082397429,71.0530912770874
2006-06,101.306637970478,100.323651035734,0.0736384457606078,101.203337105606,100.919072109791,5.8531548376408,72.171341197096,100.736688884981,5.55927375179304,71.9380447432091,100.876193681684,71.3132029646268
2006-07,101.283415375329,100.328629047741,0.0353233799756803,101.248866606584,100.944875288505,5.83596165050494,72.4668841554152,100.7775625244,5.53508905497551,72.2394354685158,100.931081151502,71.5730324537803
2006-08,101.34397646854,100.38951192094,-0.0777387965301557,101.319496302416,100.989309071852,5.81411887572064,72.7803193516183,100.831535452604,5.51619997442916,72.5527400088079,101.002676802477,71.8324922721538
2006-09,101.443539219716,100.550569978992,0.104547055349761,101.427583179112,101.06153187915,5.80464781551907,73.1206635352305,100.902878459483,5.50957620064378,72.8821546344724,101.096741250155,72.0914974441482
2006-10,101.447850197028,100.759553304932,0.257742341074464,101.569841403647,101.158514993563,5.80258482649226,73.4857454031131,100.989210819995,5.51336080168927,73.2259810035274,101.210802671394,72.349965686246
2006-11,101.466661273726,100.890842539781,-0.0088297234409895,101.737090017646,101.273489149251,5.80014031479077,73.8690811888819,101.084798614676,5.52195812135629,73.5792861858938,101.337966327042,72.6078180298547
2006-12,101.4926004897,100.949590474905,0.0198249406245528,101.914417867719,101.396555697984,5.79609064349098,74.2599198508408,101.183354027012,5.5298224920447,73.9362729143765,101.470244359443,72.8649796609028
2007-01,101.516474584966,100.941570901202,0.0691446053456483,102.087841190038,101.517982111686,5.79381221440034,74.6480393675354,101.280854802478,5.53679660678691,74.2928570654142,101.602097763155,73.1213810551418
2007-02,101.598424005074,100.875133618128,-0.084677002225126,102.263009778841,101.641278368048,5.80963266161532,75.0337959717691,101.374443267303,5.54527264455575,74.6425795816836,101.729823832338,73.3733498887238
2007-03,101.764885326943,100.820655114266,-0.100878310731965,102.437817470398,101.764442799133,5.8466155231356,75.4192159377434,101.464634569445,5.56403149473559,74.9891888860619,101.853735123747,73.6243877506838
2007-04,101.87413242782,100.846430986793,0.0377403911450798,102.599733828446,101.87732106206,5.89580224435076,75.7949866366682,101.551878865209,5.59343919472131,75.3331569614492,101.974579001536,73.8744476310264
2007-05,101.819181570789,100.912744137989,0.114229024971622,102.720389779636,101.958365794601,5.92924124526738,76.1399387728214,101.636483342579,5.62977836346956,75.6747253633923,102.092770378865,74.1234909020139
2007-06,101.704632761354,100.930413429758,-0.0898965932708056,102.77642588602,101.990065752511,5.90957098821248,76.4363578382834,101.719215395413,5.666900125541,76.0147018910738,102.209466752521,74.3714885775968
2007-07,101.566065132667,100.903174624884,0.0829545386241385,102.758941268622,101.966730454953,5.80984877339892,76.677100535639,101.801487625082,5.6964876863594,76.3545460146754,102.32666930158,74.6184220944796
2007-08,101.48316124478,100.783596081467,-0.163846817249494,102.679522271788,101.898658671813,5.61960987205576,76.8702893628155,101.884364415925,5.70994051095834,76.6954583023811,102.445991607178,74.864284194217
2007-09,101.415315398641,100.614819271911,-0.0669646743183676,102.553452249511,101.799175111588,5.34225167425745,77.0269534071695,101.966470247734,5.69917572531535,77.0358366994871,102.565279437972,75.1090789413542
2007-10,101.301415521451,100.412263128784,-0.0785543894261422,102.390505160135,101.677055198961,4.99197483204916,77.1541353187802,102.042528790567,5.65844085460243,77.3694298288144,102.676220417645,75.3528222154136
2007-11,101.252787101128,100.191744770428,-0.235952611568517,102.197380514103,101.537620452809,4.58592939804738,77.2566650991903,102.105461525377,5.5838750792664,77.68786161073,102.767779895303,75.5955433598705
2007-12,101.170844105129,100.018413924584,0.00134224625931506,101.982385159781,101.386934605098,4.14860885644115,77.3406734625589,102.148172118949,5.47270990511068,77.9825906456312,102.828825234246,75.8372863523294
2008-01,101.094080451812,99.8041421762098,-0.0851843509899588,101.737341042207,101.218770899705,3.68637670998878,77.3998473052435,102.166161960433,5.32342161467476,78.2477790765939,102.851895228112,76.0781110577019
2008-02,101.090496686918,99.5091282246555,-0.254588860061084,101.447703332105,101.022207114633,3.18114391289095,77.420729004936,102.153312203968,5.13224564292247,78.4734201200294,102.827089671099,76.3159011609036
2008-03,101.15600979211,99.1719637598753,-0.0782567707497887,101.117815397226,100.80001039974,2.6378087783366,77.4086306363018,102.105102575167,4.89154476637541,78.6573186303654,102.74895912157,76.55291041664
2008-04,101.013802978918,98.763766761649,-0.314334381363939,100.730769697147,100.53803583726,2.05213269347328,77.350400337453,102.012065114341,4.58891624679664,78.790132440478,102.605683366148,76.7892477839803
2008-05,100.638760137042,98.3867735049611,-0.181246654558727,100.261975933562,100.216813528817,1.4274855665703,77.2268254091989,101.862348285652,4.2098333504797,78.8605051896243,102.382948302428,77.0250383459154
2008-06,100.220524507038,98.1075192278961,-0.266675781275899,99.6912309503796,99.8197335478997,0.766008327034945,77.0218667042069,101.643735131271,3.73891545831846,78.8568273306739,102.066264060139,77.2604229779686
2008-07,99.7416551256242,98.0212249675768,-0.0346160587640181,99.0134580717944,99.3414843363909,0.0703354249963848,76.7310317001757,101.346988834786,3.16397018290831,78.7703810838747,101.645027467155,77.4955578710706
2008-08,99.1872726511622,98.0447918806615,0.157674458966657,98.2488274470446,98.7948456891482,-0.651581819981645,76.3694165323601,100.968882058203,2.48175339862157,78.5988504453889,101.11698171313,77.7306137048024
2008-09,98.3020125666216,97.935815048025,0.184682147176371,97.4320755974719,98.2032630709497,-1.38040226148602,75.9636716003831,100.516827394154,1.70712806939618,78.3509370912782,100.494015955012,77.9657737296055
2008-10,97.0027562010276,97.5270916848536,-0.56324886070122,96.6276600628056,97.6124069756424,-2.06095956832702,75.5640197845678,100.016328269218,0.884404342074822,78.053688425659,99.8113294309288,78.2012311334592
2008-11,95.77878860723,97.092217260961,-0.182002680677974,95.9344438609436,97.0944530316988,-2.59963084148812,75.2482770061666,99.5034938215469,0.0741074259764956,77.7454340852659,99.1180832098842,78.4371847876019
2008-12,95.1274027668016,96.7569615612424,-0.114144853152859,95.4310454286906,96.70864588507,-2.92396191395967,75.0792616265138,99.0180196241887,-0.659336562709621,77.4684229129564,98.4678382037338,78.6738333309107
2009-01,95.081420759664,96.5542819719182,-0.0054295495588997,95.1644529647778,96.4925598980421,-2.9771049246067,75.095572639481,98.5973293130161,-1.25941123977745,77.2623177520271,97.9102488366525,78.9113690037974
2009-02,95.4001519132115,96.4724364897638,-0.17097265630947,95.1644613165321,96.4702037942991,-2.7157958666837,75.3181400466636,98.2777634340002,-1.67271883182144,77.1607804437074,97.4926372470066,79.1452386791152
2009-03,95.9318137477752,96.621044845383,0.0448250076386462,95.4132754695461,96.6306907786963,-2.15646214323624,75.7393428210324,98.071355915955,-1.87501522057525,77.1824819339497,97.231282130193,79.3802984420201
2009-04,96.5595519549312,96.9936430450056,0.376492752906165,95.8699463796192,96.9461371028547,-1.32115580442461,76.3284810336491,97.9708312924963,-1.86634481723,77.3196368871865,97.1148559762164,79.6166931515835
2009-05,97.1425827146973,97.4094838463022,0.236218690943588,96.465526477911,97.3668849781837,-0.252133417063576,77.032110775405,97.9587929294355,-1.65696508200898,77.5538141551363,97.1188435256266,79.8545486537556
2009-06,97.6756512212688,97.765295527917,0.206161960774553,97.1337542762872,97.8448462543986,1.00804464665986,77.7982815082761,98.0143578254378,-1.26126924264404,77.8622304218272,97.2135966318596,80.0939715425666
2009-07,98.2029020958101,98.0306935239894,0.0711372577685261,97.8110242647882,98.3331120217169,2.40515981949554,78.5765356437127,98.1178840849904,-0.694910844587439,78.2229971634,97.3709442766197,80.3350504039248
2009-08,98.7026029859957,98.2609724640279,0.0928074719586042,98.445209973476,98.7927463777651,3.87016769464982,79.3250410195881,98.2535295541835,0.0248772919190795,78.6184037108592,97.5682478271126,80.5778575117678
2009-09,99.1123484660468,98.484486248968,0.264613513529658,99.0088331770908,99.2027898123306,5.34162204208683,80.0213638265676,98.4088691642353,0.87263516176714,79.0346549179108,97.7879979768399,80.822449127785
2009-10,99.4677069842155,98.621219699914,0.0211740713869916,99.4892687690869,99.5536348654926,6.73707175470724,80.6548220181954,98.5724589871375,1.80127727067298,79.4596517741923,98.0150033667826,81.0688660355862
2009-11,99.734366431365,98.7164541012965,-0.0423192518802436,99.8858905772794,99.8449772474638,7.94179981238226,81.2243445282632,98.7358944488796,2.7518440743706,79.884867206235,98.2386641700253,81.3171350416322
2009-12,99.9820605631204,98.853955414229,0.0985720547641939,100.196979116596,100.075565858856,8.85554648567929,81.7279405409545,98.8944647530629,3.6624370854935,80.3056551632674,98.453282929678,81.5672700529724
2010-01,100.190030342743,99.0179202167238,0.159696811210951,100.427570231428,100.248140108082,9.419377887002,82.1691084028018,99.047891227924,4.47771140289282,80.7219013641488,98.6587852301199,81.8192735455504
2010-02,100.345480316795,99.14779576589,-0.0321797818057876,100.580005480768,100.361966182733,9.60238403433381,82.5504771014616,99.1953417566746,5.15025910193634,81.1347605616345,98.8550878020977,82.0744408462433
2010-03,100.646189271712,99.2690414051015,0.135872790146885,100.676629830143,100.433478886755,9.43919278950777,82.8885254074159,99.3405415375518,5.65396033917298,81.5463488512846,99.0464185114572,82.3314462822819
2010-04,100.842413840629,99.3224386560054,-0.0383618140897199,100.715660755626,100.460553535194,8.97810018504039,83.1813285305696,99.4817528966126,5.99499759082225,81.9549472558058,99.2307626107159,82.5902624343588
2010-05,100.814819026836,99.3393470780586,-0.00208819874318265,100.708601015281,100.451419055564,8.31578599910607,83.437936258082,99.6157153495565,6.19378692167434,82.3573321535368,99.4043246573002,82.8508542636012
2010-06,100.691124704914,99.3182840440914,0.0581217465252382,100.689711231886,100.431263729191,7.56847075094136,83.686421688965,99.7394646337594,6.27872492908036,82.7509856936604,99.5642146657502,83.1131807461808
2010-07,100.675938336267,99.2312240777599,-0.149572613388456,100.696096619906,100.42884933063,6.84815915828818,83.9575818656632,99.8518755105712,6.28053957282658,83.1358234552984,99.7105052956972,83.3771960223793
2010-08,100.823861551304,99.1466813261233,0.0506406721879226,100.747331831193,100.460363822223,6.23119466957848,84.2679387472416,99.9515830071182,6.22351130278434,83.5112289518731,99.8426402724902,83.6428491113162
2010-09,101.086086156835,99.0440288500871,-0.134014263410547,100.840941555854,100.525355212722,5.74141148158412,84.6157195970264,100.03716513064,6.12569822712996,83.8760793730355,99.9594739402023,83.9100848241876
2010-10,101.336820621392,98.9881464033552,-0.0185907653808185,100.963553910929,100.614465713769,5.3749194620486,84.989953743932,100.108830766708,6.00421803194991,84.230582514143,100.061461196204,84.1788451889389
2010-11,101.48516067705,98.9729142645613,0.111416524642692,101.094535506181,100.712949060252,5.10813646745189,85.3733948915602,100.167129930345,5.87099565665869,84.5749042902406,100.149006321721,84.4490698375482
2010-12,101.519005452384,98.9284881343553,-0.0590351573158517,101.207538396055,100.800224619344,4.91360849248509,85.743731568108,100.212934843397,5.73247381265048,84.9091558155792,100.222447638122,84.7206966269325
2011-01,101.478269611795,98.8999132341102,-0.0348630498953926,101.283661348783,100.860703768048,4.76527648320229,86.0846936019775,100.248980783594,5.59121037291884,85.2352326864384,100.284221052273,84.9936628036522
2011-02,101.422118043983,98.9186440248214,0.0692574046466137,101.301873422195,100.878409903122,4.6311828317877,86.3735406245433,100.279059062353,5.44402537808798,85.5517575170608,100.338057793789,85.2635175507217
2011-03,101.348906795985,98.9353581379507,-0.0977482407911592,101.25424962695,100.845628030602,4.48660329432754,86.6074047189645,100.304721917143,5.29387602784772,85.8633114647078,100.384317034504,85.5345874746504
2011-04,101.172755626538,98.9362346703974,-0.118998169559655,101.137753624498,100.760212252672,4.33000299234325,86.7830825450142,100.328355953681,5.14506390165491,86.1715816626846,100.425105216946,85.8068124265645
2011-05,100.893301180865,98.9747396015201,0.125186314707126,100.962923287894,100.630441052875,4.16007765169903,86.9090191973934,100.351598268905,5.00292273957703,86.477605851555,100.461746851392,86.0801335452362
2011-06,100.610643804272,98.9362625382677,0.0656875841629782,100.744629456545,100.467840237523,3.95654765519638,86.9975148440175,100.375237714434,4.87113331875627,86.7818965293835,100.494939712524,86.3544938457913
2011-07,100.31851396134,98.6968406182034,-0.207096745004951,100.503373246048,100.288632186078,3.70225974421162,87.0659096212892,100.397980345817,4.74796113040643,87.0830800383992,100.523193688367,86.6298381927326
2011-08,100.081363128372,98.3632013259381,-0.329225076505629,100.26571806743,100.113682080113,3.40473548845932,87.1370391631621,100.417986467898,4.63202591256199,87.3794907168229,100.544699076629,86.906113916784
2011-09,99.8856732817139,98.1224341360702,0.0124016379593099,100.070255050404,99.9727539486845,3.10675359657879,87.244521508878,100.433463464035,4.52271181449141,87.669552724372,100.55776969778,87.183270857993
2011-10,99.7158612132914,97.9968716355818,-0.0643372061304206,99.9409524889333,99.8849623828332,2.84700001139821,87.4096177367091,100.443208192486,4.41840210418099,87.9522283443118,100.561353565595,87.4612614347338
2011-11,99.6255379659768,98.0434816356817,0.000289433909749445,99.8760310847588,99.8487443316117,2.64470650257107,87.631270617723,100.446383301732,4.31812749135257,88.2269564831826,100.554952428658,87.7400409947764
2011-12,99.6902222980842,98.2803587483794,0.169847064332154,99.8560994824924,99.8490428647405,2.506510562065,87.8929072561712,100.442103309509,4.2211407312395,88.4932907762622,100.538201808851,88.019567869844
2012-01,99.849869894785,98.5758380351141,0.247767438792814,99.8543361832504,99.8640837823687,2.42376296171926,88.1711825212118,100.42926510449,4.12459793883897,88.7508433369879,100.510805160026,88.2998033850047
2012-02,100.036787853461,98.7565156791584,0.0871975253982709,99.8432311308051,99.8715888118288,2.39130876725174,88.4389986740838,100.406260704622,4.02546816738224,88.9956162825462,100.471624728272,88.5778611854211
2012-03,100.136078813746,98.7859674098018,-0.101550226158558,99.8027769255286,99.8561526036575,2.39461809416996,88.6813213032559,100.373654758745,3.92329660743417,89.2319838504333,100.422497635026,88.8565669564771
2012-04,100.00504569894,98.787662404913,0.0632027565052363,99.729208312502,99.814397424459,2.43300419200451,88.8945185812851,100.332552504562,3.81728834707518,89.4609994079846,100.364733261313,89.1358911651375
2012-05,99.6617585517108,98.7185409355461,0.118844059676884,99.6363785369154,99.7556579386843,2.51027217417469,89.0906721231536,100.284993437378,3.70854795074961,89.6846693312202,100.300687484894,89.4158071894849
2012-06,99.3580276021243,98.5139562537736,-0.298031015385709,99.5421917296088,99.6932218404251,2.6301194329184,89.2856533880861,100.232655566657,3.59816556504351,89.9044528469955,100.232074729212,89.6962904238807
2012-07,99.1855111391093,98.3768350973764,-0.0587255420687261,99.4668028939377,99.6430241157521,2.79288647377362,89.4975616343701,100.176915438232,3.48921646531945,90.1215972056064,100.160350539588,89.9773180905414
2012-08,99.1146024779572,98.39047894841,0.0429822549701077,99.4202305205734,99.6131663899714,2.98212633738973,89.7355757576684,100.119675434951,3.38596535504483,90.3381299999091,100.087815044982,90.2588691333793
2012-09,99.1353375964182,98.4867551379453,0.0619418182007622,99.4086925001871,99.6087206271115,3.16469958776325,90.0055485214155,100.064177790192,3.2943172578977,90.5576659296927,100.018491235544,90.5409237942106
2012-10,99.1513590783597,98.6449450416559,0.222767072090986,99.4307770842978,99.6283569709994,3.31411757306894,90.3064752386737,100.016054464171,3.22252120847734,90.7865075560356,99.9593104614972,90.8234632040656
2012-11,99.1711385244586,98.6764096289041,-0.0109718453099125,99.4848004407774,99.6708194583859,3.43007478546998,90.6370887353684,99.9814816681784,3.1789297525789,91.0316294526214,99.917855000112,91.1064688613654
2012-12,99.2045311238007,98.6105671804675,-0.241188714272023,99.564084476007,99.7320816190917,3.52546288375293,90.991539078939,99.9647136261684,3.16920504161039,91.2978246090304,99.8992259485054,91.3899219360231
2013-01,99.2347194232896,98.6130213557961,0.126918253430228,99.6554938909949,99.8028785302824,3.61433094552117,91.3579808561079,99.9648800601325,3.19229858149902,91.584035249903,99.9020794881017,91.6738027067901
2013-02,99.2653263695321,98.6252634829814,0.162661949522269,99.7452484194463,99.8735314705622,3.71235734734568,91.72217033928,99.9789189409843,3.24678687388556,91.8851142703414,99.9224453045836,91.9564308001642
2013-03,99.2685103116325,98.5537295821531,-0.148887381796257,99.8255676380379,99.9374774828002,3.83085103031673,92.0785706141001,100.003258412145,3.32460903605308,92.1985984485742,99.9556939706779,92.2394660934682
2013-04,99.2126692339246,98.5143755394377,0.0117385183470538,99.8975782556464,99.9963009307548,3.97505495889199,92.4281245503336,100.034702689602,3.4202110758653,92.5207544183163,99.9976938809566,92.5228881062584
2013-05,99.1917133736865,98.4616906332424,0.0226751602111306,99.9678047221269,100.05489063206,4.13749817219502,92.7767970538454,100.070350780375,3.52733652924155,92.8481494336698,100.044687531183,92.806676421204
2013-06,99.239367139193,98.3473291699797,-0.0297526171680239,100.036649171798,100.111868212617,4.29999049140847,93.1249279939657,100.107326273271,3.64049288368334,93.1774180550048,100.09303503898,93.0908109827203
2013-07,99.3949964123468,98.1385969697204,-0.0317235522905304,100.104164291289,100.166534954529,4.44143315031832,93.4725360055256,100.142181726601,3.7538922291526,93.5046648398958,100.138572581164,93.3752723148799
2013-08,99.6130752455394,97.8925268539056,-0.0792946880976447,100.169948193938,100.218369818727,4.55074753484702,93.8192152593412,100.171163740479,3.86037277647867,93.8255185772055,100.176678190796,93.6600417100139
2013-09,99.800541323525,97.7233324311169,-0.0352251243405307,100.228879752674,100.263363371843,4.61590943937084,94.160123131573,100.191088655462,3.95163565893829,94.1361749484727,100.203388074409,93.9451018148899
2013-10,99.9238292013331,97.7089273802083,-0.00555994324146233,100.276616654033,100.29814768311,4.63379767321918,94.4910945870496,100.200933890305,4.01929010653337,94.4354806723025,100.217597597961,94.2304375037461
2013-11,99.9735282175845,97.8172882115915,-0.0316797238679659,100.312340638732,100.321958613846,4.60535431103932,94.8112478088433,100.200846655047,4.05563721449504,94.7235420936631,100.219546104534,94.5160358188624
2013-12,99.9126605734717,98.0662697070681,0.238900509491608,100.331162073391,100.330250256015,4.53261392459334,95.1158342494327,100.192294019506,4.05712756752682,95.0018938197957,100.210974138303,94.8018863569588
2014-01,99.7967337915023,98.333713549476,-0.0226893651493595,100.336607600946,100.325283460883,4.43319124602572,95.4080548659667,100.178667617666,4.02914168050658,95.2740857868466,100.195717998478,95.0879814926765
2014-02,99.7566975770378,98.6612290575655,0.0735799781928125,100.341772451439,100.317546389365,4.33244039967885,95.6959787025213,100.164103788818,3.97786071344084,95.5401761324016,100.178406067081,95.3700302123262
2014-03,99.7968004137496,98.997923960612,0.202481268808921,100.352716126767,100.31243746248,4.24760296233256,95.9897027071781,100.152117689224,3.91502477794085,95.8081964227501,100.162959849554,95.6523215434677
2014-04,99.8713171538836,99.2041085471545,0.0214038047359318,100.36164936417,100.305347538064,4.16937654849778,96.2818010995516,100.145242346304,3.84808204538992,96.0810289573468,100.152369696487,95.9348533125296
2014-05,99.952041381022,99.3221905015961,-0.0592028264072914,100.367036971155,100.296548818304,4.08936557406412,96.5707794532847,100.145195508851,3.7833570644041,96.3609264544371,100.148934520154,96.2176251960478
