country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
1968-12,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-01,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-02,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-03,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-04,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-05,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-06,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-07,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-08,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-09,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-10,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-11,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969-12,,,,,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01,,,,550.103977399931,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-02,,,,560.258460081442,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-03,,,,546.807008573381,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-04,,,,545.031242152581,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05,,,,547.385387831783,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06,,,,547.695366156999,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-07,,,,548.214031517261,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-08,,,,548.4228521797,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-09,,,,542.938767365417,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-10,,,,538.061205482121,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-11,,,,535.810285220812,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-12,,,,533.341064405548,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-01,,,,526.641680379956,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-02,,,,533.640275410208,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-03,,,,522.266953497828,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-04,,,,516.856615654569,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-05,,,,513.242496644536,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-06,,,,509.972256250319,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-07,,,,507.754163817843,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-08,,,,501.821987262539,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-09,,,,485.410316321172,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-10,,,,471.681733624053,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-11,,,,469.154492335124,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-12,,,,457.900493159423,2.461808899,2.461799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-01,,,,480.164218923368,2.267308196,2.267299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-02,,,,482.481974559981,2.267308196,2.267299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-03,,,,469.921659296034,2.267308196,2.267299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-04,,,,465.860984368554,2.267308196,2.267299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-05,,,,464.39361531878,2.267308196,2.267299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-06,,,,462.928149536188,2.267308196,2.267299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-07,,,,472.819327403265,2.217408015,2.217399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-08,,,,470.04756606854,2.217408015,2.217399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-09,,,,467.661706692299,2.217408015,2.217399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-10,,,,464.793422750683,2.217408015,2.217399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-11,,,,463.934785619346,2.227208051,2.240099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-12,,,,457.880768502023,2.240108097,2.240099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-01,,,,447.200537457248,2.240108097,2.240099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-02,,,,446.981683770305,2.129507698,2.217399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-03,,,,437.666031705119,1.990107194,2.003199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-04,,,,433.741834891222,2.006407252,2.006599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-05,,,,431.077217820966,1.983307169,1.961199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-06,,,,436.089503153424,1.916406928,1.899299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-07,,,,430.766650054255,1.877206786,1.873999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-08,,,,425.490534559771,1.922006947,1.9326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-09,,,,418.973516372627,1.921306946,1.9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-10,,,,418.33571104654,1.911306909,1.9317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-11,,,,419.711341226499,1.970107121,1.9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-12,,,,411.69598993022,2.005207248,2.020199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-01,,,,413.514181477798,2.035807359,2.040599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-02,,,,408.282074100667,2.018607297,2.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-03,,,,392.182774942174,1.990407195,1.952299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-04,,,,385.91387546003,1.955007068,1.901899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-05,,,,392.394664800801,1.901106873,1.941299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-06,,,,386.599230705384,1.939507011,1.954799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-07,,,,384.930726012655,1.946307035,1.946799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-08,,,,385.973224110089,1.973907135,2.001899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-09,,,,374.915437978758,2.002007237,1.952099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-10,,,,372.771621073245,1.966207107,1.965899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-11,,,,373.756899832546,1.927506967,1.897899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-12,,,,377.134378746889,1.876906784,1.839699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-01,,,,380.50996693606,1.815506562,1.795599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-02,,,,382.778721618348,1.786706458,1.747499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-03,,,,374.748885141756,1.758106355,1.770099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-04,,,,368.380450117666,1.786706458,1.791299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-05,,,,366.563605121274,1.77620642,1.7715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-06,,,,367.351210056702,1.769306395,1.774999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-07,,,,356.869660653941,1.853606701,1.9357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-08,,,,347.11212968622,1.941407017,1.945299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-09,,,,341.374785944314,1.9639071,1.9844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-10,,,,341.225070356998,1.952407057,1.937099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-11,,,,342.290389162957,1.947807041,1.960399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-12,,,,342.704730167189,1.966207107,1.9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-01,,,,338.970117043398,1.966207107,1.9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-02,,,,343.873764464314,1.951207053,1.9467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-03,,,,337.978853894849,1.961207089,1.9642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-04,,,,333.329533325091,1.9643071,1.9642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-05,,,,332.848821656286,1.968507116,1.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-06,,,,333.949732838308,1.967707113,1.9602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-07,,,,332.705693444907,1.956907074,1.948499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-08,,,,332.982867465567,1.938707008,1.927199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-09,,,,329.19405583765,1.918706935,1.9118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-10,,,,330.524513333052,1.907706896,1.901199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-11,,,,332.717914002168,1.902606878,1.8974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-12,,,,331.558901173169,1.893206843,1.880299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-01,,,,324.697892692624,1.897206858,1.916299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-02,,,,323.377687558958,1.910206905,1.904899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-03,,,,314.772943167948,1.901106873,1.897299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-04,,,,310.061294491309,1.88960683,1.883999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-05,,,,310.221931582716,1.877606787,1.876499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-06,,,,307.982042247617,1.876506783,1.876499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-07,,,,304.488313070392,1.853606701,1.841099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-08,,,,307.516103130419,1.846706675,1.848499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-09,,,,305.163719531687,1.848406682,1.848499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-10,,,,297.788161199702,1.832506624,1.822699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-11,,,,295.961345684696,1.805106525,1.786299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-12,,,,345.230176433764,1.755306345,1.729999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-01,,,,302.146168388294,1.708206174,1.6952,,,,,,,,,,,,,,,,,,,,101.58664491753,102.841969311374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-02,,,,310.499162050598,1.677306063,1.651499999,,,,,,,,,,,,,,,,,,,,101.357583737526,102.42872464527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-03,,,,299.106801564011,1.659205997,1.672899999,,,,,,,,,,,,,,,,,,,,101.128352698786,102.01517354044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-04,,,,283.996790982968,1.692306117,1.7133,,,,,,,,,,,,,,,,,,,,100.896484934738,101.596865572532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-05,,,,282.459429778724,1.731606259,1.733999999,,,,,,,,,,,,,,,,,,,,100.656732441902,101.164332924058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-06,,,,273.732395214677,1.725006235,1.720199999,,,,,,,,,,,,,,,,,,,,100.399467974657,100.700207274897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-07,,,,261.937949259563,1.715006199,1.7099,,,,,,,,,,,,,,,,,,,,100.129035007395,100.212324599808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-08,,,,252.909711036187,1.694606126,1.696199999,,,,,,,,,,,,,,,,,,,,99.8704604575496,99.7458354569878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-09,,,,251.647130432307,1.693806122,1.6894,,,,,,,,,,,,,,,,,,,,99.6337626483212,99.318813701751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-10,,,,246.481317317325,1.65730599,1.6002,,,,,,,,,,,,,,,,,,,,99.4291487867004,98.9496739508597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-11,,,,260.137044946002,1.634805909,1.636799999,,,,,,,,,,,,,,,,,,,,99.2741557289695,98.6700540938888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-12,,,,265.952182647718,1.613905834,1.577099999,,,,,,,,,,,,,,,,,,,,99.1735881947793,98.4886222288888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-01,,,,269.725747837225,1.582305719,1.581699999,,,,,,,,,,,,,,,,,,,,99.1354372275374,98.4197948364904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-02,,,,277.984991472435,1.57390569,1.569,,,,,,,,,,,,,,,,,,,,99.1858348115116,98.5107161037318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-03,,,,276.063443665112,1.571605681,1.573699999,,,,,,,,,,,,,,,,,,,,99.3236830329416,98.7594053064887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-04,,,,280.077124650297,1.582805721,1.587799999,,,,,,,,,,,,,,,,,,,,99.5407599988456,99.1510294930581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-05,,,,280.18068733733,1.589805747,1.598899999,,,,,,,,,,,,,,,,,,,,99.8356845239311,99.6830968948432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-06,,,,281.555546874599,1.577505702,1.5546,,,,,,,,,,,,,,,,,,,,100.199894427567,100.34016065404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-07,,,,280.200868981348,1.544605583,1.543799999,,,,,,,,,,,,,,,,,,,,100.616313930992,101.091414701751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-08,,,,284.18840703466,1.545805587,1.543799999,,,,,,,,,,,,,,,,,,,,101.052430482485,101.878203797577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-09,,,,286.321708015277,1.532805541,1.514599999,,,,,,,,,,,,,,,,,,,,101.475142951769,102.640810858378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-10,,,,292.844740730618,1.525605514,1.5328,,,,,,,,,,,,,,,,,,,,101.845720724802,103.309362762633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-11,,,,303.664212737071,1.525805516,1.516,,,,,,,,,,,,,,,,,,,,102.137349095149,103.835483637972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-12,,,,302.090901322943,1.506705446,1.496199999,,,,,,,,,,,,,,,,,,,,102.344168097172,104.208601638296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-01,,,,301.109083112754,1.493705399,1.496199999,,,,,,,,,,,,,,,,,,,,102.471468815267,104.438262302504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-02,,,,307.939234432256,1.500605424,1.5157,,,,,,,,,,,,,,,,,,,,102.507279346988,104.502867362269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-03,,,,302.329382833572,1.551105606,1.5806,,,,,,,,,,,,,,,,,,,,102.452898915221,104.40476071946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04,,,,303.824056141667,1.547005592,1.5028,,,,,,,,,,,,,,,,,,,,102.31976309748,104.164573069383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05,,,,297.00867405303,1.490505387,1.478799999,,,,,,,,,,,,,,,,,,,,102.109560576159,103.785350929971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06,,,,294.400817042091,1.465005295,1.4611,,,,,,,,,,,,,,,,,,,,101.824230461533,103.270592611057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07,,,,296.967849787589,1.452499999,1.471199999,,,,,,,,,,,,,,,,,,,,101.468224553718,102.628329515654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08,,,,298.256755286397,1.472599999,1.469599999,,,,,,,,,,,,,,,,,,,,101.049154173542,101.872293074532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-09,,,,291.536444768713,1.468099999,1.474,,,,,,,,,,,,,,,,,,,,100.593983006721,101.051127930577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-10,,,,287.859225811214,1.480299999,1.5037,,,,,,,,,,,,,,,,,,,,100.144692427672,100.240571836701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-11,,,,286.278924641112,1.517299999,1.529099999,,,,,,,,,,,,,,,,,,,,99.7360308568569,99.50331371912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-12,,,,282.532872041888,1.541899999,1.530299999,,,,,,,,,,,,,,,,,,,,99.3895989992444,98.8783229750575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-01,,,,274.10111113094,1.548699999,1.606799999,,,,,,,,,,,,,,,,,,,,99.1150005666887,98.3829254678416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-02,,,,273.605082888442,1.610599999,1.625199999,,,,,,,,,,,,,,,,,,,,98.9240506787768,98.0384366169974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-03,,,,266.349279789485,1.627999999,1.613499999,,,,,,,,,,,,,,,,,,,,98.8280029962018,97.8651589253563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04,,,,265.423584769937,1.661999999,1.683999999,,,,,,,,,,,,,,,,,,,,98.8150101054009,97.8417187124813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
