country,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL
1989-09,102.41589096092,93.8356446055529,3.76116852860526,117.942891153027,1.69159002905,0.5888,99.9097828531124,0.372301493659333,13.42,13.42,12.23,13.73,148.578,150.604482656883,16.017010320346,13.42,99.9935811137967,99.9911660391644,48.4056105917068,1.20927091801997,8.8137944030268,16.017010320346,15.9618369082578,38.8,38.6994087815517,2.74220590050277,18.4415328538781,18.3951367451833,9.787410926,9.56964943808707,1.83533295118294,15.2251397118461,86.156567890314,81.3360662810808,1948.0,12.1383659909037,35.8821296835986,54.9537360883643,53.0246482963354,10933.0,10.5405794245304,-4.54771371769383,18.4397163120568,67.1320604672095,0.652053304321882,0.709391743502959,5.51713541900496,-8.93684957843442,1.103006868,1.2,0.716931419063214,0.699342027136667,-2.25860760685433,15.2799021106036,1.21275404,1.183,-0.0648781147413326,0.0100497163662919,-0.109747172,0.017
1989-10,102.233987341988,92.3618479301802,5.66684362988469,118.838577975448,1.70443637259091,0.5876,99.646631710954,-0.46445703158574,13.85,13.85,12.46,13.23,151.18,153.911823961879,16.1416563150569,13.85,100.031619555002,100.043527651144,48.4392336061801,0.562951383504293,8.83819961622095,16.1416563150569,16.0516942899656,38.9,38.5621958583999,3.39811436286643,19.38725248675,19.0202245289903,9.787410926,9.63035094804984,6.33056356853085,21.2116578910384,97.6116762494471,86.485097661147,2207.0,-10.0802841044148,6.86069472932804,48.8918861183133,47.6796131026981,9727.0,9.47805907228623,-6.89924498828431,7.85703513798824,62.5004551498936,0.514914351813499,0.566756269423883,-20.1067288117486,-15.8975112633574,0.87763875,0.966,0.701157744705579,0.647721450770152,-7.38130619403296,7.93318212128746,1.195078763,1.104,-0.18624339289208,-0.080965181346269,-0.317440013,-0.138
1989-11,101.806725299424,92.4589937116525,9.13302621471166,118.710208879366,1.7025952452381,0.5894,99.1850272986229,-0.466624280915444,13.88,13.88,12.31,13.29,152.379,151.613137966257,16.0793333177014,13.88,100.168996225519,100.232861206497,48.4730441326653,-0.217062855600843,8.35008147429908,16.0793333177014,16.0168520239675,38.5,38.5317025362372,1.21545748809927,19.38725248675,19.2514072722812,9.787410926,9.80301728049546,-3.30632482387213,8.69037577592123,96.329057938965,83.6256194082264,2178.0,19.8200898318748,31.9487659163218,58.4722228039826,57.1297552511432,11633.0,11.3566188947315,-1.71979865771812,13.4441575209813,61.425573161158,0.799994673901208,0.777049039517895,37.1046217640923,1.10775395274492,1.362067128,1.323,0.921005287302273,0.826385486471412,27.5834674749192,31.5563524179763,1.568099223,1.407,-0.121010613401066,-0.0493364469535171,-0.206032095,-0.084
1989-12,101.351284638693,92.7728361707118,7.01548137522508,117.31851821828,1.6826349914,0.5972,98.7792884551218,-0.468811860866442,14.07,14.07,12.44,13.18,156.095,149.253271034326,15.8923643256351,14.07,100.340625179763,100.4699050573,48.5071418152476,-0.7346912253111,8.39396421071141,15.8923643256351,15.8991776175763,38.0,37.9957937516443,-0.0303440384575159,19.5054674411066,19.2455656178549,9.906769596,9.62445407932098,-1.05749521461755,5.38393756053562,78.9031402034498,82.7412824847902,1784.0,17.7945232985058,34.173594086832,54.3254348891467,67.2957228596872,10808.0,13.377475089877,-3.86968274292219,10.6073007038795,59.0485983567996,0.764188082128339,0.799935819045395,2.94534557840774,-11.9214324227168,1.285849607,1.346,0.974849158245076,1.07688239532708,30.3123557899438,69.1521438699881,1.640315305,1.812,-0.210661076116737,-0.276946576281689,-0.354465698,-0.466
1990-01,101.009619054223,93.5361615531083,3.79145641074749,115.928904974659,1.66270453281818,0.5961,98.6118715373066,0.0490645879795508,13.9,13.9,12.26,13.51,160.986,152.336710450588,15.9339129905388,13.9,100.497847381584,100.687543095847,48.5416285779977,0.10143901539633,7.73569346126076,15.9339129905388,15.9153055868077,38.7,38.6093312749791,0.603841999656085,19.7418973537815,19.3617784261268,10.02612827,9.92032851203719,5.80833514302067,17.0513136277465,70.6766917293233,87.5471734731402,1598.0,-10.652752367327,19.94809225436,58.4571435752014,60.126876149642,11630.0,11.9524057955516,-0.572739381382259,2.31952482485531,58.710403779856,0.762433824518012,0.829973078656968,3.75495869748873,5.1890193715099,1.267702176,1.38,0.793199845774535,0.815538764245542,-24.2685396488596,26.8413509064711,1.318856979,1.356,-0.0307660212565222,0.0144343144114255,-0.051154803,0.024
1990-02,100.769562594747,91.9600607246226,4.11995128047872,117.844139956795,1.69017369494737,0.5881,98.6102197714344,0.0490405264473208,13.83,13.83,12.1,13.73,147.912,145.139019746086,15.9962359878942,13.83,100.609785791867,100.842783383366,48.576609595942,0.354210189146935,6.32331563892433,15.9962359878942,15.97167922083,38.3,38.2671369098974,1.08391287275294,19.6236823994249,19.5716432348815,9.787410926,9.83630249378029,-0.58615651844229,10.6016548988769,76.8686421937196,87.0340100091154,1738.0,-1.83823998781654,3.65864739341147,53.8278203393664,59.0215998688344,10709.0,11.7326918927117,-6.07743030230861,-0.331701153056383,55.1423199099313,0.752340551034073,0.741343924441456,-10.678557714056,-1.60100614295961,1.271586209,1.253,0.68424003843937,0.730102476265568,-10.4760548150046,8.43289214551568,1.156484514,1.234,0.0681005125947035,0.011241448175888,0.115101695,0.019
1990-03,100.595921339594,92.2120846267203,5.20336563404756,119.27212939165,1.71065456213636,0.5786,98.67552282639,0.0490164885033128,13.69,13.69,12.21,13.12,152.085,154.15854815992,15.9131386580869,13.69,100.665637971344,100.920330714705,48.6121942658981,0.13985689420559,4.94174211851685,15.9131386580869,15.9940167153408,38.3,38.7168483157574,0.0779202509688801,19.5054674411066,19.5868935084089,9.906769596,9.93572292849992,-1.54694079632946,7.86181272686132,89.4736842105263,85.687645401603,2023.0,5.09591730099954,5.90069481245643,67.6655259509338,62.0292917878771,13462.0,12.3305801687453,-4.65134706814581,-3.70518565941103,52.5774592294931,0.848670403209246,0.761112166546348,2.66654132490342,1.69293272526663,1.451781897,1.302,0.7176695957054,0.747667020747142,2.40576426632819,9.32918820449494,1.227684768,1.279,0.131000807503845,0.0134451457992058,0.224097129,0.023
1990-04,100.459955949996,92.3837473186287,5.38687891648714,120.376225736528,1.72649000885,0.5745,98.7457112349703,0.0293954885089746,13.59,13.59,12.38,13.23,152.197,157.207910261476,16.1208819826051,13.59,100.68011195622,100.940436683952,48.6484971768384,1.62468063300247,6.79768532315746,16.1208819826051,16.2538684073541,39.3,39.5178808083721,0.934386611465049,19.7418973537815,19.7699108189534,10.02612827,10.0210496521415,-2.73758394918962,-11.1112406511211,71.7823971693941,83.3418741746502,1623.0,5.45961242475848,1.17720814299045,58.2058230955143,65.4158507093177,11580.0,13.0037820556829,-1.98288041219975,-7.91380387257961,51.5349110891992,0.727540954515382,0.748339111942264,-1.67820922664319,-8.23659660423047,1.256092189,1.292,0.695551636467265,0.749497531620193,0.244829693199669,2.06623764128895,1.200862951,1.294,0.0319893180481176,-0.0011584196779292,0.055229238,-0.002
1990-05,100.302449016063,90.1464916035954,5.71811070763409,121.543200540693,1.74322728672727,0.5762,98.7914959943405,0.0293868501008444,13.48,13.48,12.34,12.82,153.116,158.464857464326,16.4117226369304,13.48,100.678561546388,100.938282801312,48.6856373819862,1.16337349095917,7.76736243294542,16.4117226369304,16.4429616036606,39.7,39.6270104151112,0.634694565604373,19.8601123120998,19.8953893685461,10.02612827,10.0623874795393,1.51823859399623,-1.59836769506013,94.1618752764264,84.6072026733295,2129.0,-0.378996896853639,0.760614327523835,70.37476072196,65.167926665079,14001.0,12.9544981252183,0.61385064098215,-4.14539579967689,51.8512584712498,0.898786489822268,0.741154070864504,-0.960131705412464,-6.77971448976655,1.566789134,1.292,0.82346387985641,0.808844612940364,7.9182490690637,13.028434412894,1.435484705,1.41,0.0753226099658585,-0.0676905420758603,0.131304429,-0.118
1990-06,100.046366714925,91.10961031475,-1.37619580894386,119.69330418064,1.71669524052381,0.5874,98.7829857507008,0.0293782066710848,13.82,13.82,12.16,13.69,159.944,161.212326958731,16.3701739720268,13.82,100.685008314635,100.947239175176,48.7237376653684,-0.624645936755036,5.91733890720785,16.3701739720268,16.3402513121212,39.1,39.0235054611954,1.61827718023178,20.2147571751696,20.2173519146155,10.38420428,10.3460553322497,-2.72650189199971,-2.74984975828412,78.7262273330385,82.3003856916731,1780.0,-2.73940025268755,-6.2785223413286,63.634345456754,63.3827163173446,12660.0,12.5996225708417,2.28199683149628,-4.06576035409421,53.0345025466547,0.873375510461902,0.81260783339409,9.6408783731351,12.9765031409335,1.499319582,1.395,0.68167973695956,0.753773861227206,-6.80857000616733,13.4996942990839,1.17023636,1.294,0.191695773502342,0.058833972166884,0.329083222,0.101
1990-07,99.6310620131997,91.3469345820065,-2.79320557687922,117.837343745007,1.69007622061905,0.5915,98.6807076331633,-0.137058062889118,13.74,13.74,12.08,13.45,163.688,163.98144907568,16.1208819826051,13.74,100.711217638323,100.98365947936,48.7629238019866,-1.19051331762726,3.39989804423034,16.1208819826051,16.1457184441166,38.5,38.6906655492213,1.63593423720263,20.0965422168513,20.5480944964425,9.906769596,10.3962561827772,-4.80418387235283,3.90674281599537,78.858911985847,78.3465238353896,1783.0,2.55109822774937,35.6540046268482,69.3996372607743,64.9996716700157,13807.0,12.9210513189495,3.61850777748482,-2.44492708656532,54.9535601460558,0.745540070103154,0.778071417109422,-4.25007178929316,7.87767916237353,1.260019544,1.315,0.817709047165812,0.764462563426139,1.41802505349956,3.59510515880046,1.381990616,1.292,-0.072168977062658,0.0136088536832827,-0.121971072,0.023
1990-08,99.1450532366748,92.3920499435347,-3.3964954337908,113.811128402445,1.63233042804348,0.6171,98.4809230906387,-0.137246169830878,14.49,14.49,12.71,14.55,163.65,164.703110136723,16.3286253071232,14.49,100.752407727342,101.04092351072,48.8033243249261,1.17655960158697,3.57971452036737,16.3286253071232,16.3356824447161,40.1,39.9378590020121,2.37114054307279,20.3329721255645,21.0353186958765,10.62292162,10.837884690153,1.38185661680033,-0.552173577873801,82.8836797877046,79.429160459042,1874.0,-1.7514155455571,35.056002738566,69.173448829056,63.861257315826,13762.0,12.6947500175,-9.1199669232237,-28.9898111332008,49.9418136376016,0.76248794583326,0.81356077004075,4.56119478892731,21.0115605801686,1.244632275,1.328,0.871213981292101,0.803758833052307,5.14037854908828,12.3348868542544,1.422109091,1.312,-0.108726035458841,0.00980193698844276,-0.177476816,0.016
1990-09,98.7019763416199,91.4705921856831,-4.8298081508859,112.246475782727,1.60988947594737,0.6157,98.1461465742208,-0.137434803943429,14.63,14.63,12.87,13.87,163.008,165.979945571233,16.8064349535148,14.63,100.781426974418,101.081286670206,48.8450702873248,2.50339442011919,4.90414796095714,16.8064349535148,16.7446290075255,40.8,40.6590476454589,-2.70535831911426,20.4511870838828,20.4662379515854,10.02612827,9.82179658617899,0.462466969436739,-1.89285302475091,79.1242812914639,79.7964940902659,1789.0,-3.18206032312535,16.604551980033,61.5031477890081,61.8291535849301,12236.0,12.2907954140732,-7.05349174963692,-30.8539442853424,46.4191719330544,0.719121652943737,0.829249473299646,1.92839967665978,16.8958450523871,1.157706381,1.335,0.829221883828031,0.84105152572863,4.63978635664911,20.2632607641454,1.334955584,1.354,-0.110100230884294,-0.0118020524289837,-0.177249203,-0.019
1990-10,98.3872412609024,88.5117359751406,-3.94985266582072,114.144629235262,1.63711364709091,0.6159,97.6331706445582,-0.507897875563459,14.53,14.53,12.92,13.98,165.219,169.006325374734,16.9518552806775,14.53,100.741729438111,101.026075028929,48.8882950182963,0.659396543659628,5.00475655698442,16.9518552806775,16.8550425124497,40.8,40.4693122187421,-6.25948105927163,19.5054674460587,19.1851576634605,9.668052257,9.5446958537551,-0.856807424849931,-8.52436553393447,92.6581158779301,79.1127918041306,2095.0,42.9303911332562,85.3468291845715,92.9885774841982,88.3726510533224,18500.0,17.5672819587231,-8.5319477389962,-32.0665548098434,42.4587124428514,0.771483851621612,0.820346224824685,-1.07365138738457,44.7440935516391,1.263006742,1.343,0.893059446177112,0.799577965968364,-4.93115564166368,23.444725354958,1.462039807,1.309,-0.1215755945555,0.0207682588563211,-0.199033065,0.034
1990-11,98.1617563686325,88.5943775501668,-3.75735383480137,114.249846293736,1.6386227175,0.6073,97.056083053119,-0.51049064671308,13.98,13.98,12.96,13.41,184.298,182.719169655699,17.0141782780329,13.98,100.575066261488,100.794607478111,48.9331362669081,0.534029832763268,5.79515526793108,17.0141782780329,16.9450534677911,41.1,41.0922972899653,-0.203456990768989,19.2690375333839,19.1461241190041,9.787410926,9.7823941034432,0.804592987660706,-4.63529197909398,92.3485183547103,79.7493277793293,2088.0,-34.3448169869079,1.56043121052773,59.2513162910124,58.0212257825801,11788.0,11.5338311204256,-9.55625077182727,-37.4832835396216,38.4012514073235,0.818511536960917,0.785415694689952,-4.25802290273206,1.07672164130702,1.341231599,1.287,1.01786459945134,0.922115862219516,15.3253217905708,11.5842276171699,1.667896056,1.511,-0.19935306249042,-0.136700167529564,-0.326664457,-0.224
1990-12,97.989124954891,87.6200294576353,-0.319563642182804,116.943610888507,1.67725790173684,0.5878,96.5653685659319,-0.51311002540008,13.03,13.03,12.35,11.63,199.643,190.836627144803,17.3881162621655,13.03,100.253732903441,100.349824558889,48.9797383360485,2.74109259818889,9.49958226084552,17.3881162621655,17.4095330741559,42.6,42.704991459949,0.938030559806643,19.6236823994249,19.3257206142589,10.02612827,9.72598986387494,-6.49883256477955,-9.8798686023261,70.5882352941176,74.5665524954134,1596.0,63.0227499284967,40.5554376913393,78.4672801678821,94.587797812984,15611.0,18.8027686646266,-6.36506383269235,-39.1061121799615,35.9569872426947,0.705587763083129,0.754803419729922,-3.897588903175,-5.64200255082113,1.183452651,1.266,0.665989806840846,0.730954970449356,-20.7306803409758,-32.1230457827904,1.117036666,1.226,0.0395979562422837,0.0238484492805662,0.066415985,0.04
1991-01,97.8735915120098,87.4651007200839,1.03910697218019,117.133530309023,1.67998181154545,0.6001,96.2911224491031,-0.0732041366394776,12.37,12.37,12.14,11.75,193.934,185.058972406399,17.55431092178,12.37,99.8215423437694,99.7546890522814,49.0282542071108,0.822004187672489,10.2877985555565,17.55431092178,17.5526401650797,41.9,41.7811145126456,-1.70922659733816,19.3872524917021,18.9954002573927,9.548693587,9.44895161596294,-5.01391846296225,-19.09750647246,58.2927908005307,70.8278463526515,1318.0,-62.1873321466004,-40.5155030375185,34.7877807982776,35.7661698168688,6921.0,7.10982846239835,-2.74145724979342,-40.4343360671598,34.9712418091225,0.736412649528575,0.796437194024825,5.51584335823492,-4.04059908622692,1.237159857,1.338,0.733723863275678,0.754770076250731,3.25808110816114,-7.45135493970403,1.232642745,1.268,0.00268878625289676,0.041667117774094,0.004517112,0.07
1991-02,97.8451345423248,87.2849469308741,-1.70211417521001,115.838298145936,1.6614050089,0.6002,96.199890850082,-0.0732577643533939,11.95,11.95,11.46,11.75,181.911,179.039012793847,17.2634702674546,11.95,99.3544460454739,99.1154555910267,49.0788412200621,-1.63933818202568,8.09691826507099,17.2634702674546,17.2648930329,41.2,41.3199784662336,0.824937098759035,19.1508225790273,19.1521003611737,9.787410926,9.88417106980746,-10.9935530479441,-27.5669942306993,56.5236620964175,63.0413494911564,1278.0,6.85252006212062,-35.249037870961,35.3507386727765,38.2170537790219,7033.0,7.59703088416655,11.0100454795342,-29.5974643423138,38.8215914370648,0.837951927159379,0.833029870853906,4.59454645056933,12.367531909232,1.392177529,1.384,0.741327767403001,0.795712058720277,5.42443106289046,8.98635254468638,1.231645666,1.322,0.0966241597563779,0.0373178121336287,0.160531863,0.062
1991-03,97.9885405772304,88.9298305848987,-1.58036326764874,117.387196470202,1.6836200058,0.5864,96.2789476865524,-0.0733114706978271,11.95,11.95,11.29,11.77,184.008,185.988961304181,17.0557269429365,11.95,98.9282736610066,98.5358018781204,49.1316566753693,-0.526557989137542,7.37755039887287,17.0557269429365,17.1739833593192,40.9,41.3435390685047,0.215360236370823,19.1508225790273,19.1933463697815,9.548693587,9.49058747467688,2.89655386991626,-24.2978660045239,64.8827952233525,64.8673761394899,1467.0,27.2090068421309,-21.6248756750787,48.8265427935947,48.6155345566168,9714.0,9.66410753723823,-2.83405366468576,-28.2556303498712,37.7213667022533,0.80567123479592,0.746605525991428,-10.3746993818947,-1.90597932769178,1.356444209,1.257,0.652057012400702,0.710968030717374,-10.6500871859596,-4.90846713997029,1.097816231,1.197,0.153614222395218,0.0356374952740538,0.258627978,0.06
1991-04,98.3854017230394,88.8431285848944,-1.66201578574283,118.375553862506,1.69779547236364,0.5864,96.5375570175164,0.306800164561108,11.35,11.35,10.79,11.11,186.736,191.951752158007,17.0765012753883,11.35,98.5881085531147,98.075563774288,49.1868533515947,0.103306925094073,5.77005327338225,17.0765012753883,17.1917252734439,41.3,41.4053756043734,-3.15931142487296,18.5597478082347,18.5869687851056,9.190617577,9.27206210957002,0.933197907429284,-21.4407909773854,61.5214506855374,65.4727171362279,1391.0,-14.940621106102,-36.7858534416086,39.7588998864869,41.3520717398066,7910.0,8.22022984681322,5.10367195644621,-23.0685749169097,39.6465415162244,0.793814301509303,0.761575832335039,2.00511593103089,1.76881311981949,1.347734327,1.293,0.679270132222964,0.697374930769286,-1.91191437037935,-6.95433922754002,1.153261755,1.184,0.114544169286339,0.0642009015657535,0.194472572,0.109
1991-05,98.8842502022512,88.6953815337521,-2.1730860793901,118.901962169298,1.70534545722727,0.5837,96.8379469788867,0.305861780116382,10.08,10.08,9.99,10.29,188.649,194.590808188954,17.3257932648101,10.08,98.3560535062784,97.7628309474659,49.2445779267924,0.578958620423841,5.15902588414832,17.3257932648101,17.2912582489141,42.1,41.8226210433105,0.31316858489449,18.5597478082347,18.6451773322247,9.548693587,9.54934619886858,-1.78762699717699,-23.9990129242446,70.234409553295,64.3023091689154,1588.0,7.17243582246895,-31.9941191709665,48.3440074725956,44.3180225466056,9618.0,8.80982055703534,8.4575030858755,-17.0711565038595,42.999648988402,0.945290134129794,0.789869286772015,3.71511978659127,6.57288650532385,1.612046236,1.347,0.714700893496191,0.710120049206318,1.82758482914967,-12.2056278986833,1.218811922,1.211,0.230589240633603,0.0797492375656972,0.393234314,0.136
1991-06,99.2946226467061,88.7261001904343,1.01792995714592,120.911698180592,1.73416999565,0.5782,97.0129354057151,0.304929118486486,9.85,9.85,9.8,10.12,195.773,197.225559182339,17.6166339191354,9.85,98.2325186719447,97.5967541208786,49.3049693671589,1.54340493377318,7.45325788725573,17.6166339191354,17.5581323818393,42.7,42.6899206109143,0.0700419817931257,18.6779627625913,18.658236783937,9.309976247,9.28524499695062,-1.04016489141025,-22.6814569703621,57.0544007076515,63.6334591245742,1290.0,-0.0204695798895348,-30.0930073559345,42.8099305098874,44.3089508335749,8517.0,8.80801722377829,-4.74951732547506,-22.7722119694174,40.9573732098044,0.793441179037504,0.773857236237669,-2.02717725609804,-4.76867137676584,1.375961886,1.342,0.57948950305955,0.665448025796029,-6.29077061832267,-11.7178161746516,1.004933309,1.154,0.213951675977955,0.108409210441641,0.371028577,0.188
1991-07,99.4791370573368,86.8940776880964,4.36834253273546,122.984882551266,1.763904539,0.571,96.9417748240142,-0.218088480090219,9.65,9.65,9.76,9.98,194.805,195.240667682198,17.5750852542318,9.65,98.1894299649019,97.538893239582,49.3681572792253,0.345013725473226,9.12311155105952,17.5750852542318,17.6187103484934,41.9,42.1142009117638,-0.590308048635339,18.2051029451649,18.548095710468,9.071258907,9.43816409111209,-2.50890083440917,-20.817216003128,64.9270234409553,62.0369587376344,1468.0,0.105100292710332,-31.7603942743313,48.7863315168448,44.3555196705979,9706.0,8.81727447566246,0.582486984723061,-25.0349850518415,41.195944578036,0.805167771610344,0.812402240776818,4.98089346900035,4.41229724064882,1.420239087,1.433,0.764483040428301,0.696182799493323,4.61865878413703,-8.93173416194537,1.348475105,1.228,0.0406847311820427,0.116219441283495,0.071763982,0.205
1991-08,99.534045798677,86.7792864482135,6.74076060765555,121.482864112925,1.74236191452381,0.5739,96.7513989771214,-0.218565155737728,9.44,9.44,9.93,9.54,198.287,199.741699486039,17.4712135919727,9.44,98.1906160385059,97.540485477586,49.4342627352289,-0.754953546672965,7.03989459280469,17.4712135919727,17.4856972698394,42.2,42.049688887754,0.408726521979135,18.0868879908083,18.6239066969587,9.190617577,9.36177253571219,-2.04433959723064,-23.4931953528843,61.7868199911544,60.7687126252433,1397.0,7.38345726066378,-25.4156706112673,48.9119917566883,47.6304905082218,9731.0,9.46829416812841,-2.57949555588554,-19.6398887119635,40.1332970184405,0.76757776145808,0.831629748057259,2.36674719927606,2.22097459487932,1.337398258,1.449,0.736492538836692,0.6875724210991,-1.23679849609749,-14.4553822832632,1.28323655,1.198,0.0310852226213877,0.144057326958159,0.054161708,0.251
1991-09,99.5972111971333,86.1859928453409,7.15673536127872,120.279659006859,1.72510500535,0.5693,96.6176757235883,-0.219043899133323,8.9,8.9,9.44,8.92,198.37,202.125834685911,17.5750852542318,8.9,98.2060712938552,97.5612356765268,49.5033990749284,0.197669446320811,4.63212498135333,17.5750852542318,17.520261150818,42.4,42.2805672067326,-0.107001646614436,18.5597478082347,18.603978810129,9.548693587,9.41804784935892,18.3482679804978,-9.87233250540194,72.8881026094648,71.9187188660215,1648.0,-4.15945438700871,-26.1686124838848,46.6199489819426,45.6493219812238,9275.0,9.0744647909773,-0.960261295590645,-14.3717760457849,39.747912500528,0.713771263883256,0.81270415171948,-2.27572382806063,-1.99521641109177,1.23133038,1.402,0.661120733209285,0.656191939904744,-4.56395286247727,-21.979579154052,1.140502686,1.132,0.0526505306739704,0.156512211814736,0.090827694,0.27
1991-10,99.7856868085486,82.6765562644127,8.47590992678194,123.819425195502,1.77587392521739,0.5576,96.6858752002611,0.202894091947249,8.04,8.04,8.89,7.96,197.849,202.862480337062,17.8036029112017,8.04,98.2226803311719,97.5835398620424,49.5756726830711,1.18318199760126,5.17658269679836,17.8036029112017,17.7275577266872,43.3,43.047469296395,0.612329952072138,18.9143926713045,18.7178965446606,9.548693587,9.47676700087533,-12.2665734781965,-20.2445585184759,72.7996461742592,63.0967563717434,1646.0,-7.03907571933582,-51.9805832055474,44.6395436020089,42.4360316416021,8881.0,8.43570634321594,4.93800017588604,-1.7618243938583,41.7106644897151,0.747480787994286,0.777082190578968,-4.38314004735233,-5.27387497333373,1.327431641,1.38,0.772128167731359,0.68304398345818,4.0921020086492,-14.5744364489897,1.37120228,1.213,-0.0246473797370733,0.0940382071207882,-0.043770639,0.167
1991-11,100.125042028649,81.7950487100698,8.1728559704287,123.587321677759,1.7725449921,0.5623,96.9344853920021,0.202483275632463,8.18,8.18,8.86,8.28,210.006,207.80138551434,17.886700241009,8.18,98.2373516925012,97.6032461945154,49.6511825836523,0.524065196193969,5.16615790407973,17.886700241009,17.820461686868,42.8,42.7277417486411,0.58220029571929,18.9143926713045,18.8268721936961,9.548693587,9.52805351729259,-2.87724477498397,-23.1575864621433,68.6421937195931,61.281308245853,1552.0,-3.47943126910111,-29.4060086893305,40.5329669639229,40.9594990872985,8064.0,8.14219173894054,4.42069976953698,13.4196572832988,43.5545677386842,0.891012504641066,0.889117064460437,14.417377626168,13.2033737639304,1.579359753,1.576,0.706947060066109,0.649348820554545,-4.93308831051261,-29.5805606259095,1.253095471,1.151,0.184065444574957,0.239768243905892,0.326264282,0.425
1991-12,100.666694544777,79.6329685049238,7.84070023903896,126.112808866983,1.80876666604762,0.5411,97.3564727870248,0.20207409910956,7.83,7.83,8.97,7.75,221.799,210.499866260722,17.886700241009,7.83,98.2497484118106,97.6199003669192,49.7300200019471,0.448935083342092,2.81989709400488,17.886700241009,17.9004639913939,43.3,43.4325443115869,1.82641523089815,19.5054674460587,19.1707290549435,10.14548694,9.82387393742401,5.85865172446241,-13.0017890096742,65.2366209641752,64.8715666681718,1475.0,6.57386541499229,-53.8501556847109,38.1806072740524,43.6521214319525,7596.0,8.67744846568911,-4.0830658105939,16.1838331794099,41.7762060743941,0.803665959400055,0.824871459656101,-7.22577570179954,9.2829521031119,1.453644198,1.492,0.657899500437096,0.693842950313946,6.8521152808752,-5.0771964944154,1.189986686,1.255,0.14576645896296,0.131028509342155,0.263657512,0.237
1992-01,101.454363178944,78.6449892462243,9.69931639403715,128.494682017201,1.84292856280952,0.5395,97.9601323171607,0.58185769149831,7.43,7.43,8.98,7.31,221.317,211.383336677456,18.2190895602379,7.43,98.25482831138,97.6267256967756,49.8122678922978,1.78148379859176,3.79838979163941,18.2190895602379,18.2193578572733,44.4,44.2626732856244,0.2841236992116,19.6236824004153,19.2251976395002,9.668052257,9.58303692944567,-2.33699577183442,-10.5499825837325,51.5701017249005,63.3555208980139,1166.0,-6.063344721274,14.6484039005044,40.0403788237364,41.0053428313841,7966.0,8.15130485220348,3.3824913711955,23.4994252586336,43.1892826400733,0.639211816330049,0.710825165139837,-13.8259474468678,-10.7493760370914,1.178021714,1.31,0.635578327688584,0.680981360496562,-1.85367449673798,-9.7763170634307,1.171325454,1.255,0.0036334886414651,0.0298438046432756,0.00669626,0.055
1992-02,102.288223434849,79.0020381913338,11.0809971210543,128.674336628565,1.84550525010526,0.5474,98.596560094845,0.578491682920153,7.48,7.48,9.32,7.28,216.988,213.359386522804,18.4891558821115,7.48,98.2420966919956,97.60962045182,49.8980009245839,1.59357959158465,7.21003478291174,18.4891558821115,18.5096978258046,44.6,44.8300374020118,-0.84307492959988,19.0326076256611,19.0631148180355,9.548693587,9.66025913729564,4.3522882514448,4.87233589435509,60.7695709862892,66.1129357906998,1374.0,-0.562245313771952,6.69266251837708,39.3216022518315,40.7747922129185,7823.0,8.1054745226607,-0.410748249767329,10.7937151089501,43.0118834175421,0.801045648564631,0.786776412539159,10.6849407032994,-5.55243694530841,1.47833395,1.452,0.885888791650282,0.927659241230744,36.2238814516609,16.5822776046242,1.634912416,1.712,-0.0848431430856506,-0.140882828691585,-0.156578466,-0.26
1992-03,102.896863414235,80.6691903663442,8.4562370520063,127.313736072427,1.82599090454545,0.5477,99.0757477064783,0.575164414784756,7.34,7.34,9.06,7.04,213.224,215.133762665894,18.6761248741778,7.34,98.195026693538,97.5464067652906,49.9872854368339,1.72274011267497,9.63427308066889,18.6761248741778,18.8285718149846,45.3,45.7975091501098,1.34271331197726,19.1508225790273,19.3190777983748,9.787410926,9.841419227397,-0.949355198371109,0.952579085604469,69.3498452012384,65.485289197975,1568.0,-14.2340389638668,-28.0664241978673,38.2761090563335,34.970892401896,7615.0,6.95173812089888,-2.00938661898859,11.7340437854744,42.1476083875751,0.950605568011905,0.843377694908813,7.19407464021258,12.9616196972129,1.735797121,1.54,0.689221306013726,0.715775744964817,-22.840660325317,0.676220876287774,1.258511836,1.307,0.261384261998179,0.127601949943996,0.477285285,0.233
