country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
2013-10,98.0692214688845,88.7463054540098,61.6156,61.41,1.76767676767678,,120.9,95.0471698113208,0.446428571428562,,112.5,86.9173319598249,0.804289544235916,,112.8,89.6839594514013,0.454132606721153,,110.6,92.2050854522718,0.638686131386872,,110.3,91.1005575056783,0.462534690101768,,108.6,91.6004779644338,-0.539568345323761,,110.6,99.7519729425028,0.0,,106.2,94.9981364144614,0.462534690101768,,108.6,92.1249823271596,0.270513976555466,,111.2,89.4909798135605,0.610287707061911,,115.4,88.2094400917256,0.561797752808989,,107.4,95.530353569046,1.26050420168068,11.0599078341014,83.6752,92.189990436723,0.96745822339489,,114.8,93.2512015162797,0.313808971854021,96.76026932,9.025,8.5725,9.125,9.125,10.03,99.7538333552498,19516583.3135005,98.7753231883012,100.066136133665,98.8003892121947,100.561337575411,8.69,98.9425019115297,196282.152715265,98.2088617567883,98.6466610713743,6.49968519435067,88.0700912529514,99.2204813253182,98.6237336746318,89.6763180812081,1.11027659956857,13.2664527168892,82.0679249412823,82.4639311512312,89492.41,89686.4125624284,0.673152997764536,82.4800514991259,83.6019421755577,19294.44,19516.5833135005,83.1086237598576,80.79793971725,-1.65342388844534,1.94206431990118,93.4227001546734,93.9312925471392,92.4602139316462,94.9846816563772,98.9225894069715,102.812951563624,105.61289410434,100.858762461203,90.881913303438,96.3615485584329,92.3865091788814,93.5868161545666,-1.31802917014362,2.66817356756364,94.8471615720524,94.5970583015501,97.0103092783505,98.570166203204,-5.58511911012156,-3.08357593058421,-4.12578140314971,96.4325261745596,92.0804025537914,205740.0,196282.152715265,4.29709610601003,9.228183618408,74.7631608358778,0.0916590284143091,2.92177191328936,99.5366502088872,0.26246719160104,6.70391061452512,103.859225134053,3.19066147859923,19.4594594594595,99.2081800611011,72.1736511775961,75.274564180615,27.48012971,27.6956115381872,-0.0401671733527497,14.4056228082794,1693.20468,1706.4817221316,38.07501666,36.7927889582116,7.89052629018749,-13.9236209076277,2346.014994,2267.00976490241,-10.59488695,-9.09717742002437,-652.810314,-560.528042770811
2013-11,98.2649393854723,89.2599787653242,62.633,62.3948,2.1505376344086,,123.5,97.0911949685534,0.533333333333334,,113.1,87.3808910636106,0.886524822695036,,113.8,90.4790300139137,0.632911392405074,,111.3,92.788661942476,0.72529465095195,,111.1,91.7613049762544,0.644567219152845,,109.3,92.1909046179799,0.0,,110.6,99.7519729425028,0.282485875706204,,106.5,95.2664927320164,0.460405156537743,,109.1,92.5491304962534,0.269784172661861,,111.5,89.7324123130575,0.953206239168102,,116.5,89.0502579782152,0.651769087523268,,108.1,96.1529908828107,0.829875518672206,11.4678899082569,84.3696,92.9550525980236,1.30662020905924,,116.3,94.469640560482,0.312827281411285,97.06296184,8.804,8.862,8.75,8.75,10.11,99.8202146389411,19820268.060674,98.8596731474712,100.11810969209,98.8815179886686,100.594426529801,5.47,98.8938743737661,185993.235756318,98.2885521205082,98.7068382762271,6.67985356694826,88.6462321419222,99.2244317971405,98.6293275978928,90.1897832753056,1.49640948259733,13.8930083665349,83.5003437106262,83.6979292367007,91460.91,91696.4724608742,1.03461433523337,83.6220063824034,84.4668998538395,19636.73,19820.268060674,80.971762910201,84.8299650232527,0.6083314680852,3.70180678307645,90.0640789570597,94.5027061580826,97.3649882598487,97.9361913019984,91.1543684925306,98.2188840038821,89.8345822140534,94.2864248914673,87.4653000213538,91.096830637639,89.6541909776576,94.4789986588536,-0.28166810121249,3.59052046507414,90.0436681222707,94.3306085636292,95.4639175257732,101.554344885027,-5.24190142436078,-10.8767622481381,-11.1500768131483,86.4321160527534,87.253638620767,184404.0,185993.235756318,0.840027986265026,10.4259102305941,75.3911923103155,-0.274725274725265,3.12500000000001,99.2631978731485,-0.261780104712032,6.5237651444548,103.587342345744,0.452488687782789,18.9285714285714,99.6570858532327,71.6604770728228,76.0959208963734,24.20183277,26.0344146380453,-5.99805098310045,5.60868904435512,1515.833394,1630.61349430155,33.77291606,34.2126283923927,-7.01268003561627,-15.115423345262,2115.299048,2142.83955046806,-9.57108329,-8.17821375434736,-599.465654,-512.226056166509
2013-12,98.2383078080837,89.6431736908315,61.9103,61.897,-4.04858299595142,,118.5,93.1603773584906,0.795755968169772,,114.0,88.0762297192892,0.878734622144113,,114.8,91.2741005764262,-0.0898472596585705,,111.2,92.7052938724468,0.54005400540054,,111.7,92.2568655791864,0.365965233302837,,109.7,92.5282912771491,0.361663652802914,,111.0,100.11273957159,0.093896713615034,,106.6,95.3559448378681,0.366636113657196,,109.5,92.8884490315284,0.179372197309417,,111.7,89.8933673127222,0.772532188841212,,117.4,89.738199885343,-0.185013876040683,,107.9,95.9750945074494,-1.64609053497942,9.13242009132421,82.9808,91.4249282754224,-1.63370593293206,,114.4,92.9262844378258,0.311851734443221,97.36565437,8.69,8.875,8.75,8.75,10.13,99.8920493956131,20004473.8671235,98.9469454911462,100.17930148153,98.9967848385793,100.630443606995,8.8,98.8570387345837,187256.139209975,98.3921122352805,98.7850404320502,6.88373251773538,89.2487091466472,99.2298588858871,98.637012431337,90.7071787759072,1.52490104424533,14.5559064696801,84.6868943569873,84.9742398336429,92063.78,92452.3220702311,1.24028877904359,84.9159713232178,85.5145333347327,19896.86,20004.4738671235,86.6954973289239,87.7436060217792,0.252628800607393,3.68696146200068,98.0187081093025,94.7414472111913,108.739890425254,101.264047227713,103.920325939339,98.4644554348178,93.1429379329846,93.3144816176965,102.071321802264,92.2954268908314,96.8265262558702,95.2488899361945,0.116607393959754,2.86418017935336,97.6419213973799,94.4406050279816,100.0,97.9878557718132,0.679005044738168,-4.76954308313699,-6.88829345327288,84.8717783467404,87.8460952287196,181075.0,187256.139209975,1.70470358356728,8.34894116407386,76.6763886673236,0.0918273645546272,3.51377018043686,99.3543486517281,-0.787401574803141,5.88235294117649,102.771693980817,-5.7057057057057,13.3574007220216,93.9709458195648,72.1514256505597,72.4017098414652,26.39305908,26.0397109310269,0.0203434302448304,2.02617432379621,1634.002194,1612.1263042474,36.58009366,35.9656021771376,5.1237623857474,-16.4956073470007,2264.684575,2226.64122290686,-10.18703458,-9.92589124611077,-630.682381,-614.514918659464
2014-01,98.1143820520949,88.991892891212,62.076,62.4768,-2.53164556962026,9.58254269449715,115.5,90.8018867924528,0.438596491228061,8.94386298763084,114.5,88.462528972444,0.522648083623713,8.66290018832392,115.4,91.7511429139336,0.629496402877688,9.27734375,111.9,93.2888703626511,0.53715308863026,7.15648854961832,112.3,92.7524261821185,0.546946216955333,6.0576923076923,110.3,93.0343712659028,0.720720720720721,7.70712909441234,111.8,100.834272829763,0.844277673545956,5.91133004926107,107.5,96.161013790533,0.547945205479453,6.6860465116279,110.1,93.3974268344408,0.17905102954342,7.80346820809248,111.9,90.0543223123868,0.596252129471882,10.0652376514446,118.1,90.2732658131091,0.278035217794244,3.54066985645934,108.2,96.2419390704914,-0.836820083682016,7.23981900452489,82.2864,90.6598661141218,-0.699300699300719,8.60420650095601,113.6,92.2764502809179,0.460146889474448,97.8136794,8.756,8.764,8.8,8.8,10.13,99.9688196226241,20311862.2451147,99.0356670381865,100.244636196377,99.1447746142747,100.65747086278,8.28,98.8323879802797,192750.201698048,98.5209898970679,98.8823608242821,7.11397763822883,89.8792419634023,99.2368773907045,98.6469507321583,91.2285210058342,0.903478394771956,14.5271761355936,85.3676807724374,85.7419637316616,92936.24,93360.2170336958,1.23439389847634,85.8749427841189,86.5701195165272,20083.19,20311.8622451147,87.458661918087,87.8276764879267,1.29281366933939,5.03478812865072,99.256094866318,95.9662775912676,110.827028437255,101.112384231056,112.014486192847,102.496667930997,98.3175455959282,97.2333991031093,100.790091821482,93.5149362016341,96.5703714245055,95.5912043353264,1.88061390406639,4.92841406403299,98.8646288209607,96.2166681772223,96.0824742268041,99.7154110447607,2.93398257128037,-6.68946405911771,-5.37003249327279,93.7482203643054,90.4234843522806,200013.0,192750.201698048,-0.156700732112317,5.3775538185578,76.5562362049246,0.458715596330265,3.49716446124763,99.8101025446259,0.17636684303349,5.18518518518517,102.952949173023,-2.30891719745222,8.39222614840989,91.8012344909284,73.9870606366086,73.8487868882006,26.89157711,26.870599206329,3.19085061083426,4.51745776967195,1669.321538,1668.01931365381,36.34632445,36.3859723884271,1.1688118253075,-18.7779560800631,2256.234437,2258.69562242628,-9.45474734,-9.51537318209806,-586.912899,-590.67630877247
2014-02,98.0543864906503,89.0790106203601,62.254,62.072,-0.606060606060616,7.89473684210525,114.8,90.251572327044,0.17467248908297,8.51466414380322,114.7,88.6170486737059,0.433275563258223,8.52059925093633,115.9,92.1486781951898,0.536193029490617,9.5423563777994,112.5,93.7890787828262,0.445235975066776,7.22433460076044,112.8,93.1653933512286,0.362647325475975,5.93301435406699,110.7,93.371757925072,0.178890876565295,6.76835081029551,112.0,101.014656144307,0.651162790697685,5.97453476983351,108.2,96.7871785314946,0.36330608537693,6.7632850241546,110.5,93.7367453697158,0.0893655049151128,7.6923076923077,112.0,90.1347998122192,0.508044030482642,9.60295475530934,118.7,90.7318937511944,0.462107208872449,4.01913875598087,108.7,96.6866800088948,0.421940928270032,6.72645739910313,82.6336,91.0423971947721,0.0,7.88224121557455,113.6,92.2764502809179,0.458039236176608,98.26170443,9.0875,8.8125,9.0,9.0,10.13,100.049997001085,20198841.3457332,99.124218021729,100.308416708876,99.3238372598219,100.668505940764,8.01,98.8197903129909,195906.390157723,98.6741098770849,98.9979875070378,7.36997626735312,90.5372627367436,99.245926278618,98.659764083794,91.7538175409162,0.838312440894859,14.5094997119001,86.0834817766266,86.4607492806916,93614.99,94010.011702282,0.482106008017707,86.5085865169635,86.9874792638644,20191.86,20198.8413457332,80.0559654032053,86.1490103482404,0.064665158163054,5.35066588567211,94.3065478382559,96.0283343364552,102.061048786851,99.4882260553302,103.322770484382,96.8841677999359,93.9912342711721,94.5306389118548,94.9818492419389,91.1090805155245,92.6426640102462,95.3537297888726,0.190606542523944,4.8073024908195,94.7598253275109,96.4000634417666,101.752577319588,100.709437602349,1.63745014628805,-0.520789913741106,1.53192700493928,95.0821708333089,91.9041238290858,202859.0,195906.390157723,-1.9041780186808,5.55335488110449,75.098469183181,0.365296803652968,3.87523629489602,100.174705658944,0.0,4.79704797047969,102.952949173023,-0.407497962510197,7.28709394205443,91.4271463308186,75.3091513431386,71.8338670616416,25.35324,26.0453844494575,-3.07106942623432,-4.89633524932156,1577.691333,1620.76236846107,33.66555,36.2578064008549,-0.352240105620801,-17.4759321074088,2094.953313,2256.26528132122,-8.31231,-10.2124219513974,-517.26198,-635.502912860146
2014-03,98.1696248552878,91.2932083612641,61.014,60.0998,0.78397212543555,8.63849765258217,115.7,90.9591194968554,0.43591979075851,8.06754221388369,115.2,89.0033479268607,0.431406384814505,8.48089468779126,116.4,92.546213476446,0.355555555555556,9.93184031158713,112.9,94.1225510629429,0.354609929078034,7.1969696969697,113.2,93.4957670865166,0.451671183378511,6.00571973307912,111.2,93.7934912490335,0.446428571428562,6.23229461756372,112.5,101.465614430665,0.0924214417744815,5.14563106796116,108.3,96.8766306373462,0.361990950226245,6.9431051108968,110.9,94.0760639049908,0.267857142857133,7.77351247600767,112.3,90.3762323117162,0.505475989890481,9.55004591368226,119.3,91.1905216892796,0.275988960441593,4.50623202301056,109.0,96.9535245719368,0.420168067226908,6.69642857142857,82.9808,91.4249282754224,0.528169014084527,8.24644549763035,114.2,92.7638258985988,0.455950802603039,98.70972946,9.1275,8.8375,9.0,9.0,10.13,100.135419577608,20146979.7311678,99.2114997478451,100.365496496036,99.5289296866001,100.658206006006,9.7,98.8189938181645,195632.155165114,98.8489379164066,99.1300067656429,7.6467209755773,91.2208301654181,99.2571247075482,98.6756212155237,92.2830655424549,0.602750619053349,13.7486543815304,86.8434755478629,86.9818919822192,94583.22,94489.5922473236,-0.407009751329324,87.6135537898017,86.6334317408249,20597.62,20146.9797311678,88.3744594250827,87.2933799729966,-0.160870018462148,3.19832339993427,104.73595050453,95.8738535372792,118.96686668406,100.150095487688,110.765052059756,100.305998712359,102.389368019228,96.0212477865842,103.779628443306,95.3397580009981,103.998861534083,97.140166973747,-0.157828896137141,2.67693296079085,104.454148471616,96.247916285761,121.443298969072,96.2566155483831,-0.139982668451363,-5.04125927466889,-2.77671135031224,102.696375109122,91.775473984133,219104.0,195632.155165114,6.19962793178945,14.1646264220013,79.7542948550078,0.72793448589627,4.23728813559321,100.903911887581,0.616197183098602,5.24861878453038,103.587342345744,0.572831423895263,8.2819383259912,91.9508697549722,73.4748196247148,65.5916400001665,30.34103,26.874014301771,3.18148443506954,-0.482340898443345,1851.228341,1639.69176102056,41.29446,40.9717066103283,13.0010628810745,0.847129777567076,2519.537352,2499.84489880501,-10.95343,-14.0976923085573,-668.309011,-860.153137784446
2014-04,98.3714603420207,92.3671499727968,60.3566235294118,60.3375,1.3828867761452,9.11627906976745,117.3,92.2169811320754,0.694444444444426,7.90697674418604,116.0,89.6214267319083,0.515463917525754,8.43373493975901,117.0,93.0232558139535,0.354295837023915,10.1068999028183,113.3,94.4560233430596,0.353356890459345,6.86735653809971,113.6,93.8261408218046,0.269784172661861,5.88793922127256,111.5,94.0465312434104,-0.355555555555556,6.45773979107313,112.1,101.104847801578,0.184672206832872,4.93230174081237,108.5,97.0555348490496,0.270513976555466,6.71785028790788,111.2,94.3305528064471,0.534283170080143,7.31939163498098,112.9,90.8590973107102,0.419111483654643,9.3065693430657,119.8,91.5727116376839,0.0,5.92808551992225,109.0,96.9535245719368,1.255230125523,7.07964601769912,84.0224,92.5725215173733,0.788091068301217,8.48256361922715,115.1,93.4948893251202,0.285325835194525,98.99137382,8.8875,8.9875,9.0,9.0,10.13,100.224499381662,20750781.0372551,99.2963074823929,100.411223172685,99.7514421261229,100.621250625767,8.75,98.8298406567596,176408.821407438,99.0415602175839,99.2754631437552,7.93739202239805,91.9266622552798,99.2696099049786,98.6933004294169,92.8162501209861,0.933566398666622,13.6063965976774,88.3849434422833,87.7939256986896,96955.5,95769.7806663751,1.36802195813518,89.7924720117415,87.8185961101255,21206.28,20750.7810372551,94.8613584329687,95.3684802312298,1.60442282168692,4.02684542189439,94.2181630698976,97.412075523462,97.6780589616488,99.4916782384729,98.596650067904,98.432729572996,91.9553230595221,95.0259279582613,91.5652359598548,95.8088220380976,99.9857691760353,101.409966691857,1.11752569050781,3.15571113770712,93.6244541484716,97.3235114768328,84.9484536082474,94.5333771697755,-9.82626488035714,-10.9935104663993,-11.2485920632254,79.7782998693469,82.7573728152489,170208.0,176408.821407438,3.48455036159996,19.8348107520559,82.5333734247695,0.271002710027111,4.22535211267607,101.177364223319,-0.174978127734033,5.06445672191528,103.406087153538,0.162733930024392,7.32345248474279,92.1005050190161,72.1527583276272,72.8746982826101,25.82754038,26.3221302326712,-2.05359743766845,5.24689402656813,1558.862519,1588.71490494548,35.79563828,36.1197107541952,-11.8423084063334,-13.9017486994523,2160.503024,2180.0637839822,-9.9680979,-9.79758052152398,-601.640505,-591.348879036721
2014-05,98.5332976477788,94.0522509279149,59.305,59.0335,1.19352088661552,8.89908256880734,118.7,93.3176100628931,0.689655172413794,7.55064456721914,116.8,90.239505536956,0.512820512820513,8.38709677419355,117.6,93.5002981514609,0.176522506619594,9.87415295256535,113.5,94.622759483118,0.440140845070433,6.73526660430307,114.1,94.2391079909147,0.269058295964136,5.57129367327667,111.8,94.2995712377873,0.0892060660124988,7.88461538461539,112.2,101.19503945885,0.184331797235023,4.61982675649661,108.7,97.2344390607529,0.359712230215808,6.4885496183206,111.6,94.669871341722,0.265721877767946,6.99432892249528,113.2,91.1005298102072,0.50083472454092,8.86075949367092,120.4,92.0313395757692,0.0917431192660449,6.64711632453569,109.1,97.0424727596175,0.826446280991743,7.01754385964913,84.7168,93.3375836786739,0.608166811468279,8.32553788587462,115.8,94.0634942124146,0.284514053226618,99.27301819,8.766,8.752,9.0,9.0,10.13,100.315588585987,21170237.1292236,99.3776682007896,100.441954346861,99.9818901727864,100.562837889843,6.89,98.8522269522851,200236.919311262,99.2437384845061,99.4281355926867,8.23062796683224,92.6473498650208,99.2820836686721,98.710963452979,93.3533452888666,1.00907186014147,13.3300844788401,89.5098355574464,88.6798294978286,97020.97,96409.4460406773,2.50198881021823,91.8893816990373,90.0158075580916,21573.86,21170.2371292236,98.1429661663699,92.961880938709,-0.132067505161333,4.39870128772069,98.1070928776608,97.2834258255923,98.5129141664493,97.5430411719574,99.2485287460389,101.230332930781,97.045101088647,99.2205767571273,94.6401879137305,95.4589750939813,99.7296143446706,99.4825292882298,0.719182177456614,4.14365991327371,97.9912663755458,98.0234448258492,95.6701030927835,99.1661680127219,13.5073165353732,0.213951086355085,0.555116860500219,89.1342328671616,93.9356731177634,190169.0,200236.919311262,4.90265552572393,18.7783430578784,86.5797004175454,0.27027027027026,4.60526315789473,101.450816559058,0.613496932515328,5.70902394106812,104.040480326259,2.59951259138912,7.21561969439728,94.4946692437184,71.7359428438171,74.1533505918605,28.01923764,27.9855542269325,6.31948850475878,13.9800698882648,1661.680884,1659.68329342823,39.05885464,37.7401074982636,4.48618416436321,-9.63517273340237,2316.385377,2238.17707518453,-11.039617,-9.75455327133118,-654.704493,-578.493781756296
2014-06,98.5659678847557,93.880871879515,59.7307,60.0933,1.34793597304128,7.12377560106857,120.3,94.5754716981132,0.856164383561645,7.57990867579908,117.8,91.0121040432655,0.595238095238105,8.23421774931382,118.3,94.0568475452196,0.176211453744494,5.96458527493011,113.7,94.7894956231763,0.438212094653803,6.50557620817842,114.6,94.6520751600248,0.447227191413228,5.54511278195488,112.3,94.7213045617488,0.623885918003556,7.11574952561669,112.9,101.826381059752,0.275988960441593,4.40613026819924,109.0,97.5027953783079,0.537634408602171,6.14947965941345,112.2,95.1788491446345,1.76678445229682,6.96378830083567,115.2,92.710079806854,0.664451827242507,8.60215053763442,121.2,92.6428434932161,-0.733272227314391,5.35019455252918,108.3,96.3308872581721,0.819672131147535,6.49350649350648,85.4112,94.1026458399745,0.77720207253887,6.77035681610248,116.7,94.7945576389359,0.283706867319126,99.55466256,8.55,8.6325,9.0,9.0,10.13,100.407143065965,21250463.4711742,99.454336098732,100.45628023866,100.208372558285,100.493120540567,8.72,98.8846378118105,223665.434470741,99.4446125048025,99.5798231557082,8.51042197444475,93.3728376197938,99.293331798782,98.7268909622731,93.894314903469,0.712413790318724,11.9230027595553,89.7788498555892,89.3115968324023,97538.48,97138.8919795641,1.19196158818163,92.4703148650886,91.0887614074755,21476.74,21250.4634711742,99.669295344696,99.3476185846095,0.915363290792123,8.06942866041677,96.9580908890034,98.1739225936248,94.9647795460475,99.8655615407948,90.6654594839294,92.6307931621066,91.8704934257034,94.8874444919445,93.8714499252616,96.9919633036497,99.7296143446706,100.943045649268,0.144031973477239,7.16994006760341,96.943231441048,98.1646299279022,103.917525773196,105.086739599569,11.7003973293553,13.9986404257789,14.5916949391953,96.6800053901723,104.926520106546,206268.0,223665.434470741,6.50726413975116,31.8753074473752,92.2136702151202,0.179694519317161,4.4007490636704,101.633118116217,0.348432055749149,4.63215258855587,104.402990710671,2.69200316706255,6.13747954173486,97.0384687324646,67.6010723859421,67.3142909326334,25.926627,26.3431540724713,-5.86874264180405,6.45827862010208,1548.615579,1573.49503295656,38.35239011,39.1345637122359,3.69489200325261,6.81648108079207,2290.815106,2337.53488472645,-12.42576311,-12.7914096397646,-742.199527,-764.03985176989
2014-07,98.5331116757296,94.2740415916056,60.0586,60.246,3.99002493765585,8.78260869565215,125.1,98.3490566037736,0.848896434634975,7.70625566636446,118.8,91.7847025495751,0.676246830092984,8.27272727272727,119.1,94.6929039952296,0.615655233069491,5.6325023084026,114.4,95.3730721133806,0.523560209424104,6.46950092421442,115.2,95.1476357629568,0.356188780053429,5.32710280373831,112.7,95.058691220918,1.2400354295837,6.02968460111317,114.3,103.089064261556,0.458715596330265,4.28571428571428,109.5,97.9500559075662,0.623885918003556,5.81068416119963,112.9,95.7726565813658,2.08333333333332,7.3972602739726,117.6,94.6415398028301,0.742574257425734,8.43694493783304,122.1,93.330785400344,0.831024930747934,6.22568093385214,109.2,97.1314209472982,2.43902439024391,7.23404255319148,87.4944,96.3978323238763,2.14224507283632,7.38738738738737,119.2,96.825289379273,0.171152044131843,99.7250524,8.57,8.655,9.0,9.0,10.13,100.498358418058,21233168.3091139,99.5256933280126,100.45452738775,100.420047303633,100.416170011945,8.0,98.9258472775396,195656.488921116,99.6374311725421,99.7254278176317,8.76278031769495,94.0967068145243,99.3027231267338,98.7401892137847,94.4391136013704,0.922096231751482,12.0680901081599,90.4301590447788,90.135135701311,98432.42,98194.1479721796,0.148350166309444,91.3994354771326,91.2238917365127,21075.3,21233.1683091139,102.340371406767,99.2222516239118,0.81448065282159,5.66889631565304,97.5767842675112,98.9735301992659,88.2859379076441,96.9107046368329,93.0556813037574,97.0358927045146,97.8085677930157,98.9427725561428,98.4838778560752,102.561736371449,100.925003557706,99.2676622361282,1.49835575028647,5.14242710018098,98.5152838427947,99.6354853051744,97.319587628866,101.64715030931,-12.5226974010994,1.22943920412275,-0.581818476896456,87.3737557197345,91.7868895000997,186413.0,195656.488921116,2.01488020086566,30.570667960107,94.0716651987763,0.269058295964136,4.09683426443203,101.906570451956,1.30208333333332,4.94604316546762,105.762404652217,5.08866615266001,10.2750809061489,101.976432445913,64.4297108251314,66.688441966001,25.8156998,25.9146252538591,-1.6267179603221,-0.111964423295379,1550.454782,1556.39611227142,40.06800507,38.8592453053122,-0.703517251267208,4.5621054497187,2406.428299,2333.83187009362,-14.25230527,-12.9446200514531,-855.973517,-777.435757822203
2014-08,98.5261021167265,94.1158830672583,60.8952,60.4745,1.59872102318146,8.53970964987189,127.1,99.9213836477987,0.925925925925936,7.82374100719424,119.9,92.6345609065156,0.419815281276229,8.0397470641373,119.6,95.0904392764858,0.524475524475525,5.31135531135532,115.0,95.8732805335556,0.347222222222203,6.34774609015639,115.6,95.4780094982449,0.532386867790595,5.39534883720931,113.3,95.5647712096717,-0.437445319335093,4.5955882352941,113.8,102.638105975197,0.547945205479453,4.26136363636363,110.1,98.4867685426761,0.531443755535873,5.77819198508854,113.5,96.2816343842782,1.02040816326531,7.70625566636446,118.8,95.6072698008182,0.737100737100747,8.46560846560845,123.0,94.0187273074718,0.641025641025631,4.26944971537001,109.9,97.7540582610629,0.396825396825388,6.75105485232067,87.8416,96.7803634045266,0.922818791946319,7.02846975088968,120.3,97.7188113450214,0.170859604381622,99.89544223,8.64,8.56,9.0,9.0,10.13,100.588895399373,21347699.9040306,99.5907117055433,100.438139630609,100.608027302622,100.341638632209,5.25,98.9746205345718,203077.665699585,99.8144811318032,99.8591249319413,8.97096783145397,94.8114666677219,99.3102515769868,98.7508496044633,94.9876867491051,1.06322077094311,12.9133248304253,91.1209773152525,91.0934711860051,99035.55,99215.7134328456,0.228879756230039,90.5987245933028,91.4326847575428,21103.96,21347.6999040306,101.577206817604,99.1300185469808,-0.8468389632295,3.25901768091422,95.4555498269132,98.1353837822548,87.1380120010436,97.0600040082481,87.5147125396107,95.5128017399394,95.348508412272,98.4700856661235,92.7610506085842,96.9645205809526,100.412693894977,99.9353554677746,-1.47102796660888,1.89384413197901,95.9825327510917,98.1698194516688,94.5360824742268,98.5989901500835,3.7929622571635,5.63865178491404,4.33570116483398,93.9146126399541,95.2683315758628,200368.0,203077.665699585,1.37026862145475,39.6473985809225,95.3606997086751,0.447227191413228,3.88529139685477,102.362324344854,0.428449014567276,3.8086802480071,106.215542632732,1.61408657373439,8.03432137285493,103.622420350396,71.586092718784,72.5546044806928,26.82530061,27.9659256200952,7.91560883532616,3.38173405112118,1633.532041,1702.99063382082,37.4727822,38.544660011946,-0.809550702527784,2.90592556264983,2281.912565,2347.18478035946,-10.64748159,-10.5787343918508,-648.380524,-644.194146538636
2014-09,98.6044941856867,94.9454175648181,60.8649,61.6135,-0.786782061369002,6.14478114478114,126.1,99.1352201257861,0.750625521267714,7.85714285714284,120.8,93.3298995621942,0.418060200668906,7.32797140303843,120.1,95.487974557742,0.347826086956522,4.81380563124434,115.4,96.2067528136724,0.432525951557103,5.93065693430659,116.1,95.8909766673549,0.353045013239188,5.18038852913969,113.7,95.9021578688409,-0.966608084358515,1.34892086330934,112.7,101.645997745209,-0.181653042688465,3.48399246704331,109.9,98.3078643309728,0.352422907488987,5.36540240518039,113.9,96.6209529195532,0.505050505050524,7.66456266907125,119.4,96.0901347998122,0.650406504065041,7.93374019180471,123.8,94.6302312249188,-0.363967242948135,2.52808988764044,109.5,97.3982655103402,0.0,6.30252100840336,87.8416,96.7803634045266,-0.166251039068994,5.62884784520669,120.1,97.5563528057944,0.170568212319124,100.0658321,8.58,8.4925,9.0,9.0,10.13,100.678343270918,21468610.8574491,99.6486362648112,100.410346355592,100.764645577826,100.280822766342,7.99,99.029569576661,197861.578184369,99.9685857072781,99.9754951199316,9.12537647169423,95.5099571590043,99.3165724703712,98.7598000777546,95.5399703649612,0.907391639875104,12.704562089825,91.5065715514426,91.9200457280189,99268.04,99985.4285508578,0.552930361017218,90.7428731726628,91.9382438314604,21142.41,21468.6108574491,95.7008394810481,95.8506988856828,0.835983384355285,3.60724115695007,97.4000147307947,98.9557792848477,86.4075136968432,97.0861641959321,93.6532367587144,97.7624228945199,107.224657146897,101.200793255845,92.4193892803758,97.381794685576,100.327308951188,100.242141323319,1.8110665807964,4.26370718470025,99.3013100436681,99.9477402441861,107.731958762887,102.62322828871,-2.56851855040126,-3.3119828695399,-4.82538998815598,96.507988586896,92.821346806679,205901.0,197861.578184369,3.15389527801182,37.2270173409579,98.368276313866,-0.0890471950133473,2.84142988084328,102.271173566274,-0.682593856655291,1.83727034120736,105.490521863908,-1.80505415162454,5.8365758754864,101.751979549847,66.65548397673,66.0246140693613,28.88965214,28.0065815192677,0.145376554757484,1.0821950203851,1758.365798,1704.61778351208,43.34174837,42.4183948880728,10.0499910361803,24.3869540321366,2637.991182,2581.79136302306,-14.45209623,-14.4118133688051,-879.625384,-877.173579510984
