country,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU,ROU
2005-06,3.0,-14.5,-1.6,-27.4,39.4,27.2,23.9,15.9,5.5,27.0,3.4,-1.5,-11.8,3.4,-14.2,12.9,6.0,7.0,-6.6,21.2,10.9,4.5,7.1,3.6,-1.2,2.969498,-12.2,-3.6,45.9,9.835714286,7.07,12.5,7.992857143,,,,,,,,,,,,-1.56250000000002,28.5714285714286,69.2942254812099,4.53808752025933,-1.67682926829266,68.3032370808022,65.1515151515151,5.17241379310347,-3.17460317460318,64.1946504457962,60.3313277837303,5.11882998171846,-2.37691001697792,61.0,56.8228609075187,11.2426035502959,17.5,55.2,56.2967892197638,39.7966836096992,40.6914893617021,-1.94107368412558,63.8194952419798,67.3301565068486
2005-07,3.4,-13.4,0.2,-27.0,41.3,32.4,23.1,18.0,6.0,29.3,1.5,2.9,-15.8,1.8,-5.8,16.4,4.1,15.0,-0.8,22.1,22.8,34.7,11.6,1.6,-0.7,2.9607,-14.7,-11.8,47.0,9.453,7.125,8.5,7.94,,,,,,,,,,,,3.03030303030306,34.7169811320755,71.394050495792,-0.620155038759711,-4.18535127055309,66.1063493384372,64.7474747474747,1.14754098360654,-3.74414976599063,60.8949254228814,61.0236544960026,-0.521739130434783,-4.98338870431894,57.1,56.5263938071317,0.354609929078027,16.7010309278351,56.6,56.4964232240892,41.0965752853929,41.0904255319149,7.42949327341343,60.1133485037139,72.3324459555036
2005-08,8.0,-10.9,3.1,-24.8,47.8,30.3,28.6,19.5,10.4,27.9,0.5,0.7,-13.9,1.7,-11.5,15.2,-3.2,16.9,-5.2,27.4,22.7,26.0,14.6,4.7,5.9,2.8512,-15.5,-7.9,52.0,8.506086957,7.125,7.5,6.445217391,,,,,,,,,,,,1.68067226890754,28.7234042553192,72.5939505041246,1.56006240249609,6.37254901960783,74.3946076391778,65.7575757575757,3.72771474878446,-1.08191653786708,59.6950254145488,63.2984422648974,5.06993006993006,-1.31362889983579,55.4,59.3922424442065,1.23674911660776,17.1779141104295,60.8,57.1951422392281,44.2963086409466,41.688829787234,7.52746663397741,74.3733421132736,77.7772466903439
2005-09,5.7,-9.8,7.5,-27.1,39.0,29.0,22.6,16.5,14.4,27.1,2.1,-1.0,-11.5,5.2,-14.6,16.9,1.1,16.1,-5.6,19.8,20.0,16.2,24.2,5.7,4.2,2.8648,-14.4,-8.8,54.3,7.832272727,7.125,7.5,4.155909091,,,,,,,,,,,,1.92837465564739,28.695652173913,73.9938338471794,0.153609831029204,4.65489566613162,79.9866855288341,65.8585858585858,-0.625000000000007,0.473933649289096,66.3944671277394,62.9028270007418,-2.32945091514142,-1.34453781512604,62.8,58.008729309067,1.39616055846424,15.7370517928287,59.9,57.9936782565297,44.0963253062245,42.4867021276596,6.24826323327181,82.8631955877258,82.6369737991478
2005-10,7.2,-12.8,0.9,-26.5,25.3,33.7,24.7,18.4,13.6,28.8,3.1,0.7,-11.3,2.9,-11.3,16.4,8.6,14.7,-4.3,24.0,20.8,15.9,22.3,7.6,5.6,2.9927,-12.1,-4.8,47.0,6.413809524,6.84,7.5,2.096190476,,,,,,,,,,,,7.2972972972973,42.0393559928444,79.3933838846763,19.0184049079755,29.3333333333333,103.15386535741,78.3838383838384,0.0,-0.780031201248033,65.4945421214899,62.9028270007418,-0.170357751277677,-2.6578073089701,61.1,57.9099069422713,1.89328743545612,16.5354330708662,63.6,59.0916652803194,46.7961003249729,43.0851063829787,6.88489685061152,80.8803835896272,88.326444205686
2005-11,7.6,-11.2,3.5,-25.9,24.2,34.3,24.2,19.2,6.7,24.6,1.0,2.3,-9.7,-1.8,-12.9,18.1,5.3,10.8,-8.3,21.1,20.3,19.9,20.0,3.7,6.4,3.0974,-14.2,-2.1,47.7,6.963636364,6.98,7.5,3.599545455,,,,,,,,,,,,-7.05289672544082,27.2413793103448,73.7938505124573,-13.2731958762887,14.0677966101695,85.179329283515,67.979797979798,2.83018867924528,2.5078369905956,68.7942671444046,64.683095689442,2.21843003412967,-0.332778702163068,63.6,59.1945977106152,3.54729729729728,16.3187855787476,64.7,61.1878223257362,47.3960503291392,44.6808510638298,0.730003717466285,65.7238782667489,88.9712305318933
2005-12,11.1,-10.5,4.3,-25.3,22.8,34.2,28.4,19.8,10.4,26.5,3.2,2.4,-8.9,-0.1,-11.3,18.5,4.8,15.7,-8.3,31.9,25.1,20.6,22.8,5.4,6.6,3.0836,-12.5,-6.7,52.9,7.5445,7.15,7.5,5.6635,,,,,,,,,,,,10.0271002710027,39.2795883361921,81.1932338971752,-1.4858841010401,16.1120840630473,86.4774902221852,66.969696969697,1.83486238532109,5.21327014218007,61.4948754270478,65.8699414819088,2.6711185308848,1.99004975124378,54.9,60.7757555793461,4.07830342577488,20.6049149338374,78.9,63.6832473798037,57.8951754020498,45.9773936170213,3.92784010837999,57.3869960571245,92.4658782096442
2006-01,7.1,-8.8,6.4,-24.0,33.1,34.7,30.7,21.1,9.0,33.0,2.1,1.9,-12.1,0.4,-7.2,13.3,2.4,6.1,-3.5,25.6,27.0,24.4,31.1,4.9,7.4,3.0062,-14.1,-7.8,48.7,7.564285714,7.07,8.5,5.763809524,,,,,,,,,,,,-5.04926108374387,24.1545893719807,77.093575535372,7.39064856711915,10.9034267912773,36.0489306815345,71.9191919191919,-1.20120120120118,5.28,60.094992083993,65.0787109535976,-0.813008130081289,7.01754385964912,54.3,60.2816437453677,-1.56739811912226,18.7145557655955,50.6,62.6850773581767,37.2968919256729,46.376329787234,12.5954249942689,41.5377429209657,104.112348544832
2006-02,8.5,-7.9,8.0,-23.7,46.3,26.1,25.6,17.2,8.1,22.1,0.2,0.6,-9.7,-1.2,-10.5,11.2,5.1,13.8,-7.6,27.9,25.4,22.6,25.6,9.1,5.4,2.9632,-13.3,-7.2,50.8,8.321,6.97,8.5,8.7655,,,,,,,,,,,,0.5188067444877,18.8650306748466,77.4935422048163,-1.82584269662921,14.0293637846656,40.742281767496,70.6060606060606,0.0,6.64505672609402,62.2948087659362,65.0787109535976,0.655737704918027,10.6306306306306,57.9,60.6769332125504,1.91082802547771,19.6261682242991,52.6,63.8828813841291,38.7967669360887,47.5731382978724,9.1686716204995,36.7589815742489,113.658067899298
2006-03,39.8,-9.5,6.1,-25.0,46.0,28.8,0.5,8.7,12.0,26.4,3.3,3.0,-8.9,0.7,-8.2,17.8,-5.5,11.7,-7.2,18.7,21.3,25.4,19.7,11.0,5.0,2.9177,-14.3,-5.2,51.5,8.626521739,7.07,8.5,6.895217391,,,,,,,,,,,,8.25806451612904,28.2874617737003,83.8930089159237,3.862660944206,21.8120805369128,55.0220520928684,73.3333333333333,1.97568389057749,7.1884984025559,70.6941088242646,66.3644605621034,0.488599348534202,9.98217468805704,66.7,60.9734003129375,-0.781249999999994,14.6209386281588,60.5,63.3837963733156,44.6962753103908,47.2739361702128,-6.6012735685762,36.8616124376617,106.155187904507
2006-04,8.3,-8.7,6.9,-24.4,45.1,32.5,6.3,12.5,4.6,27.2,1.4,0.4,-11.6,0.9,-13.0,15.0,4.3,13.3,-11.9,19.3,20.4,22.5,19.4,11.9,10.0,2.8485,-12.1,-3.6,49.6,8.627368421,6.94,8.5,7.715263158,,,,,,,,,,,,1.54946364719904,27.927927927928,85.1929005916174,-5.50964187327824,10.6451612903226,54.2231838229175,69.2929292929293,1.4903129657228,4.28790199081162,63.794683776352,67.3534987224924,5.67260940032416,5.84415584415585,60.4,64.4321831507865,4.40944881889764,18.1818181818182,63.6,66.1786724338713,47.1960669944171,49.2686170212766,-2.71946459031841,47.9283716924103,103.268335158658
2006-05,9.8,-5.0,11.0,-21.0,34.6,29.9,21.6,16.3,6.4,24.7,2.8,1.5,-11.6,2.2,-5.9,12.6,-2.0,17.6,-5.0,28.4,24.9,24.0,22.4,18.4,12.7,2.7449,-10.1,-4.2,55.1,8.603636364,7.035,8.75,8.101363636,,,,,,,,,,,,1.76056338028169,23.1534090909091,86.6927756020332,3.93586005830903,15.5591572123177,63.8096030623284,72.020202020202,-0.587371512481618,16.7241379310345,70.8940921589868,66.9578834583368,-0.306748466257675,18.8299817184643,68.5,64.2345384171951,1.65912518853695,32.9388560157791,67.4,67.276659457661,50.3958003499708,50.2659574468085,-3.11411628967776,45.7153118833257,100.052439111403
2006-06,13.6,-4.7,10.2,-19.5,40.9,30.4,16.7,15.4,10.4,24.7,1.0,1.5,-4.8,3.0,-8.1,15.4,14.3,11.5,-1.4,26.3,24.9,27.8,20.5,14.2,14.7,2.8013,-11.1,-8.1,53.5,8.690909091,7.12,8.75,9.294545455,,,,,,,,,,,,5.99769319492503,32.6118326118326,91.892342304808,7.1528751753156,18.4496124031008,80.8854123325289,77.1717171717172,1.03397341211226,12.1311475409836,71.6940254978752,67.6502101706091,1.38461538461539,14.6086956521739,69.9,65.1239397183563,2.07715133531157,21.9858156028369,67.5,68.6740974879388,50.4957920173319,51.6622340425532,-6.05800866280422,39.5975571111687,93.9912536826873
2006-07,15.8,-6.3,9.8,-22.5,34.6,24.6,23.2,16.0,9.2,23.9,0.0,1.7,-7.2,2.0,-6.0,12.9,12.4,14.9,-0.8,31.2,26.0,25.2,21.5,13.0,15.2,2.8167,-12.2,-4.0,49.4,9.072857143,7.105,8.75,7.443809524,,,,,,,,,,,,5.11425462459194,35.2941176470588,96.5919506707774,1.9633507853403,21.5288611544462,80.3861196638096,78.6868686868687,0.730994152046784,11.6693679092383,67.8943421381552,68.1447292508036,0.0,15.2097902097902,65.1,65.1239397183563,2.18023255813953,24.2049469964664,70.7,70.1713525203793,53.1955670360803,52.8590425531915,10.8844239327024,44.0870121512082,104.221660193173
2006-08,12.9,-5.3,8.4,-18.9,28.9,26.3,18.6,14.9,8.6,22.0,0.2,2.2,-7.9,3.1,-6.2,16.0,10.5,12.7,1.9,29.3,26.0,26.1,22.5,9.3,1.1,2.7534,-10.8,-4.5,49.9,9.353478261,7.41,8.75,8.765217391,,,,,,,,,,,,2.5879917184265,36.5013774104683,99.0917423548038,5.00641848523747,25.6528417818741,93.2678705167679,82.6262626262626,1.1611030478955,8.90625,64.8945921173236,68.9359597791148,0.910470409711685,10.648918469218,61.5,65.7168739191304,2.41820768136557,25.6544502617801,76.9,71.8682415571452,57.9951670694109,54.2553191489362,2.3196736239151,37.1085594989562,106.63926255508
2006-09,15.5,-4.0,8.3,-16.4,28.4,27.1,17.9,15.0,8.9,24.9,0.2,2.8,-7.7,1.2,-5.5,15.1,16.5,18.3,1.1,30.6,27.2,25.5,25.4,7.2,3.9,2.7694,-10.2,-3.5,49.9,9.210952381,7.485,8.75,7.986190476,,,,,,,,,,,,-0.10090817356206,33.7837837837838,98.9917506874427,-0.977995110024443,24.2331288343558,98.1609386702172,81.8181818181818,2.58249641319941,12.4213836477987,72.9939171735689,70.716228467815,2.40601503759396,16.0136286201022,71.1,67.2980317878613,2.08333333333335,26.5060240963855,75.7,73.3654965895858,57.0952420631614,55.2526595744681,0.850319145757309,30.1427577477304,107.54603662148
2006-10,16.2,-3.7,8.2,-15.6,23.4,26.8,19.0,15.7,7.3,22.1,-1.2,3.6,-4.8,-0.4,-7.3,17.7,6.1,15.0,-2.9,30.6,27.0,27.9,22.4,6.9,10.5,2.7895,-9.7,-2.1,48.9,9.125454545,7.56,8.75,7.718636364,,,,,,,,,,,,-2.22222222222223,21.9143576826196,96.7919340054996,-8.14814814814813,-4.12371134020616,98.1609386702172,75.1515151515152,0.139860139860149,12.5786163522013,75.6936921923173,70.815132283854,0.587371512481673,16.8941979522184,73.3,67.693321255044,4.48979591836734,29.7297297297297,83.3,76.6594576609549,62.5947837680193,57.2473404255319,7.72631709126886,31.1672687288932,115.855384429948
2006-11,18.0,-4.2,7.1,-15.6,26.1,33.7,22.8,18.8,12.8,24.7,0.3,2.0,-8.4,1.5,-7.1,14.7,9.7,19.7,-0.2,32.6,30.6,33.2,26.0,6.4,11.7,2.7136,-12.6,-3.8,52.0,9.159090909,7.555,8.75,8.515454545,,,,,,,,,,,,16.1157024793388,52.3035230352304,112.390634113824,3.76344086021503,14.7102526002972,97.8613630689856,77.979797979798,0.139664804469283,9.6330275229358,75.4937088575952,70.9140360998929,-0.437956204379562,13.856427378965,72.3,67.396854154657,-1.5625,23.3278955954323,79.7,75.4616536350025,59.6950254145488,56.4494680851064,-3.40132881784002,25.7875845745385,111.914761852313
2006-12,14.9,-4.7,6.5,-15.9,31.2,30.5,19.9,17.0,5.9,24.3,-0.7,2.6,-7.9,-0.6,-6.2,13.3,13.2,23.9,-1.7,26.7,27.7,32.1,24.4,6.7,10.0,2.5834,-9.8,-3.6,53.7,8.751666667,7.42,8.75,6.173888889,,,,,,,,,,,,74.644128113879,141.748768472906,196.283643029748,4.14507772020727,21.2669683257919,102.754431222435,81.2121212121212,3.06834030683403,10.960960960961,64.9945837846846,73.0899200527487,4.98533724340174,16.4227642276423,60.4,70.7568146257103,2.11640211640212,21.0031347962382,93.0,77.0587256696057,69.9941671527373,57.1476063829787,-0.717142719200181,20.1655956092891,111.112173285979
2007-01,18.4,-4.1,6.7,-14.9,33.0,30.3,28.6,19.8,4.9,20.0,-0.6,2.3,-10.2,0.5,-6.7,14.1,10.9,6.1,-3.2,31.2,25.3,23.0,21.7,5.9,7.2,2.6132,-7.8,3.2,25.2,7.933809524,7.39,8.0,4.10952381,,,,,106.626394,106.626392564092,,,,51.6388542,51.6388532009082,-41.0086602139582,50.1945525291829,115.7903508041,1.86567164179104,15.0280898876405,41.0418573687276,82.7272727272727,-0.270635994587298,12.0060790273556,67.3943838013499,72.8921124206709,-1.53631284916202,15.5737704918033,62.9,69.6697685909577,0.38860103626943,23.4076433121019,62.5,77.3581766760938,46.7961003249729,57.9454787234043,5.86860782348043,12.9865118061618,117.632910980279
2007-02,19.7,-2.4,7.7,-12.4,34.6,26.1,25.7,17.1,8.1,22.5,0.4,2.4,-9.0,0.7,-5.9,13.8,10.3,15.6,-4.9,33.2,28.7,26.9,25.9,10.7,3.5,2.5881,-6.6,4.9,25.8,7.9445,7.52,7.5,6.308,,,41.2534253432619,41.2534248722961,109.6149574,109.614956406469,,41.3418818568479,41.3418813934226,52.2813766,52.281375607572,0.604490500863566,50.3225806451613,116.490292475627,14.7741147741148,34.4778254649499,54.8223350253807,94.949494949495,1.49253731343285,13.677811550152,71.294058828431,73.9800543970988,2.2695035460993,17.4267100977199,68.0,71.2509264596887,1.03225806451612,22.34375,64.5,78.1567126933955,47.9960003333056,58.344414893617,4.65136821574864,8.31122953976975,123.104450812875
2007-03,19.9,-2.0,7.6,-11.6,34.2,33.8,16.7,17.7,11.8,24.8,-2.6,1.5,-7.3,0.5,-7.8,12.8,10.1,11.8,-7.5,28.7,26.0,21.5,27.7,15.2,6.5,2.5447,-6.9,2.8,33.2,8.093181818,7.53,7.5,10.00363636,2.80709416106147,,42.4114475036547,42.4114473531242,112.6964906,112.696490844845,,42.5809479761197,42.5809475309343,54.753469,54.7534680219827,3.17596566523604,43.2657926102503,120.189984167986,-4.25531914893617,23.9669421487603,67.8039444120829,90.9090909090909,5.74866310160426,17.8837555886736,81.6931922339805,78.2329184867716,4.16088765603329,21.7179902755267,78.9,74.2155974635592,4.72541507024266,29.1338582677165,77.4,81.8499417734154,57.7951837346888,61.5359042553192,-3.72323604053772,11.6487887895987,118.520981532704
2007-04,18.2,-1.8,7.4,-11.1,39.5,26.2,19.8,15.4,9.9,23.4,-0.1,3.0,-3.2,-1.9,-3.5,10.7,12.6,14.0,-3.2,23.6,24.0,20.7,27.5,12.6,7.0,2.4688,-4.1,3.3,32.1,7.8805,7.39,7.25,11.6085,1.58332914820579,,43.0829602080886,43.0829601612422,113.1348788,113.134878350597,,43.7544110159015,43.7544105878815,55.2310863,55.2310853272573,6.40599001663895,50.1173708920188,127.889342554787,13.4444444444444,48.8338192419825,82.283431804943,103.131313131313,-6.95322376738305,8.07635829662263,70.1941504874594,72.793208604632,-3.86151797603195,10.7361963190184,68.1,71.3497488264844,-3.53658536585367,19.3061840120664,76.1,78.9552487106971,57.2952253978835,59.7406914893617,1.24890119138909,16.2032788644718,120.001191483112
2007-05,21.1,-2.2,7.6,-12.0,36.0,22.6,19.1,14.5,8.6,23.9,-1.7,3.9,-8.5,-2.8,-7.0,15.9,8.8,9.1,-2.9,28.2,26.0,24.2,25.4,13.3,10.8,2.4314,-6.0,0.7,32.5,8.328636364,7.39,7.0,11.85636364,0.0575614485653887,,43.1077592681655,43.1077593371958,112.8264818,112.826482652269,,44.5346159270249,44.5346155049024,56.7146539,56.7146529212073,0.547302580140725,48.3275663206459,128.589284226314,-7.83545543584721,31.9775596072931,85.179329283515,95.050505050505,2.44565217391306,11.3737075332349,78.9934172152321,74.5734772933322,1.93905817174514,13.2307692307692,77.6,72.733261961624,3.53982300884958,21.513353115727,81.8,81.7501247712527,61.994833763853,61.6356382978723,-0.21832094911309,19.6764464778279,119.73920374292
2007-06,20.0,-2.5,7.6,-12.6,27.5,27.0,27.5,18.5,8.3,24.7,-1.0,1.6,-6.6,-1.0,-8.4,12.3,7.1,8.0,-4.8,26.3,26.0,30.7,21.1,14.2,14.7,2.4052,-6.8,-0.3,36.0,7.626190476,6.99,7.0,8.558095238,1.39017265963508,,43.707031540933,43.7070316216828,116.2761318,116.276131412598,,46.3235233584162,46.3235229363332,59.7278258,59.7278247915877,1.08864696734061,41.4581066376496,129.989167569369,-6.48246546227417,15.1832460732984,92.0695681118416,88.8888888888889,0.530503978779832,10.8187134502924,77.3935505374552,74.9690925574878,-0.951086956521735,10.6221547799697,75.5,72.0415053940542,-0.610500610500619,18.3139534883721,79.6,81.2510397604392,60.3949670860762,61.6356382978723,4.17892660237312,32.7176862676311,124.743017181602
2007-07,18.8,0.3,10.5,-9.9,28.2,36.3,24.1,19.2,11.2,24.7,2.8,1.6,-4.6,-1.1,-8.3,11.9,8.8,4.7,-2.8,25.0,22.4,23.9,18.3,9.4,10.8,2.2847,-3.8,5.6,39.2,7.375454545,6.83,7.0,5.324090909,3.14880393683313,,45.0832802676335,45.0832803540593,120.0404739,120.040474783331,,48.9715939449387,48.9715935311265,63.371054,63.3710529890502,3.69230769230769,39.5445134575569,134.7887676027,18.2954545454545,33.6328626444159,108.346509112091,105.151515151515,0.395778364116092,10.4499274310595,76.89359220065,75.2658040056046,1.23456790123455,11.9878603945372,74.8,72.9309066952154,3.31695331695332,19.6301564722617,85.8,83.9460988188322,65.2945587867678,63.530585106383,13.3639943934908,35.6854868190694,141.413667004023
2007-08,20.6,-2.4,9.4,-14.1,26.2,35.1,27.7,20.4,14.3,26.3,1.7,1.9,-7.2,-1.1,-9.4,13.9,4.4,10.8,-1.6,27.7,25.4,25.4,23.0,7.4,7.5,2.3671,-6.0,2.5,55.4,7.132608696,6.87,7.0,6.520869565,3.46204699618704,,46.6440844940843,46.6440847073396,124.4575231,124.457523378895,,51.1194567593948,51.1194563617406,65.126864,65.1268629892582,-2.1513353115727,33.0978809283552,131.889009249229,-1.72910662824207,25.0611246943765,115.835899142881,103.333333333333,0.131406044678049,9.32568149210902,70.6941088242646,75.3647078216434,-0.542005420054181,10.3759398496241,68.0,72.5356172280326,1.4268727705113,18.4722222222222,91.5,85.1439028447846,69.7941838180152,65.0265957446809,-2.16183064908803,29.7425917000017,138.35654300873
2007-09,19.3,-1.9,9.1,-12.8,25.4,36.7,30.6,21.8,9.9,23.9,2.0,2.4,-7.4,-1.5,-8.7,14.3,7.0,18.1,-1.3,25.1,23.2,19.2,25.5,8.0,7.1,2.4091,-5.3,0.2,48.9,7.281,6.84,7.0,6.3505,2.71513167368932,,47.9105327950048,47.910533025131,126.6789164,126.67891737297,,52.4306882910259,52.4306879035588,66.6670695,66.6670684884395,12.2062168309325,49.4949494949495,147.987667694359,2.54154447702836,29.5061728395062,125.422318382292,105.959595959596,-0.918635170603678,5.5944055944056,75.193733855512,74.6723811093711,-0.68119891008175,7.04845814977976,73.9,72.0415053940542,1.17233294255568,17.4149659863945,88.7,86.1420728664116,68.0943254728773,66.4228723404255,-0.557156060774456,27.9318936021107,137.585681143879
2007-10,19.1,-1.2,10.1,-12.4,27.4,40.1,26.9,21.7,11.9,24.6,1.9,1.6,-9.0,-1.9,-9.1,11.9,2.5,19.5,-3.2,21.9,23.3,32.1,15.9,9.1,7.5,2.3568,-5.6,2.0,55.3,7.695652174,6.85,7.5,7.106956522,1.75825091591547,,48.7529196524996,48.7529204108654,128.8731291,128.873132148612,,53.635587282643,53.635586910794,68.1555936,68.1555926044255,4.5945945945946,59.9173553719008,154.78710107491,5.71973307912295,49.0591397849462,145.29416659732,112.020202020202,1.85430463576161,7.40223463687152,83.4930422464795,76.0570345339158,2.33196159122084,8.90510948905108,82.3,73.7214856295808,1.27462340672076,13.8020833333333,94.9,87.2400598902013,73.193900508291,67.5199468085106,1.47591480637491,20.5091410039319,139.616328583334
2007-11,17.7,-0.1,12.6,-12.9,28.4,43.7,28.6,23.5,10.7,28.6,1.7,0.7,-12.0,0.3,-10.6,13.0,4.3,21.9,-4.7,23.3,25.9,34.4,20.0,9.4,7.1,2.3652,-5.7,-1.4,54.2,8.040909091,6.96,7.5,7.222272727,3.71433880327549,,50.5637682670625,50.5637690514162,136.1709852,136.170986310916,,56.0850521803367,56.0850518275678,72.8242386,72.8242375874243,-4.19896640826873,31.9395017793594,148.287642696442,1.08205590622183,45.2072538860104,143.396854456187,113.232323232323,2.21066319895966,9.62343096234307,82.7931005749521,77.7383994065771,1.20643431635389,10.7038123167155,80.1,74.610886930742,4.11899313501143,20.3703703703704,95.5,90.8334719680586,74.3938005166236,71.2101063829787,-9.50993117244993,12.8885142035853,126.338911829557
2007-12,21.2,1.9,14.7,-10.9,31.4,36.9,33.9,23.1,9.0,25.8,1.6,1.1,-9.6,1.1,-11.7,16.1,9.8,21.8,-4.6,24.5,24.7,27.2,22.6,9.8,9.3,2.4247,-2.9,0.8,54.8,8.270555556,7.05,8.0,7.553888889,7.26007286674746,,54.2347361512013,54.2347355287229,148.1155326,148.115528277803,,60.7629225470716,60.7629222180954,79.9142593,79.9142582707005,1.75320296695888,-23.1278655119715,150.887426047829,-5.44157002676181,31.8407960199005,139.402513106433,107.070707070707,0.0,6.35994587280106,70.3941338221815,77.7383994065771,2.64900662251656,8.24022346368716,65.8,76.5873342666557,5.27472527472527,24.0932642487046,114.0,95.6246880718682,89.8925089575869,75.3989361702128,4.18762563041381,18.4654287552556,131.629512482517
2008-01,-7.6,-22.5,-15.4,-29.6,23.6,36.6,26.4,20.4,7.7,21.8,2.0,1.0,-7.8,-0.8,-10.5,12.8,7.8,27.7,-3.8,39.0,33.5,28.2,33.2,14.7,9.7,2.5116,-9.7,-7.2,59.1,8.811428571,7.15,9.0,8.20047619,3.99603328230936,,56.4019747031856,56.4019736110231,147.5311714,147.531170050999,,63.2815581631978,63.2815578597222,79.1552807,79.1552797011653,9.41020543406228,42.573402417962,165.086242813099,1.88679245283018,31.8681318681319,53.9236082216859,109.090909090909,2.03562340966922,8.81953867028494,73.3938838430131,79.3208604631995,0.903225806451609,10.9219858156029,69.3,77.2790908342255,0.626304801670157,24.3870967741936,77.7,96.2235900848445,60.9949170902425,75.6981382978724,-10.3644083495423,0.300920309706467,117.986892300318
2008-02,3.5,1.8,14.5,-10.9,49.2,34.4,33.0,21.4,10.1,23.9,3.1,0.8,-7.4,-0.3,-10.7,12.8,14.3,28.0,-6.9,21.1,24.8,28.2,25.1,12.4,9.4,2.4767,-10.2,-10.4,61.3,10.13571429,7.29,9.5,9.96952381,0.556971019136759,37.4822004083971,56.7161166963622,56.7161162582576,149.7621956,149.762194706529,54.7430913622365,63.9737055787078,63.9737052954913,81.6540959,81.6540949077864,0.666262870987276,42.6609442060086,166.18615115407,9.25925925925926,25.531914893617,68.7026712157776,119.191919191919,3.11720698254366,10.5614973262032,79.6933588867594,81.7934558641721,3.58056265984655,12.3439667128988,77.3,80.0461171045046,3.00829875518672,26.8199233716475,83.4,99.1182831475628,65.794517123573,78.3909574468085,-13.7591194163574,-17.3442274254267,101.752934893068
2008-03,9.5,1.6,13.7,-10.5,49.2,30.9,29.2,18.8,10.0,24.4,3.8,0.1,-4.9,2.3,-11.7,14.4,9.4,25.7,-6.8,21.2,23.5,21.1,28.2,8.1,7.2,2.3969,-8.9,-5.5,53.9,10.82952381,7.34,9.5,9.53,1.45582052904484,35.6751648745219,57.5418012482399,57.5418011220223,151.8592276,151.859227886627,53.4852772791925,65.3554856497452,65.355485385962,82.6286326,82.6286316223858,93.6221419975933,167.720465890183,321.773185567869,11.864406779661,46.6666666666667,98.4605142714488,133.333333333333,-2.78113663845225,1.64348925410874,81.3932172318974,79.5186680952774,-4.19753086419754,3.32889480692408,78.8,76.6861566334514,-3.52467270896274,16.8292682926829,89.5,95.6246880718682,71.6940254978752,76.9946808510638,-2.50693723942803,-16.3000074812501,99.2020526760226
2008-04,13.1,0.5,12.1,-11.1,48.6,32.9,34.6,21.7,9.5,24.7,2.6,0.4,-9.2,0.2,-9.5,10.9,6.8,20.7,-5.8,21.1,23.3,24.2,24.4,10.4,10.8,2.3102,-5.7,1.4,54.2,11.93428571,7.35,9.75,10.29238095,2.42887964441652,36.8044860332698,58.9394222215365,58.9394222165057,157.0882163,157.088216043093,51.2975780526722,66.1993637600886,66.1993635106867,83.7753348,83.7753338270635,-23.2753262896209,93.041438623925,246.87942671444,-1.06060606060607,27.9138099902057,106.24947990347,131.919191919192,-0.621890547263682,8.55978260869565,77.7935172068994,79.0241490150828,0.515463917525783,8.0332409972299,76.3,77.0814461006341,4.38413361169102,26.4222503160556,97.3,99.8170021627017,78.79343388051,80.7845744680851,-2.07826487716995,-19.05049436822,97.1403712578252
