country,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU
2008-09,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339270569827296,10.3441843070357,75.8757843648136,78.6841529228863,,,,,,,,,,,,,,,,
2008-10,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52155536918335,10.8956601985332,77.0302764357264,79.8813758763809,,,,,,,,,,,,,,,,
2008-11,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166527888809502,9.4977169029887,76.9019995426339,79.748351107582,,,,,,,,,,,,,,,,
2008-12,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16680566676478,8.98366605829775,77.0302764357264,79.8813758763809,,,,,,,,,,,,,,,,
2009-01,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333055788355022,7.87824530097491,77.2868302301815,80.1474254225548,,,,,,,,,,,,,,,,
2009-02,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0829875495673029,6.9148936200614,77.3509686767278,80.2139378069543,,,,,,,,,,,,,,,,
2009-03,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331674960047748,5.95446585403386,77.6075224711828,80.4799873531282,,,,,,,,,,,,,,,,
2009-04,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165289251618793,5.208333334849,77.7357993642754,80.6130121219271,,,,,,,,,,,,,,,,
2009-05,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0825082591814857,5.47826087482032,77.7999378190916,80.6795245149027,,,,,,,,,,,,,,,,
2009-06,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164880457090879,5.19480519611002,77.9282147121842,80.8125492837016,,,,,,,,,,,,,,,,
2009-07,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576131692509654,4.17732310835526,78.377183854548,81.27813599165,,,,,,,,,,,,,,,,
2009-08,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409165301979297,4.0712468269911,78.6978760955494,81.6106979222234,,,,,,,,,,,,,,,,
2009-09,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651996732436792,4.39560439380779,79.2109836761895,82.1427970059951,,,,,,,,,,,,,,,,
2009-10,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.647773282311063,3.49708576162374,79.7240912650996,82.674896098343,,,,,,,,,,,,,,,,
2009-11,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321802093174053,4.00333610989405,79.9806450595547,82.9409456445169,,,,,,,,,,,,,,,,
2009-12,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400962308771723,4.24646128273854,80.301337300556,83.2735075750903,,,,,,,,,,,,,,,,
2010-01,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239616617079045,4.14937759606941,80.4937526484648,83.4730447368648,,,,,,,,,,,,,,,,
2010-02,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478087646414293,4.56053068194608,80.8785833360124,83.8721190518376,,,,,,,,,,,,,,,,
2010-03,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475812843987152,4.71074379901084,81.26341402356,84.2711933668104,,,,,,,,,,,,,,,,
2010-04,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315706394492227,4.86798680233142,81.5199678180151,84.5372429129844,,,,,,,,,,,,,,,,
2010-05,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550747447994769,5.358615004271,81.968936960379,85.0028296209328,,,,,,,,,,,,,,,,
2010-06,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312989036699431,5.51440328801474,82.225490746564,85.2688791585306,,,,,,,,,,,,,,,,
2010-07,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01404053357538,5.97381338146375,83.0592905516655,86.1335401557235,,,,,,,,,,,,,,,,
2010-08,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401544450290237,5.96577018428872,83.3928105233261,86.4794046060573,,,,,,,,,,,,,,,,
2010-09,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599907679872352,5.91093116715691,83.893090398117,86.9982011957969,,,,,,,,,,,,,,,,
2010-10,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535168230236033,5.79243767713264,84.3420595652909,87.4637879294737,,,,,,,,,,,,,,,,
2010-11,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304182501005281,5.77385727319731,84.598613351476,87.7298374670715,,,,,,,,,,,,,,,,
2010-12,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758149603820691,5.43130986697269,84.6627517566722,87.7963498085904,,,,,,,,,,,,,,,,
2011-01,3.75,,,83.3179053373615,86.8196304314292,,,40.4853776435045,73.1950058339191,,,102.125,93.0290815513197,,,82.1597683786506,84.47581360156,,,90.8804137235116,90.9334582408187,,,84.073490945674,89.1955451244453,,,76.68615,89.3430873786408,,,97.7298113207547,98.2439546835989,,,101.687298907646,98.312714966424,,,87.0740814299901,90.5206553837254,,,82.40162,89.3597672064777,,,90.5022773279352,91.3203555127369,1.92223742298922,7.20107836333688,86.2901708542714,89.4840041006296,,,,,,,,,,,,,,,,
2011-02,3.75,0.112866817155761,,83.4119436052366,86.9176209849635,0.0,,40.4853776435045,73.1950058339191,0.0,,102.125,93.0290815513197,0.551267916207277,,82.6126888217523,84.9415016589004,0.0,,90.8804137235116,90.9334582408187,0.0,,84.073490945674,89.1955451244453,1.20218579234972,,77.60806,90.4171572815534,0.0,,97.7298113207547,98.2439546835989,-0.10172939979653,,101.583853028798,98.212702031565,-0.101729399796525,,86.985501489573,90.4285692643116,0.0,,82.40162,89.3597672064777,0.0,,90.5022773279352,91.3203555127369,0.323974082073427,7.03665305753392,86.5697286432161,89.7739090815172,,,,,,,,,,,,,,,,
2011-03,3.75,-0.112739571589632,,83.3179053373615,86.8196304314292,0.0,,40.4853776435045,73.1950058339191,0.0,,102.125,93.0290815513197,0.767543859649126,,83.2467774420947,85.5934649391771,0.214362272240093,,91.0752270433905,91.1283852681302,0.0,,84.073490945674,89.1955451244453,0.0,,77.60806,90.4171572815534,-0.101936799184505,,97.6301886792452,98.1438079408021,0.0,,101.583853028798,98.212702031565,0.0,,86.985501489573,90.4285692643116,0.0,,82.40162,89.3597672064777,0.430570505920323,,90.8919534412956,91.7135540294763,0.215285252960163,6.75911361213555,86.7561005025126,89.9671790687756,,,,,,,,,,,,,,,,
2011-04,3.75,0.902934537246058,,84.0702114803626,87.6035548597039,0.0,,40.4853776435045,73.1950058339191,0.105263157894731,,102.2325,93.1270069003211,0.544069640914037,,83.6996978851964,86.0591529965176,0.0,,91.0752270433905,91.1283852681302,3.02049622437971,,86.6129275653924,91.8896931972441,0.431965442764597,,77.9433,90.8077281553398,0.0,,97.6301886792452,98.1438079408021,0.101832993890009,,101.687298907646,98.312714966424,0.101832993890004,,87.0740814299901,90.5206553837254,0.218102508178851,,82.58134,89.5546631000578,0.214362272240106,,91.0867914979757,91.910153287846,0.322234156820642,6.76606066105839,87.0356582914573,90.2570840496632,,,,,,,,,,,,,,,,
2011-05,3.75,-0.33557046979867,,83.7880966767372,87.3095831991009,0.0,,40.4853776435045,73.1950058339191,0.210304942166129,,102.4475,93.3228575983238,0.649350649350644,,84.2432024169184,86.6179786653261,0.106951871657746,,91.17263370333,91.225848781786,0.0,,86.6129275653924,91.8896931972441,0.0,,77.9433,90.8077281553398,0.0,,97.6301886792452,98.1438079408021,0.305188199389633,,101.997636544191,98.6127537710011,0.305188199389626,,87.3398212512413,90.7969137419667,0.0,,82.58134,89.5546631000578,1.81818181818182,,92.7429149797571,93.5812469839887,0.107066381156306,6.29495446942378,87.1288442211055,90.3537190432924,,,,,,,,,,,,,,,,
2011-06,3.75,0.56116722783389,,84.2582880161128,87.7995359667726,0.0,,40.4853776435045,73.1950058339191,0.0,,102.4475,93.3228575983238,0.967741935483876,,85.0584592145015,87.456217168539,0.320512820512832,,91.4648536831483,91.5182393227533,0.0,,86.6129275653924,91.8896931972441,0.322580645161272,,78.19473,91.1006563106796,0.0,,97.6301886792452,98.1438079408021,0.608519269776873,,102.618311817279,99.2128313801552,0.608519269776893,,87.8713008937438,91.3494304584492,0.0,,82.58134,89.5546631000578,0.0,,92.7429149797571,93.5812469839887,0.320855614973255,6.30329015543489,87.4084020100502,90.6436240241799,,,,,,,,,,,,,,,,
2011-07,3.75,1.0044642857143,,85.1046324269889,88.6814509485817,12.7413127413127,,45.643746223565,82.5210104382408,0.104931794333699,,102.555,93.4207829473252,0.638977635782742,,85.6019637462236,88.0150428373475,0.319488817891373,,91.7570736629667,91.8106298637205,0.0,,86.6129275653924,91.8896931972441,0.0,,78.19473,91.1006563106796,0.0,,97.6301886792452,98.1438079408021,0.302419354838697,,102.928649453823,99.5128701847323,0.302419354838699,,88.137040714995,91.6256888166905,0.544069640914033,,83.03064,90.0419028340081,3.99159663865545,,96.4448380566802,97.3166328930134,0.213219616204707,5.46053703030374,87.5947738693467,90.8368940114383,,,,,,,,,,,,,,,,
2011-08,3.75,0.994475138121546,,85.9509768378651,89.5633659303908,0.0,,45.643746223565,82.5210104382408,-0.314465408805035,,102.2325,93.1270069003211,0.105820105820101,,85.6925478348439,88.1081804488156,0.212314225053086,,91.9518869828456,92.005556891032,0.0,,86.6129275653924,91.8896931972441,0.0,,78.19473,91.1006563106796,0.0,,97.6301886792452,98.1438079408021,-0.804020100502487,,102.101082423039,98.7127667058601,-0.804020100502509,,87.4284011916584,90.8889998613804,0.108225108225105,,83.1205,90.1393507807982,-0.404040404040407,,96.0551619433198,96.923434376274,0.2127659574468,5.26224644280289,87.7811457286432,91.0301639986967,,,,,,,,,,,,,,,,
2011-09,3.75,0.656455142231947,,86.5152064451158,90.1513092515969,0.342465753424677,,45.8000604229607,82.8036166383718,0.0,,102.2325,93.1270069003211,0.211416490486261,,85.8737160120846,88.2944556717518,0.423728813559313,,92.3415136226034,92.3954109456551,0.0,,86.6129275653924,91.8896931972441,0.0,,78.19473,91.1006563106796,0.306122448979591,,97.9290566037736,98.4442481691923,-0.202634245187457,,101.894190665343,98.512740836142,-0.202634245187442,,87.2512413108242,90.7048276225529,-0.540540540540537,,82.6712,89.6521110468479,1.92697768762679,,97.9061234817814,98.7911273307864,0.424628450106152,5.07884383433662,88.1538894472362,91.4167039732134,,,,,,,,,,,,,,,,
2011-10,3.75,0.217391304347834,,86.7032829808661,90.3472903586656,0.0,,45.8000604229607,82.8036166383718,0.210304942166129,,102.4475,93.3228575983238,0.210970464135024,,86.0548841893253,88.480730894688,0.316455696202531,,92.6337336024218,92.6878014866223,-0.104712041884812,,86.5222334004024,91.7934736232156,-0.214362272240088,,78.02711,90.9053708737864,0.305188199389634,,98.2279245283019,98.7446883975826,-0.101522842639582,,101.790744786495,98.412727901283,-0.10152284263959,,87.1626613704072,90.6127415031392,1.6304347826087,,84.0191,91.1138302486987,0.0,,97.9061234817814,98.7911273307864,0.211416490486262,4.74046017117556,88.3402613065327,91.6099739604718,,,,,,,,,,,,,,,,
2011-11,3.75,0.650759219088924,,87.2675125881168,90.9352336798716,0.0,,45.8000604229607,82.8036166383718,0.104931794333699,,102.555,93.4207829473252,0.315789473684208,,86.3266364551863,88.7601437290922,0.105152471083074,,92.7311402623612,92.7852650002781,0.0,,86.5222334004024,91.7934736232156,0.107411385606882,,78.11092,91.003013592233,0.0,,98.2279245283019,98.7446883975826,-0.40650406504067,,101.376961271102,98.0126761618469,-0.406504065040661,,86.8083416087388,90.2443970254841,-0.213903743315528,,83.83938,90.9189343551186,-0.796019900497518,,97.1267712550607,98.0047302973074,0.210970464135025,4.6431255297693,88.5266331658292,91.8032439477302,,,,,,,,,,,,,,,,
2011-12,3.75,0.0,,87.2675125881168,90.9352336798716,0.0,,45.8000604229607,82.8036166383718,0.314465408805035,,102.8775,93.7145589943294,0.104931794333691,,86.4172205438067,88.8532813405604,0.210084033613453,,92.9259535822402,92.9801920275896,0.314465408805028,,86.7943158953722,92.0821323453012,0.10729613733905,,78.19473,91.1006563106796,-0.405679513184583,,97.8294339622641,98.3441014263956,-0.306122448979579,,101.066623634558,97.7126373572698,-0.306122448979581,,86.5426017874876,89.9681386672428,-0.428724544480158,,83.47994,90.5291425679584,0.501504513540617,,97.6138663967611,98.4962284432318,0.0,4.5638504879479,88.5266331658292,91.8032439477302,,,,,,,,,,,,,,,,
2012-01,3.75,-0.538793103448271,4.17607223476298,86.7973212487412,90.4452809121999,0.0,13.1274131274131,45.8000604229607,82.8036166383718,0.522466039707432,1.26315789473686,103.415,94.2041857393364,0.419287211740034,5.62293274531422,86.779556898288,89.2258317864327,0.94339622641508,3.21543408360129,93.8026135216952,93.8573636504914,2.19435736677115,5.50161812297733,88.698893360161,94.1027433999002,-0.107181136120037,1.85792349726776,78.11092,91.003013592233,0.0,0.101936799184517,97.8294339622641,98.3441014263956,-0.102354145342897,-0.712105798575796,100.96317775571,97.6126244224108,-0.102354145342896,-0.712105798575789,86.4540218470705,89.8760525478291,-0.861141011840702,0.436205016357674,82.76106,89.7495589936379,-0.698602794411168,7.10441334768568,96.9319331983806,97.8081310389378,0.0,2.59179265658747,88.5266331658292,91.8032439477302,,,,,,,,,,,,,,,,
2012-02,3.75,0.541711809317438,4.62232243517474,87.2675125881168,90.9352336798716,0.0,13.1274131274131,45.8000604229607,82.8036166383718,0.103950103950076,1.36842105263156,103.5225,94.3021110883377,0.104384133611699,5.15350877192983,86.8701409869084,89.3189693979008,0.0,3.21543408360129,93.8026135216952,93.8573636504914,-0.306748466257666,5.17799352750808,88.4268108651911,93.8140846778146,0.0,0.647948164146875,78.11092,91.003013592233,0.20366598778004,0.305810397553527,98.028679245283,98.5443949119891,-0.409836065573746,-1.0183299389002,100.549394240318,97.2125726829747,-0.409836065573756,-1.01832993890021,86.0997020854022,89.5077080701741,0.217155266015221,0.654307524536538,82.94078,89.9444548872181,0.301507537688441,7.42734122712593,97.2241902834008,98.1030299264923,0.210526315789478,2.47578040904199,88.7130050251256,91.9965139349886,,,,,,,,,,,,,,,,
2012-03,3.75,0.538793103448271,5.30474040632053,87.7377039274924,91.4251864475434,0.0,13.1274131274131,45.8000604229607,82.8036166383718,0.103842159916942,1.47368421052632,103.63,94.4000364373392,0.104275286757033,4.4613710554951,86.9607250755287,89.4121070093689,-0.103842159916918,2.88770053475936,93.7052068617558,93.7599001368356,0.0,5.17799352750808,88.4268108651911,93.8140846778146,1.39484978540773,2.05183585313176,79.20045,92.2723689320388,-0.304878048780498,0.10204081632653,97.7298113207547,98.2439546835989,0.308641975308629,-0.71283095723015,100.859731876862,97.5126114875518,0.308641975308631,-0.712830957230156,86.3654419066534,89.7839664284153,0.0,0.654307524536538,82.94078,89.9444548872181,0.300601202404797,7.28831725616292,97.516447368421,98.3979288140469,0.315126050420161,2.57787325456499,88.9925628140704,92.2864189158762,,,,,,,,,,,,,,,,
2012-04,3.75,0.0,4.36241610738253,87.7377039274924,91.4251864475434,0.0,13.1274131274131,45.8000604229607,82.8036166383718,0.311203319502078,1.68243953732914,103.9525,94.6938124843433,0.104166666666662,4.00432900432899,87.051309164149,89.505244620837,-0.519750519750514,2.3529411764706,93.2181735620585,93.2725825685569,-1.84615384615384,0.209424083769636,86.7943158953722,92.0821323453012,1.37566137566137,3.01075268817203,80.28998,93.5417242718446,-0.203873598368999,-0.102040816326519,97.5305660377358,98.0436611980054,-0.102564102564091,-0.915564598168855,100.756285998014,97.4125985526928,-0.102564102564099,-0.915564598168864,86.2768619662364,89.6918803090016,1.95016251354277,2.39390642002174,84.55826,91.698517929439,0.0,7.05882352941175,97.516447368421,98.3979288140469,0.209424083769637,2.46252676659528,89.1789346733668,92.4796889031345,,,,,,,,,,,,,,,,
2012-05,3.75,0.0,4.71380471380471,87.7377039274924,91.4251864475434,0.0,13.1274131274131,45.8000604229607,82.8036166383718,1.13753877973112,2.6232948583421,105.135,95.7709913233586,0.104058272632682,3.44086021505377,87.1418932527694,89.5983822323051,0.208986415882963,2.45726495726497,93.4129868819374,93.4675095958684,0.0,0.209424083769636,86.7943158953722,92.0821323453012,2.2964509394572,5.37634408602149,82.1338,95.6898640776699,0.102145045965259,0.0,97.6301886792452,98.1438079408021,-0.308008213552371,-1.52129817444219,100.44594836147,97.1125597481156,-0.308008213552363,-1.52129817444219,86.0111221449851,89.4156219507603,0.850159404888429,3.26441784548421,85.27714,92.4781015037594,-1.69830169830168,3.36134453781512,95.8603238866397,96.7268351179043,0.208986415882971,2.5668449197861,89.3653065326633,92.6729588903929,,,,,,,,,,,,,,,,
2012-06,3.75,0.535905680600222,4.68750000000001,88.2078952668681,91.9151392152151,0.11376564277586,13.2561132561132,45.8521651560926,82.8978187050821,0.613496932515344,3.2528856243442,105.78,96.3585434173669,0.311850311850309,2.7689030883919,87.4136455186304,89.8777950667094,0.521376433785199,2.66240681576146,93.9000201816347,93.9548271641471,0.104493207941479,0.314136125654447,86.8850100603622,92.1783519193297,0.510204081632665,5.57341907824224,82.55285,96.1780776699029,0.0,0.0,97.6301886792452,98.1438079408021,0.308959835221431,-1.81451612903225,100.756285998014,97.4125985526928,0.308959835221423,-1.81451612903227,86.2768619662364,89.6918803090016,1.05374077976818,4.35255712731229,86.17574,93.4525809716599,1.21951219512194,4.62184873949578,97.0293522267206,97.9064306681226,0.52137643378519,2.77185501066099,89.8312361809045,93.1561338585389,,,,,,,,,,,,,,,,
2012-07,3.75,0.213219616204699,3.86740331491713,88.3959718026183,92.1111203222838,7.15909090909091,7.64840182648402,49.1347633434038,88.8325489078323,0.914634146341452,4.08805031446541,106.7475,97.2398715583794,0.103626943005176,2.22222222222222,87.5042296072508,89.9709326781774,-1.76348547717843,0.530785562632703,92.244106962664,92.2979474319993,0.939457202505223,1.2565445026178,87.7012575452716,93.0443280855864,0.20304568527919,5.78778135048233,82.72047,96.3733631067961,0.204081632653072,0.204081632653072,97.8294339622641,98.3441014263956,1.54004106776181,-0.60301507537686,102.307974180735,98.9127925755782,1.54004106776182,-0.603015075376876,87.6055610724926,91.073172100208,1.77267987486965,5.62770562770562,87.70336,95.1091960670908,0.200803212851413,0.808080808080814,97.2241902834008,98.1030299264923,0.207468879668041,2.7659574468085,90.017608040201,93.3494038457972,,,,,,,,,,,,,,,,
2012-08,3.75,0.744680851063833,3.61050328227572,89.0542396777442,92.7970541970242,0.84835630965005,8.56164383561644,49.5516012084592,89.5861654415148,0.604229607250762,5.04731861198739,107.3925,97.8274236523878,0.103519668737068,2.21987315010572,87.5948136958711,90.0640702896456,0.105596620908123,0.423728813559313,92.3415136226034,92.3954109456551,0.0,1.2565445026178,87.7012575452716,93.0443280855864,0.50658561296859,6.32368703108254,83.13952,96.8615766990291,0.0,0.204081632653072,97.8294339622641,98.3441014263956,0.202224469160746,0.405268490374849,102.514865938431,99.1128184452962,0.202224469160749,0.405268490374859,87.7827209533267,91.2573443390355,0.0,5.51351351351351,87.70336,95.1091960670908,0.100200400801607,1.31845841784991,97.3216093117409,98.2013295556772,0.310559006211186,2.86624203821656,90.2971658291457,93.6393088266848,,,,,,,,,,,,,,,,
2012-09,3.75,0.950369588173165,3.91304347826086,89.9005840886203,93.6789691788333,0.0,8.19112627986346,49.5516012084592,89.5861654415148,-0.100100100100115,4.9421661409043,107.285,97.7294983033864,0.517063081695967,2.53164556962026,88.0477341389728,90.529758346986,0.316455696202531,0.316455696202531,92.6337336024218,92.6878014866223,0.0,1.2565445026178,87.7012575452716,93.0443280855864,0.604838709677412,6.96677384780279,83.64238,97.4474330097087,0.0,-0.10172939979653,97.8294339622641,98.3441014263956,0.100908173562069,0.710659898477164,102.618311817279,99.2128313801552,0.10090817356208,0.71065989847717,87.8713008937438,91.3494304584492,-0.204918032786879,5.86956521739131,87.52364,94.9143001735107,1.20120120120119,0.597014925373121,98.4906376518219,99.3809251058955,0.515995872033033,2.95983086680763,90.7630954773869,94.1224837948308,,,,,,,,,,,,,,,,
2012-10,3.75,1.04602510460251,4.77223427331886,90.8409667673716,94.6588747141767,3.25972660357519,11.7178612059158,51.1668479355488,92.5064295095348,0.901803607214459,5.66631689401893,108.2525,98.6108264443989,0.102880658436209,2.42105263157894,88.1383182275932,90.6228959584541,0.841219768664569,0.841219768664569,93.4129868819374,93.4675095958684,0.620475698035154,1.99161425576519,88.2454225352113,93.6216455297576,0.100200400801611,7.30397422126747,83.72619,97.5450757281554,0.20366598778004,-0.202839756592292,98.028679245283,98.5443949119891,-0.201612903225805,0.609756097560972,102.411420059583,99.0128055104372,-0.201612903225825,0.609756097560967,87.6941410129096,91.1652582196217,0.92402464065708,5.13368983957219,88.33238,95.7913316946212,0.0,0.597014925373121,98.4906376518219,99.3809251058955,0.61601642710471,3.37552742616034,91.3222110552764,94.7022937566059,,,,,,,,,,,,,,,,
2012-11,3.75,0.414078674948232,4.52586206896551,91.2171198388721,95.0508369283141,0.0,11.7178612059158,51.1668479355488,92.5064295095348,0.19860973187685,5.76519916142559,108.4675,98.8066771424017,0.205549845837618,2.30849947534103,88.3194864048338,90.8091711813903,0.10427528675703,0.840336134453775,93.5103935418769,93.5649731095241,-0.102774922918803,1.88679245283018,88.1547283702213,93.5254259557291,0.100100100100094,7.29613733905579,83.81,97.6427184466019,0.0,-0.202839756592292,98.028679245283,98.5443949119891,0.202020202020201,1.22448979591838,102.618311817279,99.2128313801552,0.20202020202022,1.22448979591839,87.8713008937438,91.3494304584492,0.91556459816888,6.32368703108256,89.14112,96.6683632157316,0.0989119683481736,1.50451354062186,98.5880566801619,99.4792247350804,0.204081632653077,3.36842105263159,91.5085829145729,94.8955637438643,,,,,,,,,,,,,,,,
2012-12,3.75,0.206185567010329,4.74137931034484,91.4051963746224,95.2468180353828,0.916496945010171,12.7417519908987,51.6357905337362,93.3542481099276,-0.297324083250746,5.12016718913271,108.145,98.5129010953975,0.307692307692305,2.51572327044024,88.5912386706949,91.0885840157946,0.937500000000009,1.57232704402515,94.387053481332,94.4421447324259,0.823045267489708,2.40334378265412,88.8802816901408,94.2951825479573,0.299999999999983,7.50267952840299,84.06143,97.9356466019417,0.914634146341461,1.12016293279022,98.9252830188679,99.4457155971597,-0.201612903225805,1.33060388945753,102.411420059583,99.0128055104372,-0.201612903225825,1.33060388945751,87.6941410129096,91.1652582196217,-0.705645161290338,6.02798708288482,88.5121,95.9862275882013,0.0,0.998003992015969,98.5880566801619,99.4792247350804,0.203665987780032,3.57894736842106,91.6949547738694,95.0888337311226,,,,,,,,,,,,,,,,
2013-01,3.75,2.16049382716048,7.5839653304442,93.38,97.304619659604,0.201816347124122,12.9692832764505,51.74,93.5426522433483,-1.39165009940358,3.11850311850311,106.64,97.141946209378,1.53374233128834,3.65344467640919,89.95,92.485648187816,2.2703818369453,2.90758047767394,96.53,96.5863420328525,1.42857142857143,1.63599182004091,90.15,95.6422565843567,-0.29910269192421,7.29613733905579,83.81,97.6427184466019,1.4098690835851,2.54582484725051,100.32,100.847769996314,1.71717171717172,3.17622950819674,104.17,100.713025403041,1.71717171717173,3.17622950819674,89.2,92.7307222496556,1.52284263959391,8.57763300760045,89.86,97.4479467900521,-2.37154150197628,-0.7035175879397,96.25,97.1200336346437,1.11788617886178,4.73684210526316,92.72,96.1518186610437,,,,,,,,,,,,,,,,
2013-02,3.75,-0.171342899978575,6.82096605638068,93.22,97.1378951024661,-0.019327406262099,12.9474492441203,51.73,93.5245728749209,0.234433608402096,3.25291603274652,106.89,97.3696795791487,0.0333518621456328,3.57989405538124,89.98,92.516493873704,0.528333160675437,3.45127535018626,97.04,97.0966397064954,0.288408208541313,2.24274641978468,90.41,95.9180967031801,-0.190908006204516,7.09130042252734,83.65,97.4563106796116,-0.109649122807005,2.22518631436316,100.21,100.737191301143,-0.460785254871857,3.123445728749,103.69,100.248954632248,0.0,3.60082304526749,89.2,92.7307222496556,0.166926329846434,8.52321379181628,90.01,97.6106130711394,1.29870129870129,0.283684251620118,97.5,98.381332772756,0.0862812769628896,4.60698515817024,92.8,96.2347796780075,,,,,,,,,,,,,,,,
2013-03,3.75,0.171636987770858,6.43086816720258,93.38,97.304619659604,0.0193311424705393,12.9692832764505,51.74,93.5426522433483,0.12162035737675,3.27125349802181,107.02,97.4881009314295,0.0222271615914623,3.49499722067814,90.0,92.5370576642961,0.113355317394888,3.67620247968326,97.15,97.2067039106145,-0.0884857869704704,2.15227612099492,90.33,95.8332228204652,0.0119545726240274,5.63071295680768,83.66,97.4679611650485,-0.379203672288197,2.14897445402035,99.83,100.355192172369,-0.212170894010992,2.58801810649751,103.47,100.036255528968,0.0,3.28205128205129,89.2,92.7307222496556,-0.466614820575502,8.01682839249883,89.59,97.1551474840949,-0.174358974358967,-0.191195817169829,97.33,98.2097960899727,-0.0215517241379167,4.25590303972102,92.78,96.2140394237666,,,,,,,,,,,,,,,,
2013-04,3.75,0.481901906189769,6.94376054967465,93.83,97.7735324765544,-0.444530344027847,12.4671005328559,51.51,93.1268267695182,-0.0840964305737153,2.86428897813906,106.93,97.406116918312,-0.0222222222222198,3.36432715828368,89.98,92.516493873704,-0.0205867215646,4.19642038506281,97.13,97.1866922371383,0.199269345732317,4.28102239910145,90.51,96.0241890565737,-0.23906287353574,3.94821371234617,83.46,97.2349514563107,-0.180306521085837,2.17309716160587,99.65,100.174245216634,-0.985792983473469,1.68100082809669,102.45,99.050105141034,0.0,3.38809034907598,89.2,92.7307222496556,0.0223239200803637,5.97427146679698,89.61,97.1768363215731,-0.0410972978526617,-0.232214538708027,97.29,98.1694345175531,0.0,4.03802236461188,92.78,96.2140394237666,,,,,,,,,,,,,,,,
