country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1989-07,100.524021117716,0.11875920545742,5.26519710317247,57.2754255475516,57.2754255475516,0.135127686924711,4.53526861966992,57.6667414041364,57.6667414041364,-0.30961320141947,5.6808683099064,47.3738047152725,0.236940725288834,4.56966820065583,59.1620812743308,100.994501144355,0.116990385395663,100.727354532425,1.36765559999894,4.74358535237981,52.6509110952206,,,,,,,,,,,,,,,,,,,100.505509221732,100.422942394059,2.74713617061458,60.8245342409981,101.022939835368,3.76370667108066,61.1695748041247,101.075648852589,60.5186071012373,,,,,,,,,,,,,,,,,,,-0.080485825549837,4.22119836716653,68.9030174594907,,,,-0.921172697551682,2.43268763271481,74.0871754500438,,,,-1.22827090731892,0.767348828941144,130.238173243729,0.287868999456416,1.99540952957958,72.0507707995323,128.07502222174,129.171422152479,-0.0193387592459212,8.69033746979955,131.083869888085,132.766789542297,0.160717078203643,8.94329101421569,-3.00884766634561,-3.59536738981818
1989-08,100.424765126609,-0.00326420337936445,4.67027811433,57.2735559611754,57.2735559611754,0.113772552298812,4.30754540736805,57.7323503276595,57.7323503276595,-0.797541397400904,4.07578204191226,46.9959790111443,0.17194476028638,4.41299625088572,59.2638073731583,101.099812490022,-0.0709595303937564,100.655878874671,0.41591908213403,4.72808326509065,52.869896281383,,,,,,,,,,,,,,,,,,,100.47053624923,100.394151304374,2.64233610549362,60.953031662499,101.055444675794,3.67465413673437,61.33978629438,101.108034404811,60.6675687599571,,,,,,,,,,,,,,,,,,,-0.0559861970701772,3.96808882141004,68.8644412803485,,,,0.850960615303133,2.44502294889054,74.7176281341142,,,,7.60615734276471,8.74333905003869,140.144293620989,1.62792564486738,3.28880041054252,73.2237037747025,115.8665539552,128.33249890559,-0.649465054196435,8.08210296944196,124.132920012531,134.475356514606,1.28689333996783,8.62957069465624,-8.26636605733154,-6.14285760901601
1989-09,100.384941931569,0.470064192632839,4.38255621373581,57.5427784395964,57.5427784395964,0.410711701702815,4.16515291189108,57.9694638461232,57.9694638461232,-0.338363478971225,4.00896423393581,46.8369617815856,0.471644819611039,4.32506447161115,59.5433220505381,101.21875916091,0.306636429183376,100.964526467415,0.0480913870473685,4.39066710690453,52.8953221478352,,,,,,,,,,,,,,,,,,,100.452784531587,100.382278061418,2.57185375933869,61.090254267862,101.102602179104,3.58958632810918,61.5188737052403,101.15757806216,60.8148938356728,,,,,,,,,,,,,,,,,,,0.238277031805221,4.08888716869278,69.0285294270006,,,,0.0164070483966229,1.9896206578597,74.729887091523,,,,-1.80044557303982,5.55675099942688,137.621071890622,-0.43643325974416,3.14824954007755,72.9041311774132,129.434710342703,129.933206197865,1.24731249365965,8.39435927525214,129.48945087485,131.983945690318,-1.8526895104507,7.06609866024369,-0.0547405321467285,-2.05073949245367
1989-10,100.392830989423,0.65843022843226,4.84155085494047,57.9216574871225,57.9216574871225,0.530892003422803,4.32695653904573,58.2772190941094,58.2772190941094,-0.177427241833865,5.23720234226793,46.7538602521378,0.557136772359911,4.29263138250804,59.8750597931663,101.204377778363,-0.129832527702655,100.83344167062,0.395568233791189,4.15064762819265,53.1045592394136,,,,,,,,,,,,,,,,,,,100.448484244106,100.382814873723,2.52303387359004,61.2339573476477,101.158314124934,3.50782717542694,61.7029689786087,101.217853226016,60.9605588461039,,,,,,,,,,,,,,,,,,,0.427845811870876,4.09519183838757,69.32386509915,,,,-0.142155976968263,2.21050461390457,74.6236540904407,,,,-5.39928326983312,3.84827418811711,130.190520380267,-0.804338679913093,1.77899606911006,72.3177350510986,139.5781423674,131.686060252579,1.34904240879323,5.43450046996317,147.242515144267,137.931029535616,4.50591457483144,7.45395425604495,-7.66437277686664,-6.2449692830374
1989-11,100.407167197758,-0.303088577795341,4.83021304929547,57.7461035592093,57.7461035592093,0.0941269786126612,4.28043311812911,58.3320736796621,58.3320736796621,-0.593430565653267,5.29176755689201,46.4764085547788,0.287533856690059,4.28122167796104,60.0472208617851,101.145364406699,-0.101793806631171,100.730799471986,0.252351035175816,4.26752241148134,53.2385691443798,,,,,,,,,,,,,,,,,,,100.461384335896,100.397661114922,2.49322441655118,61.3864720646368,101.216443679816,3.43109622217915,61.8881378755695,101.28238023524,61.1045452642671,,,,,,,,,,,,,,,,,,,-0.0637241719534438,3.6988375395392,69.2796890401495,,,,0.517021302079725,1.78165141851909,75.0094742784786,,,,-2.08231125713028,-1.64372022007712,127.479548518672,0.976187064865338,1.89624182244419,73.0236914262711,136.256327280505,133.854309936209,1.64652938926958,4.07218724628497,142.399702459227,137.980396736498,0.0357912219228037,5.37423351415031,-6.14337517872198,-4.12608680028894
1989-12,100.420944509525,0.393162335948766,5.14308023887959,57.973139488882,57.973139488882,0.180959167671115,4.36001429100146,58.4376309146782,58.4376309146782,0.447010106573724,5.69283268672942,46.6841627981911,0.153525214996513,4.29757349468672,60.1394084867126,101.11987798012,0.00346617269524856,100.734290975453,0.446246738374133,4.57227697096686,53.4761445227437,,,,,,,,,,,,,,,,,,,100.487200537786,100.422843676903,2.48637744359107,61.5452348718097,101.272292383443,3.36480911500821,62.0712234719831,101.346001744025,61.2468399382537,,,,,,,,,,,,,,,,,,,0.134088737848323,3.59334403797492,69.3725853007687,,,,0.687078740698901,1.59761908138701,75.524848429756,,,,0.238004994051514,-9.39283546434219,127.782956210541,0.167894696855588,1.63976609500899,73.146294331624,138.889959224634,137.950531657447,3.06020906102337,5.72847356417879,133.122803370656,138.36418426853,0.27814641870143,3.08217772223256,5.76715585397743,-0.413652611083374
1990-01,100.436725566704,2.49140071640438,6.48023062513476,59.4174827014302,59.4174827014302,0.779262544434324,4.69645224134443,58.893013484251,58.893013484251,2.65503959067217,7.84092834889183,47.9236458030569,0.367070564961898,4.32230526280488,60.3601625532095,101.111613661474,0.108996709420619,100.844088037874,0.918208691007658,4.56805411397936,53.9671671293673,,,,,,,,,,,,,,,,,,,100.515884315714,100.45005117631,2.50531857590248,61.7041236763446,101.324020130879,3.31900936772816,62.2505965551815,101.406087456091,61.3874355246537,,,,,,,,,,,,,,,,,,,0.915293351832089,3.64378012479729,70.0075479620206,,,57.8476691072587,-0.822620908035977,0.782506118829467,74.9035652358104,,,76.1803373912453,14.9782107469436,17.8161665137776,146.92255669043,0.889811942375795,2.60380125005964,73.7971587939921,134.334553417362,143.330836048095,3.90016937666374,11.0835289045903,144.410662529093,145.951659292332,5.48369873599432,12.6972042715079,-10.0761091117306,-2.62082324423706
1990-02,100.48352315506,0.896837194342734,6.9975986596096,59.9503607862387,59.9503607862387,0.462172965410573,4.833374820671,59.1652010710908,59.1652010710908,-0.942228559391583,6.44018092533328,47.4720955255989,0.479149532013083,4.44594210419469,60.6493779896056,101.048691385047,-0.155703869759204,100.687069890376,0.176245031987152,4.66149541354775,54.062281580337,,,,,,,,,,,,,,,,,,,100.537100893017,100.470670467885,2.5472657604509,61.8567324066811,101.370473743941,3.30211309342341,62.4248468976903,101.460469808237,61.5262742383069,,,,,,,,,,,,,,,,,,,-0.157087754722498,3.19547545036536,69.8975746767908,1.31688342493842,,58.6094554734454,0.529748813373069,1.60394488413748,75.3003659838212,1.03911645319689,,76.9719398111786,-6.54248893014084,9.45343216936998,137.310164683079,0.273825474572758,3.41717041099394,73.999234214281,136.50753198283,142.11229220516,-0.850161679463254,9.76161578202395,136.688566256922,143.376849824002,-1.76415224110179,8.75442239947101,-0.181034274091904,-1.26455761884134
1990-03,100.524341124685,-0.0428542970941582,6.41477583274571,59.9246694805184,59.9246694805184,0.406275837836073,4.74594717904327,59.4055749874498,59.4055749874498,-0.357794520355439,5.63901574456366,47.3022429691104,0.623693788289282,4.61581681666789,61.0276443927628,100.999313432206,-0.0417393715729048,100.645043740149,0.458049283769921,5.04203552087345,54.3099134739054,,,,,,,,,,,,,,,,,,,100.540966777101,100.475221667539,2.60003429534916,61.9969973100865,101.408229540723,3.31159742496694,62.591109057132,101.504441977728,61.6634187012877,,,,,,,,,,,,,,,,,,,0.106576166636721,2.88483047240675,69.9720688324534,0.0416134620066728,,58.6338448969312,0.823069752084641,1.73097926123834,75.920140519443,0.728201806907498,,77.5324508676954,-1.2814589873796,9.4966485782213,135.550591237162,0.0595872478811664,2.32056716821364,74.0433283214024,155.177303428261,142.650508689272,0.37872620007767,9.35200105372198,154.11247143362,145.256967299292,1.31131174774584,8.24687216315842,1.06483199464069,-2.6064586100195
1990-04,100.519805791769,-0.019924493476503,5.48568151101132,59.9127297936569,59.9127297936569,0.469354525514746,4.40379176859176,59.6843977420614,59.6843977420614,0.46864015581867,2.59219601414498,47.5239202742666,0.583197927397299,4.53029721935796,61.3835563500008,100.982352024972,0.142618119216967,100.788581808616,0.350109330690851,4.60876659699638,54.5000575484677,,,,,,,,,,,,,,,,,,,100.505419359934,100.444219476932,2.62965235447271,62.1112237874266,101.430558510664,3.32429934781731,62.7443087251125,101.52984720522,61.7988802822573,,,,,,,,,,,,,,,,,,,0.242243087461467,2.17967693266489,70.1415713323538,-2.20891390916262,,57.338673741526,-0.171908897481059,1.11870563619214,75.78962704291,-0.464291829771845,,77.1724740328948,-0.891945569974311,-2.9692576121329,134.341553743548,-0.685981951652015,2.54588683092435,73.5354044527151,139.901822526588,139.958418125763,-1.88719310449361,7.45758064381648,143.428355020128,144.026218022698,-0.847291045294629,8.87841251727375,-3.5265324935408,-4.06779989693506
1990-05,100.442615806931,0.217238034008972,5.05081032563544,60.0428830299818,60.0428830299818,0.334565543907084,4.19382543934333,59.8840811719948,59.8840811719948,0.58085412326176,1.49592690137654,47.7999649247153,0.266726865904743,4.45520140624529,61.547282786034,100.886788733073,-0.17819503419068,100.608981560802,0.528986579826981,5.00090567039211,54.7883555388971,,,,,,,,,,,,,,,,,,,100.413681242282,100.364345412499,2.6045329674072,62.1888809439763,101.428179336644,3.30831209293159,62.8776964793446,101.525881728177,61.9326770760698,,,,,,,,,,,,,,,,,,,0.257403647538502,1.98610103453345,70.3221182954041,-1.40295566367006,,56.534237570796,0.478094781438927,2.85764529193619,76.1519732946742,0.658780724575812,,77.6808714165018,0.360760881100483,0.499774107728108,134.826205516517,0.404762571155108,2.33295828270793,73.8330482464872,147.467304494732,144.941670135216,3.56052324410771,13.6082447115005,150.366396221329,146.237331556024,1.53521599308899,9.8119047880589,-2.89909172659784,-1.2956614208075
1990-06,100.305107276588,0.115652234775356,5.07772279122988,60.1123239660295,60.1123239660295,0.307086342434507,4.30474136373412,60.0679770065664,60.0679770065664,1.42468396334941,2.02022021922805,48.4809633594843,0.264348846945358,4.55379030913863,61.7099823184051,100.73342660037,-0.0798031355659966,100.528692438855,0.489441672012959,5.99910789554668,55.0565125823151,,,,,,,,,,,,,,,,,,,100.247506698291,100.220912387862,2.48458810780436,62.2184488732802,101.391469211451,3.23469673399477,62.984399709068,101.481620742143,62.0648342512254,,,,,,,,,,,,,,,,,,,0.00343408445181763,1.98092119336169,70.3245332163347,-2.08700186530069,,55.35436697816,0.154102135621959,1.997076353999,76.2693251118396,-0.131549887614509,,77.5786823174554,-0.623927407451109,1.61328736856344,133.984987867873,-0.301361638098671,2.45892567069822,73.6105437628334,147.359256346207,144.776526610532,-0.113937920358159,12.0592513533989,144.679783881936,144.060691064321,-1.48843012146273,8.68095982080715,2.67947246427109,0.715835546211243
1990-07,100.106296271608,0.117309217291833,5.07620098397095,60.18284126277,60.18284126277,0.199270944653166,4.37155553836134,60.1876750317815,60.1876750317815,-0.304538775075187,2.02541323843236,48.3333200275247,0.309805876284399,4.6297935037983,61.9011634698816,100.478495280604,-0.0113950120536576,100.517237182234,0.56842967891633,5.16336562509257,55.3694701400093,,,,,,,,,,,,,,,,,,,100.005218190032,100.012809631278,2.25911412113259,62.1986298831496,101.314622217868,3.09116411939131,63.060426752454,101.390846524807,62.1953844097999,,,,,,,,,,,,,,,,,,,0.0859024527910751,2.15074217418991,70.3849437152814,-0.712128556705063,,54.9601727235252,0.0825730859667974,3.03038627609786,76.3323030472304,0.20689254112112,,77.7391868246703,-0.429474370792411,2.43506443737347,133.409556684272,0.876967899713034,3.06077753011314,74.2560846024377,148.203909779929,146.991908312222,1.53020779925835,13.7959974913855,151.001776101939,150.005716898687,4.12675087870549,12.9843671115493,-2.79786632201016,-3.01380858646512
1990-08,99.8956480448687,0.397551520624206,5.4973766677312,60.422099063365,60.422099063365,0.705009895310558,4.98793787626862,60.6120040965129,60.6120040965129,3.81340332410309,6.76756930248266,50.1764644601037,0.454173758766825,4.92458224831611,62.1823023107332,100.055782815403,-0.414666705868631,100.100425665981,-0.21846419530758,4.49899008422371,55.2485076726218,,,,,,,,,,,,,,,,,,,99.6981839702124,99.749940981941,1.94121739991537,62.1362625189074,101.195767285798,2.877179687817,63.1046421661922,101.25195769773,62.3243674503362,,,,,,,,,,,,,,,,,,,0.800347508997229,3.02598342471687,70.9482678590157,-1.36040567500695,,54.2124914148007,0.406498226375102,2.57631889451752,76.6425925052687,0.4858545914917,,78.1168862332462,1.67933261157048,-3.2069423793463,135.649946876622,0.189852300101366,1.60242879263302,74.3970614870206,136.196389983194,152.627700975998,3.83408360942255,18.9314493815642,142.24993844922,155.394587761829,3.59244365785229,15.5561820317253,-6.05354846602564,-2.76688678583154
1990-09,99.6627589431078,0.334753727518937,5.35529554914211,60.6243642922248,60.6243642922248,0.721552867898493,5.31294874904172,61.049351750362,61.049351750362,3.60635210683591,10.99354540912,51.9860044432964,0.530066291457889,4.98559297964104,62.5119097345348,99.6177263637492,-0.303208732592168,99.7969124339995,0.723646887635119,5.20459942247843,55.6483117788596,,,,,,,,,,,,,,,,,,,99.36214133279,99.4633350047788,1.57671918474664,62.0534760269138,101.040080915935,2.60412994020291,63.120905114274,101.071345178116,62.451830440208,,,,,,,,,,,,,,,,,,,0.896888197801234,3.70291109227552,71.5845944999876,-1.88599484650483,,53.1900466205557,-0.128385104880484,2.42782079779236,76.5441948324977,-0.376832035690916,,77.8225167806352,-1.60479828004037,-3.01409731181897,133.47303886227,-0.186882216389131,1.85709014058125,74.2580266095853,148.716477721985,152.64945247133,0.0142513417896983,17.483018343188,150.438151325833,156.368934033576,0.62701429038213,18.4757231008034,-1.72167360384872,-3.71948156224676
1990-10,99.4035735641212,0.64577095064158,5.34204557146961,61.0158588258351,61.0158588258351,0.723431132395427,5.51464658557329,61.4910017670497,61.4910017670497,3.02287197667998,14.551984615986,53.5574748034084,0.484281874841504,4.90952961046659,62.8146435829964,99.3234861748906,-0.293797587693674,99.5037115126756,0.613742947945378,5.43322488683413,55.989849368053,,,,,,,,,,,,,,,,,,,99.038389733394,99.188195441644,1.21193430568459,61.9760726834721,100.865968806046,2.3004758771439,63.1224308954432,100.87028172744,62.5778274973051,,,,,,,,,,,,,,,,,,,1.04825199008804,4.34354941544812,72.3349814364302,-0.943790452739114,,52.6880440387434,0.128430427574377,2.70537110969795,76.6425008692044,0.264451016211993,,78.0283192171033,-1.29412482287642,1.19456527994282,131.745731134506,-0.873919889356842,1.78564206081561,73.6090709456003,172.954600309839,161.138727045789,5.56128727422321,22.3658196901928,180.85363778922,166.999012687498,6.79807579403112,21.074288540981,-7.89903747938058,-5.86028564170834
1990-11,99.1346723867381,-0.0592787871191095,5.59966059397938,60.9796893647728,60.9796893647728,0.159250236949665,5.58329654332154,61.5889263330665,61.5889263330665,-0.504503849978204,14.6544600542183,53.2872752810741,0.241198588800874,4.86105886867354,62.9661516168789,99.2591386046173,0.118704498159184,99.6218268940765,0.140373029801722,5.3154600454007,56.0684440159924,,,,,,,,,,,,,,,,,,,98.7715053779181,98.9625658956264,0.888877336366107,61.932122502414,100.695650747742,1.9988512489107,63.1251896924229,100.674250473883,62.7024183396316,,,,,,,,,,,,,,,,,,,0.0614985807510489,4.47429459657976,72.3794664234002,-1.64114485375276,,51.8233569154586,-0.904705157782316,1.25269233166509,75.9491122107874,-1.04514338128749,,77.2128114032759,-3.65050215547342,-0.426106105086707,126.936350379697,0.552112990245686,1.35816848292363,74.0154761882901,164.287288440728,161.048337838677,-0.0560940307580801,20.3161391780572,174.97949455184,169.018066809501,1.20902159211085,22.4942606392679,-10.6922061111118,-7.96972897082437
1990-12,98.8754871282785,-0.0679865255674508,5.11459605246752,60.9382313926719,60.9382313926719,0.0159884960891146,5.40942969793188,61.5987734761446,61.5987734761446,-0.743095600696436,13.2960231318079,52.8912998827295,0.0950995849817671,4.79988704855774,63.0260321657456,99.3149206570904,0.072690600154666,99.6942425979309,0.539483175871334,5.41321619485234,56.3709238384315,,,,,,,,,,,,,,,,,,,98.5977449584057,98.8170730167226,0.649044357724135,61.9446907461932,100.547349806754,1.72563492685336,63.1423461837408,100.504060478862,62.8256668266857,,,,,,,,,,,,,,,,,,,-0.407947118418767,3.90876477108934,72.084196475799,-3.02205916343203,,50.2572244089969,-0.0764926838499417,0.484831514864534,75.8910166964971,-0.0410885691328243,,77.181085763883,-2.28728398171727,-2.93466417686913,124.032955570486,-0.537332712968706,0.644561005796629,73.6177668220708,156.55503685029,159.31633946854,-1.07545249667302,15.488021361272,154.105184733252,163.0278501339,-3.54412802647464,17.8251806966924,2.44985211703748,-3.71151066535965
