country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
subject,BSCICP02,BSCICP03,BSEMFT02,CCRETT01,CCUSMA02,CCUSSP02,CP010000,CP010000,CP010000,CPALTT01,CPALTT01,CPALTT01,CPALTT01,CSCICP02,CSCICP03,CSCICP04,CSCICP04,CSESFT02,IR3TIB01,IR3TTS01,IRLTLT01,IRSTCB01,IRSTCI01,LOLITOAA,LOLITONO,LOLITOTR,LOLITOTR,LORSGPNO,LORSGPRT,MABMM301,MABMM301,MABMM301,MABMM301,MABMM301,MABMM301,MANMM101,MANMM101,MANMM101,MANMM101,MANMM101,PIEATI01,PRCNTO01,PRCNTO01,PRCNTO01,PRENEL01,PRINTO01,SLRTCR03,SLRTTO02,SLRTTO02,SPASTT01,SPASTT01,SPASTT01,XTEITT01,XTEITT01,XTEXVA01,XTEXVA01,XTEXVA01,XTEXVA01,XTEXVA01,XTEXVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTNTVA01,XTNTVA01,XTNTVA01,XTNTVA01
measure,STSA,IXNSA,STSA,IXOB,ST,ST,GP,GY,IXOB,GP,GY,IXNB,IXOB,STSA,IXNSA,GPSA,IXNSA,STSA,ST,ST,ST,ST,ST,STSA,STSA,GYSA,STSA,STSA,STSA,GPSA,GYSA,IXOB,IXOBSA,ST,STSA,GPSA,IXOB,IXOBSA,ST,STSA,GY,IXOB,IXOBSA,ML,ML,IXPY,IXOB,ML,MLSA,GP,GY,IXOB,ST,STSA,CXML,CXMLSA,GPSA,GYSA,NCML,NCMLSA,CXML,CXMLSA,GPSA,GYSA,NCML,NCMLSA,CXML,CXMLSA,NCML,NCMLSA
unit,Percentage,Index,Percentage,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Percentage,Index,Percentage,Percentage,Index,Index,Percentage,Index,Percentage,Index,Percentage,Percentage,Percentage,Percentage,Percentage,Percentage,Index,Index,Percentage,Index,Index,Index,Percentage,Percentage,Index,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Index,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Index,Index,Square metres,Gigawatt hours,Index,Index,Yuan Renminbi,Yuan Renminbi,Percentage,Percentage,Index,Percentage,Percentage,US Dollar,US Dollar,Percentage,Percentage,Yuan Renminbi,Yuan Renminbi,US Dollar,US Dollar,Percentage,Percentage,Yuan Renminbi,Yuan Renminbi,US Dollar,US Dollar,Yuan Renminbi,Yuan Renminbi
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Billions,Billions,Units,Units,Units,Billions,Billions,Units,Units,Units,Millions,Thousands,Units,Units,Billions,Billions,Units,Units,Units,Units,Units,Billions,Billions,Units,Units,Billions,Billions,Billions,Billions,Units,Units,Billions,Billions,Billions,Billions,Billions,Billions
reference_period,,,,2015=100,,,,,2015=100,,,2020=100,2015=100,,,,,,,,,,,,,,,,,,,2015=100,2015=100,,,,2015=100,2015=100,,,,2015=100,2015=100,,,2000=100,2015=100,,,,,2015=100,,,,,,,,,,,,,,,,,,
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01,2.6,99.6734838479511,-3.2,99.1044413830854,6.46854736842105,6.4614,4.09771473601261,1.6,123.210935387126,1.0,-0.3,100.9,112.55,122.8,104.128125051706,0.0831615762021379,101.5557664,126.0,3.01,3.01,3.1786,2.9,2.9,102.394871432818,101.645024044757,12.2738655651666,149.303589686085,101.870913505414,103.417328317932,,,166.953932838084,,221304.733,,,175.657674394259,,62556.381,,0.3,81.0875649740104,115.308785301879,67.6,621.385,,,3486.8,,4.77283563729825,16.7567039566693,96.3722531012761,132.913087607861,126.429464740017,264.018839,256.244667148889,3.01340442203646,26.3718374878665,1707.81836622703,1657.53076735788,198.640212,202.677965675025,6.71618461599404,29.8970633189539,1284.9136205952,1311.03202150412,65.378627,53.5667014738639,422.904745631832,346.498745853758
2021-02,1.2,99.5173080027836,-3.8,99.8142450007582,6.4596,6.4664,1.62755488266465,-0.2,125.216260981996,0.6,-0.2,101.5,113.219276511397,127.0,104.257472582475,0.498554457268129,102.0620772,131.0,3.25,3.25,3.2798,2.9,2.9,102.324296862079,101.596684479536,31.4528590030388,150.072936260588,101.867372978914,103.410820729768,,,168.822152065747,,223603.026,,,171.151821160563,,59348.746,,1.7,81.0875649740104,115.620014910036,67.6,1242.77,,,3486.8,,0.968309216610305,22.850795197152,97.3054345103107,122.685893043686,137.433666751143,204.855176,286.766458751515,11.9111909497385,151.760045159359,1323.2824948896,1852.39661695129,166.975331,208.658086137494,2.95055283515965,24.7046235633767,1078.5938481276,1347.84777321375,37.879845,78.1083726140217,244.688646762,504.548843737535
2021-03,3.8,99.5939277966801,0.2,99.7857738760138,6.50941304347826,6.5603,-3.61266294227188,-0.7,120.692619523801,-0.5,0.4,101.0,112.661546085233,122.2,103.966432989884,-0.566949954257849,101.4834363,126.7,3.07,3.07,3.1887,2.9,2.9,102.144067291622,101.473237478945,23.9786955920501,150.680257554178,101.834866428747,103.351072768231,,,171.229452498523,,227648.845,,,169.824974384764,,61611.317,,4.4,67.0531787285086,106.755121151539,55.9,657.9,114.1,,3548.4,,-4.26793138722297,20.7188197740303,93.1525053293715,106.06940785589,119.711978209769,241.134158,264.421961731513,-7.79187953754523,29.0118702471039,1569.64183331335,1721.23176667722,227.336197,220.881791183979,5.85824650880318,34.1270803538928,1479.82520600654,1437.81081259983,13.797961,43.5401705475341,89.8166273068042,283.420954077386
2021-04,2.2,99.5025791613277,-0.8,98.8944581338296,6.5191380952381,6.4754,-2.39567233384854,-0.7,117.801219828872,-0.3,0.9,100.7,112.326907829534,121.5,103.675761185255,-0.0831516975347038,101.3990511,125.9,2.82,2.82,3.164,2.9,2.9,101.865430773016,101.282387318286,18.6195795592148,151.13925899578,101.775841882642,103.242583977748,,,172.218950104546,,226210.712,,,171.500539210691,,60542.189,,6.8,43.3026789284286,106.145215477809,36.1,623.01,109.8,,3315.2,,0.346531403918351,22.8703482745953,93.4753080138745,119.38817992671,124.88017979071,263.923793,278.181355822824,5.20357462035717,32.2888455226508,1720.55565318603,1813.50267412956,221.063587,222.758612526853,0.849694912746588,42.2003008551388,1441.14405148168,1452.19415696619,42.860206,55.4227432959718,279.411601704353,361.308517163372
2021-05,2.0,99.3440072562419,-2.2,98.9639904037468,6.43089375,6.3764,-1.70229612034837,0.3,115.795894234002,-0.2,1.3,100.6,112.215361744301,121.8,103.477905503184,0.0356661128557693,101.4352162,125.4,2.84,2.84,3.045,2.9,2.9,101.509854350713,101.038837701522,13.9489945721779,151.479311256625,101.693064261478,103.090436361347,,,172.182887528959,,227553.807,,,171.600944524163,,61682.832,,9.0,58.1767293082767,116.427167381048,48.5,647.84,108.8,,3594.5,,1.30709665580194,22.1202169929423,94.6971206389244,120.853100365258,117.137741471762,263.922347,268.088210451616,-3.62826090244426,27.8271971956875,1697.25657180763,1724.04679704198,218.382769,228.865784061786,2.74160961305012,49.526290754265,1404.39638426979,1471.81154031179,45.539578,39.2224263898296,292.860187537838,252.235256730191
2021-06,1.8,99.1183865968995,-1.6,98.4817004708731,6.42449047619048,6.4589,-2.21506242448651,-1.7,113.230942891727,-0.4,1.1,100.2,111.76917740337,122.8,103.219799664322,0.118844524136773,101.5557664,126.3,2.93,2.93,3.0778,2.9,2.9,101.093696676998,100.753793374651,11.3483830564854,151.722885637114,101.589979349307,102.900963367882,,,174.29573599616,,231778.836,,,176.101735021925,,63747.936,,8.8,106.757297081168,134.467541743303,89.0,686.05,108.3,,3758.5,,2.18330043873433,21.4728900174101,96.7646432893028,122.413517312606,119.665666230168,281.417178,272.193407366233,1.53128588075626,31.135929666365,1807.9619798974,1748.7039533062,229.890607,227.461573516575,-0.613551978058936,36.2678279795651,1476.93001523715,1461.32471275654,51.526571,44.7318338496585,331.031964660252,287.379240549666
2021-07,0.8,98.7972143964228,-0.8,99.0926209543672,6.47471,6.4568,-0.370675453047772,-3.7,112.811223581172,0.3,1.0,100.5,112.103815659068,117.8,102.789809818234,-0.59351725792303,100.9530154,120.4,2.82,2.82,2.8363,2.9,2.9,100.633228642182,100.438398971712,8.84961023691262,151.892914426491,101.470874983552,102.6820461642,,,175.305682013722,,230215.382,,,176.598564071695,,62036.705,,9.0,63.5745701719312,120.135638744502,53.0,758.62,106.4,,3492.5,,-1.75071334005316,6.8426828167003,95.0705717707821,125.031176477309,120.097433597366,282.662343,268.241375748031,-1.45192040337868,20.0000233406086,1830.15669884553,1736.78511796954,226.073489,223.353128966375,-1.80621477583336,31.3535552006284,1463.76027996319,1446.14673764988,56.588854,44.888246781656,366.39641888234,290.638380319656
2021-08,0.2,98.4622526615196,-0.8,99.2220981933504,6.47612727272727,6.46,0.785448532451432,-4.1,113.697297681231,0.1,0.8,100.6,112.215361744301,117.5,102.672811584915,-0.0358235956169338,100.9168504,119.0,2.86,2.86,2.845,2.9,2.9,100.150471128333,100.10773754392,6.53291815711858,152.021648869666,101.341600453801,102.444435910528,,,175.096197449874,,231226.768,,,175.079368429762,,62665.869,,9.5,59.4962015193922,111.141269196321,49.6,738.35,105.3,,3439.4,,-0.546263650543806,3.57004518087911,94.5512357948342,124.718273145079,123.371441881946,294.315479,283.668027938144,5.75103380196051,23.9334406888329,1906.02450033769,1837.07025213098,235.984248,229.930058051511,2.94463261632895,31.0499196188079,1528.26402440684,1489.05631976715,58.331231,53.737969886634,377.760475930854,348.013932363827
2021-09,-0.8,98.1933075759479,-2.0,99.1585868043972,6.45619411764706,6.4634,-0.697292863002475,-5.2,112.904494539073,0.0,0.7,100.6,112.215361744301,121.2,102.89532388762,0.441983373670564,101.3628861,124.5,2.77,2.77,2.8776,2.9,2.9,99.6817937849066,99.7867202316968,5.4795835617211,152.164028374971,101.208357623699,102.199531808217,,,176.639661113939,,234282.97,,,175.68007763256,,62464.568,,10.7,51.219512195122,104.714237441024,42.7,675.12,103.1,,3683.3,,3.7581166322715,10.2511383869932,98.1045815132581,127.934543893483,128.647791934324,305.737341,287.48038837131,1.34395140011935,27.5566323825072,1973.89962250925,1856.02919234174,238.979506,223.463134538735,-2.81256116211066,19.4728569621471,1542.8980808754,1442.72137471996,66.757835,64.0172538325749,431.001541633853,413.307817621789
2021-10,-1.6,98.1431555452125,-2.4,100.745099726209,6.41135333333333,6.3904,1.69429987608428,-2.4,114.817435250142,0.7,1.5,101.3,112.996184340932,120.2,103.053415825388,-0.118929328710182,101.2423359,122.9,2.72,2.72,2.9732,2.9,2.9,99.2735287207462,99.5070818932761,4.54948341472597,152.391560091655,101.0774113388,101.95884882115,,,177.546283629118,,233616.048,,,175.59912861265,,62608.212,,13.5,75.3298680527789,100.405443526589,62.8,639.35,103.5,,4045.4,,-1.47203124095081,8.95777750939639,96.6604514245789,139.196585233,130.288395741399,300.221418,298.013483780825,3.66393529283483,27.8989099646735,1924.82558903236,1910.66974261647,215.681597,228.733711920386,2.35858921093642,23.958400822757,1382.81092586461,1466.49264636647,84.539821,69.279771860439,542.014663167753,444.177096249999
2021-11,0.2,98.3730954651249,-2.2,101.696358627432,6.39007,6.3716,2.39563545204159,1.6,117.56804243412,0.4,2.3,101.7,113.442368681863,119.5,103.188987820144,-0.0833496177758634,101.1579508,122.6,2.94,2.94,2.825,2.9,2.9,98.9459536470271,99.2827116069983,3.80260426384573,152.737144840417,100.952886075438,101.729967853854,,,178.04652047934,,235601.276,,,177.401322207898,,63748.204,,12.9,137.465013994402,114.685463510596,114.6,654.04,103.8,,4104.3,,-0.952462524848602,5.7725544210916,95.7397968484103,128.253539844813,125.85785852288,325.525287,302.853967865033,1.62425002479668,21.3025201598494,2080.12937070009,1935.25805443531,253.813881,240.631750309001,5.20169864281116,29.9139388365317,1621.88846656167,1537.65372869704,71.711406,62.2222175560322,458.24090413842,397.604325738275
2021-12,0.6,98.556386498929,,102.142759816575,6.36716470588235,6.3704,-0.59500198333995,-1.2,116.868510249863,-0.3,1.5,101.4,113.107730426165,119.8,103.334708476285,0.0357510207690082,101.1941158,122.7,3.08,3.08,2.7754,2.9,2.9,98.6650592375069,99.0903149195388,3.24934951733896,153.150137059008,100.837476934655,101.517842578518,,,179.820054860693,,238289.956,,,180.400386731845,,64744.335,,10.3,391.763294682127,105.324233306677,326.6,723.37,104.3,,4126.9,,2.49911970985183,6.68646438132092,98.132448981621,138.394238132579,130.722584225868,340.49878,303.815410125126,0.317460678118548,22.1374089892046,2168.011814412,1934.44275645187,246.035373,232.41233481139,-3.41576516276673,22.372244788239,1566.5477433642,1479.80761542279,94.463407,71.4030753137362,601.4640710478,454.63514102908
2022-01,0.2,98.5284152280105,,101.987606541731,6.35595,6.3642,1.39920191540304,-3.8,118.503736683782,0.4,0.9,101.9,113.665460852329,121.5,103.170562744064,0.202517012357737,101.3990511,124.5,3.32,3.32,2.6997,2.9,2.9,98.4074207208273,98.9138471954008,2.87446297569696,153.595266092998,100.732845603174,101.325527222484,,,182.666339875373,,243102.272,,,177.083818746799,,61385.935,,9.1,73.1707317073171,99.8084368692523,61.0,657.03,,,3721.3,,-2.65552626935463,-0.877573216259934,95.526516020153,135.290017532652,129.917317493819,327.285953,315.996696114195,4.00943651411621,23.3183502432022,2080.21315297035,2008.45920066702,241.91434,243.229080010237,4.65411838301318,20.0076580599943,1537.595449323,1545.95187109107,85.371613,72.7676161039578,542.61770364735,462.507329575951
2022-02,0.4,98.2767617448966,,102.156516091488,6.34137333333333,6.3109,1.40000409277374,-3.9,120.162793847445,0.6,0.9,102.5,114.334737363726,120.5,101.967222624244,-0.118886911358874,101.2785009,123.9,3.2,3.2,2.775,2.9,2.9,98.1697957197157,98.7510875906456,2.66218170727044,154.068150517281,100.640063148114,101.154990437508,,,184.889537440896,,244148.89,,,173.457175735439,,62161.211,,8.8,73.1707317073171,100.529119036385,61.0,1314.06,,,3721.3,,-2.51718982202795,-4.29935105866219,93.1219322815559,116.369518996238,129.961311110121,217.416504,303.282147851981,-4.02363329065287,5.75928202076673,1378.71922069216,1923.22532486461,186.832863,233.363410434508,-4.05612255545816,11.8400991566343,1184.77693521852,1479.84450790511,30.583641,69.9187374174725,193.94228547364,443.380816959496
2022-03,-1.0,97.7958137973704,,103.086813813997,6.34489130434783,6.3427,-1.20001288500252,-1.5,118.720824838296,0.0,1.5,102.5,114.334737363726,113.2,99.2550439448313,-0.868907312193435,100.3984846,116.2,3.17,3.17,2.7878,2.9,2.9,97.9557124629141,98.6044527412034,2.58477105884135,154.574997242826,100.558480015263,101.005038324517,,,187.419192905322,,249768.834,,,177.838204308432,,64506.38,,8.3,56.7373050779688,91.6904060895642,47.3,670.17,105.0,,3423.3,,-4.57725036085266,-4.60856851249123,88.8595083001654,120.716865090314,135.324251270024,276.084613,303.550221987072,0.0883910038851733,14.7976590141512,1751.72686028794,1925.99316391862,228.70426,224.313246988799,-3.87814157706156,1.55352588659595,1451.1036705413,1423.24317026926,47.380353,79.2369749982729,300.623189746631,502.749993649368
2022-04,-5.2,97.4250988349871,,101.761088777094,6.43352105263158,6.5866,0.900020779983958,1.9,119.789336932009,0.4,2.1,102.9,114.780921704658,86.7,95.7304352782422,-3.18190058617678,97.20390463,86.8,2.99,2.99,2.8386,2.9,2.9,97.7514414891833,98.4645387473397,2.6171283809162,155.094767437665,100.485727863449,100.871317805239,,,189.62845159743,,249971.09,,,179.87774559107,,63613.901,,8.0,37.1851259496202,91.7927175329868,31.0,608.57,97.1,,2948.3,,-4.12211894993951,-8.85655743754757,85.1966136697012,122.974804902538,128.144029805001,273.619664,293.546485348767,-3.29557875886867,5.52342175502542,1760.33786875798,1888.5374934173,222.500588,229.075428481111,2.12300501920403,2.83572243631944,1431.46221712091,1473.76159177382,51.119076,64.4710568676565,328.875651637074,414.775901643476
2022-05,-0.8,97.7234820127833,,98.3964150187901,6.71745,6.6612,-1.29999209695749,2.3,118.232085018895,-0.2,2.1,102.7,114.557829534192,86.8,93.8001468413537,0.0124017857573643,97.21595965,87.7,2.81,2.81,2.7426,2.9,2.9,97.5704971193626,98.3406021498567,2.75292530777441,155.649423552251,100.418608104335,100.747949783556,,,190.741687345943,,252702.615,,,179.883883772298,,64510.752,,6.4,39.9440223910436,89.3213782886845,33.3,641.02,100.7,,3354.7,,-2.04514368881042,-11.8724836203182,83.4542205021551,134.316925444373,132.508843982075,308.244886,308.449636719552,5.07693061052272,15.0552783354198,2070.6196094607,2071.99501218176,229.490725,232.776641505737,1.61571804063299,1.70879953068712,1541.59247065125,1563.66545048271,78.754161,75.6729952138151,529.02713880945,508.329561699042
2022-06,0.4,98.0196313222123,,98.2674399804011,6.69609,6.6948,-1.60000694214628,2.9,116.340363450749,0.0,2.5,102.7,114.557829534192,88.9,93.2361422918154,0.260405175149658,97.46911504,91.0,2.76,2.76,2.8205,2.9,2.9,97.4192166291975,98.2369836220449,2.98373416297759,156.249893208924,100.351085770433,100.623841817989,,,193.843357990554,,258145.12,,,185.252096713441,,67437.481,,6.1,63.2147141143542,90.1466188404638,52.7,709.03,103.9,,3874.3,,6.6889758967594,-7.98658459353248,89.0364531963727,141.976746521367,137.813118571016,331.264197,316.785076379294,2.70236650248359,16.3823471863383,2218.17487688973,2121.22138209263,233.322854,229.865690337784,-1.25053405235324,1.05693317075103,1562.35082944086,1539.20135041393,97.941343,86.91938604151,655.82404744887,582.020031678695
2022-07,-2.0,98.0205628081983,,100.061199576151,6.735365,6.7286,2.99998997865454,6.3,119.830562695402,0.5,2.7,103.2,115.115559960357,87.9,93.1355842852024,-0.123680388347157,97.34856486,89.6,2.79,2.79,2.756,2.9,2.9,97.3035376476076,98.1577501018599,3.30086251797048,156.906690706248,100.275882037394,100.48561522286,,,195.780563903064,,257807.857,,,187.600219192378,,66183.233,,4.2,40.6637345061975,86.024871027589,33.9,805.92,103.8,,3587.0,,0.431104949912568,-5.94324606680212,89.4202937533288,143.706766190099,136.293699831719,332.964256,316.416711239964,-0.11628235254631,17.9596959483185,2242.63579611344,2131.18204230076,231.696993,232.157987955894,0.997233477837366,3.94212475565732,1560.56381725745,1563.66878654855,101.267263,84.2587232840702,682.071978855995,567.513255752211
2022-08,-1.2,98.0355626401219,,98.4886724542656,6.80217391304348,6.8934,0.500016540086358,6.1,120.429735328957,-0.1,2.5,103.1,115.004013875124,87.0,93.1084785501234,-0.111450199760035,97.24006969,87.9,2.5,2.5,2.62,2.9,2.9,97.2510439541179,98.1217949087424,3.7126277786237,157.665646835123,100.188370663544,100.324766834708,,,196.297269448366,,259506.827,,,186.228540668418,,66460.485,,2.3,57.936825269892,102.12284880048,48.3,824.8,104.2,,3625.8,,-1.85877115296579,-7.18452869450559,87.7581751281447,133.708782594144,133.181733075581,314.920505,299.444646885259,-5.3638331200005,5.56164861503334,2142.14404379348,2036.87456544342,235.527165,224.83912768677,-3.15253432955959,-2.21412128883138,1602.09673757609,1529.3948489824,79.39334,74.605519198489,540.047306217391,507.479716461027
2022-09,0.2,97.9351128650061,,98.1063173069326,7.03022,7.0958,1.90000398859495,8.8,122.717905103662,0.3,2.8,103.4,115.338652130823,87.2,93.0812606921811,0.024794346689445,97.26417973,88.4,2.36,2.36,2.76,2.9,2.9,97.2806817861716,98.1420951372886,4.20300473942498,158.559489699271,100.08615975436,100.136900283532,,,198.138470772591,,262660.092,,,186.608012803585,,66453.517,,0.9,48.2207117153139,95.6292717552979,40.2,683.0,106.3,,3774.5,,-2.66611172770996,-12.9312384687301,85.418444129029,135.604789109761,134.974472393634,322.755333,302.185466744392,0.915301003922737,5.11515879618512,2269.04099716326,2124.43031201576,238.011751,223.883421350307,-0.425062286220165,0.188078813285737,1673.27497211522,1573.94970644535,84.743582,78.3020453940856,595.76602504804,550.480605570408
2022-10,-1.6,97.4826058292019,,97.1928565655231,7.22511333333333,7.2929,0.0999837350670454,7.0,122.84060304878,0.1,2.1,103.5,115.450198216056,86.8,93.056627846665,-0.0495764012340918,97.21595965,86.3,2.43,2.43,2.64,2.9,2.9,97.4086296135248,98.2297321187167,4.74142406080642,159.617090188479,99.9679994177024,99.9197182321161,,,198.815656259125,,261291.457,,,186.262092876785,,66214.099,,-1.3,68.2526989204318,96.7537694922031,56.9,661.0,105.0,,4027.1,,-4.64543340422067,-15.7355609334737,81.4503871920935,139.93747504343,130.989275752535,298.371747,295.742814007612,-2.13201938736201,-0.761935246823816,2155.76968753966,2136.77534872391,213.217901,225.776356353271,0.84550030169611,-1.29292509717339,1540.52349942045,1631.25976263944,85.153846,69.9664576543403,615.246188119213,505.515586084476
2022-11,-4.0,97.0415438973204,,94.9172581253781,7.18082,7.1418,-0.799982080887338,3.7,121.857900236336,-0.2,1.6,103.3,115.22710604559,85.5,93.2001507770234,-0.161203202194586,97.05924441,84.2,2.68,2.68,2.89,2.9,2.9,97.6471568702282,98.3931097172134,5.31915522136706,160.861470655163,99.8375550465403,99.6799577767384,,,199.590029851834,,264700.848,,,186.614131329155,,66704.261,,-1.3,109.636145541783,96.6028653778488,91.4,666.67,102.2,,3861.5,,2.28991582681716,-12.9771158473139,83.3155324994091,130.606573090373,128.349873110799,295.50077,278.133258765577,-5.95434763178418,-8.16258385971424,2121.9378392314,1997.22486720903,226.252602,216.699286118871,-4.02038122193699,-9.94568013547569,1624.67920949364,1556.07856774811,69.248168,61.4339726467067,497.25862973776,441.146299460924
2022-12,-6.0,97.2479394174158,,94.8835157121545,6.98292941176471,6.986,0.498012427922525,4.8,122.464767723918,0.0,1.8,103.2,115.115559960357,88.3,93.7461182393192,0.347767512565978,97.39678493,90.1,2.79,2.79,2.84,2.9,2.9,97.9783706770101,98.619972328593,5.95234182408838,162.26615672082,99.7022728749296,99.4313053068702,,,201.540662753939,,266432.084,,,187.952649353935,,67167.476,,-0.7,365.973610555778,100.550780559776,305.1,757.85,101.3,,4054.2,,1.8194795929203,-13.5541378093432,84.8314416109687,134.206123600006,126.309984232085,306.078766,279.256037603648,0.403683774840236,-8.08364938149872,2137.32641741805,1950.02519839539,228.06617,221.087857227926,2.02518946308306,-4.87258027533422,1592.56996632153,1543.84090082092,78.012596,58.1681803757221,544.756451096518,406.184297574465
2023-01,0.2,98.4112338920396,,95.9679402480683,6.7953,6.7529,2.80201827875095,6.2,125.896252900573,0.8,2.1,104.0,116.00792864222,91.2,94.4679514884238,0.358939507347463,97.74638047,93.7,2.9,2.9,2.9,2.9,2.9,98.377961649221,98.8936694075894,6.63960347132007,163.793382712292,99.5691479196327,99.1866178617946,,,204.996109245807,,273807.206,,,186.291963861186,,65521.416,,,79.0483806477409,104.920995293882,65.9,674.865,,,3853.4,,2.26058596184378,-9.18842967856725,86.749129271256,152.059518317861,148.213114636237,292.275545,279.317522738786,0.0220174774608518,-11.6074547064738,1986.1000109385,1898.04636226687,192.211279,188.456685108009,-14.7593687546018,-22.5188513231734,1306.1333041887,1280.61971231446,100.064266,90.8608376307767,679.9667067498,617.426649952417
2023-02,5.2,99.4411168241212,,95.2537042064134,6.83550526315789,6.9449,-1.98478949140625,2.6,123.397477302928,-0.5,1.0,103.5,115.450198216056,94.7,94.9637561831467,0.431653487291527,98.16830613,98.4,2.94,2.94,2.9,2.9,2.9,98.8331574787616,99.2054526499067,7.37056943963139,165.423850535513,99.443542996186,98.9557524486307,,,208.446425895302,,275524.923,,,184.363460199073,,65793.874,,,79.0483806477409,104.619344358257,65.9,674.865,,,3853.4,,1.9791005534408,-4.99984310753991,88.4659817687685,108.529707466527,121.511193956838,214.025811,299.431996199318,7.2012930887055,-1.26949498344438,1462.97455754214,2046.76898597831,197.204817,246.423384092232,30.7586323886579,5.59641017990232,1347.99456452359,1684.42833892763,16.820994,53.0086121070852,114.979993018547,362.340647050676
2023-03,3.8,99.3712667078167,,94.8816076288822,6.89683913043478,6.8685,-1.39833711262282,2.4,121.671964581761,-0.3,0.7,103.2,115.115559960357,94.9,94.7957056248221,0.0245598920369072,98.19241616,98.0,3.05,3.05,2.85,2.9,2.9,99.2976989033526,99.5236370930635,8.0908797071995,167.08147432715,99.330272943401,98.7475588777281,,,211.349032928877,,281456.631,,,187.570908394233,,67805.963,,,74.8500599760096,110.986996565374,62.4,717.29,103.9,,3785.5,,-0.0295740269701662,-0.472306782620141,88.4398188154608,138.782438297303,155.181993003655,315.589337,347.4744428399,16.0445267207191,14.4701659466086,2176.56888856957,2396.47533420424,227.398611,223.914151451654,-9.13437364051198,-0.177918844518735,1568.33163855132,1544.29988158987,88.190726,123.560291388246,608.237250018252,852.175452614377
2023-04,-1.6,98.4964321814854,,93.8691197610122,6.88857368421053,6.9232,-1.03487926408586,0.4,120.412806650098,-0.1,0.1,103.0,114.892467789891,87.1,94.0336352718683,-0.9576008889198,97.25212471,88.7,2.89,2.89,2.78,2.9,2.9,99.7389049278402,99.8258381149478,8.77961824757034,168.711495940649,99.2334146080942,98.5695305092105,,,213.368492765579,,280846.934,,,189.230802044756,,66976.155,,,51.0995601759296,113.247856997201,42.6,658.35,105.6,,3491.1,,1.57464802003431,5.44132073092928,89.8324346713604,143.959009460514,148.794824177383,295.417981,321.577677398963,-7.45285472775573,9.54914926570897,2035.00852975921,2215.21152596004,205.20979,216.121548028848,-3.48017459918696,-5.65485374758573,1413.60275913637,1488.76920834237,90.208191,105.456129370115,621.405770622837,726.442317617675
