country,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR
2016-Q2,73.8,6.3,1.7323,0.443566666666667,0.443566666666667,2.40333333333333,0.0,-0.0828666666666666,13.1774707757704,13.1774707757704,102.8,106.5,102.774306423394,106.473381654586,-0.525464834276472,-17.6096417810512,83.8666666666666,82.0333333333334,83.8666666666666,82.0333333333333,86.7333333333333,101.433333333333,86.7333333333333,101.433333333333,0.395647873392681,0.861212321960908,99.5666666666666,101.5,99.5666666666666,101.5,94.1333333333333,99.8333333333334,94.1333333333333,99.8333333333333,101.466666666667,101.033333333333,101.458211815682,101.024914590451,103.133333333333,100.433333333333,103.124739605033,100.424964586284,-0.260247234873147,2.40480961923845,104.066666666667,102.2,104.057995167069,102.191484042996,110.066666666667,109.3,110.057495208733,109.290892425631,2486.66666666667,2.06252014179827,7.17428087986462,105.166666666667,105.566666666667,105.166666666667,105.566666666667,102.033333333333,102.566666666667,102.024831264061,102.558120156654,-0.849609447716647,-10.1650890887379,93.51121785587
2016-Q3,74.3,6.3,1.7516,0.259866666666667,0.259866666666667,2.27333333333333,0.0,-0.0128666666666667,0.46948356807513,2.88461538461538,114.4,107.0,114.371407148213,106.973256685829,1.21901665989434,-16.9943352215928,84.4333333333333,83.0333333333333,84.4333333333333,83.0333333333333,88.8,97.4,88.8,97.4,1.47783251231528,3.55227882037533,102.6,103.0,102.6,103.0,101.166666666667,101.3,101.166666666667,101.3,106.566666666667,102.9,106.557786851096,102.891425714524,104.433333333333,103.233333333333,104.424631280727,103.224731272394,2.47879973907371,5.18915299631737,106.2,104.733333333333,106.191150737439,104.72460628281,111.533333333333,112.833333333333,111.524039663361,112.823931339055,2304.0,1.19987369750554,7.01168614357262,113.9,106.833333333333,113.9,106.833333333333,111.433333333333,104.733333333333,111.424047996,104.72460628281,5.01216618102079,0.38047379755924,98.1981554927026
2016-Q4,74.2,5.7,1.8137,0.345933333333333,0.345933333333333,1.82,0.0,-0.1041,8.03738317757009,18.3213920163767,123.9,115.6,123.869032741815,115.571107223194,3.25170614211161,-16.2487788993813,84.8666666666667,85.7333333333333,84.8666666666666,85.7333333333333,105.6,97.2666666666667,105.6,97.2666666666666,1.52103559870551,4.21926910299006,109.833333333333,104.566666666667,109.833333333333,104.566666666667,116.4,106.0,116.4,106.0,105.266666666667,101.7,105.257895175402,101.691525706191,106.633333333333,104.333333333333,106.62444796267,104.324639613366,1.7504774029281,4.68238375900462,110.533333333333,106.566666666667,110.524122989751,106.557786851096,127.7,118.233333333333,127.689359220065,118.223481376552,2654.66666666667,1.18564742589703,6.08439646712462,112.4,108.1,112.4,108.1,111.1,106.633333333333,111.09074243813,106.62444796267,16.6838303654437,22.8606927710843,114.5813691771
2017-Q1,74.0,6.2,1.8364,0.203266666666667,0.203266666666667,1.75,0.0,-0.0886666666666667,10.6401384083045,35.9192348565356,108.7,127.9,108.672831792052,127.868032991752,-4.0824261275272,-0.282942603071931,80.1666666666666,82.2333333333333,80.1666666666666,82.2333333333333,111.533333333333,97.4,111.533333333333,97.4,0.605674211029622,4.05539070227497,102.566666666667,105.2,102.566666666667,105.2,102.633333333333,106.666666666667,102.633333333333,106.666666666667,95.2666666666667,102.633333333333,95.2587284392967,102.624781268228,100.3,105.8,100.291642363136,105.791184067994,0.437910541132289,4.45673389720233,100.3,107.033333333333,100.291642363136,107.024414632114,109.1,116.866666666667,109.090909090909,116.856928589284,2347.66666666667,1.97348134443418,6.57428295198198,99.2333333333333,110.233333333333,99.2333333333333,110.233333333333,100.2,111.033333333333,100.191650695775,111.024081326556,12.3995611642631,36.5555447999583,128.788956131064
2017-Q2,75.0,7.5,1.7784,0.158033333333333,0.158033333333333,1.74,0.0,-0.1694,6.7240031274433,28.1690140845071,134.7,136.5,134.666333416646,136.465883529118,7.58005674908795,7.842340511987,89.2666666666667,88.4666666666666,89.2666666666666,88.4666666666666,83.3666666666667,97.6666666666667,83.3666666666666,97.6666666666666,1.67934093789608,5.38587848932676,104.433333333333,106.966666666667,104.433333333333,106.966666666667,97.4333333333334,103.7,97.4333333333333,103.7,102.7,102.333333333333,102.691442379802,102.324806266144,110.0,108.066666666667,109.990834097159,108.057661861512,3.42572407349735,8.31702544031311,111.7,110.7,111.690692442296,110.690775768686,127.9,128.333333333333,127.889342554787,128.322639780018,2901.0,0.453583308134271,4.89422166087783,110.566666666667,110.733333333333,110.566666666667,110.733333333333,111.333333333333,111.466666666667,111.324056328639,111.457378551787,8.84072195866731,49.9016191534741,140.174829656082
2017-Q3,75.1,8.3,1.666,0.193133333333333,0.193133333333333,1.67,0.0,-0.149,11.3553113553114,42.0560747663551,165.3,152.0,165.258685328668,151.962009497626,1.13036925395631,7.7478924126857,90.6333333333333,89.4666666666667,90.6333333333333,89.4666666666666,86.4666666666667,94.7,86.4666666666666,94.7,0.218136491118746,4.07766990291262,106.166666666667,107.2,106.166666666667,107.2,109.033333333333,109.7,109.033333333333,109.7,104.8,101.9,104.791267394384,101.891509040913,111.533333333333,111.366666666667,111.524039663361,111.357386884426,-0.0602228244504608,5.63335455124126,111.166666666667,110.633333333333,111.157403549704,110.624114657112,124.8,126.933333333333,124.789600866594,126.922756436964,2616.66666666667,1.17399157134254,4.86739469578782,118.966666666667,112.033333333333,118.966666666667,112.033333333333,118.533333333333,112.133333333333,118.523456378635,112.123989667528,6.28247070434812,51.7149395694772,148.981272264095
2017-Q4,75.8,10.4,1.66103333333333,0.125133333333333,0.125133333333333,1.25,0.0,-0.479033333333333,3.94736842105264,36.6782006920415,169.8,158.0,169.757560609848,157.960509872532,-0.186289120715367,4.16018662519441,88.4,89.3,88.4,89.3,99.5,91.6,99.5,91.6,0.124378109452723,2.64583997449791,111.633333333333,107.333333333333,111.633333333333,107.333333333333,112.9,103.5,112.9,103.5,105.066666666667,102.933333333333,105.05791184068,102.924756270311,114.6,113.0,114.590450795767,112.99058411799,1.53660741187105,5.41132311542069,115.333333333333,112.333333333333,115.323723023081,112.32397300225,135.633333333333,127.566666666667,135.622031497375,127.556036996917,3223.0,0.95209759000297,4.62534690101756,118.566666666667,113.1,118.566666666667,113.1,120.666666666667,115.166666666667,120.656611949004,115.157070244146,-5.34497956567032,23.0725856373231,141.018253704903
2018-Q1,76.4,10.2,1.59096666666667,0.222666666666667,0.222666666666667,0.976666666666666,0.0,-0.496233333333333,10.6329113924051,36.6692728694292,144.7,174.8,144.66383404149,174.756310922269,-1.1198208286674,7.37738143494122,85.9333333333333,88.3,85.9333333333333,88.3,106.233333333333,92.7666666666667,106.233333333333,92.7666666666666,-0.99378881987577,1.01394169835236,103.766666666667,106.266666666667,103.766666666667,106.266666666667,93.4333333333334,96.9666666666667,93.4333333333333,96.9666666666666,95.1333333333334,101.333333333333,95.1254062161486,101.324889592534,106.033333333333,111.566666666667,106.024497958503,111.557370219148,-1.03857566765579,3.86172531921519,104.433333333333,111.166666666667,104.424631280727,111.157403549704,117.966666666667,126.733333333333,117.956836930256,126.722773102241,3014.0,0.206307102858844,2.81221651043241,100.9,113.333333333333,100.9,113.333333333333,103.3,115.3,103.291392383968,115.290392467294,3.12095376586124,12.9129178253994,145.419368204458
2018-Q2,76.3,7.8,1.64123333333333,0.0879333333333333,0.0879333333333333,1.02,0.0,-0.494733333333333,12.0137299771167,43.4432234432235,189.5,195.8,189.45263684079,195.751062234441,0.792751981879943,0.602863602110019,88.8,89.0,88.8,89.0,75.7666666666667,89.0,75.7666666666666,89.0,1.34880803011292,0.685571829230298,105.133333333333,107.7,105.133333333333,107.7,97.2666666666667,103.5,97.2666666666666,103.5,102.666666666667,103.266666666667,102.658111824015,103.258061828181,115.966666666667,114.166666666667,115.957003583035,114.157153570536,1.40929535232385,1.83679614573925,113.366666666667,112.733333333333,113.357220231647,112.723939671694,128.266666666667,128.533333333333,128.255978668444,128.52262311474,3544.0,1.61764705882353,4.00361228175796,115.3,115.166666666667,115.3,115.166666666667,119.333333333333,119.233333333333,119.323389717524,119.223398050162,-6.36786416253363,-2.864686402509,136.159260371184
2018-Q3,77.6,10.0,1.68193333333333,0.107733333333333,0.107733333333333,0.836666666666666,0.0,-0.495966666666667,5.82226762002043,36.3157894736842,218.2,207.2,218.145463634091,207.148212946763,-0.0749063670412028,-0.596125186289142,89.5666666666666,88.9333333333334,89.5666666666666,88.9333333333333,77.3666666666666,84.5666666666666,77.3666666666666,84.5666666666666,-0.278551532033416,0.186567164179105,106.366666666667,107.4,106.366666666667,107.4,95.9666666666667,96.5666666666667,95.9666666666666,96.5666666666666,105.066666666667,102.766666666667,105.05791184068,102.758103491376,112.766666666667,113.033333333333,112.757270227481,113.023914673777,1.36014192785333,3.28412172341066,114.5,114.266666666667,114.490459128406,114.257145237897,132.766666666667,134.966666666667,132.755603699692,134.955420381635,2994.33333333333,0.463096960926201,3.27283546563524,122.6,115.7,122.6,115.7,127.8,120.9,127.789350887426,120.889925839513,-2.37408773241868,-10.776221699514,132.92672007416
2018-Q4,77.8,7.8,1.71403333333333,0.0657333333333333,0.0657333333333333,0.736666666666667,0.0,-0.498566666666667,13.3687258687259,48.6708860759494,270.7,234.9,270.632341914521,234.841289677581,1.68665667166417,1.26913027248973,89.5666666666667,90.4333333333334,89.5666666666666,90.4333333333333,90.5333333333334,83.2333333333333,90.5333333333333,83.2333333333333,-0.589695841092507,-0.52795031055901,110.933333333333,106.766666666667,110.933333333333,106.766666666667,110.466666666667,101.266666666667,110.466666666667,101.266666666667,103.833333333333,101.566666666667,103.82468127656,101.558203483043,116.366666666667,114.533333333333,116.356970252479,114.523789684193,-0.962660443407228,0.741839762611273,116.466666666667,113.166666666667,116.45696191984,113.157236896925,134.866666666667,126.866666666667,134.855428714274,126.85609532539,2949.66666666667,1.44050705848458,3.77247273799,123.466666666667,117.366666666667,123.466666666667,117.366666666667,129.5,123.266666666667,129.489209232564,123.256395300392,-5.10455299500217,-10.5495906456047,126.141405203456
2019-Q1,78.2,8.2,1.72233333333333,0.119466666666667,0.119466666666667,0.69,0.0,-0.4821,-8.59940400170287,22.8260869565217,181.5,214.7,181.454636340915,214.646338415396,1.58496129745669,4.03926009815023,90.1,91.8666666666666,90.1,91.8666666666666,96.5,84.2333333333333,96.5,84.2333333333333,2.43521698407745,2.9171894604768,106.666666666667,109.366666666667,106.666666666667,109.366666666667,105.933333333333,110.266666666667,105.933333333333,110.266666666667,97.1,104.466666666667,97.0919090075827,104.457961836514,112.333333333333,118.066666666667,112.32397300225,118.056828597617,3.18114874815906,5.03748125937032,109.7,116.766666666667,109.690859095075,116.756936921923,123.966666666667,133.666666666667,123.956336971919,133.655528705941,3093.33333333333,1.22124396478275,4.82352941176472,106.0,118.8,106.0,118.8,110.7,123.5,110.690775768686,123.489709190901,-3.32089967709609,-16.1374600982272,121.95237568537
2019-Q2,77.5,7.1,1.7398,0.0284666666666667,0.0284666666666667,0.433333333333333,0.0,-0.458766666666667,-3.21378667908709,6.12870275791625,195.9,207.8,195.85103724069,207.748062984254,0.507982583454274,3.74531835205991,91.6666666666666,92.3333333333333,91.6666666666666,92.3333333333333,70.7,83.3333333333333,70.7,83.3333333333333,-1.49344711978055,0.0309501702259534,104.866666666667,107.733333333333,104.866666666667,107.733333333333,94.0666666666666,100.233333333333,94.0666666666666,100.233333333333,103.4,104.066666666667,103.391384051329,104.057995167069,114.966666666667,113.5,114.957086909424,113.490542454795,-1.82700542392236,1.68539325842695,114.8,114.633333333333,114.790434130489,114.623781351554,130.933333333333,131.4,130.922423131406,131.389050912424,3645.0,1.5151515151515,4.7178002894356,120.133333333333,120.6,120.133333333333,120.6,127.8,128.1,127.789350887426,128.089325889509,-0.525755089113463,-10.9049178636821,121.311204863909
2019-Q3,77.9,2.6,1.75963333333333,0.0548,0.0548,0.376666666666667,0.0,-0.4385,-7.26660250240618,-6.99806949806952,208.9,192.7,208.847788052987,192.65183704074,0.288808664259944,4.12293853073464,94.4,92.6,94.4,92.6,74.6,81.3,74.6,81.3,-0.990099009901005,-0.682805710738679,106.2,106.666666666667,106.2,106.666666666667,101.3,101.4,101.3,101.4,106.533333333333,103.433333333333,106.524456295309,103.424714607116,113.8,113.566666666667,113.790517456879,113.557203566369,-0.872346612387314,-0.554259043173857,114.366666666667,113.633333333333,114.357136905258,113.623864677944,128.366666666667,130.266666666667,128.355970335805,130.255812015665,3226.33333333333,2.23880597014925,6.5687121866897,130.633333333333,123.3,130.633333333333,123.3,137.9,130.7,137.888509290892,130.689109240897,0.35602227599541,-8.41337263976501,121.743099776503
2019-Q4,76.7,-1.0,1.7664,0.337533333333333,0.337533333333333,0.216666666666667,0.0,-0.556466666666667,-16.6061235080436,-31.5879097488293,173.2,160.7,173.156710822294,160.65983504124,0.0359971202303776,2.43273129377074,91.4666666666666,92.6333333333333,91.4666666666666,92.6333333333333,81.2,74.6666666666667,81.2,74.6666666666666,-0.0312499999999966,-0.124882922260367,110.8,106.633333333333,110.8,106.633333333333,116.433333333333,106.666666666667,116.433333333333,106.666666666667,108.733333333333,106.2,108.724272977252,106.191150737439,119.733333333333,118.133333333333,119.723356386968,118.123489709191,0.938691698445317,1.35493372606777,117.966666666667,114.7,117.956836930256,114.690442463128,132.4,124.533333333333,132.388967586035,124.522956420298,3175.0,1.64909434982429,6.78784436239706,131.6,125.333333333333,131.6,125.333333333333,140.7,133.833333333333,140.688275977002,133.822181484876,-3.84870527293388,-7.20131388486805,117.057566675972
2020-Q1,77.3,-3.9,1.77483333333333,0.0406333333333333,0.0406333333333333,0.14,0.0,-0.569666666666667,0.124455507156184,-25.0582207731719,146.4,160.9,146.363409147713,160.859785053737,-4.89384670744872,-4.10014513788098,86.4666666666666,88.1,86.4666666666666,88.1,89.0,77.8666666666666,89.0,77.8666666666666,-1.0940919037199,-3.56598597988417,103.9,105.466666666667,103.9,105.466666666667,104.866666666667,109.166666666667,104.866666666667,109.166666666667,96.6,102.766666666667,96.5919506707774,102.758103491376,114.066666666667,119.233333333333,114.057161903175,119.223398050162,-0.959023539668714,-2.71196117613473,108.033333333333,113.6,108.024331305725,113.590534122157,118.833333333333,127.933333333333,118.823431380718,127.922673110574,2416.66666666667,4.68085106382979,10.4377104377104,117.933333333333,131.2,117.933333333333,131.2,127.666666666667,142.033333333333,127.656028664278,142.021498208483,-4.26073131955485,-8.10342345455069,112.0700582707
2020-Q2,66.6,-41.1,1.7773,0.0124,0.0124,0.36,0.0,-0.6777,-4.53697949036668,-26.0827718960539,137.3,153.6,137.265683579105,153.561609597601,-5.56186152099886,-9.89169675090251,82.4333333333333,83.2,82.4333333333333,83.2,62.3333333333333,73.7666666666667,62.3333333333333,73.7666666666666,-11.346396965866,-13.2116336633663,91.1333333333333,93.5,91.1333333333333,93.5,98.8333333333333,105.133333333333,98.8333333333333,105.133333333333,92.9,93.4333333333334,92.8922589784184,93.4255478710107,107.3,105.833333333333,107.29105907841,105.824514623781,-14.2899061032864,-15.0625181738878,97.6,97.3666666666667,97.591867344388,97.3585534538789,92.4666666666667,92.4666666666667,92.4589617531872,92.4589617531872,1876.33333333333,-14.7103658536585,-7.2139303482587,110.7,111.9,110.7,111.9,117.633333333333,118.766666666667,117.623531372386,118.756770269144,-15.424575299374,-21.8672934202452,94.7837277446834
2020-Q3,69.4,-35.2,1.6729,0.0708333333333333,0.0708333333333333,0.32,0.0,-0.675033333333333,12.8255208333333,-10.0674623767514,171.8,173.3,171.757060734816,173.256685828543,6.49038461538461,-4.31965442764579,91.0333333333334,88.6,91.0333333333333,88.6,68.6,74.6,68.6,74.6,8.59180035650624,-4.81249999999999,101.066666666667,101.533333333333,101.066666666667,101.533333333333,103.7,103.9,103.7,103.9,98.1333333333333,95.3333333333333,98.1251562369802,95.3253895508707,116.733333333333,116.6,116.723606366136,116.590284142988,11.1263266004793,-4.78146083895572,108.733333333333,108.2,108.724272977252,108.19098408466,113.1,115.0,113.090575785351,114.990417465211,2440.0,11.1111111111111,0.838064341713993,131.133333333333,124.333333333333,131.133333333333,124.333333333333,136.7,130.0,136.68860928256,129.989167569369,-3.15852646553256,-24.6035637441811,91.7899586188492
2020-Q4,71.5,-8.8,1.6403,0.0174333333333333,0.0174333333333333,0.196666666666667,0.0,-0.679666666666666,13.5603000577034,22.4642190416926,226.6,196.8,226.54336415896,196.750812296926,0.338600451467269,-4.03022670025189,88.0666666666667,88.9,88.0666666666666,88.9,77.4666666666666,70.9666666666667,77.4666666666666,70.9666666666666,1.41168745896255,-3.43857455454831,107.266666666667,102.966666666667,107.266666666667,102.966666666667,103.7,94.7,103.7,94.7,96.1666666666667,93.9333333333334,96.1586534455462,93.925506207816,119.633333333333,117.966666666667,119.623364719607,117.956836930256,3.35797905113985,-2.49927346701545,115.3,111.833333333333,115.290392467294,111.824014665445,138.933333333333,129.733333333333,138.92175652029,129.722523123073,2338.33333333333,6.32707774798928,5.47872340425532,139.133333333333,132.2,139.133333333333,132.2,146.466666666667,138.866666666667,146.454462128156,138.855095408716,-1.28533720974715,-22.5935147133815,90.6101481259096
2021-Q1,72.7,-6.4,1.6228,0.0071,0.0071,0.16,0.0,-0.227466666666667,9.40040650406503,33.8098197638285,203.3,215.3,203.249187703074,215.246188452887,-0.374953130858639,0.529701097237992,86.2666666666667,88.5666666666666,86.2666666666666,88.5666666666666,85.6333333333333,75.0333333333334,85.6333333333333,75.0333333333333,2.0394949821949,-0.379266750948188,102.9,105.066666666667,102.9,105.066666666667,101.033333333333,105.2,101.033333333333,105.2,87.8666666666667,93.9,87.8593450545788,93.892175652029,117.566666666667,122.433333333333,117.556870260812,122.423131405716,1.49031296572284,-0.0880281690140857,107.833333333333,113.5,107.824347971002,113.490542454795,119.433333333333,128.033333333333,119.423381384885,128.022664777935,1861.66666666667,2.24407463439234,3.02337398373984,122.166666666667,135.166666666667,122.166666666667,135.166666666667,130.366666666667,143.666666666667,130.355803683026,143.654695442047,13.5299360589033,-8.20952106427378,102.869643230223
2021-Q2,73.0,-5.8,1.6229,0.00173333333333333,0.00173333333333333,0.14,0.0,0.0,9.05712958662333,52.8645833333334,230.6,234.8,230.542364408898,234.741314671332,1.16672939405344,7.69230769230769,89.2333333333333,89.6,89.2333333333333,89.6,67.1666666666667,79.8,67.1666666666666,79.8,3.20431472081221,15.9714795008913,105.7,108.433333333333,105.7,108.433333333333,106.9,113.633333333333,106.9,113.633333333333,94.4333333333334,95.1333333333334,94.4254645446212,95.1254062161486,126.5,124.633333333333,126.489459211732,124.622948087659,1.55653450807633,18.3841150290996,115.666666666667,115.266666666667,115.657028580952,115.257061911507,129.066666666667,129.266666666667,129.055912007333,129.255895342055,2447.33333333333,2.51541307028359,23.8308013106941,137.666666666667,138.566666666667,137.666666666667,138.566666666667,149.4,150.733333333333,149.387551037414,150.720773268894,8.09382722791881,17.3152154584791,111.195734423254
2021-Q3,74.1,-0.3,,0.00586666666666667,0.00586666666666667,0.143333333333333,0.0,-0.3988,-2.0442930153322,32.7178303519908,205.7,230.0,205.648587853037,229.942514371407,0.111607142857143,1.24153498871332,92.1,89.7,92.1,89.7,83.6333333333333,90.9333333333334,83.6333333333333,90.9333333333333,2.58223178604361,9.55351280367693,110.5,111.233333333333,110.5,111.233333333333,118.266666666667,118.266666666667,118.266666666667,118.266666666667,100.666666666667,97.3333333333334,100.658278476794,97.3252228980918,126.3,126.366666666667,126.28947587701,126.356136988584,0.867553499132477,7.45532963647569,116.433333333333,116.266666666667,116.423631364053,116.256978585118,124.6,127.066666666667,124.589617531872,127.056078660112,2038.0,2.237190281453,13.9410187667561,149.233333333333,141.666666666667,149.233333333333,141.666666666667,163.7,156.633333333333,163.686359470044,156.620281643196,7.52693604820068,30.2597452278031,119.565366241619
2021-Q4,73.9,-0.5,,0.00206666666666667,0.00206666666666667,0.313333333333333,0.0,-0.533566666666667,7.52173913043478,25.6605691056911,287.2,247.3,287.128217945514,247.238190452387,1.2263099219621,2.13723284589427,89.4666666666667,90.8,89.4666666666666,90.8,112.033333333333,102.466666666667,112.033333333333,102.466666666667,4.01558285885528,12.3664616380706,120.166666666667,115.7,120.166666666667,115.7,131.433333333333,120.566666666667,131.433333333333,120.566666666667,103.066666666667,101.1,103.058078493459,101.091575702025,130.9,129.8,130.889092575619,129.789184234647,2.15022935779816,6.19970193740688,121.633333333333,118.766666666667,121.623198066828,118.756770269144,140.1,131.4,140.088325972836,131.389050912424,1832.33333333333,2.18823529411764,9.505799293999,150.666666666667,144.766666666667,150.666666666667,144.766666666667,172.933333333333,164.666666666667,172.918923423048,164.652945587868,6.21064749553612,40.1511335012594,126.991149665633
2022-Q1,74.2,-0.7,,0.0521,0.0521,0.756666666666667,0.0,-0.3358,-2.3857662757784,12.1226196005574,219.9,241.4,219.845038740315,241.339665083729,0.110132158590308,2.63455024463681,88.9666666666667,90.9,88.9666666666666,90.9,117.3,103.666666666667,117.3,103.666666666667,5.67559781042928,16.3705583756345,120.766666666667,122.266666666667,120.766666666667,122.266666666667,130.433333333333,135.466666666667,130.433333333333,135.466666666667,101.8,108.033333333333,101.791517373552,108.024331305724,131.766666666667,136.466666666667,131.755687026081,136.455295392051,6.28683693516698,11.2187958883994,121.633333333333,126.233333333333,121.623198066828,126.222814765436,130.066666666667,138.633333333333,130.055828680943,138.621781518207,2224.66666666667,1.70389131936449,8.92725030826141,133.333333333333,147.233333333333,133.333333333333,147.233333333333,161.066666666667,176.433333333333,161.05324556287,176.418631780685,2.00464524691699,25.9233216367882,129.53687171141
2022-Q2,74.9,1.9,,0.0171666666666667,0.0171666666666667,1.67,0.0,-0.6287,35.6669428334714,39.480408858603,320.0,327.5,319.920019995001,327.418145463634,0.0733406674000653,1.52529761904761,89.9333333333334,90.9666666666667,89.9333333333333,90.9666666666666,83.5333333333333,100.433333333333,83.5333333333333,100.433333333333,4.28026172300982,17.5837688287734,125.0,127.5,125.0,127.5,117.066666666667,124.433333333333,117.066666666667,124.433333333333,113.233333333333,113.6,113.223898008499,113.590534122156,137.9,136.233333333333,137.888509290892,136.221981501542,6.23184578822286,16.3389242336611,136.933333333333,134.1,136.921923173069,134.088825931172,166.033333333333,164.333333333333,166.019498375135,164.319640029998,2655.0,-1.35838804618521,4.81116189559779,142.533333333333,145.233333333333,142.533333333333,145.233333333333,185.733333333333,186.066666666667,185.717856845263,186.051162403133,0.474912580304147,17.0477080675517,130.1520586113
2022-Q3,75.0,0.2,,0.0991333333333334,0.0991333333333334,1.85,0.0,-0.0219333333333334,1.06870229007634,43.9130434782609,340.8,331.0,340.714821294676,330.917270682329,-1.06266031513374,0.334448160535117,91.4,90.0,91.4,90.0,112.266666666667,115.733333333333,112.266666666667,115.733333333333,0.366013071895419,15.0434522025772,127.033333333333,127.966666666667,127.033333333333,127.966666666667,121.7,121.966666666667,121.7,121.966666666667,109.6,107.866666666667,109.590867427714,107.857678526789,132.633333333333,133.5,132.622281476544,133.488875927006,-1.06885408898829,14.105504587156,131.6,132.666666666667,131.589034247146,132.655612032331,162.966666666667,166.833333333333,162.95308724273,166.819431714024,2445.33333333333,-0.596740876750053,1.90588235294115,151.033333333333,144.366666666667,151.033333333333,144.366666666667,200.2,192.066666666667,200.183318056829,192.050662444796,-1.80595798867972,6.88845033361525,127.801567111378
2022-Q4,75.5,-1.5,,0.243066666666667,0.243066666666667,1.85,0.793333333333333,1.09943333333333,-34.8640483383686,-12.8184391427416,236.4,215.6,236.340914771307,215.546113471632,0.111111111111111,-0.77092511013216,88.7,90.1,88.7,90.1,87.5333333333334,84.3666666666666,87.5333333333333,84.3666666666666,-3.90726751758269,6.28061077499282,124.733333333333,122.966666666667,124.733333333333,122.966666666667,126.666666666667,117.166666666667,126.666666666667,117.166666666667,108.766666666667,107.5,108.757603533039,107.491042413132,133.4,133.633333333333,133.388884259645,133.622198150154,1.28140703517586,13.1349985966882,134.7,134.366666666667,134.688775935339,134.355470377469,174.266666666667,165.3,174.252145654529,165.286226147821,2236.33333333333,2.05495266682062,1.77296799447387,155.0,147.333333333333,155.0,147.333333333333,209.333333333333,200.766666666667,209.315890342471,200.749937505208,-2.24854932301741,-1.62473040977715,124.927885839289
2023-Q1,75.5,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
