country,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20
1998-10,98.9034169968294,0.747486332301827,7.64910844050731,56.5532080486746,100.685477339934,98.656383887618,99.0851894639456,1.9933533297814,49.6974947715133,99.8218111902065,2.49527613618679,50.2062339102813,99.6663012688402,50.3743324183917,,,,,,,,,,
1998-11,98.861713072504,0.426776687487479,7.82036151934808,56.7945639566526,100.776757436352,98.745220511819,99.1559779560038,2.24845070353715,49.8929123301977,99.8280177532178,2.57503317233704,50.3600675269615,99.6697875647983,50.5269136790534,,,,,,,,,,
1998-12,98.9288949212982,0.513065182942549,7.87591111845975,57.0859570901182,100.870595626777,98.9101103309676,99.2828180771259,2.58917197672646,50.1275168413451,99.8303012417034,2.6998682793453,50.5120686724453,99.6688964516225,50.679871525379,,,,,,,,,,
1999-01,99.0624885671376,0.353662768517098,7.38975794508707,57.2878488663976,101.012326086975,99.137919200943,99.4551642924811,2.98854186739827,50.3949937109113,99.8280116783276,2.85493286521728,50.6613070677094,99.6618155268329,50.8332171152044,,,,,,,,,,
1999-02,99.1907816649991,0.303545367396254,6.96720857646658,57.4617434777126,101.096250411439,99.4042489423926,99.6532201065121,3.41616850338529,50.6832839041546,99.8220049225297,3.02234181262161,50.8081169616893,99.64908186109,50.9870397326043,,,,,,,,,,
1999-03,99.2990751810462,0.444267856861455,6.9801623630382,57.7170275339762,101.066865718024,99.6894122133383,99.8634015122287,3.86237521438295,50.9824041298399,99.8191580298525,3.19071645007816,50.956344578728,99.6384561751281,51.1412425832505,,,,,,,,,,
1999-04,99.4371698676457,0.629226933364737,7.08067259414827,58.0801986163575,101.037226457347,99.9799329154671,100.076908042034,4.32780940275801,51.2855399543799,99.8278490723006,3.3530935761767,51.1114985458785,99.6406433542776,51.2958335326568,,,,,,,,,,
1999-05,99.6389511288931,0.219980911115634,6.80232801899743,58.2079639664516,101.081623703619,100.254449673832,100.278818391002,4.79223417562468,51.5817354778963,99.856217881391,3.50791619104853,51.278938557493,99.6659324722156,51.4508190366736,,,,,,,,,,
1999-06,99.8340469334537,0.0733229733836444,6.5747182045162,58.2506437763778,101.166808002256,100.502602982356,100.461879582199,5.2379840651746,51.8655784400814,99.9098895630662,3.65787862416379,51.4625936483117,99.7217185932628,51.6062041190981,,,,,,,,,,
1999-07,99.9995247166919,0.287917506616727,6.38518885256439,58.418357577527,101.230004948371,100.709312176796,100.615002878878,5.6288143777252,52.1291466006626,99.9886273082873,3.80545483591102,51.663131973284,99.809009454652,51.7619924850142,,,,,,,,,,
1999-08,100.217392468763,0.381372369884913,6.2416949728122,58.6411490522682,101.284524071285,100.877629837506,100.739892363497,5.94482731170202,52.3738363544341,100.089116838089,3.9537046426829,51.8793500991674,99.9251962391547,51.918186855498,,,,,,,,,,
1999-09,100.443977127746,0.648902126490796,5.14496649055207,59.021672715467,101.342948770312,101.024584630176,100.847644120362,6.1787454135344,52.6083395695154,100.206055483597,4.10560488241999,52.1085266791255,100.064786429783,52.0747892823322,,,,,,,,,,
1999-10,100.603593492481,0.497871736128841,4.88445658300367,59.3155249421078,101.401400002032,101.164281694064,100.948114570882,6.32311997995454,52.8399269929477,100.332370656428,4.26273473453406,52.3463924820763,100.219388937301,52.2318016874211,,,,,,,,,,
1999-11,100.708377288091,0.215508705074616,4.66381097174687,59.4433550618188,101.502442103483,101.300218922838,101.044108178239,6.36861782960616,53.0704012405684,100.461064435023,4.42476016868867,52.5883797358192,100.380141387805,52.3892266027511,,,,,,,,,,
1999-12,100.768027040025,0.250058515930579,4.38994329066135,59.5919982333057,101.625513274716,101.419431652128,101.12620556146,6.31473687603869,53.292937632368,100.586572523743,4.58994161727545,52.8305431341887,100.539469141374,52.5470679180736,,,,,,,,,,
2000-01,100.793324433371,0.430650809467356,4.47002783373772,59.8486316560752,101.753668142527,101.509235424507,101.185310947508,6.16288545372082,53.5007794477245,100.706407627062,4.75595485630902,53.0707359614658,100.693296181377,52.7053319079658,,,,,,,,,,
2000-02,100.81005509768,0.470371318017782,4.64378352343925,60.1301424536115,101.781972534327,101.552655239332,101.209609302297,5.9215402466449,53.6845149588604,100.816994216213,4.9162287353675,53.305960207659,100.83655972897,52.8637235849134,,,,,,,,,,
2000-03,100.797971582482,0.488650691140696,4.69002197787343,60.423968810295,101.737470438988,101.552576328014,101.20322600269,5.61635752892549,53.8457582226134,100.918271569083,5.06344144487805,53.5364892489222,100.969298051444,53.0225427749782,,,,,,,,,,
2000-04,100.76282761101,0.247369840765972,4.29275541193783,60.5734394857255,101.711739060094,101.506610367717,101.165163613602,5.25978249108883,53.9830478053608,101.003572926483,5.17763954864132,53.7578677084931,101.083194697714,53.1818052142634,,,,,,,,,,
2000-05,100.736500449416,0.218552269271656,4.29126871244886,60.7058241122974,101.698643384636,101.418162404577,101.09674715613,4.87820974462048,54.0980007244234,101.065177509187,5.2379312020659,53.9648940802841,101.168625803009,53.3415311831579,,,,,,,,,,
2000-06,100.779419774314,0.368291634257479,4.59866987550533,60.9293985840101,101.674725976894,101.295734192156,101.004024146717,4.49124085264183,54.1949864874413,101.097707998979,5.22894605026224,54.1535449062476,101.218275820724,53.501746070209,,,,,,,,,,
2000-07,100.830312087281,0.344575170794993,4.65776289945718,61.1393461632453,101.68122849996,101.137940314821,100.885426095424,4.11282704520151,54.2731282404874,101.103665227989,5.15135732214289,54.3244845050382,101.233642681486,53.6624812326082,,,,,,,,,,
2000-08,100.776057183437,0.202103200046206,4.47085660569754,61.2629107383285,101.637603626262,100.942326452773,100.737952650539,3.73685310060896,54.3309696821526,101.088143644192,5.01267641162096,54.4798940440906,101.219015266675,53.8237740216657,,,,,,,,,,
2000-09,100.606801599611,0.609933145350624,4.43040785012494,61.6365735367282,101.538682998991,100.708489293367,100.561543936223,3.34511827535751,54.3681507508174,101.055773201475,4.82331035289702,54.6218826411818,101.178487904893,53.9856680725708,,,,,,,,,,
2000-10,100.377692619947,0.346819900818561,4.27344527474443,61.8503414399362,101.468963429417,100.43881958749,100.357489299281,2.92562724045304,54.3858262908889,101.008529745197,4.59429667793365,54.7513410528984,101.113846037243,54.1482133245452,,,,,,,,,,
2000-11,100.158770640255,0.276121387601955,4.33651229217654,62.0211234609567,101.370849857621,100.140031649356,100.131640519557,2.48183090533544,54.3875188601423,100.946016136203,4.33472644647515,54.8679421400005,101.0246022909,54.3114656190466,,,,,,,,,,
2000-12,99.9741133216161,0.230165595207627,4.31580848413629,62.1638747489251,101.21082410919,99.818898793686,99.8894565529108,2.03384019828825,54.3768308207838,100.867255442894,4.05249480171603,54.97149814842,100.910522503587,54.475486584133,,,,,,,,,,
2001-01,99.8041554535917,0.355992681547494,4.23826220806318,62.3851735935976,101.065372179576,99.5030222928828,99.652282398073,1.62243211788634,54.368793276804,100.773367235385,3.75588886810206,55.0640138256623,100.775379864244,54.6403436036061,,,,,,,,,,
2001-02,99.6042544191229,0.309029064667801,4.0708692155888,62.5779619120453,100.944399937447,99.2269289319798,99.4457621453429,1.29725420594158,54.3809395871036,100.66539893541,3.45272941420362,55.1464707752725,100.623765937379,54.8046182346143,,,,,,,,,,
2001-03,99.4034014606737,0.45641677601859,4.03748622614764,62.8635782283024,100.87263838868,99.0057570611045,99.2801380772099,1.07261686043072,54.4233169039359,100.542693407732,3.1453272824962,55.2203870513592,100.455770361759,54.9698507636752,,,,,,,,,,
2001-04,99.2370338165655,0.717761558725686,4.52566234444243,63.3147888272646,100.809487639997,98.8362482551832,99.1509072334324,0.947378096024481,54.4944713758352,100.404824823024,2.84229712781634,55.2858260383469,100.271522768491,55.136118921812,,,,,,,,,,
2001-05,99.0987701917966,0.547590059583395,4.86884124884606,63.6614943171289,100.751883563898,98.7093727404384,99.0498584319265,0.908981853535664,54.589741734134,100.252915944779,2.55528533665599,55.3438511056596,100.072956092848,55.3035038300574,,,,,,,,,,
2001-06,99.0220790233197,0.284932299847066,4.78174405246505,63.8428864770037,100.694794288348,98.5902998290681,98.9516911299797,0.91357649464124,54.6900991452646,100.090627898563,2.29629120095865,55.397067992937,99.8647584925403,55.4720892827023,,,,,,,,,,
2001-07,98.9338008082933,0.00366146919031241,4.42575537879018,63.8452240646222,100.628183982638,98.4753610993367,98.8544536158846,0.95902669913426,54.7936220307691,99.92618773262,2.07323365288789,55.4507579995545,99.6563690236014,55.6419610134724,,,,,,,,,,
2001-08,98.7337092542175,0.190040740411622,4.41318447040762,63.9665560011521,100.482820999791,98.3750044174558,98.7672369514231,1.05883235778932,54.9062435694479,99.7700459110242,1.89394819264114,55.5117150126915,99.4598219542517,55.8132056964923,,,,,,,,,,
2001-09,98.3893717810216,0.482000411004341,4.280415629663,64.274875063983,100.255766390568,98.3124097360033,98.7100813863909,1.23775816768307,55.0410969773539,99.6324155662964,1.7664127609127,55.5867305464064,99.2870006135885,55.9859097393247,,,,,,,,,,
2001-10,98.1151403470832,0.224504326498274,4.15330528435552,64.419174939353,100.114456128151,98.3296231653754,98.7171728022562,1.53761712055117,55.2220720670908,99.5207905342584,1.69820096529327,55.6811288551698,99.1470296713912,56.1601583423296,,,,,,,,,,
2001-11,98.1885448850156,0.146523436769878,4.01869641885038,64.5135641284129,100.131055369169,98.4428586547213,98.801502023834,1.96972474283852,55.4588032761465,99.4408359037698,1.69754217805145,55.7993486000559,99.0473479910708,56.3360349689386,,,,,,,,,,
2001-12,98.534913130027,0.158699503452382,3.94452902963791,64.6159468343442,100.271911788614,98.6350988798145,98.9499923996901,2.51105954970881,55.742265423938,99.3948513337383,1.7684160698786,55.9436229555297,98.991397998404,56.5136204626907,,,,,,,,,,
2002-01,99.0159577537821,0.389957661020802,3.97970853113572,64.8679216692658,100.404479466499,98.8702362357212,99.1335191752546,3.09681703710016,56.0524953298658,99.3784096970838,1.90235746004214,56.1115282004734,98.9743635154846,56.6929922127711,,,,,,,,,,
2002-02,99.5439085317287,0.315567384299876,3.98648611213681,65.0726236729272,100.522035361216,99.1134800464708,99.3227577106015,3.65582713135597,56.3690127308152,99.3841046725855,2.08737403917056,56.2975838897544,98.9878869116924,56.8732050417216,,,,,,,,,,
2002-03,99.9217148806438,0.410361704376048,3.93881265113303,65.3396568005136,100.639278560381,99.3262815648782,99.4862847753993,4.12987137806836,56.670929891747,99.4039614603434,2.31269036695748,56.4974636232926,99.0222498601679,57.0553221150543,,,,,,,,,,
2002-04,100.105341196256,0.481398464363932,3.6948904371928,65.654200904972,100.684874439749,99.4605719485313,99.5869627315895,4.4704929893335,56.9306428982662,99.4280030775649,2.56432113758754,56.7035321615381,99.0637985656803,57.2394083232566,,,,,,,,,,
2002-05,100.170327979716,0.194875931260246,3.33113579254697,65.782145140397,100.683323916016,99.4958962187441,99.6090581270939,4.66442809573414,57.1360409849696,99.4473395146624,2.82780732487716,56.9088685810945,99.1003013975057,57.4255252290553,,,,,,,,,,
2002-06,100.169277288168,0.0595421072666562,3.098899263472,65.8213132158188,100.584527705378,99.4416477441573,99.5586410333212,4.75761587831702,57.292043986067,99.4552474227234,3.08905964807044,57.108316466521,99.1227523791386,57.6137315558844,,,,,,,,,,
2002-07,100.110166826615,0.130075747890533,3.22922622144237,65.9069307812557,100.454399622371,99.3294085995291,99.4610773064916,4.78674738308168,57.4164542994226,99.4482914661718,3.33395932465585,57.299463716473,99.1270170454373,57.804083512579,,,,,,,,,,
2002-08,100.102199812939,0.319722512035106,3.36284178682978,66.1176500759547,100.329739416035,99.1959735664151,99.3465344234364,4.77920549583575,57.530325779676,99.4243616151998,3.54717121899817,57.4808105907939,99.1105975964216,57.9966340480115,,,,,,,,,,
2002-09,100.132851323264,0.349498746552977,3.2265412700889,66.3487304342205,100.212468861546,99.0640131430381,99.2341467140106,4.73404745418034,57.6467686275632,99.3829274448194,3.71523319038677,57.6519072091174,99.0728436208383,58.1914327903588,,,,,,,,,,
2002-10,100.141438812248,0.328745333959948,3.33390462130812,66.5668487896646,100.076020840869,98.9512162291379,99.1390545418617,4.62511490292737,57.7761563519711,99.3261200473098,3.83038602548918,57.8139310336728,99.0159116144502,58.388525733914,,,,,,,,,,
2002-11,100.099344412015,0.30615333278381,3.49861508636812,66.7706454157634,99.9853377180026,98.8637778688346,99.0674804054624,4.4419683877962,57.922265785923,99.2580878791948,3.8892241424112,57.9695103371174,98.9444165446774,58.5879550979432,,,,,,,,,,
2002-12,99.957523937254,0.19942743534168,3.5407011414664,66.9038044014771,99.870572397396,98.7853483490635,99.0071670304437,4.18605609818326,58.0756679249823,99.1847512063644,3.89487349532583,58.1225562983496,98.8651043718887,58.7897586996087,,,,,,,,,,
2003-01,99.677662123177,0.423544205381033,3.57534180108018,67.187171588199,99.7021260379325,98.7080075802611,98.9511164798212,3.8879202851021,58.2317716661015,99.1143869767694,3.86227275919983,58.278708468931,98.7875696158463,58.9939692772669,,,,,,,,,,
2003-02,99.4011158933162,0.576753013217911,3.84501470922494,67.5746756248298,99.5367054668484,98.6488143419262,98.9103116636783,3.60172246800131,58.3992681273315,99.0568935166564,3.81170058197925,58.4434792225204,98.7234963073172,59.1991586689669,,,,,,,,,,
2003-03,99.3017862083465,0.536023891526623,3.97497531738871,67.9368920308006,99.4481595992028,98.6373855805445,98.9061712302198,3.3991996662647,58.5972879514964,99.0219459550639,3.76728349919641,58.6258832478374,98.6855203214104,59.4067732093806,,,,,,,,,,
2003-04,99.4486398718151,0.159952199692187,3.64235288233208,68.0455585840063,99.5063501140439,98.6932261623296,98.9536752903575,3.34991659733462,58.8377719536846,99.0169297130773,3.75397450405414,58.8321683017804,98.6838267159137,59.6168290789368,,,,,,,,,,
2003-05,99.6962132318212,-0.0153114496006662,3.4249334335217,68.0351398225982,99.6506849532807,98.8105166324878,99.0495288607643,3.46827445533637,59.1176756992418,99.0463863471357,3.7914046622589,59.0665140777169,98.7250040308025,59.8293356962416,,,,,,,,,,
2003-06,99.9027564560727,0.000899277083135952,3.36431821701809,68.0357516470192,99.8157828087955,98.9837646074314,99.1888936320018,3.73884343783504,59.4341038130416,99.1103835988092,3.88969276856554,59.3296545223688,98.8098108782073,60.0442951920011,,,,,,,,,,
2003-07,100.125833495393,0.0287489590691668,3.25971853140504,68.0553112174126,99.9429264226194,99.2005720631773,99.3625837321395,4.11641378173709,59.7799531371888,99.2008286604765,4.04299910446821,59.6160805213951,98.9286371355114,60.2617020183282,,,,,,,,,,
2003-08,100.398313881058,0.235980521020722,3.17352237570527,68.2159084954057,99.9904006791221,99.451812256855,99.5634421617594,4.55353916177265,60.1499916939489,99.3068105622416,4.24014318477358,59.9180792636121,99.0683689539991,60.4815441056006,,,,,,,,,,
2003-09,100.643359004866,0.406513640838366,3.23214177634781,68.4932154686613,100.033116705201,99.7263333241779,99.7822021427388,5.01486720562823,60.5376775225713,99.4174289216623,4.46783561058934,60.2276996495902,99.2156933731738,60.7038036039919,,,,,,,,,,
2003-10,100.915344953264,0.202015006233448,3.1017440212909,68.6315820421598,100.142598810093,100.000160063351,100.000115139809,5.45622774983192,60.9285550276337,99.5233455004681,4.7112294769894,60.5376779943375,99.358625632131,60.928457503503,,,,,,,,,,
2003-11,101.193860222114,0.0783361633155161,2.8675774551357,68.6853453903544,100.310234049696,100.245840107126,100.196256396878,5.84154800395362,61.3058227467854,99.6169041177847,4.95433614264699,60.8415147394648,99.486614569047,61.1554780540238,,,,,,,,,,
2003-12,101.364860938173,0.182941467937456,2.85065249286512,68.8109993694694,100.474398848775,100.440002774856,100.352442504358,6.16309877549105,61.6549287037251,99.6933127912511,5.18224879298431,61.1346117705725,99.5923716882837,61.3848337319639,,,,,,,,,,
2004-01,101.4138154038,0.347910619515449,2.77319094021626,69.0504001436705,100.620126427338,100.572475328246,100.461254760286,6.4182447307061,61.9692292826579,99.7522708124706,5.38262285853761,61.4156315526402,99.6740182280288,61.6164900788256,,,,,,,,,,
2004-02,101.421856453858,0.313697352200305,2.50439055774503,69.2670094206049,100.599606104735,100.643286734808,100.52171100508,6.58690014757763,62.2459696057949,99.7952081198241,5.54190473209362,61.6823611631534,99.7320083587436,61.8481089253485,,,,,,,,,,
2004-03,101.43770942845,0.483234732648028,2.45056785470333,69.6017316683919,100.531696694608,100.663118329721,100.542781884953,6.6492752787351,62.4935829332644,99.8236693068901,5.64797012636977,61.9370556199957,99.766677892803,62.0819064322716,,,,,,,,,,
2004-04,101.497804955275,0.352125245847375,2.64713581697346,69.8468169371432,100.452510246317,100.644698588789,100.533411897572,6.59751785976816,62.7196044666186,99.8420008230355,5.69665458344479,62.1836337138837,99.7846387188307,62.31784221728,,,,,,,,,,
2004-05,101.537284605622,0.406130941388285,3.07980060769356,70.1304864722998,100.372348827478,100.607808196463,100.508094945859,6.45901162452277,62.9360932448035,99.8536693989996,5.68680596180902,62.4255121217213,99.7916080630995,62.5558735181909,,,,,,,,,,
2004-06,101.504028075773,0.196052266270418,3.28096211082847,70.2679788803752,100.354574185373,100.569602084053,100.47865110882,6.25825623273656,63.1536423192924,99.8619387420596,5.62369513445123,62.6661734170299,99.793327720002,62.7959552494906,,,,,,,,,,
2004-07,101.477699635975,0.0323882274801203,3.28471970198875,70.2907374332206,100.392706599701,100.533571668793,100.447256373738,6.01278391676202,63.3743925448696,99.869923998457,5.52349056758855,62.9089691057603,99.795250103992,63.0380394259304,,,,,,,,,,
2004-08,101.469228490647,0.259688006785729,3.30914826555794,70.473274048216,100.411417517669,100.504033311616,100.417448988019,5.73740053336478,63.6010376382164,99.8796954880186,5.40408458029297,63.1561029459047,99.8009358025478,63.2820749004364,,,,,,,,,,
2004-09,101.422851822401,0.28124626262034,3.18025955425923,70.6714774976228,100.440108099503,100.487416217029,100.395581783201,5.45111096804139,63.8376535018017,99.8923746844328,5.28166294722719,63.4087237459499,99.8122340864244,63.5280076899654,,,,,,,,,,
2004-10,101.318837075839,0.482453659421423,3.46903351776867,71.0124346269772,100.512656624621,100.477593145221,100.379219974127,5.17296865363396,64.0803700803253,99.908198554089,5.16915079690917,63.6669618588122,99.8293718095452,63.7757813204276,,,,,,,,,,
2004-11,101.201755665334,0.0847074308072094,3.47562064656119,71.0725874359034,100.615877979376,100.467847148216,100.365531383228,4.92458067448697,64.3248774461088,99.926675370979,5.07641479842637,63.9300823972857,99.8512239971921,64.025336734063,,,,,,,,,,
2004-12,101.123339521895,0.00316012437022677,3.28993048979687,71.0748334180595,100.724511386493,100.441716360396,100.342527387245,4.71268791097306,64.5605330752646,99.9474143952279,5.00995697030308,64.19742951424,99.8768086195726,64.276612760792,,,,,,,,,,
2005-01,101.051991979808,0.178390905268977,3.11544076307442,71.2016244568124,100.79948786877,100.38680116703,100.300068214636,4.53437583025178,64.7791470374441,99.969967712712,4.97036402483909,64.4682120089604,99.9049520796652,64.5295460004352,,,,,,,,,,
2005-02,100.981212709937,0.449210634091909,3.25473890640217,71.5214697255186,100.790138148927,100.305232828107,100.239251982032,4.38794769409812,64.9772901937814,99.9940305585382,4.95268325725829,64.7372931371625,99.934750147613,64.7795617055523,,,,,,,,,,
2005-03,100.906501072921,0.52600232384676,3.29868610291341,71.8976743183242,100.677147544524,100.21254830335,100.171681166342,4.28149779116357,65.1692443061711,100.02117184671,4.96212826942421,65.0104517661645,99.9683686254201,65.0310219723177,,,,,,,,,,
2005-04,100.696312407031,0.474084444313398,3.42422629380464,72.2385300080905,100.552085764132,100.130932065756,100.114436904027,4.22472183630031,65.369333292161,100.052232101573,4.99242293605963,65.288103705891,100.006506837978,65.2838557911686,,,,,,,,,,
2005-05,100.446887415109,0.0569324974028667,3.06453133739531,72.2796572073112,100.507259354772,100.078780219025,100.081337887935,4.21622606842967,65.5896212146421,100.088417721714,5.0390532798788,65.571166937772,100.050622082344,65.5379902423846,,,,,,,,,,
2005-06,100.341649820054,0.00247711366543903,2.86541438687137,72.2814476565772,100.548242801408,100.066699367455,100.079020377745,4.24930779804672,65.8372349671166,100.13130408429,5.09873727766314,65.8613569615291,100.103362638083,65.7933512180269,,,,,,,,,,
2005-07,100.414864810285,0.315019039546305,3.15604961129061,72.5091479787551,100.500532160069,100.088702071058,100.101362646626,4.31413691154314,66.108450606114,100.18091906242,5.16671677294515,66.1592973642345,100.165684453463,66.0498630096937,,,,,,,,,,
2005-08,100.615537694482,0.310710051083311,3.20854561080414,72.73444118948,100.286695992218,100.138292443195,100.144237562517,4.39946987165935,66.3991461271724,100.235945830827,5.23784028875803,66.4641187508148,100.236279359693,66.3074479373998,,,,,,,,,,
2005-09,100.871865804898,0.705732883178346,3.64542337580822,73.2477520583502,100.023627397319,100.213710477191,100.207823834356,4.49676954405621,66.7082856621108,100.295209844508,5.30841529271951,66.7747221341982,100.313515850883,66.566027087974,,,,,,,,,,
2005-10,100.958410777471,0.506913297122309,3.67065294985624,73.6190546533771,99.9587542906595,100.317957565952,100.294829323357,4.6154970926157,67.0379976983201,100.358634952632,5.37720335177604,67.0904638658582,100.396469737399,66.8255208986358,,,,,,,,,,
2005-11,100.936585626134,-0.179016515036657,3.39748001099295,73.4872643873337,100.134263011743,100.447119502321,100.401190602973,4.75854119042931,67.385803235075,100.425806954234,5.44365278097001,67.410214105582,100.483507012884,67.0858493194698,,,,,,,,,,
2005-12,100.874559403925,0.0129035361182086,3.40755413485262,73.4967468430362,100.417082702076,100.583593749291,100.512318399717,4.92473014026287,67.7399651063366,100.495115970978,5.50605389053123,67.7321745796299,100.572025996457,67.3469326172431,,,,,,,,,,
2006-01,100.810596534579,0.429929584579463,3.6672009445364,73.8127311014179,100.612780627402,100.708844361116,100.612924686582,5.10779372626746,68.0879322457522,100.562117103369,5.56027601866929,68.0528225409595,100.656913605123,67.6086918459778,,,,,,,,,,
2006-02,100.905991781113,0.249715504798467,3.46131479047537,73.9970529354934,100.644341468832,100.813753586584,100.695229181148,5.29721976442941,68.4192800523171,100.621396990871,5.60271911912117,68.3643418369598,100.732803776804,67.8670098257528,,,,,,,,,,
2006-03,101.13662417888,0.321675085518299,3.251021291915,74.2350830188046,100.60741440391,100.894951254074,100.756269161295,5.47225571172958,68.7354720000066,100.667137989744,5.62105179198927,68.6647229301468,100.791100596662,68.125779482183,,,,,,,,,,
2006-04,101.314819368319,0.610609021843904,3.39131918205686,74.6883691330908,100.50932514429,100.94926288602,100.793860981058,5.60621530568086,69.0340788604076,100.700407426639,5.61600991588523,68.9546900839072,100.833171839374,68.3849261369573,,,,,,,,,,
2006-05,101.243994342236,0.38047414320169,3.72564281895571,74.9725390656212,100.358310965626,100.977615993041,100.810107303146,5.68052483321087,69.3154559357488,100.725543979299,5.59166453728018,69.2376866261122,100.864322942039,68.6443775227632,,,,,,,,,,
2006-06,101.106419426618,0.182340125393115,3.9122022627743,75.1092440873638,100.28832485321,100.994193900973,100.818355234851,5.69870385959307,69.5891040172371,100.749403684102,5.5542919571649,69.519489014123,100.893162119889,68.9040640152745,,,,,,,,,,
2006-07,101.04543207414,0.16850819664927,3.76043770661342,75.2358093200924,100.287020938118,101.017912018991,100.833117066253,5.68686126183266,69.8679464744309,100.780984261483,5.51505480478905,69.8080188723354,100.931266260221,69.1639186338517,,,,,,,,,,
2006-08,101.098610733231,0.221772551225963,3.66844160859926,75.402661693857,100.34284962791,101.073022619024,100.872034375422,5.67727916681169,70.1688110171912,100.828710111011,5.4870094309984,70.111011214902,100.989766245722,69.423877112768,,,,,,,,,,
2006-09,101.191292885773,0.0260738679687782,2.96878738917417,75.422322084312,100.508004946829,101.17184975968,100.943804375694,5.68472449463253,70.5004679170943,100.896821545255,5.4780312650852,70.4326622898834,101.074545146935,69.6838775653092,,,,,,,,,,
2006-10,101.181201567769,0.0229550334012253,2.47297477362788,75.4396353035385,100.72143596264,101.308841483168,101.043723733714,5.70022560921705,70.859314811026,100.981421835075,5.48470200735834,70.7701758842549,101.181397950496,69.9438605492288,,,,,,,,,,
2006-11,101.201764654091,0.0396663696731342,2.69746750998392,75.469559468158,100.850173296625,101.475196647211,101.165049548623,5.71872689790985,71.2394132900519,101.074828737819,5.49908919091948,71.1171619030377,101.301058723206,70.2037696341928,,,,,,,,,,
2006-12,101.231443620713,0.368593260406312,3.06270472050567,75.747735178016,100.910793012061,101.655987799068,101.297264119643,5.74321957667373,71.6304200435557,101.169386329359,5.5137606473644,71.4667645672056,101.423732297886,70.4635522160675,,,,,,,,,,
2007-01,101.249074115035,0.16568016296175,2.79152798837609,75.8732341490988,100.907296307891,101.836952061707,101.429903638006,5.77837928651911,72.0223112192599,101.261368415102,5.52843900373574,71.8150813254569,101.543936461351,70.7231606613863,,,,,,,,,,
2007-02,101.329512341239,0.457319953776141,3.00439620870115,76.2202175884379,100.831316614259,102.02651349026,101.568514540666,5.8429523816206,72.4169860056216,101.348750409855,5.54606969696727,72.1558758831106,101.658641849831,70.9785951987223,,,,,,,,,,
2007-03,101.511202578901,0.479990430943721,3.16694509509301,76.5860673393069,100.75802569903,102.221805982088,101.710648392239,5.93715634052246,72.816404434043,101.433030487457,5.57692504089625,72.4941030575002,101.76934984893,71.2337291779038,,,,,,,,,,
2007-04,101.633576621054,0.50216960539798,3.05575042654477,76.9706592914545,100.765878455776,102.404584020482,101.842474973342,6.04550572685151,73.2075380513928,101.514362022078,5.62023883026833,72.8301083512942,101.876625664494,71.4885361350134,,,,,,,,,,
2007-05,101.563559443492,0.399558518746159,3.07534342667696,77.2782021175886,100.823015929299,102.54049782903,101.938486076816,6.13163453156424,73.5656263676164,101.592004114549,5.669798719716,73.1633240960005,101.979743068334,71.7429970842107,,,,,,,,,,
2007-06,101.429825825531,0.22035532949302,3.1144564101941,77.4484887544911,100.832887134943,102.601819140404,101.978157037677,6.15215870305452,73.8703361364112,101.665626134956,5.71657006062601,73.4936193094045,102.078580263024,71.9971017622255,,,,,,,,,,
2007-07,101.277182288731,0.192315064571213,3.13896343629238,77.5974338656487,100.805581985125,102.579904217265,101.955214876771,6.07847483733421,74.1148520202413,101.736132575836,5.74982116151194,73.8218551138892,102.174376933998,72.2508493118353,,,,,,,,,,
2007-08,101.2006838363,0.219432866490428,3.13655564951862,77.7677081391031,100.686651992601,102.491652427094,101.88286090028,5.90289601530901,74.3108029667147,101.80459081384,5.75957275658971,74.149105916205,102.268635083213,72.5042490846505,,,,,,,,,,
2007-09,101.155786514895,0.328398860532742,3.44828195461155,78.0230964064944,100.524001434593,102.356155179634,101.777139965275,5.6327681350816,74.4715958090118,101.870020453033,5.73809374772413,74.4741544810948,102.359671900793,72.7573204350195,,,,,,,,,,
2007-10,101.065914726398,0.450686906110847,3.89066167988824,78.3747362857407,100.327321383596,102.187219554309,101.649266272297,5.28888726240129,74.6069840862912,101.928062023068,5.68288871078721,74.7919662201855,102.440584707202,73.0100930543862,,,,,,,,,,
2007-11,101.045837066249,0.500093661520225,4.36881297468278,78.7666833741388,100.10951227935,101.995846468097,101.506872357645,4.89252258805378,74.7248176768646,101.972836751912,5.5945815489631,75.0958695210113,102.502314708555,73.2626084928246,,,,,,,,,,
2007-12,100.978155097393,0.308891107018211,4.30673137446565,79.0099866543748,99.9396182941295,101.79262768205,101.357402498589,4.47065631634255,74.8327699416556,101.998371318196,5.47420004962248,75.3789982286072,102.535644580749,73.5149211153051,,,,,,,,,,
2008-01,100.902986063323,0.417754515747648,4.56922698932749,79.340054441515,99.723408818459,101.56483320503,101.191734591734,4.02530814323663,74.921431177716,102.000832109452,5.3213532067462,75.6366154584965,102.53434981792,73.7670991163562,,,,,,,,,,
2008-02,100.926926688987,0.600028702956098,4.71777707600339,79.8161175411051,99.4148455845071,101.291469144894,100.995166476137,3.52935531081153,74.9728387471406,101.97408323681,5.13234280921165,75.859162790421,102.488930331939,74.0169328967818,,,,,,,,,,
