country,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR,KOR
2021-09,100.1572,100.6276,101.9026,101.3984,3.566113,118.3368,100.1311,100.2122,116.1273
2021-10,100.0495,100.7963,101.5552,101.1429,2.813061,118.1453,100.2123,100.331,116.336
2021-11,100.0674,100.846,101.2672,100.931,2.132667,118.022,100.3016,100.4615,116.5451
2021-12,100.118,100.721,101.0505,100.7715,1.537709,117.9811,100.3852,100.5838,116.7546
2022-01,100.1415,100.6179,100.8816,100.6473,1.000624,117.9955,100.4568,100.6885,116.9644
2022-02,100.1331,100.5435,100.7548,100.554,0.5378999,118.0589,100.5135,100.7714,117.1745
2022-03,100.1203,100.507,100.66,100.4843,0.1651374,118.1596,100.5525,100.8285,117.3849
2022-04,100.0972,100.3858,100.5722,100.4197,-0.1112503,118.2684,100.5693,100.8531,117.5955
2022-05,100.0375,99.99115,100.4601,100.3372,-0.2734153,118.3484,100.5581,100.8367,117.8064
2022-06,99.8438,99.27984,100.3042,100.2225,-0.32353,118.3765,100.5141,100.7724,118.0175
2022-07,99.55453,98.569,100.1036,100.0749,-0.2917888,118.3512,100.4381,100.6612,118.2287
2022-08,99.31673,98.32154,99.86703,99.90089,-0.2176136,118.2828,100.3341,100.5092,118.4402
2022-09,99.085,98.30347,99.58603,99.69416,-0.1487115,118.1608,100.2102,100.3279,118.652
2022-10,98.85933,98.2347,99.27434,99.46486,-0.1217822,118.0014,100.0806,100.1384,118.864
2022-11,98.6218,98.1954,98.97038,99.24124,-0.1455773,117.8502,99.9611,99.96367,119.0763
2022-12,98.37775,98.3065,98.7262,99.06161,-0.1794854,117.7693,99.86429,99.82211,119.2888
2023-01,98.17211,98.42538,98.56401,98.94229,-0.1778529,117.7857,99.79462,99.72023,119.5017
2023-02,98.07516,98.55759,98.50446,98.89848,-0.1138197,117.9245,99.75205,99.65798,119.7149
2023-03,98.0932,98.81263,98.54984,98.93186,0.0251528,118.1894,99.73367,99.6311,119.9285
2023-04,98.22854,99.19705,98.66537,99.01685,0.2287847,118.539,99.73343,99.63074,120.1425
2023-05,98.31395,99.62835,98.81228,99.12493,0.4891334,118.9273,99.74464,99.64713,120.3568
2023-06,98.31995,100.0135,98.96445,99.23689,,,,,
2023-07,98.23251,100.251,99.09276,99.33128,,,,,
2023-08,98.08389,100.2487,99.18998,99.4028,,,,,
2023-09,97.92947,100.06,99.26009,99.45438,,,,,
