country,USA,USA,USA,USA,USA,USA,USA,USA,USA
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPRT,LORSGPTD
measure,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,
time,,,,,,,,,
1974-01,102.0327,97.48871,100.4863,100.4303,-0.4762061,32.36656,101.6002,101.8321,32.20993
1974-02,101.6801,97.58466,100.2309,100.204,-0.6235662,32.35709,101.3309,101.5165,32.28256
1974-03,101.5448,97.86073,99.92368,99.93182,-0.7112784,32.33056,101.0604,101.1994,32.35526
1974-04,101.2658,98.06204,99.54752,99.59852,-0.7733298,32.28135,100.7817,100.8727,32.42807
1974-05,100.8464,98.00132,99.10978,99.21065,-0.8394454,32.21176,100.48,100.5192,32.50109
1974-06,100.5082,97.76871,98.6232,98.7795,-0.9432167,32.12589,100.144,100.1252,32.57438
1974-07,100.1701,97.4852,98.10121,98.31699,-1.108788,32.0281,99.77764,99.69585,32.64802
1974-08,99.5622,97.22784,97.5471,97.82601,-1.355587,31.91946,99.39182,99.24361,32.7221
1974-09,98.58694,97.00606,96.97198,97.31641,-1.687343,31.80359,98.99664,98.7804,32.79668
1974-10,97.50101,96.82338,96.43042,96.83656,-2.032323,31.69848,98.5963,98.31116,32.87186
1974-11,96.39072,96.70366,95.9713,96.42975,-2.295883,31.62035,98.19582,97.84175,32.94772
1974-12,95.47422,96.67824,95.66273,96.15633,-2.391028,31.59195,97.80807,97.38725,33.0243
1975-01,95.13707,96.8298,95.56599,96.07062,-2.26343,31.63397,97.46053,96.9799,33.1017
1975-02,95.28136,97.24198,95.67108,96.16373,-1.895882,31.74364,97.18491,96.65683,33.17997
1975-03,95.61817,97.77198,95.94613,96.40745,-1.298071,31.91089,97.00398,96.44476,33.25917
1975-04,96.35162,98.24498,96.35686,96.77138,-0.4850905,32.12475,96.92761,96.35525,33.33935
1975-05,97.21519,98.53082,96.83871,97.19833,0.472704,32.36403,96.95185,96.38366,33.42054
1975-06,98.0593,98.67761,97.34594,97.64777,1.518087,32.61359,97.06434,96.5155,33.50277
1975-07,98.81615,98.74165,97.84752,98.0922,2.607188,32.86314,97.24194,96.72369,33.58607
1975-08,99.52885,98.75636,98.31784,98.50893,3.711191,33.10405,97.46162,96.98118,33.67044
1975-09,100.0648,98.78395,98.7544,98.89575,4.816515,33.33542,97.70632,97.268,33.75588
1975-10,100.3434,98.89683,99.16869,99.26284,5.875938,33.56106,97.96771,97.57438,33.8424
1975-11,100.4715,99.14588,99.57364,99.62165,6.846707,33.7853,98.24025,97.89382,33.92997
1975-12,100.7118,99.4437,99.97685,99.97893,7.656236,34.0107,98.5137,98.21435,34.01858
1976-01,101.1301,99.67469,100.3622,100.3203,8.211941,34.23173,98.76457,98.5084,34.10821
1976-02,101.4448,99.75641,100.6866,100.6078,8.474085,34.43362,98.96552,98.74393,34.19882
1976-03,101.4821,99.76782,100.9173,100.8122,8.442421,34.60494,99.09626,98.89717,34.29039
1976-04,101.4655,99.8157,101.0556,100.9348,8.159048,34.74582,99.15791,98.96944,34.38287
1976-05,101.2844,99.97126,101.1151,100.9875,7.714272,34.86067,99.16227,98.97455,34.47623
1976-06,101.0034,100.1705,101.123,100.9945,7.190476,34.95866,99.12582,98.93183,34.57042
1976-07,100.6406,100.3139,101.1034,100.9772,6.648125,35.04792,99.06764,98.86364,34.66541
1976-08,100.3137,100.3229,101.0729,100.9501,6.1323,35.13409,99.00645,98.79192,34.76114
1976-09,100.0884,100.2516,101.0604,100.939,5.674953,35.22719,98.95923,98.73656,34.85755
1976-10,99.99152,100.1702,101.0899,100.9652,5.287457,35.33559,98.93993,98.71393,34.95461
1976-11,100.0349,100.1284,101.1856,101.05,4.980006,35.46781,98.96076,98.73836,35.05223
1976-12,100.2897,100.1291,101.341,101.1877,4.736834,35.62173,99.03139,98.82114,35.15037
1977-01,100.4405,100.1744,101.5255,101.3512,4.542419,35.78668,99.15511,98.96615,35.24895
1977-02,100.627,100.2686,101.7151,101.5191,4.41585,35.95416,99.33062,99.17188,35.3479
1977-03,100.8907,100.3771,101.882,101.667,4.361584,36.11427,99.5499,99.4289,35.44714
1977-04,101.0326,100.4556,101.9934,101.7657,4.344008,36.25518,99.79205,99.71274,35.54659
1977-05,101.1114,100.4658,102.042,101.8088,4.341332,36.37409,100.0296,99.99123,35.64618
1977-06,100.9654,100.4202,102.0284,101.7967,4.325739,36.47089,100.2333,100.2299,35.74581
1977-07,100.7607,100.3241,101.9646,101.7402,4.284697,36.54962,100.3765,100.3978,35.84541
1977-08,100.4879,100.1736,101.8721,101.6582,4.222986,36.61779,100.441,100.4734,35.94487
1977-09,100.3683,100.0034,101.7786,101.5754,4.138896,36.6852,100.4262,100.4561,36.04413
1977-10,100.4997,99.85399,101.7003,101.506,4.024365,36.75762,100.364,100.3831,36.14309
1977-11,100.7521,99.75822,101.6384,101.4512,3.85606,36.83547,100.3027,100.3112,36.24168
1977-12,100.9723,99.70704,101.599,101.4163,3.647114,36.9209,100.2944,100.3016,36.33982
1978-01,100.888,99.67349,101.5938,101.4116,3.441162,37.01816,100.3834,100.4059,36.43742
1978-02,100.7164,99.59205,101.6333,101.4467,3.273526,37.13113,100.5963,100.6555,36.5344
1978-03,100.7105,99.45198,101.7511,101.551,3.206076,37.27212,100.9264,101.0423,36.63068
1978-04,100.9957,99.45071,101.9177,101.6987,3.241747,37.43048,101.3303,101.5158,36.72617
1978-05,101.3737,99.47527,102.0862,101.848,3.339932,37.58896,101.7439,102.0005,36.8208
1978-06,101.6416,99.43891,102.2133,101.9606,3.456519,37.73151,102.1146,102.435,36.91447
1978-07,101.7741,99.41212,102.2746,102.0149,3.554872,37.84891,102.4164,102.7888,37.00713
1978-08,101.7229,99.31181,102.2605,102.0024,3.603537,37.93733,102.6471,103.0592,37.0987
1978-09,101.6642,99.21542,102.1733,101.9251,3.576801,37.99736,102.8115,103.2519,37.18912
1978-10,101.625,98.98236,102.0202,101.7894,3.46545,38.03144,102.9109,103.3685,37.27835
1978-11,101.5863,98.58981,101.8228,101.6146,3.290292,38.04747,102.9438,103.407,37.36634
1978-12,101.4328,98.23407,101.6184,101.4334,3.083088,38.0592,102.9117,103.3694,37.45307
1979-01,101.2606,98.20834,101.4374,101.273,2.863244,38.07808,102.83,103.2736,37.53851
1979-02,101.1049,98.19278,101.2617,101.1174,2.602139,38.09733,102.7191,103.1436,37.62263
1979-03,100.9107,97.99868,101.0599,100.9385,2.234835,38.10509,102.5999,103.0039,37.70546
1979-04,100.6217,97.79948,100.8179,100.7242,1.778159,38.09606,102.4911,102.8764,37.78698
1979-05,100.2623,97.66643,100.5549,100.4911,1.299307,38.07735,102.4062,102.7768,37.86722
1979-06,99.89053,97.48033,100.2824,100.2497,0.8529859,38.05335,102.3499,102.7109,37.94619
1979-07,99.55479,97.31612,100.0137,100.0116,0.476141,38.02912,102.3135,102.6681,38.02392
1979-08,99.28476,97.35351,99.76064,99.78735,0.1895758,38.00925,102.2807,102.6298,38.10045
1979-09,99.11375,97.39474,99.51347,99.56834,-0.01913424,37.99009,102.2339,102.5749,38.17583
1979-10,98.94569,97.31802,99.25172,99.33642,-0.1776077,37.96389,102.1583,102.4863,38.25011
1979-11,98.74856,97.29968,98.97299,99.08944,-0.3093717,37.92976,102.039,102.3464,38.32335
1979-12,98.58807,97.34024,98.68394,98.83333,-0.4437795,37.8903,101.8588,102.1352,38.39561
1980-01,98.60094,97.42632,98.38593,98.56926,-0.6092206,37.8461,101.6006,101.8326,38.46698
1980-02,98.43881,97.21474,98.06161,98.2819,-0.8052849,37.79054,101.2551,101.4276,38.53754
1980-03,97.56892,96.66481,97.75182,98.00741,-0.9596207,37.73942,100.8339,100.9339,38.60738
1980-04,96.33179,96.23797,97.58052,97.85562,-0.9324651,37.74083,100.3887,100.412,38.6766
1980-05,95.33339,96.20247,97.64073,97.90897,-0.646499,37.83118,99.98696,99.94119,38.74529
1980-06,95.29406,96.6053,97.96648,98.19762,-0.07638977,38.02428,99.68985,99.59294,38.81356
1980-07,96.25568,97.1879,98.48564,98.65762,0.6931176,38.29271,99.52801,99.40324,38.88152
1980-08,97.82256,97.8215,99.0692,99.17469,1.519263,38.58671,99.51072,99.38298,38.94925
1980-09,99.25206,98.35545,99.57858,99.62604,2.269938,38.85244,99.62478,99.51667,39.01686
1980-10,100.2388,98.5824,99.91328,99.92259,2.862382,39.05056,99.84014,99.7691,39.08446
1980-11,100.515,98.47057,100.0471,100.0412,3.271305,39.17056,100.1108,100.0864,39.15212
1980-12,100.073,98.09241,100.0258,100.0223,3.535949,39.23009,100.386,100.409,39.21995
1981-01,99.49339,97.94005,99.92713,99.93487,3.73438,39.25941,100.6173,100.6801,39.28804
1981-02,99.2228,97.84267,99.80319,99.82505,3.938822,39.27904,100.7685,100.8573,39.3565
1981-03,99.30273,97.94505,99.67962,99.71556,4.132761,39.2991,100.8286,100.9277,39.42541
1981-04,99.5505,98.26615,99.52515,99.57869,4.150754,39.30736,100.8159,100.9128,39.4949
1981-05,99.65849,98.54885,99.30978,99.38786,3.861346,39.29198,100.7619,100.8495,39.56506
1981-06,99.39417,98.64523,99.04845,99.1563,3.24682,39.25887,100.6857,100.7602,39.63602
1981-07,98.9175,98.70082,98.77512,98.91412,2.425547,39.22152,100.5718,100.6267,39.70789
1981-08,98.41834,98.67515,98.49433,98.66532,1.542267,39.18182,100.389,100.4125,39.78079
1981-09,97.69753,98.40578,98.18447,98.39076,0.7176214,39.13126,100.1123,100.0881,39.85483
1981-10,97.02422,98.00521,97.85885,98.10224,0.0630521,39.07518,99.74883,99.66207,39.93015
1981-11,96.55817,97.63937,97.53909,97.81891,-0.3784156,39.02233,99.32365,99.1637,40.00687
1981-12,96.46317,97.59286,97.25008,97.56283,-0.6303495,38.9828,98.87144,98.63366,40.08511
1982-01,96.49993,97.70097,96.97849,97.32219,-0.7845188,38.95142,98.43266,98.11935,40.165
1982-02,96.50175,97.61172,96.70486,97.07973,-0.9128127,38.9205,98.04265,97.66222,40.24668
1982-03,96.42724,97.47983,96.45853,96.86147,-1.010562,38.90196,97.72012,97.28416,40.33025
1982-04,96.38097,97.51731,96.28687,96.70936,-0.9978708,38.91512,97.45206,96.96996,40.41581
1982-05,96.35208,97.5865,96.20683,96.63844,-0.8267778,38.96712,97.21402,96.69096,40.50349
1982-06,96.48446,97.58164,96.22471,96.65428,-0.5043873,39.06085,96.98576,96.42341,40.59336
1982-07,96.59066,97.59917,96.32842,96.74619,-0.07595287,39.19173,96.76423,96.16374,40.68553
1982-08,96.64644,97.72704,96.50401,96.90177,0.4404151,39.35439,96.5591,95.9233,40.78005
1982-09,96.70697,97.99132,96.7554,97.12451,1.071899,39.5507,96.38765,95.72234,40.877
1982-10,96.82864,98.22826,97.0766,97.40912,1.799962,39.77852,96.26833,95.58249,40.97643
1982-11,97.12051,98.28705,97.47906,97.76572,2.615126,40.04281,96.21998,95.52581,41.07838
1982-12,97.75693,98.28363,97.97179,98.20232,3.501041,40.3476,96.2571,95.56931,41.18288
1983-01,98.64095,98.38641,98.54209,98.70763,4.458249,40.68797,96.37966,95.71298,41.28994
1983-02,99.57393,98.79562,99.16297,99.25777,5.479218,41.05304,96.58128,95.9493,41.39956
1983-03,100.088,99.46102,99.80328,99.82513,6.498662,41.43007,96.85062,96.265,41.51173
1983-04,100.3938,100.1755,100.4288,100.3794,7.425858,41.8049,97.16666,96.63544,41.62642
1983-05,100.7547,100.6521,101.0033,100.8884,8.199896,42.16238,97.50776,97.03526,41.74359
1983-06,101.2478,100.8031,101.4935,101.3228,8.7749,42.4884,97.85685,97.44444,41.86318
1983-07,101.8289,100.7665,101.8833,101.6681,9.145056,42.77583,98.20459,97.85203,41.98514
1983-08,102.1523,100.6231,102.1736,101.9254,9.326296,43.02469,98.54691,98.25327,42.10941
1983-09,102.3561,100.505,102.3857,102.1133,9.336841,43.24349,98.88221,98.64628,42.23589
1983-10,102.6264,100.5119,102.528,102.2394,9.193292,43.43548,99.20842,99.02864,42.36451
1983-11,102.8592,100.7087,102.6064,102.3089,8.89042,43.60279,99.52262,99.39692,42.49519
1983-12,102.816,101.0477,102.6229,102.3235,8.422617,43.74593,99.82085,99.7465,42.62783
1984-01,102.2485,101.3863,102.5811,102.2865,7.810965,43.86609,100.0984,100.0718,42.76234
1984-02,101.8157,101.5202,102.4695,102.1876,7.076156,43.95801,100.3489,100.3655,42.89861
1984-03,101.5461,101.5503,102.2808,102.0204,6.246834,44.01814,100.5648,100.6185,43.03656
1984-04,101.4502,101.4262,102.0233,101.7922,5.369599,44.04966,100.739,100.8227,43.17608
1984-05,101.2525,101.3468,101.7271,101.5297,4.513074,44.0652,100.865,100.9703,43.31708
1984-06,100.9575,101.2975,101.4164,101.2545,3.734272,44.07503,100.9399,101.0581,43.45946
1984-07,100.5104,101.3696,101.1235,100.9949,3.079251,44.09301,100.9702,101.0936,43.60313
1984-08,99.9794,101.498,100.8672,100.7678,2.562865,44.12735,100.9659,101.0886,43.74799
1984-09,99.55581,101.521,100.664,100.5878,2.178212,44.18542,100.9379,101.0558,43.89396
1984-10,99.39046,101.3508,100.5204,100.4605,1.921616,44.27014,100.8971,101.008,44.04095
1984-11,99.34571,101.1665,100.4228,100.3741,1.772671,44.37572,100.8533,100.9566,44.18888
1984-12,99.33994,101.0332,100.35,100.3096,1.707412,44.49285,100.8134,100.9099,44.33767
1985-01,99.28031,101.0147,100.2936,100.2595,1.713713,44.61783,100.7815,100.8724,44.48724
1985-02,99.13574,100.9712,100.2405,100.2125,1.789962,44.74484,100.7603,100.8477,44.6375
1985-03,98.92934,100.9495,100.1968,100.1738,1.950056,44.87651,100.753,100.8391,44.78838
1985-04,98.79343,100.9505,100.1611,100.1422,2.185172,45.01222,100.7632,100.8511,44.93982
1985-05,98.70574,100.9516,100.1297,100.1143,2.462229,45.15019,100.7932,100.8861,45.09172
1985-06,98.7149,101.0126,100.1026,100.0904,2.757673,45.29047,100.8399,100.941,45.24403
1985-07,98.78178,100.9405,100.0695,100.0611,3.028243,45.42825,100.8906,101.0004,45.39668
1985-08,98.92712,100.7899,100.0396,100.0345,3.263913,45.56763,100.9293,101.0457,45.54959
1985-09,99.18706,100.6368,100.0182,100.0156,3.45276,45.71104,100.9441,101.0631,45.70271
1985-10,99.4229,100.5374,100.0121,100.0101,3.594623,45.86148,100.9343,101.0516,45.85596
1985-11,99.55391,100.645,100.0277,100.024,3.709943,46.02204,100.9043,101.0165,46.0093
1985-12,99.54525,100.8665,100.0607,100.0532,3.815979,46.19069,100.8587,100.9629,46.16266
1986-01,99.52332,101.0543,100.0884,100.0778,3.897806,46.35695,100.7987,100.8926,46.31599
1986-02,99.49337,101.1438,100.0985,100.0867,3.956203,46.51504,100.7245,100.8057,46.46925
1986-03,99.47334,101.1692,100.0917,100.0807,3.985633,46.66513,100.6382,100.7045,46.62239
1986-04,99.479,101.2101,100.077,100.0676,3.997009,46.81136,100.5474,100.5981,46.77536
1986-05,99.54409,101.27,100.0593,100.0519,3.99938,46.95592,100.4606,100.4964,46.92811
1986-06,99.42347,101.3676,100.0272,100.0235,3.980793,47.0934,100.3828,100.4052,47.08061
1986-07,99.35655,101.3085,99.97684,99.97892,3.948273,47.22188,100.3108,100.3207,47.23282
1986-08,99.53853,101.1272,99.92362,99.93176,3.908176,47.3485,100.2383,100.2358,47.38469
1986-09,99.6276,100.954,99.87709,99.89053,3.864966,47.47776,100.1612,100.1454,47.53619
1986-10,99.59293,100.8616,99.84839,99.8651,3.823436,47.61497,100.082,100.0525,47.68727
1986-11,99.58076,100.6785,99.86024,99.8756,3.800371,47.77105,100.0069,99.96456,47.8379
1986-12,99.68045,100.5248,99.93961,99.94592,3.828426,47.95906,99.94316,99.88985,47.98804
1987-01,99.93657,100.4923,100.097,100.0854,3.942005,48.18434,99.89576,99.83429,48.13766
1987-02,100.0926,100.5228,100.3089,100.2731,4.129478,48.43587,99.86819,99.80198,48.28671
1987-03,100.3198,100.5964,100.53,100.4691,4.343164,48.69187,99.86192,99.79463,48.43515
1987-04,100.5465,100.6768,100.732,100.648,4.544159,48.93854,99.87456,99.80944,48.58294
1987-05,100.7679,100.7101,100.899,100.796,4.711214,49.16811,99.90349,99.84335,48.73003
1987-06,100.9316,100.783,101.0152,100.899,4.839756,49.3726,99.94821,99.89577,48.87639
1987-07,101.097,100.8866,101.0615,100.94,4.913965,49.54235,100.0116,99.97003,49.02197
1987-08,101.3159,100.8913,101.0166,100.9002,4.895722,49.66655,100.0958,100.0688,49.16671
1987-09,101.4896,100.7066,100.8857,100.7842,4.780227,49.7473,100.1976,100.1881,49.31057
1987-10,101.5532,100.3597,100.6991,100.6189,4.587381,49.79925,100.3014,100.3097,49.45352
1987-11,101.4811,100.0855,100.5106,100.4519,4.349233,49.84872,100.3888,100.4122,49.59549
1987-12,101.3576,100.1574,100.3796,100.3358,4.099752,49.92527,100.4489,100.4826,49.73645
1988-01,101.0235,100.4203,100.3136,100.2773,3.836082,50.03273,100.4885,100.5291,49.87634
1988-02,100.6921,100.6607,100.3031,100.268,3.573501,50.16673,100.5215,100.5677,50.01513
1988-03,100.5,100.8237,100.3364,100.2975,3.346765,50.32147,100.5588,100.6114,50.15277
1988-04,100.5472,100.8675,100.3983,100.3524,3.169305,50.48956,100.5997,100.6594,50.28923
1988-05,100.7309,100.96,100.4758,100.4211,3.043224,50.66441,100.6392,100.7057,50.42447
1988-06,100.9672,101.0282,100.5472,100.4843,2.962202,50.83512,100.675,100.7476,50.55846
1988-07,100.9401,101.0962,100.5906,100.5228,2.923139,50.99054,100.7147,100.7942,50.69115
1988-08,100.716,101.2051,100.6103,100.5402,2.95203,51.13272,100.7694,100.8583,50.82253
1988-09,100.5247,101.1898,100.6155,100.5448,3.053233,51.2662,100.8461,100.9482,50.95257
1988-10,100.4903,101.0485,100.6148,100.5442,3.204923,51.39528,100.9403,101.0586,51.08123
1988-11,100.51,100.9461,100.6087,100.5388,3.353194,51.52024,101.0417,101.1774,51.20852
1988-12,100.4893,100.9729,100.5898,100.522,3.428872,51.63714,101.1391,101.2916,51.33439
1989-01,100.3448,101.1146,100.5352,100.4737,3.400851,51.73427,101.2252,101.3926,51.45885
1989-02,100.1148,101.0943,100.4263,100.3772,3.259259,51.80179,101.2952,101.4747,51.58189
1989-03,99.81224,100.9488,100.2704,100.2391,3.024262,51.84333,101.3466,101.5348,51.7035
1989-04,99.52074,100.7497,100.0949,100.0835,2.73984,51.87289,101.38,101.574,51.8237
1989-05,99.11482,100.6175,99.92664,99.93443,2.447424,51.90438,101.3968,101.5937,51.94249
1989-06,98.70821,100.5851,99.79661,99.81921,2.20101,51.954,101.3983,101.5955,52.05989
1989-07,98.41042,100.6345,99.71712,99.74879,2.03527,52.02834,101.3855,101.5804,52.17593
1989-08,98.28551,100.7168,99.68633,99.72151,1.943763,52.12662,101.3606,101.5513,52.29063
1989-09,98.33652,100.8708,99.68926,99.7241,1.90185,52.24121,101.3294,101.5147,52.40405
1989-10,98.45114,100.8535,99.70395,99.73711,1.878496,52.36074,101.3046,101.4856,52.51621
1989-11,98.5523,100.7276,99.72787,99.75832,1.870579,52.48397,101.2984,101.4784,52.62718
1989-12,98.66261,100.6525,99.75839,99.78535,1.883236,52.60959,101.3157,101.4986,52.73701
1990-01,98.80328,100.6498,99.79291,99.81594,1.936917,52.73632,101.3447,101.5327,52.84576
1990-02,99.01804,100.6315,99.82339,99.84295,2.04278,52.85999,101.3662,101.5578,52.95351
1990-03,99.18777,100.7014,99.82217,99.84187,2.165438,52.96596,101.3603,101.5509,53.06032
1990-04,99.24118,100.7546,99.74505,99.77354,2.232091,53.03074,101.3154,101.4982,53.16628
1990-05,99.16409,100.623,99.57013,99.61855,2.19271,53.04249,101.2232,101.3902,53.27149
1990-06,98.96852,100.3335,99.27749,99.35925,1.99482,52.99039,101.0773,101.2192,53.37604
1990-07,98.65776,99.84465,98.87299,99.00083,1.631746,52.87731,100.8751,100.9822,53.48003
1990-08,98.35481,99.0602,98.38857,98.5716,1.138562,52.72011,100.6171,100.6798,53.58358
1990-09,98.03098,98.30659,97.8988,98.13763,0.607781,52.55872,100.3111,100.3212,53.68679
1990-10,97.69686,97.70428,97.47433,97.76154,0.1346575,52.43124,99.97983,99.93282,53.78979
1990-11,97.36797,97.49039,97.1822,97.50269,-0.2093058,52.37411,99.65173,99.54826,53.8927
1990-12,97.1077,97.55542,97.06808,97.40157,-0.3745389,52.41255,99.3547,99.2001,53.99565
1991-01,96.93094,97.90855,97.13142,97.45769,-0.3592109,52.54689,99.10914,98.91227,54.09875
1991-02,96.95222,98.55275,97.3544,97.65527,-0.1737133,52.76816,98.92843,98.70046,54.20213
1991-03,97.20439,99.28737,97.68349,97.94686,0.1546976,53.0479,98.81571,98.56834,54.3059
1991-04,97.66197,99.49487,98.05618,98.27708,0.6067894,53.35252,98.75598,98.49833,54.41016
1991-05,98.28018,99.47758,98.42889,98.60733,1.161404,53.65853,98.72833,98.46592,54.51503
1991-06,99.00749,99.54382,98.76852,98.90827,1.807043,53.94795,98.71419,98.44934,54.62059
1991-07,99.54805,99.60611,99.02747,99.13771,2.491435,54.19471,98.70322,98.43649,54.72695
1991-08,99.93302,99.56987,99.16663,99.26102,3.143217,54.37722,98.6928,98.42427,54.83419
1991-09,100.0472,99.36697,99.19277,99.28418,3.691416,54.49888,98.68719,98.4177,54.94239
1991-10,99.75907,98.88418,99.13906,99.23659,4.093801,54.57767,98.69661,98.42874,55.05164
1991-11,99.25426,98.2858,99.06109,99.1675,4.33411,54.64407,98.73274,98.47109,55.16199
1991-12,98.92085,97.93373,99.02401,99.13465,4.429305,54.73406,98.80313,98.55359,55.27352
1992-01,99.04799,97.88432,99.0732,99.17823,4.426681,54.87297,98.90345,98.67118,55.38629
1992-02,99.55488,98.13271,99.20023,99.29079,4.336535,55.05647,99.02431,98.81284,55.50035
1992-03,99.9755,98.57835,99.37259,99.44351,4.182827,55.2668,99.15561,98.96674,55.61574
1992-04,100.1608,98.93237,99.5293,99.58237,3.969165,55.47017,99.28933,99.12348,55.73251
1992-05,100.2837,99.13393,99.62922,99.6709,3.69946,55.64361,99.41939,99.27592,55.85069
1992-06,100.2055,99.13987,99.66001,99.69818,3.39602,55.78003,99.54113,99.41862,55.97033
1992-07,100.0475,98.96265,99.65009,99.68938,3.137699,55.89518,99.65089,99.54727,56.09145
1992-08,99.799,98.80803,99.64109,99.68142,3.006988,56.01234,99.74428,99.65674,56.21409
1992-09,99.54229,98.79739,99.67671,99.71298,3.040905,56.15614,99.81506,99.73971,56.33828
1992-10,99.58926,99.06246,99.78128,99.80564,3.230013,56.34054,99.85509,99.78662,56.46404
1992-11,99.9097,99.69604,99.93204,99.93922,3.493272,56.55293,99.85693,99.78878,56.5914
1992-12,100.2186,100.2116,100.067,100.0588,3.698521,56.75841,99.81858,99.74383,56.72038
1993-01,100.3948,100.3465,100.1329,100.1172,3.742454,56.92656,99.75056,99.6641,56.85102
1993-02,100.306,100.2288,100.1157,100.102,3.619585,57.04929,99.66816,99.56751,56.98335
1993-03,99.99125,100.0389,100.0223,100.0192,3.371471,57.1301,99.58559,99.47074,57.11738
1993-04,99.61511,99.80376,99.88461,99.89719,3.095181,57.18708,99.51117,99.3835,57.25314
1993-05,99.40195,99.50344,99.72444,99.75527,2.855498,57.23251,99.45067,99.31258,57.39066
1993-06,99.27314,99.2699,99.58955,99.63575,2.713819,57.2938,99.41009,99.26502,57.52994
1993-07,99.28409,99.0529,99.51543,99.57007,2.677102,57.39155,99.39711,99.24981,57.67101
1993-08,99.39488,98.99728,99.52839,99.58156,2.729557,57.54123,99.41897,99.27544,57.81388
1993-09,99.5936,99.12103,99.63454,99.67561,2.832466,57.74675,99.47818,99.34484,57.95856
1993-10,99.89754,99.40694,99.82366,99.84319,2.950014,58.00259,99.56552,99.44721,58.10506
1993-11,100.1768,99.75067,100.0641,100.0562,3.072817,58.2907,99.66805,99.56738,58.25337
1993-12,100.4327,100.2495,100.3303,100.2921,3.23831,58.59642,99.77483,99.69255,58.4035
1994-01,100.6077,100.679,100.5795,100.5129,3.457513,58.89481,99.88145,99.81753,58.55546
1994-02,100.7329,100.8324,100.7827,100.693,3.715132,59.16874,99.98627,99.94039,58.70923
1994-03,100.8424,100.8214,100.935,100.8279,3.999843,59.41522,100.0866,100.058,58.86481
1994-04,100.9602,100.7911,101.032,100.9138,4.274079,59.63129,100.1749,100.1614,59.02221
1994-05,101.0802,100.7274,101.0755,100.9524,4.517396,59.81793,100.2425,100.2407,59.18141
1994-06,101.1601,100.619,101.0719,100.9492,4.685853,59.97851,100.2851,100.2906,59.34242
1994-07,101.181,100.545,101.036,100.9174,4.75711,60.12173,100.3082,100.3177,59.50523
1994-08,101.2016,100.5919,100.9835,100.8709,4.719163,60.25669,100.3198,100.3313,59.66985
1994-09,101.27,100.664,100.9155,100.8106,4.567055,60.38407,100.3234,100.3355,59.83628
1994-10,101.2912,100.76,100.8245,100.73,4.304375,60.49924,100.3124,100.3227,60.00452
1994-11,101.1829,100.8766,100.6871,100.6083,3.941211,60.58806,100.2762,100.2802,60.17458
1994-12,100.9434,101.0566,100.4922,100.4355,3.49346,60.64346,100.2068,100.1989,60.34646
1995-01,100.7153,101.1403,100.2339,100.2067,3.000149,60.66174,100.1075,100.0825,60.52017
1995-02,100.3311,101.0048,99.91437,99.92356,2.492875,60.64375,99.98743,99.94175,60.69572
1995-03,99.83216,100.7792,99.56512,99.61411,2.008204,60.60839,99.85828,99.79036,60.87312
1995-04,99.33811,100.6814,99.23995,99.32599,1.604967,60.58836,99.73244,99.64286,61.05238
1995-05,98.87386,100.6685,98.98308,99.09838,1.325511,60.61082,99.62045,99.51158,61.23352
1995-06,98.72945,100.7981,98.81184,98.94665,1.180919,60.6868,99.52814,99.40339,61.41653
1995-07,98.84949,100.9178,98.71256,98.85868,1.142046,60.80835,99.45277,99.31505,61.60143
1995-08,98.79847,100.8831,98.65018,98.80341,1.157526,60.95417,99.38869,99.23994,61.7882
1995-09,98.7155,100.6414,98.59588,98.75529,1.196617,61.10664,99.33167,99.17311,61.97687
1995-10,98.55922,100.4816,98.55019,98.71482,1.267555,61.26611,99.28221,99.11514,62.16741
1995-11,98.41467,100.4023,98.52811,98.69525,1.409346,61.44196,99.2448,99.07129,62.35982
1995-12,98.33616,100.4268,98.54462,98.70987,1.649351,61.64369,99.22654,99.04988,62.55409
1996-01,98.31264,100.4434,98.6113,98.76896,2.00629,61.87879,99.23473,99.05949,62.7502
1996-02,98.41345,100.5159,98.7355,98.87901,2.487326,62.15215,99.2745,99.10609,62.94813
1996-03,98.65501,100.6636,98.90493,99.02914,3.048994,62.45634,99.34423,99.18783,63.14785
1996-04,98.98965,100.6928,99.08377,99.1876,3.598964,62.76891,99.42873,99.28687,63.34934
1996-05,99.28792,100.6718,99.25133,99.33607,4.068448,63.07674,99.50851,99.38039,63.55254
1996-06,99.54133,100.7819,99.38778,99.45697,4.416592,63.36709,99.56789,99.44999,63.75743
1996-07,99.51927,100.9437,99.48357,99.54185,4.646206,63.63363,99.60321,99.49139,63.96395
1996-08,99.52324,101.0656,99.55967,99.60928,4.815616,63.88949,99.61715,99.50772,64.17207
1996-09,99.53558,101.1576,99.63203,99.67339,4.971929,64.14481,99.61468,99.50483,64.38172
