country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPOR_GYSA,LORSGPOR_IXOBSA,LORSGPRT,LORSGPTD
measure,,,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,2010=100,,
time,,,,,,,,,,,
1979-12,99.75825,98.90628,100.0585,100.0331,0.6767002,44.93492,101.8216,2.784649,45.82283,102.0356,44.90866
1980-01,99.68729,98.76524,99.73219,99.76042,0.3344669,44.87856,101.6425,2.480488,45.81945,101.8231,44.99907
1980-02,99.47559,98.51849,99.38219,99.46815,-0.04035856,44.81003,101.4041,2.102701,45.78343,101.5411,45.08859
1980-03,98.86692,98.15634,99.03105,99.17598,-0.4028026,44.73954,101.1161,1.657016,45.72026,101.2019,45.17728
1980-04,98.05022,97.92395,98.74554,98.94146,-0.6582,44.69738,100.8139,1.191441,45.64862,100.847,45.26521
1980-05,97.34155,97.91358,98.58897,98.8175,-0.735007,44.71252,100.5415,0.7704883,45.59188,100.5279,45.35245
1980-06,97.11974,98.10632,98.59293,98.83109,-0.5991746,44.7997,100.3366,0.4494585,45.57019,100.2886,45.43906
1980-07,97.3689,98.3961,98.72567,98.95505,-0.2916389,44.94499,100.2139,0.2493992,45.59173,100.1463,45.52513
1980-08,97.92465,98.74471,98.92393,99.1347,0.1110591,45.11992,100.174,0.1712739,45.65717,100.1018,45.61073
1980-09,98.45078,99.01796,99.12407,99.31433,0.5392447,45.29566,100.2059,0.203964,45.76099,100.1424,45.69593
1980-10,98.80279,99.09518,99.2744,99.44852,0.9432263,45.44862,100.2911,0.33169,45.89329,100.2457,45.7808
1980-11,98.87048,98.94502,99.35941,99.523,1.306773,45.57162,100.4049,0.5362465,46.04082,100.3824,45.86543
1980-12,98.6616,98.66385,99.39604,99.55277,1.641146,45.67237,100.5221,0.8007967,46.18979,100.5221,45.94989
1981-01,98.4081,98.51766,99.41193,99.56231,1.971935,45.76354,100.6195,1.108992,46.32758,100.6372,46.03425
1981-02,98.28083,98.37362,99.41994,99.56429,2.323276,45.85109,100.6796,1.444478,46.44476,100.7072,46.11861
1981-03,98.30803,98.33259,99.42036,99.55994,2.672552,45.93523,100.696,1.788126,46.5378,100.7245,46.20304
1981-04,98.43748,98.44616,99.38991,99.53016,2.926026,46.00523,100.6743,2.106103,46.61003,100.6965,46.28763
1981-05,98.54194,98.5797,99.30688,99.45663,2.99367,46.05106,100.6263,2.360831,46.66822,100.6378,46.37247
1981-06,98.49445,98.57091,99.18507,99.35052,2.855754,46.07907,100.5605,2.516968,46.71718,100.5586,46.45767
1981-07,98.36113,98.52598,99.0528,99.23526,2.575264,46.10244,100.4742,2.552231,46.75533,100.4556,46.5433
1981-08,98.21336,98.45872,98.92006,99.11951,2.229591,46.12592,100.3594,2.454931,46.77803,100.3186,46.62948
1981-09,97.95573,98.32492,98.78581,99.00143,1.884114,46.14908,100.2098,2.230108,46.78151,100.1396,46.7163
1981-10,97.69933,98.13911,98.65446,98.88519,1.596291,46.17411,100.0298,1.906222,46.76812,99.92361,46.80387
1981-11,97.51143,98.014,98.52953,98.77415,1.384928,46.20275,99.82916,1.525648,46.74324,99.68216,46.89229
1981-12,97.45641,98.09452,98.41497,98.67195,1.23624,46.23699,99.61935,1.133801,46.71349,99.42918,46.98166
1982-01,97.45759,98.29699,98.30026,98.56915,1.111048,46.27199,99.41188,0.7727726,46.68559,99.1789,47.07209
1982-02,97.45573,98.36156,98.16943,98.45247,0.9801301,46.30049,99.21545,0.4742911,46.66505,98.94239,47.16386
1982-03,97.41908,98.40075,98.02403,98.32518,0.8444132,46.32311,99.03336,0.2494768,46.6539,98.72401,47.25689
1982-04,97.33825,98.5122,97.88026,98.20294,0.7441082,46.34756,98.85969,0.08366327,46.64903,98.51692,47.35129
1982-05,97.21759,98.56928,97.75687,98.10213,0.7204558,46.38284,98.68659,-0.04740161,46.6461,98.31173,47.44714
1982-06,97.14983,98.50987,97.66852,98.03459,0.7747118,46.43605,98.51061,-0.1585124,46.64312,98.10405,47.54454
1982-07,97.06604,98.38506,97.62688,98.00844,0.890393,46.51294,98.33869,-0.2385143,46.64382,97.90158,47.64358
1982-08,96.98647,98.32738,97.64577,98.03368,1.071842,46.62031,98.1836,-0.2624981,46.65524,97.71893,47.74432
1982-09,96.98669,98.36567,97.73782,98.11964,1.333461,46.76446,98.059,-0.2060664,46.68511,97.57198,47.84684
1982-10,97.07395,98.46153,97.90311,98.2659,1.671098,46.94572,97.97321,-0.06349546,46.73842,97.47079,47.95121
1982-11,97.27377,98.5369,98.13673,98.46905,2.076237,47.16203,97.93193,0.1616786,46.81882,97.42256,48.05747
1982-12,97.66769,98.62599,98.43019,98.72231,2.536018,47.40957,97.93794,0.4599012,46.92832,97.43104,48.16568
1983-01,98.17107,98.83172,98.76704,99.01198,3.044278,47.68064,97.98818,0.8137017,47.06547,97.49275,48.27586
1983-02,98.67533,99.20776,99.118,99.31261,3.586653,47.96113,98.07672,1.20443,47.22709,97.60102,48.38791
1983-03,98.96449,99.68658,99.47775,99.62002,4.156778,48.24866,98.19865,1.621871,47.41056,97.74979,48.50196
1983-04,99.1357,100.0792,99.82853,99.91963,4.71892,48.53467,98.34569,2.062475,47.61115,97.929,48.61803
1983-05,99.3372,100.2947,100.1561,100.1992,5.237584,48.81218,98.51019,2.526091,47.82443,98.12933,48.73612
1983-06,99.6067,100.3649,100.447,100.4467,5.682115,49.0746,98.68637,3.00979,48.04699,98.34364,48.85622
1983-07,99.91844,100.3697,100.687,100.6504,6.023854,49.31481,98.87053,3.500413,48.27654,98.56717,48.97832
1983-08,100.1512,100.3365,100.8764,100.811,6.247135,49.53275,99.05984,3.978322,48.51133,98.79626,49.10239
1983-09,100.353,100.2996,101.02,100.9331,6.342558,49.73052,99.25085,4.4213,48.7492,99.02654,49.22842
1983-10,100.5795,100.3315,101.1253,101.022,6.318007,49.91175,99.43718,4.809534,48.98632,99.25026,49.35637
1983-11,100.7957,100.4879,101.1917,101.077,6.178461,50.07592,99.61116,5.124695,49.21814,99.45831,49.4862
1983-12,100.8709,100.7117,101.2101,101.0906,5.924385,50.21829,99.76566,5.352907,49.44035,99.6422,49.61789
1984-01,100.6934,100.8923,101.1774,101.0609,5.571419,50.33713,99.89632,5.492015,49.65031,99.79686,49.75137
1984-02,100.5784,100.9141,101.0926,100.9869,5.151472,50.43184,100.0017,5.54787,49.84719,99.92067,49.88677
1984-03,100.5241,100.8484,100.9583,100.8707,4.672851,50.50325,100.0819,5.527058,50.03098,100.0142,50.02389
1984-04,100.5186,100.707,100.7831,100.7199,4.16374,50.55553,100.143,5.448411,50.2052,100.0848,50.16268
1984-05,100.475,100.5974,100.5861,100.5501,3.658388,50.59792,100.1913,5.330839,50.37387,100.1407,50.30311
1984-06,100.399,100.5349,100.3838,100.375,3.187242,50.63873,100.2308,5.187365,50.53936,100.1868,50.44513
1984-07,100.239,100.5878,100.2033,100.2177,2.791693,50.69152,100.2598,5.02151,50.70075,100.2215,50.58869
1984-08,100.0038,100.6955,100.0548,100.0869,2.480791,50.76155,100.2749,4.833229,50.856,100.241,50.73374
1984-09,99.80132,100.7675,99.93929,99.98505,2.249762,50.84934,100.2752,4.625861,51.00427,100.2438,50.88023
1984-10,99.70698,100.7369,99.86517,99.92062,2.098855,50.95933,100.2668,4.414734,51.14894,100.2367,51.02813
1984-11,99.66823,100.717,99.83503,99.89563,2.030998,51.09296,100.2594,4.220393,51.29534,100.2305,51.17739
1984-12,99.6678,100.7335,99.8413,99.90339,2.047453,51.24649,100.2624,4.062397,51.44881,100.2355,51.32795
1985-01,99.64304,100.7907,99.86814,99.93033,2.135126,51.41189,100.281,3.952174,51.61258,100.258,51.47977
1985-02,99.59767,100.7616,99.88561,99.94985,2.264683,51.57396,100.3182,3.894972,51.78873,100.3016,51.63302
1985-03,99.52117,100.7189,99.89524,99.96232,2.435357,51.73318,100.373,3.888977,51.97667,100.3654,51.78743
1985-04,99.48505,100.6974,99.89132,99.96156,2.632725,51.88651,100.4404,3.920434,52.17347,100.4438,51.94296
1985-05,99.4536,100.6725,99.86924,99.94344,2.833164,52.03144,100.5129,3.971949,52.37469,100.5281,52.09957
1985-06,99.4514,100.6809,99.83188,99.91068,3.022612,52.16934,100.5817,4.028005,52.57508,100.6083,52.25719
1985-07,99.46265,100.6546,99.78491,99.86818,3.179122,52.30307,100.6377,4.079051,52.76886,100.6736,52.41581
1985-08,99.52264,100.6329,99.74319,99.8288,3.307225,52.44035,100.6719,4.118442,52.95047,100.7135,52.57536
1985-09,99.66029,100.6605,99.71537,99.80038,3.414742,52.58572,100.6778,4.139791,53.11574,100.7204,52.73582
1985-10,99.7794,100.741,99.70103,99.78319,3.492325,52.73899,100.6547,4.135131,53.26402,100.6936,52.89714
1985-11,99.81876,100.8666,99.69756,99.77559,3.534453,52.89882,100.6046,4.095923,53.39636,100.6353,53.05929
1985-12,99.75436,101.0135,99.70612,99.77906,3.550158,53.06582,100.5311,4.015917,53.51495,100.55,53.22223
1986-01,99.66981,101.1432,99.72306,99.79007,3.552113,53.2381,100.4411,3.896495,53.62366,100.4453,53.38594
1986-02,99.63299,101.2059,99.7448,99.80505,3.567398,53.4138,100.3414,3.74195,53.72663,100.329,53.55046
1986-03,99.60034,101.2276,99.7691,99.82215,3.592437,53.59166,100.2386,3.561419,53.82777,100.2087,53.71569
1986-04,99.55941,101.2401,99.79469,99.84093,3.631897,53.77098,100.138,3.367911,53.93062,100.091,53.8816
1986-05,99.54401,101.2476,99.81249,99.85423,3.681211,53.94683,100.0432,3.175043,54.03761,99.98047,54.04817
1986-06,99.44885,101.277,99.81738,99.85706,3.732125,54.11637,99.95426,2.994118,54.14925,99.87803,54.21537
1986-07,99.40611,101.2501,99.80768,99.84774,3.777048,54.27858,99.86719,2.831398,54.26296,99.77895,54.38317
1986-08,99.49766,101.1815,99.78938,99.83122,3.80682,54.43666,99.77618,2.690344,54.37502,99.67639,54.55155
1986-09,99.55035,101.1173,99.76822,99.81236,3.818387,54.59364,99.67662,2.572642,54.48222,99.56459,54.72047
1986-10,99.54214,101.0828,99.7536,99.79915,3.821964,54.75466,99.56786,2.477721,54.58375,99.44222,54.88991
1986-11,99.55056,100.9852,99.76619,99.8092,3.841824,54.93109,99.4539,2.407203,54.68172,99.31327,55.05983
1986-12,99.6068,100.8916,99.83173,99.86417,3.903526,55.13726,99.34447,2.367698,54.78203,99.18855,55.23019
1987-01,99.72884,100.8752,99.96102,99.97255,4.022065,55.37937,99.25747,2.372852,54.89607,99.08865,55.40096
1987-02,99.8317,100.9273,100.1353,100.1199,4.181218,55.64715,99.21159,2.436957,55.03593,99.03539,55.57198
1987-03,99.99693,101.0118,100.3381,100.2916,4.366542,55.93177,99.21821,2.566717,55.20938,99.04214,55.74332
1987-04,100.1663,101.0938,100.5475,100.4697,4.556512,56.22106,99.27087,2.74817,55.41273,99.10184,55.91493
1987-05,100.3299,101.1342,100.7419,100.6362,4.738011,56.50283,99.35658,2.961521,55.63795,99.19984,56.08673
1987-06,100.4613,101.1864,100.9007,100.7734,4.895077,56.7654,99.46358,3.191887,55.87763,99.32267,56.25869
1987-07,100.6161,101.2501,100.9997,100.8606,5.004306,56.99485,99.58665,3.437693,56.12835,99.4642,56.43071
1987-08,100.8297,101.2723,101.0235,100.8842,5.043355,57.18209,99.7234,3.70284,56.38844,99.62139,56.60274
1987-09,101.0238,101.2154,100.9763,100.8467,5.01034,57.32897,99.86935,3.987667,56.65479,99.78878,56.7747
1987-10,101.1657,101.0699,100.8771,100.7647,4.915257,57.446,100.012,4.27837,56.91904,99.95176,56.94652
1987-11,101.2167,100.9468,100.766,100.6722,4.777908,57.55565,100.1367,4.553159,57.17146,100.0934,57.11811
1987-12,101.2228,101.0037,100.6838,100.6036,4.613743,57.68115,100.2329,4.787951,57.40496,100.2017,57.28939
1988-01,101.1287,101.1495,100.6482,100.5736,4.430135,57.83275,100.3014,4.962178,57.62011,100.2781,57.46029
1988-02,101.0432,101.2781,100.6571,100.5802,4.245021,58.00938,100.349,5.061264,57.82144,100.331,57.6307
1988-03,101.0198,101.3626,100.7008,100.6151,4.065362,58.20559,100.3841,5.081118,58.01463,100.3704,57.80055
1988-04,101.1121,101.387,100.7696,100.6701,3.903931,58.41589,100.416,5.040217,58.20565,100.4069,57.96978
1988-05,101.2822,101.4299,100.8534,100.7371,3.772553,58.63443,100.4529,4.963734,58.39967,100.4496,58.1383
1988-06,101.474,101.4636,100.931,100.7986,3.67026,58.84884,100.5007,4.872744,58.6004,100.5049,58.30603
1988-07,101.5458,101.5046,100.9848,100.8395,3.60363,59.04873,100.5613,4.776227,58.80917,100.5751,58.47291
1988-08,101.5233,101.5906,101.0171,100.862,3.590536,59.23523,100.6342,4.677025,59.02574,100.6598,58.63884
1988-09,101.5103,101.629,101.0318,100.8701,3.630886,59.41052,100.7172,4.578115,59.2485,100.7563,58.80377
1988-10,101.5502,101.5935,101.0377,100.872,3.713942,59.57951,100.8057,4.48904,59.47416,100.859,58.96761
1988-11,101.5683,101.533,101.0412,100.8736,3.805509,59.74593,100.8932,4.419158,59.69796,100.96,59.1303
1988-12,101.5443,101.4732,101.034,100.868,3.855112,59.90482,100.9713,4.370372,59.91377,101.0491,59.29177
1989-01,101.4406,101.4463,101.0034,100.8437,3.831279,60.04848,101.0293,4.328703,60.11431,101.1141,59.45195
1989-02,101.3002,101.3279,100.9421,100.7936,3.728726,60.17239,101.0584,4.275095,60.29337,101.145,59.61083
1989-03,101.1186,101.139,100.8524,100.7187,3.560068,60.27775,101.0567,4.19713,60.44958,101.1399,59.7683
1989-04,100.9605,100.9598,100.7456,100.6275,3.347038,60.37109,101.0366,4.098883,60.59143,101.1132,59.92432
1989-05,100.7844,100.8724,100.6375,100.5341,3.116603,60.46183,101.0157,3.991848,60.7309,101.0853,60.07886
1989-06,100.6231,100.8865,100.5487,100.457,2.91174,60.56237,101.0087,3.88705,60.87823,101.0731,60.23185
1989-07,100.488,100.9813,100.4881,100.4043,2.759205,60.67801,101.0204,3.787984,61.03685,101.0824,60.38329
1989-08,100.389,101.0903,100.4544,100.3759,2.655374,60.80815,101.0498,3.694062,61.20618,101.1119,60.53312
1989-09,100.352,101.2147,100.4384,100.3643,2.586797,60.94735,101.0926,3.603587,61.38358,101.1573,60.68132
1989-10,100.3627,101.2014,100.4362,100.3652,2.540613,61.09319,101.1434,3.516317,61.56546,101.2126,60.82788
1989-11,100.3803,101.1395,100.4514,100.3808,2.514109,61.24801,101.1964,3.434582,61.74833,101.272,60.97276
1989-12,100.3959,101.1118,100.48,100.4071,2.511536,61.40936,101.2478,3.364264,61.92943,101.331,61.11597
1990-01,100.4152,101.1031,100.5124,100.4362,2.536098,61.57137,101.2959,3.315404,62.10735,101.3874,61.25748
1990-02,100.4674,101.0395,100.537,100.4585,2.583491,61.72694,101.3397,3.296262,62.28079,101.4391,61.39725
1990-03,100.5112,100.9929,100.5438,100.4649,2.641484,61.86998,101.3759,3.304159,62.44693,101.4814,61.53534
1990-04,100.5058,100.9767,100.5104,100.4357,2.675804,61.9865,101.3976,3.316045,62.60067,101.5062,61.67175
1990-05,100.4278,100.8767,100.4183,100.3562,2.65164,62.06506,101.3955,3.300375,62.73524,101.5026,61.80651
1990-06,100.2908,100.7133,100.2498,100.2119,2.529592,62.09435,101.36,3.228784,62.84385,101.4598,61.93965
1990-07,100.0935,100.441,100.004,100.0023,2.300116,62.07367,101.2858,3.089646,62.92268,101.3718,62.07119
1990-08,99.88319,99.98995,99.69318,99.73809,1.976998,62.01033,101.1714,2.883057,62.97079,101.2373,62.20117
1990-09,99.65057,99.52167,99.35365,99.45052,1.60702,61.92678,101.0223,2.620715,62.99226,101.0631,62.32965
1990-10,99.39195,99.20521,99.02789,99.1755,1.237998,61.84952,100.8568,2.330585,63.0003,100.8704,62.45667
1990-11,99.12528,99.13339,98.76069,98.95103,0.9121895,61.80671,100.6962,2.044113,63.01054,100.6843,62.5823
1990-12,98.86958,99.18873,98.588,98.80755,0.6706257,61.82118,100.5574,1.785706,63.03531,100.5242,62.7066
1991-01,98.63414,99.31429,98.51933,98.75233,0.5326536,61.89933,100.4449,1.562322,63.07766,100.3948,62.82963
1991-02,98.5108,99.61697,98.55645,98.78575,0.5119597,62.04296,100.3563,1.37305,63.13594,100.2927,62.9517
1991-03,98.57378,100.0444,98.67696,98.88851,0.5950728,62.23815,100.2843,1.213278,63.20459,100.2092,63.07263
1991-04,98.78145,100.1937,98.84029,99.0267,0.7633053,62.45965,100.2208,1.081876,63.27793,100.1352,63.1925
1991-05,99.0583,100.1687,99.01394,99.17331,1.002197,62.68708,100.1598,0.9825663,63.35166,100.0636,63.31137
1991-06,99.39946,100.1159,99.17138,99.30579,1.303468,62.90373,100.0993,0.9242412,63.42468,99.9927,63.42931
1991-07,99.6465,100.0461,99.28796,99.40307,1.643651,63.09395,100.0447,0.9190832,63.50099,99.9285,63.54642
1991-08,99.81055,99.99933,99.34541,99.44951,1.992739,63.24603,100.0041,0.9781575,63.58675,99.88061,63.66276
1991-09,99.83935,99.92925,99.34675,99.44822,2.317232,63.36177,99.98454,1.103269,63.68724,99.85706,63.7784
1991-10,99.66322,99.7029,99.30347,99.40934,2.585113,63.4484,99.98648,1.274159,63.80302,99.85849,63.89344
1991-11,99.3746,99.38437,99.24227,99.35557,2.776741,63.52292,100.0065,1.462098,63.93182,99.88109,64.00793
1991-12,99.14452,99.16325,99.19528,99.31463,2.886997,63.60596,100.0384,1.640309,64.06928,99.91785,64.12196
1992-01,99.13293,99.10275,99.18767,99.30807,2.931309,63.71379,100.0732,1.793333,64.20885,99.95837,64.2356
1992-02,99.31128,99.22735,99.2124,99.32997,2.899876,63.84213,100.1012,1.912958,64.3437,99.99185,64.34895
1992-03,99.45822,99.44463,99.25021,99.36445,2.796571,63.97869,100.1161,2.000527,64.46901,100.0108,64.46202
1992-04,99.50135,99.58213,99.2671,99.38281,2.628871,64.10164,100.1169,2.064151,64.58408,100.0142,64.57491
1992-05,99.5154,99.60933,99.23482,99.36167,2.401807,64.1927,100.1049,2.112524,64.68998,100.0035,64.68768
1992-06,99.37412,99.51504,99.14352,99.29285,2.132935,64.24542,100.0817,2.149277,64.78786,99.98061,64.80042
1992-07,99.14071,99.31599,99.0072,99.18767,1.862001,64.26876,100.0477,2.168412,64.87795,99.94568,64.91322
1992-08,98.84396,99.09593,98.85529,99.07015,1.637638,64.28177,100.0022,2.159114,64.95966,99.89778,65.02613
1992-09,98.55997,98.90388,98.72205,98.96864,1.491486,64.3068,99.9442,2.111799,65.03219,99.83563,65.13925
1992-10,98.43862,98.85806,98.6324,98.90383,1.437173,64.36027,99.87427,2.026189,65.09579,99.7596,65.25266
1992-11,98.46803,99.04232,98.59026,98.87836,1.451465,64.44494,99.79333,1.907118,65.15107,99.67052,65.36644
1992-12,98.54762,99.23865,98.57914,98.87717,1.484631,64.55027,99.70264,1.763106,65.19889,99.56969,65.48066
1993-01,98.6088,99.32231,98.57809,98.88164,1.48933,64.6627,99.60437,1.607318,65.2409,99.45955,65.59541
1993-02,98.57609,99.32053,98.57987,98.88533,1.465684,64.77785,99.50112,1.454115,65.27934,99.34303,65.71104
1993-03,98.4584,99.29435,98.57939,98.88446,1.427851,64.8922,99.3965,1.315023,65.3168,99.2244,65.82735
1993-04,98.31618,99.23692,98.57779,98.88087,1.411711,65.00656,99.29517,1.196725,65.35698,99.10917,65.94444
1993-05,98.24228,99.08002,98.57601,98.87591,1.447073,65.12162,99.20315,1.104762,65.40465,99.00444,66.06234
1993-06,98.186,98.89596,98.5879,98.88204,1.558353,65.24659,99.12763,1.046008,65.46555,98.91873,66.18114
1993-07,98.20195,98.74366,98.63298,98.9156,1.751682,65.39454,99.07616,1.02925,65.54571,98.86098,66.30089
1993-08,98.31422,98.69108,98.72581,98.98918,2.012299,65.57531,99.05591,1.064132,65.65092,98.83964,66.42165
1993-09,98.47812,98.70816,98.86304,99.1003,2.301599,65.78689,99.07123,1.157136,65.7847,98.85974,66.54346
1993-10,98.6799,98.80405,99.04269,99.24775,2.59152,66.02818,99.11885,1.303852,65.94454,98.91724,66.66637
1993-11,98.89195,98.99293,99.25992,99.42747,2.87251,66.29612,99.19219,1.495338,66.1253,99.00416,66.79043
1993-12,99.09657,99.33956,99.51374,99.63828,3.160312,66.59026,99.28323,1.720547,66.32067,99.11086,66.91564
1994-01,99.28725,99.69193,99.78902,99.86707,3.460889,66.9006,99.38235,1.965537,66.52323,99.22612,67.04205
1994-02,99.46645,99.89817,100.0637,100.0945,3.759143,67.21294,99.48094,2.217324,66.72678,99.33993,67.17016
1994-03,99.65114,100.0213,100.3243,100.3092,4.045989,67.51774,99.57282,2.463854,66.92611,99.44515,67.29951
1994-04,99.85385,100.1658,100.5575,100.5002,4.306469,67.80605,99.65608,2.697133,67.11974,99.53968,67.43013
1994-05,100.0529,100.3124,100.7526,100.6586,4.528276,68.0705,99.73093,2.91,67.30792,99.62389,67.56203
1994-06,100.2184,100.4344,100.9061,100.7815,4.692944,68.30858,99.79815,3.094458,67.49135,99.69886,67.69521
1994-07,100.36,100.5281,101.0182,100.8697,4.7799,68.52033,99.8579,3.241462,67.67035,99.7651,67.82968
1994-08,100.5273,100.6462,101.0965,100.9297,4.781348,68.71069,99.90938,3.341243,67.84447,99.822,67.96545
1994-09,100.7034,100.7392,101.1326,100.955,4.692406,68.87388,99.95075,3.386299,68.01236,99.86761,68.10253
1994-10,100.8375,100.786,101.1249,100.9441,4.513788,69.00854,99.97959,3.377743,68.17198,99.89898,68.24091
1994-11,100.8858,100.78,101.0626,100.8875,4.240264,69.10725,99.99349,3.32081,68.3212,99.9131,68.38062
1994-12,100.8421,100.7777,100.939,100.7791,3.86663,69.16506,99.99145,3.224196,68.45898,99.90856,68.52163
1995-01,100.766,100.7577,100.7557,100.6202,3.411417,69.18286,99.97613,3.102832,68.58733,99.88839,68.66397
1995-02,100.5936,100.6289,100.5203,100.417,2.905485,69.16581,99.951,2.970968,68.70922,99.85671,68.80782
1995-03,100.3295,100.4675,100.2618,100.1942,2.393148,69.13354,99.92155,2.843158,68.82892,99.82008,68.95299
1995-04,100.052,100.4101,100.0194,99.98515,1.927287,69.11287,99.89228,2.727268,68.95028,99.78407,69.09949
1995-05,99.7833,100.435,99.82265,99.81597,1.548412,69.12451,99.86625,2.626915,69.07604,99.75266,69.24732
1995-06,99.62493,100.5582,99.67702,99.6926,1.264519,69.17236,99.84393,2.541725,69.20679,99.72665,69.39648
1995-07,99.57796,100.6437,99.5773,99.61131,1.069268,69.253,99.82165,2.466532,69.33945,99.70161,69.54697
1995-08,99.45109,100.6072,99.50353,99.5546,0.93444,69.35276,99.79477,2.396058,69.47006,99.67184,69.69879
1995-09,99.3075,100.433,99.43973,99.50815,0.851817,69.46056,99.76085,2.328876,69.59628,99.63404,69.85192
1995-10,99.14061,100.2903,99.38899,99.47371,0.82608,69.57861,99.72283,2.271054,69.7202,99.59125,70.00636
1995-11,98.97681,100.1908,99.3564,99.45507,0.8729589,69.71053,99.68707,2.232931,69.84676,99.55056,70.16209
1995-12,98.84861,100.1565,99.34634,99.45567,1.003997,69.85947,99.66144,2.225267,69.98238,99.52111,70.31912
1996-01,98.76958,100.1565,99.36288,99.47866,1.222174,70.0284,99.65324,2.254064,70.13334,99.51177,70.47743
1996-02,98.755,100.2169,99.41184,99.52837,1.525664,70.22105,99.66767,2.320849,70.30386,99.52908,70.6365
1996-03,98.82603,100.333,99.48843,99.60086,1.881989,70.43462,99.70486,2.420445,70.49489,99.57355,70.79681
1996-04,98.96552,100.3739,99.58052,99.68572,2.239509,70.66066,99.75529,2.535569,70.69855,99.63393,70.95831
1996-05,99.10496,100.3664,99.67037,99.76776,2.5491,70.88657,99.80642,2.646777,70.90434,99.69535,71.121
1996-06,99.25569,100.4064,99.74638,99.837,2.792588,71.10405,99.84843,2.741108,71.10382,99.74606,71.28484
1996-07,99.30018,100.4691,99.80407,99.8897,2.969995,71.30981,99.87965,2.820999,71.29552,99.78407,71.4498
1996-08,99.37813,100.5178,99.84806,99.92988,3.106266,71.50703,99.90231,2.895079,71.48128,99.81209,71.61585
1996-09,99.46529,100.5262,99.88309,99.96204,3.222663,71.69904,99.919,2.969921,71.66324,99.83322,71.78296
1996-10,99.58395,100.5099,99.91087,99.98741,3.317602,71.88696,99.92955,3.042155,71.8412,99.84727,71.95109
1996-11,99.74418,100.4719,99.93716,100.0106,3.39166,72.07487,99.9334,3.10369,72.01459,99.85356,72.1202
1996-12,99.87905,100.4153,99.97379,100.0407,3.452414,72.27131,99.93238,3.147141,72.18481,99.85414,72.29026
1997-01,99.95761,100.4288,100.031,100.0862,3.506133,72.48369,99.93378,3.172033,72.35799,99.85753,72.46122
1997-02,100.007,100.5331,100.1124,100.1508,3.550633,72.71434,99.94665,3.182636,72.54137,99.87426,72.6327
1997-03,100.082,100.6764,100.2063,100.2253,3.578579,72.95518,99.97655,3.184791,72.74,99.91073,72.80499
1997-04,100.1753,100.8601,100.309,100.3065,3.598757,73.20357,100.021,3.186928,72.95167,99.96384,72.97806
1997-05,100.3101,101.0659,100.4104,100.3865,3.619172,73.45207,100.0736,3.196444,73.17075,100.0258,73.15185
1997-06,100.4317,101.2396,100.5016,100.4576,3.642656,73.69413,100.127,3.216532,73.3909,100.0881,73.32632
1997-07,100.5573,101.3476,100.5702,100.5091,3.661114,73.92055,100.1755,3.242493,73.60728,100.144,73.50142
1997-08,100.5797,101.3512,100.6048,100.5314,3.657895,74.12269,100.2143,3.265966,73.81583,100.1883,73.67711
1997-09,100.5681,101.3106,100.6076,100.5269,3.630539,74.3021,100.2392,3.278716,74.01288,100.216,73.85333
1997-10,100.5804,101.2276,100.5763,100.4941,3.574679,74.45668,100.2463,3.276584,74.19514,100.223,74.03004
1997-11,100.5249,101.1571,100.5183,100.4396,3.492126,74.59182,100.2328,3.25696,74.36008,100.206,74.20721
1997-12,100.4258,101.1021,100.4454,100.3728,3.382711,74.71604,100.1986,3.217304,74.50723,100.1646,74.38477
1998-01,100.2944,101.1619,100.3676,100.3024,3.246345,74.83676,100.1484,3.154895,74.64081,100.1048,74.56267
1998-02,100.1563,101.2612,100.2841,100.2277,3.079173,74.95334,100.0908,3.069712,74.76818,100.0363,74.74104
1998-03,100.0139,101.3029,100.1799,100.1364,2.877454,75.05444,100.0333,2.963926,74.89596,99.96838,74.91965
1998-04,99.81707,101.3091,100.0472,100.0222,2.636988,75.13393,99.98451,2.850976,75.0315,99.9108,75.0985
1998-05,99.5825,101.2578,99.88642,99.88591,2.368792,75.192,99.95164,2.74761,75.1812,99.87207,75.2775
1998-06,99.37192,101.1786,99.70539,99.73396,2.089987,75.23433,99.93905,2.667878,75.34888,99.85721,75.45663
1998-07,99.20469,101.1046,99.52394,99.58301,1.833331,75.27576,99.94524,2.616515,75.53322,99.86435,75.63582
1998-08,99.04213,101.0149,99.3635,99.45077,1.63213,75.33247,99.9654,2.593106,75.72996,99.88779,75.81503
1998-09,98.85466,100.9444,99.25175,99.36026,1.512042,75.42558,99.9926,2.594198,75.93291,99.91936,75.9942
1998-10,98.67434,100.95,99.21542,99.33427,1.502824,75.57564,100.018,2.613413,76.13416,99.94865,76.17327
1998-11,98.57877,101.0744,99.26904,99.38421,1.611784,75.79408,100.0333,2.644287,76.32637,99.96619,76.35219
1998-12,98.59477,101.2094,99.39463,99.49437,1.808919,76.0676,100.0341,2.681821,76.50537,99.96666,76.53089
