country,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20,G-20
2020-04,96.91633,99.13667,89.66753,92.38947,-6.625346,105.9451,93.81203,-4.43473,109.1502,92.3802,118.1532
2020-05,97.21962,98.70361,93.37577,95.06566,-2.712121,110.6296,92.41386,-6.299895,107.3321,90.59255,118.4778
2020-06,97.90551,98.78574,96.35298,97.22431,0.4420556,114.4703,94.27779,-3.867356,110.4368,92.95785,118.8031
2020-07,98.62593,99.09089,98.02821,98.46671,2.236521,116.78,96.12921,-1.449052,113.5363,95.30531,119.129
2020-08,99.20974,99.42416,98.98508,99.18488,3.273971,118.2432,97.96023,0.9432342,116.6163,97.62315,119.4556
2020-09,99.67052,99.77655,99.52524,99.60223,3.859377,119.2141,98.32583,1.468428,117.5468,98.1333,119.7828
2020-10,100.01,99.99207,99.9351,99.91903,4.287408,120.0327,98.64378,1.914161,118.3949,98.57156,120.1106
2020-11,100.1572,100.093,100.2514,100.1634,4.597886,120.742,98.84802,2.175603,119.0474,98.84445,120.4391
2020-12,100.1558,100.1825,100.5717,100.4104,4.906813,121.4588,98.93616,2.260528,119.5169,98.96378,120.7684
2021-01,100.0783,100.2982,100.7855,100.5844,5.113218,122.0496,99.01719,2.314682,119.9702,99.06844,121.0983
2021-02,100.1753,100.5099,100.982,100.7456,9.425406,122.6228,99.09411,9.747155,120.4179,99.1663,121.4303
2021-03,100.5517,100.708,101.1957,100.914,10.94774,123.219,99.06911,6.623825,120.6532,99.08852,121.763
2021-04,100.9266,100.8598,101.3498,101.0338,16.80069,123.7446,99.02605,10.72578,120.8574,98.98511,122.0965
2021-05,101.2445,100.9683,101.4112,101.0832,12.22897,124.1585,98.97119,12.77253,121.0411,98.86497,122.4307
2021-06,101.4053,100.9827,101.4152,101.0871,8.764565,124.5032,99.26694,10.31736,121.831,99.23858,122.7657
2021-07,101.4126,100.756,101.3034,101.0098,6.787094,124.706,99.56216,7.999685,122.6188,99.60786,123.1015
2021-08,101.3229,100.533,101.1561,100.9024,5.600301,124.8652,99.85509,5.818469,123.4016,99.97038,123.4381
2021-09,101.2045,100.4959,101.0062,100.7902,4.871016,125.021,99.92255,5.333884,123.8166,100.0331,123.7756
2021-10,101.1156,100.4638,100.8761,100.6896,4.305902,125.2012,99.98597,4.926127,124.2272,100.0913,124.1138
2021-11,101.1105,100.3947,100.7197,100.5774,3.815248,125.3485,100.0351,4.679835,124.6186,100.1332,124.4529
2021-12,101.0922,100.3009,100.5569,100.4619,3.317294,125.4879,100.0454,4.550008,124.955,100.1299,124.7929
2022-01,101.0188,100.0454,100.3776,100.3343,2.914184,125.6063,100.0378,4.415588,125.2676,100.1069,125.1338
2022-02,100.8818,99.40835,100.1794,100.1916,2.508011,125.6982,100.0189,4.273398,125.5639,100.0724,125.4731
2022-03,100.6365,98.30046,99.9649,100.0341,2.069651,125.7692,99.99831,4.315937,125.8605,100.0375,125.8133
2022-04,100.4195,97.05719,99.74139,99.86642,1.683919,125.8283,99.98109,4.391337,126.1646,100.008,126.1546
2022-05,100.3829,96.27205,99.51382,99.69228,1.388015,125.8818,99.96974,4.492843,126.4793,99.98618,126.4968
2022-06,100.2884,95.87661,99.29167,99.52089,1.155352,125.9416,99.96391,4.08095,126.8028,99.97065,126.8401
2022-07,100.0991,95.74478,99.09543,99.36861,1.064823,126.0339,99.96076,3.678781,127.1297,99.957,127.1844
2022-08,99.93143,95.7864,98.942,99.24815,1.053438,126.1805,99.95755,3.284768,127.455,99.94138,127.5298
2022-09,99.75517,95.83733,98.83654,99.16189,1.093818,126.3885,99.95271,3.197872,127.7761,99.92163,127.8763
2022-10,99.53473,95.91724,98.78899,99.11652,1.174098,126.6711,99.94658,3.111868,128.093,99.89786,128.2239
2022-11,99.33325,96.07484,98.80397,99.11576,1.345405,127.035,99.94154,3.04235,128.41,99.87339,128.5728
2022-12,99.32923,96.40228,98.88329,99.1609,1.589928,127.4831,99.9407,3.023985,128.7336,99.85326,128.9228
2023-01,99.61002,96.7967,99.00114,99.23575,1.891983,127.9828,99.94551,3.034019,129.0682,99.84081,129.274
2023-02,99.87591,97.09412,99.15149,99.33382,2.246586,128.5221,99.9557,3.062632,129.4094,99.83607,129.6219
2023-03,99.87078,97.14659,99.31537,99.4426,2.633469,129.0813,99.97143,3.10232,129.7651,99.8415,129.9711
2023-04,99.65466,97.05012,99.47774,99.5532,3.030022,129.6409,99.99185,3.146546,130.1344,99.85642,130.3216
2023-05,99.48433,97.00345,99.6508,99.6723,3.443888,130.217,100.0167,3.192714,130.5174,99.8807,130.6733
2023-06,99.37822,97.02158,99.80464,99.78316,3.834195,130.7705,100.0455,3.241488,130.9131,99.91353,131.0264
2023-07,99.40179,97.05323,99.94991,99.88865,4.190278,131.3151,100.0786,3.297959,131.3224,99.95546,131.3809
2023-08,99.4798,97.01259,100.0667,99.97581,4.473015,131.8246,100.1174,3.367872,131.7475,100.0082,131.7367
2023-09,99.5337,96.94723,100.1616,100.0474,,,,,,,
2023-10,99.47995,96.89176,100.2469,100.1118,,,,,,,
2023-11,99.39597,96.92519,100.3404,100.182,,,,,,,
2023-12,99.32516,97.14629,100.442,100.2582,,,,,,,
