country,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR
2018-12,100.8672,100.5999,100.6114,1.181391,105.5243,100.4069,100.3407,104.895
2019-01,100.7956,100.5179,100.5283,0.9765737,105.5477,100.2495,100.2009,105.0039
2019-02,100.7049,100.3971,100.4057,0.7802676,105.5294,100.1033,100.071,105.112
2019-03,100.6187,100.2477,100.2541,0.5919634,105.4802,99.98502,99.96602,105.2196
2019-04,100.5496,100.0757,100.0796,0.4221028,105.4062,99.90489,99.89485,105.3265
2019-05,100.4816,99.90049,99.90186,0.2803534,105.328,99.87061,99.86441,105.4329
2019-06,100.3875,99.73933,99.73835,0.1667442,105.2637,99.88953,99.88121,105.5388
2019-07,100.2465,99.60187,99.59888,0.06496321,105.2237,99.96725,99.95023,105.6443
2019-08,100.0868,99.48923,99.4846,-0.02140152,105.2092,100.1042,100.0718,105.7494
2019-09,99.9363,99.40245,99.39657,-0.08475716,105.2216,100.2878,100.235,105.8541
2019-10,99.79165,99.34903,99.34236,-0.1236886,105.2687,100.4808,100.4063,105.9585
2019-11,99.57838,99.32071,99.31363,-0.1201312,105.3421,100.6363,100.5444,106.0626
2019-12,99.16824,99.29633,99.28889,-0.09931894,105.4194,100.7129,100.6125,106.1665
2020-01,98.46535,99.25468,99.24664,-0.06585272,105.4782,100.6931,100.5948,106.2702
2020-02,97.68906,99.18986,99.18087,-0.01643448,105.5121,100.5713,100.4867,106.3739
2020-03,97.15646,93.01458,92.9156,-6.106028,99.03955,95.84538,96.28962,106.4774
2020-04,97.13816,95.3567,95.29185,-3.580468,101.6322,94.34583,94.95786,106.581
2020-05,97.47051,96.74931,96.70476,-2.004445,103.2168,93.65683,94.34597,106.6848
2020-06,97.98763,97.547,97.51407,-1.039882,104.1691,95.27323,95.78149,106.7886
2020-07,98.60288,98.05303,98.02747,-0.3916318,104.8116,96.90097,97.22708,106.8928
2020-08,99.20557,98.56699,98.54893,0.2421163,105.464,98.32661,98.49319,106.9973
2020-09,99.68006,98.76745,98.7523,0.5326366,105.782,98.40388,98.56181,107.1021
2020-10,99.93747,99.19281,99.18387,1.019572,106.342,98.23085,98.40815,107.2074
2020-11,100.0756,99.40174,99.39584,1.261585,106.6711,98.11015,98.30096,107.3131
2020-12,100.2045,99.56288,99.55933,1.451702,106.9498,98.03678,98.23579,107.4194
2021-01,100.3922,99.73053,99.72942,1.666873,107.2364,98.02894,98.22882,107.5261
2021-02,100.6179,99.90722,99.90869,1.915826,107.5335,98.12093,98.31052,107.6334
2021-03,100.8375,100.102,100.1063,8.896923,107.851,98.35155,98.51534,107.7411
2021-04,101.0099,100.2949,100.3021,6.430302,108.1674,98.74529,98.86501,107.8493
2021-05,101.1293,100.4709,100.4806,5.085967,108.4663,99.31315,99.36933,107.958
2021-06,101.1783,100.6232,100.6351,4.388389,108.7405,100.0413,100.016,108.0669
2021-07,101.133,100.7589,100.7728,3.993397,108.9972,100.8662,100.7486,108.1762
2021-08,101.0398,100.8965,100.9124,3.596047,109.2565,101.7142,101.5017,108.2857
2021-09,100.9469,101.0531,101.0712,,,,,
2021-10,100.8844,101.2333,101.2541,,,,,
2021-11,100.8439,101.3959,101.419,,,,,
2021-12,100.8117,101.5128,101.5377,,,,,
2022-01,,101.5726,101.5984,,,,,
