country,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX
2019-10,99.40217,103.8289,99.04011,99.43761,-2.417816,104.7162,100.617,100.9152,105.7311
2019-11,99.19621,103.6905,99.11806,99.48344,-2.188925,104.7848,100.4743,100.686,105.7171
2019-12,98.914,103.5817,99.2365,99.55305,-1.960183,104.8928,100.3286,100.4522,105.6998
2020-01,98.42135,103.3826,99.35458,99.62245,-1.777171,104.9972,100.1883,100.2269,105.6792
2020-02,97.49696,102.4076,99.44009,99.67271,-1.608845,105.0641,100.0555,100.0137,105.6557
2020-03,95.82648,99.98698,96.36232,97.8637,-4.522382,101.7869,99.4476,99.03765,105.6294
2020-04,93.82649,96.44492,85.87383,91.69891,-14.74202,90.6832,92.38545,87.69919,105.6005
2020-05,92.7681,94.40398,87.7601,92.8076,-12.61304,92.6478,88.86339,82.04443,105.5694
2020-06,92.89217,94.20221,94.20282,96.59441,-5.871572,99.41802,91.22694,85.83917,105.5361
2020-07,93.44106,95.17345,94.9792,97.05075,-4.777082,100.204,93.59392,89.63941,105.501
2020-08,94.02624,96.35712,95.82664,97.54885,-3.689438,101.0629,95.96336,93.44361,105.4643
2020-09,94.6153,97.4142,95.93692,97.61367,-3.456928,101.1425,96.54916,94.38412,105.4261
2020-10,95.0882,98.16118,96.51784,97.95511,-2.864193,101.7169,97.13544,95.32541,105.3866
2020-11,95.4632,98.53827,97.50452,98.53505,-1.973185,102.7172,97.7224,96.26781,105.3461
2020-12,95.84367,98.96833,98.7076,99.24218,-0.9048082,103.9437,97.94841,96.63066,105.3047
2021-01,96.30197,99.42761,99.67413,99.81027,-0.0739945,104.9195,98.17594,96.99597,105.2625
2021-02,96.94335,100.0501,100.0238,100.0158,0.171937,105.2448,98.40579,97.365,105.2197
2021-03,97.80035,101.0164,100.4505,100.2666,3.795521,105.6503,98.66919,97.78789,105.1765
2021-04,98.83057,102.021,100.865,100.5102,16.93703,106.0423,98.93616,98.21652,105.1329
2021-05,99.72617,102.7762,101.3125,100.7733,14.9173,106.4683,99.20638,98.65037,105.0891
2021-06,100.3229,103.2773,101.7039,101.0033,7.460343,106.8349,99.15596,98.56941,105.045
2021-07,100.4969,103.3045,101.7857,101.0514,6.658251,106.8759,99.10224,98.48316,105.0009
2021-08,100.4716,103.1109,101.7817,101.049,5.703245,106.8268,99.03749,98.37921,104.9567
2021-09,100.4784,103.2623,101.7387,101.0238,5.530926,106.7367,99.24279,98.70882,104.9125
2021-10,100.5995,103.693,101.6911,100.9958,4.841786,106.6418,99.40885,98.97544,104.8684
2021-11,100.7121,104.2443,101.6699,100.9833,3.755393,106.5746,99.5825,99.25423,104.8242
2021-12,100.631,104.3971,101.6741,100.9858,,,,,
2022-01,100.3574,,101.6235,100.956,,,,,
