country,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU
2007-12,101.7018,100.184,101.6989,101.366,0.8775585,92.32159,102.9715,103.4662,90.77932
2008-01,101.6428,99.97447,101.5647,101.2582,0.614944,92.26765,103.0406,103.5489,90.84616
2008-02,101.6352,99.80244,101.397,101.1234,0.3259355,92.18111,103.0728,103.5874,90.91108
2008-03,101.6146,99.69209,101.1674,100.939,-0.018446,92.03627,103.0602,103.5724,90.97421
2008-04,101.51,99.52673,100.8489,100.683,-0.4338736,91.80847,102.9912,103.4898,91.03568
2008-05,101.3553,99.18165,100.4231,100.3409,-0.9287629,91.48112,102.8554,103.3274,91.0957
2008-06,101.0821,98.80121,99.85806,99.88692,-1.510857,91.02506,102.6402,103.0699,91.15445
2008-07,100.713,98.47309,99.1466,99.31528,-2.177107,90.43377,102.3312,102.7002,91.21217
2008-08,100.2319,98.31796,98.29765,98.63316,-2.940619,89.71539,101.9108,102.1972,91.2691
2008-09,99.57603,98.2585,97.33293,97.85802,-3.806267,88.88981,101.3629,101.5418,91.32552
2008-10,98.64834,98.08516,96.32063,97.04465,-4.724804,88.01942,100.6866,100.7327,91.38171
2008-11,97.5835,97.82861,95.37691,96.2864,-5.573323,87.21069,99.89783,99.78906,91.43795
2008-12,96.67394,97.41878,94.62224,95.68003,-6.225403,86.5742,99.0413,98.76434,91.49455
2009-01,96.08198,97.05318,94.14766,95.29871,-6.582735,86.19392,98.20825,97.76772,91.55184
2009-02,95.69584,96.77931,93.97649,95.16119,-6.605627,86.09197,97.49912,96.91936,91.61012
2009-03,95.51348,96.59194,94.11314,95.27097,-6.261758,86.27319,96.98644,96.30602,91.66965
2009-04,95.52148,96.5727,94.5355,95.61034,-5.544565,86.71809,96.67027,95.92776,91.73072
2009-05,95.6693,96.7421,95.19229,96.13806,-4.482614,87.38037,96.51633,95.7436,91.79354
2009-06,95.95227,97.19048,96.00648,96.79225,-3.114671,88.18993,96.47787,95.69759,91.85831
2009-07,96.3419,97.86402,96.88872,97.50111,-1.513385,89.06516,96.52133,95.74957,91.92521
2009-08,96.80201,98.56348,97.74826,98.19173,0.2312905,89.92289,96.61913,95.86657,91.99437
2009-09,97.22426,99.1206,98.51309,98.80627,2.03304,90.69697,96.75275,96.02643,92.0659
2009-10,97.65746,99.48126,99.15267,99.32016,3.794337,91.35918,96.91203,96.21699,92.13991
2009-11,98.06741,99.5957,99.67178,99.73725,5.392754,91.91375,97.0952,96.43613,92.21643
2009-12,98.47593,99.61693,100.0919,100.0748,6.706558,92.38035,97.30697,96.68948,92.2955
2010-01,98.9022,99.54027,100.4521,100.3642,7.658109,92.79474,97.55474,96.9859,92.37714
2010-02,99.35737,99.58468,100.785,100.6317,8.241356,93.18711,97.84404,97.332,92.46133
2010-03,99.82155,99.75508,101.1039,100.8879,8.457419,93.56967,98.17104,97.72321,92.54803
2010-04,100.2829,99.86499,101.3955,101.1223,8.316442,93.92995,98.51182,98.13089,92.63718
2010-05,100.6897,99.83578,101.647,101.3243,7.868575,94.25597,98.83657,98.51942,92.72871
2010-06,101.0481,100.0788,101.8826,101.5136,7.234477,94.57001,99.12302,98.8621,92.82253
2010-07,101.354,100.6299,102.1265,101.7095,6.544937,94.89442,99.3708,99.15853,92.91853
2010-08,101.5982,101.1751,102.3716,101.9065,5.893617,95.2226,99.59181,99.42295,93.01664
2010-09,101.838,101.5948,102.6086,102.0969,5.346159,95.54578,99.80296,99.67555,93.11673
2010-10,102.1224,101.9333,102.8281,102.2733,4.921013,95.85497,100.0205,99.9358,93.21869
2010-11,102.4469,102.2477,103.0112,102.4205,4.589969,96.13257,100.2546,100.2158,93.3224
2010-12,102.7294,102.4027,103.1316,102.5172,4.300936,96.35357,100.503,100.513,93.42776
2011-01,102.9022,102.4506,103.1683,102.5467,3.990926,96.49811,100.7438,100.8011,93.53462
2011-02,103.0193,102.4083,103.1041,102.4951,3.608413,96.54969,100.9489,101.0465,93.6429
2011-03,103.0188,102.2322,102.9305,102.3556,3.131611,96.49991,101.0987,101.2257,93.75246
2011-04,102.918,102.0169,102.65,102.1302,2.577035,96.35056,101.1986,101.3452,93.8632
2011-05,102.7356,101.9253,102.279,101.8321,1.974197,96.11676,101.2635,101.4229,93.97505
2011-06,102.4624,101.8451,101.8324,101.4733,1.313252,95.81196,101.3048,101.4723,94.08791
2011-07,102.1012,101.5694,101.3392,101.077,0.5994359,95.46324,101.3203,101.4908,94.20171
2011-08,101.6923,101.1232,100.8531,100.6864,-0.1067062,95.12099,101.3017,101.4686,94.31638
2011-09,101.3496,100.7707,100.4429,100.3569,-0.7280577,94.85014,101.2446,101.4003,94.43188
2011-10,101.1494,100.5668,100.1526,100.1236,-1.212798,94.69245,101.1604,101.2995,94.54813
2011-11,101.1219,100.5759,99.98701,99.99053,-1.539252,94.65285,101.0661,101.1867,94.66514
2011-12,101.2043,100.7397,99.93138,99.94584,-1.697646,94.71783,100.977,101.0801,94.78286
2012-01,101.2812,100.8907,99.92535,99.94099,-1.728191,94.83044,100.8993,100.9872,94.90128
2012-02,101.2452,100.9463,99.91628,99.9337,-1.666358,94.94083,100.8335,100.9084,95.02039
2012-03,101.05,100.9369,99.85691,99.886,-1.55012,95.00404,100.7763,100.8401,95.14018
2012-04,100.7729,100.8827,99.72053,99.77642,-1.407495,94.99443,100.7228,100.776,95.26066
2012-05,100.4062,100.826,99.51113,99.60818,-1.24974,94.91555,100.6657,100.7077,95.38184
2012-06,100.0173,100.6614,99.25244,99.40032,-1.066854,94.78978,100.5963,100.6247,95.50373
2012-07,99.62182,100.3491,98.99323,99.19205,-0.8376352,94.66361,100.504,100.5142,95.62635
2012-08,99.31144,100.0351,98.78263,99.02283,-0.5644382,94.58409,100.3796,100.3654,95.74972
2012-09,99.10371,99.8039,98.6562,98.92125,-0.2789927,94.58553,100.2205,100.1751,95.87387
2012-10,99.05711,99.76935,98.63352,98.90303,-0.005714689,94.68704,100.0371,99.95561,95.99884
2012-11,99.24467,99.85821,98.71697,98.97009,0.2519826,94.89135,99.84729,99.72859,96.12466
2012-12,99.48849,100.0014,98.87534,99.09733,0.4761835,95.16885,99.67336,99.52052,96.25136
2013-01,99.6923,100.224,99.0709,99.25446,0.6886752,95.48351,99.53822,99.35883,96.37897
2013-02,99.80591,100.4128,99.26553,99.41084,0.9035977,95.79871,99.46104,99.26649,96.50754
2013-03,99.80339,100.518,99.42774,99.54118,1.136808,96.08405,99.44982,99.25307,96.63707
2013-04,99.7516,100.5666,99.57394,99.65865,1.432581,96.3553,99.48986,99.30098,96.76759
2013-05,99.7477,100.6458,99.73615,99.78897,1.820448,96.64344,99.55764,99.38206,96.89911
2013-06,99.8538,100.6986,99.92191,99.93822,2.285125,96.95585,99.63094,99.46975,97.03162
2013-07,100.0489,100.757,100.1261,100.1023,2.771987,97.28767,99.69688,99.54865,97.16515
2013-08,100.357,100.8449,100.3456,100.2787,3.226613,97.63596,99.75014,99.61236,97.29967
2013-09,100.6646,100.9643,100.5509,100.4436,3.580314,97.97198,99.79148,99.66182,97.43519
2013-10,100.9335,101.1196,100.7169,100.577,3.785285,98.27121,99.82726,99.70462,97.57169
2013-11,101.088,101.2867,100.8395,100.6755,3.833938,98.52943,99.86404,99.74863,97.70918
2013-12,101.1359,101.4599,100.9115,100.7334,3.75193,98.73952,99.90363,99.79598,97.84764
2014-01,101.1445,101.6187,100.9364,100.7534,3.582923,98.90462,99.93791,99.83701,97.98705
2014-02,101.1407,101.7111,100.9055,100.7286,3.358357,99.01598,99.95619,99.85887,98.1274
2014-03,101.141,101.7628,100.8217,100.6612,3.11407,99.07618,99.95277,99.85477,98.26867
2014-04,101.1038,101.8304,100.6962,100.5603,2.844329,99.09596,99.93561,99.83424,98.41084
2014-05,101.0716,101.9263,100.5354,100.4312,2.522813,99.08157,99.91796,99.81314,98.5539
2014-06,101.0007,101.9295,100.3551,100.2863,2.158136,99.04829,99.91094,99.80473,98.69783
2014-07,100.923,101.8249,100.1698,100.1374,1.770786,99.01043,99.91604,99.81084,98.84261
2014-08,100.7827,101.6553,99.99306,99.9954,1.377945,98.98133,99.92773,99.82482,98.9882
2014-09,100.6446,101.514,99.8473,99.87827,1.032152,98.9832,99.93501,99.83353,99.13458
2014-10,100.561,101.4691,99.75073,99.80069,0.7764691,99.03426,99.9225,99.81857,99.28174
2014-11,100.5534,101.4357,99.70644,99.7651,0.6173935,99.13774,99.87724,99.76441,99.42963
2014-12,100.5664,101.4672,99.70911,99.76725,0.5560575,99.28857,99.7968,99.66819,99.57823
2015-01,100.6054,101.5426,99.7502,99.80026,0.5801306,99.47839,99.69973,99.55206,99.72751
2015-02,100.6584,101.6467,99.8165,99.85353,0.6849197,99.69415,99.61166,99.44669,99.87743
2015-03,100.735,101.762,99.89875,99.91962,0.8584467,99.9267,99.55283,99.3763,100.028
2015-04,100.7615,101.8091,99.97936,99.98439,1.07213,100.1584,99.52496,99.34298,100.1791
2015-05,100.7641,101.7777,100.0398,100.033,1.301064,100.3707,99.52064,99.3378,100.3307
2015-06,100.7652,101.7015,100.0734,100.06,1.522809,100.5566,99.53023,99.34927,100.4828
2015-07,100.7796,101.6452,100.0781,100.0637,1.72049,100.7139,99.54719,99.36956,100.6353
2015-08,100.7756,101.6015,100.0506,100.0416,1.876987,100.8392,99.56828,99.39479,100.7882
2015-09,100.7898,101.4582,99.99301,99.99536,1.971121,100.9343,99.59322,99.42464,100.9413
2015-10,100.7623,101.2878,99.91602,99.93349,1.994781,101.0098,99.6241,99.46157,101.0947
2015-11,100.7045,101.2001,99.82229,99.85818,1.947272,101.0682,99.66299,99.5081,101.2482
2015-12,100.6098,101.1773,99.7159,99.77271,1.838107,101.1136,99.70925,99.56345,101.4017
2016-01,100.4852,101.0941,99.60886,99.68669,1.688355,101.1579,99.75613,99.61953,101.5552
2016-02,100.3809,101.0094,99.51934,99.61478,1.530175,101.2197,99.79466,99.66563,101.7085
2016-03,100.3589,100.9806,99.47169,99.57649,1.397832,101.3235,99.81746,99.69289,101.8616
2016-04,100.4153,101.0372,99.46357,99.56995,1.306728,101.4672,99.82311,99.69967,102.0144
2016-05,100.5152,101.1193,99.49059,99.59167,1.270969,101.6464,99.81386,99.68859,102.1668
2016-06,100.6142,101.2232,99.54379,99.63441,1.288095,101.8519,99.79437,99.66528,102.3187
2016-07,100.6891,101.3185,99.62212,99.69736,1.359074,102.0827,99.77177,99.63824,102.4699
2016-08,100.7552,101.446,99.72305,99.77845,1.484499,102.3362,99.75496,99.61813,102.6204
2016-09,100.8964,101.5547,99.85296,99.88283,1.668989,102.6189,99.75423,99.61726,102.77
2016-10,101.0289,101.6436,99.99394,99.9961,1.883603,102.9124,99.78059,99.64879,102.9186
2016-11,101.1121,101.6967,100.1287,100.1044,2.108081,103.1988,99.84328,99.72379,103.0662
2016-12,101.2107,101.6621,100.2741,100.2212,2.355644,103.4955,99.94559,99.84619,103.2126
2017-01,101.2948,101.5547,100.4257,100.343,2.609425,103.7976,100.0779,100.0045,103.3576
2017-02,101.4011,101.4465,100.5876,100.4731,2.854882,104.1094,100.2261,100.1817,103.5012
2017-03,101.549,101.4844,100.7573,100.6095,3.064007,104.4281,100.3777,100.3631,103.6432
2017-04,101.7383,101.6182,100.9278,100.7465,3.231712,104.7463,100.5272,100.542,103.7834
2017-05,101.9311,101.7866,101.0882,100.8754,3.351187,105.0527,100.6728,100.7162,103.9218
2017-06,102.136,101.9396,101.2454,101.0017,3.438665,105.3542,100.8125,100.8833,104.0582
2017-07,102.3195,102.0494,101.3943,101.1213,3.489996,105.6454,100.9419,101.0382,104.1926
2017-08,102.4737,102.1358,101.5262,101.2272,3.499008,105.9169,101.0537,101.1719,104.3247
2017-09,102.6412,102.2463,101.6382,101.3172,3.45636,106.1657,101.1379,101.2727,104.4546
2017-10,102.8,102.3471,101.7229,101.3853,3.373265,106.3839,101.1844,101.3283,104.582
2017-11,102.9043,102.3692,101.7708,101.4238,3.25808,106.5611,101.1852,101.3292,104.707
2017-12,102.9723,102.3537,101.7774,101.4291,3.089227,106.6927,101.1402,101.2753,104.8294
2018-01,102.9562,102.3622,101.7359,101.3957,2.864652,106.771,101.0658,101.1864,104.9492
2018-02,102.8171,102.3365,101.6577,101.3329,2.592145,106.808,100.9828,101.0871,105.0664
2018-03,102.6586,102.2234,101.5486,101.2453,2.280618,106.8097,100.9053,100.9944,105.1808
2018-04,102.5793,102.0683,101.4259,101.1466,1.954715,106.7938,100.8316,100.9062,105.2925
2018-05,102.5323,101.9265,101.3048,101.0494,1.641078,106.7767,100.7541,100.8134,105.4014
2018-06,102.4823,101.8172,101.1887,100.9561,1.335971,106.7617,100.6697,100.7125,105.5075
2018-07,102.4011,101.776,101.0846,100.8724,1.051583,106.7563,100.5903,100.6175,105.6109
2018-08,102.33,101.8521,100.9764,100.7855,0.7804912,106.7436,100.5338,100.5499,105.7114
2018-09,102.2143,101.9263,100.8468,100.6814,0.5080598,106.7051,100.5158,100.5284,105.8091
2018-10,102.0393,101.925,100.6829,100.5497,0.228707,106.6272,100.5391,100.5562,105.904
2018-11,101.8419,101.8583,100.4987,100.4016,-0.03423868,106.5246,100.5975,100.6261,105.9961
2018-12,101.5996,101.7539,100.2915,100.2352,-0.2794058,106.3946,100.6763,100.7204,106.0854
2019-01,101.3628,101.7017,100.0726,100.0593,-0.4889101,106.249,100.7506,100.8092,106.1719
2019-02,101.0938,101.6898,99.85712,99.88617,-0.6592958,106.1038,100.7956,100.8631,106.2557
2019-03,100.7604,101.6565,99.63838,99.71042,-0.8028477,105.9521,100.7977,100.8657,106.3367
2019-04,100.4105,101.5472,99.4119,99.52844,-0.9407145,105.7892,100.7676,100.8296,106.415
2019-05,100.1011,101.3698,99.16959,99.33376,-1.096046,105.6064,100.7253,100.779,106.4907
2019-06,99.75516,101.1698,98.91417,99.12852,-1.269195,105.4067,100.6883,100.7348,106.5638
2019-07,99.45701,101.0515,98.68352,98.9432,-1.429206,105.2305,100.66,100.7009,106.6344
2019-08,99.2656,100.9977,98.53139,98.82097,-1.506574,105.1354,100.6366,100.6728,106.7024
2019-09,99.05723,101.0324,98.46625,98.76862,-1.475627,105.1306,100.6133,100.645,106.7681
2019-10,98.95104,101.0512,98.47816,98.77821,-1.333195,105.2057,100.5907,100.618,106.8315
2019-11,98.94518,101.1221,98.53728,98.8257,-1.122393,105.329,100.5709,100.5943,106.8926
2019-12,99.03588,101.0865,98.60054,98.87653,-0.8833554,105.4547,100.5543,100.5744,106.9515
2020-01,99.13239,100.9578,98.63512,98.90432,-0.6599483,105.5478,100.5357,100.5521,107.0083
2020-02,98.92719,100.5772,98.60686,98.88161,-0.5015423,105.5717,100.5077,100.5187,107.0632
2020-03,98.28072,99.76413,96.02168,96.80445,-2.923359,102.8548,95.47144,94.49353,107.1162
2020-04,97.51771,98.92118,91.07748,92.83187,-7.735942,97.60541,92.18981,90.56756,107.1674
2020-05,97.41018,98.7285,92.96214,94.34617,-5.620088,99.67123,90.57673,88.63775,107.217
2020-06,97.84644,99.04132,97.11909,97.68621,-1.168696,104.1748,92.75723,91.24638,107.265
2020-07,98.51085,99.41801,98.18422,98.54202,0.1259384,105.3631,94.92735,93.84261,107.3116
2020-08,99.15001,99.70187,98.54714,98.83363,0.6293914,105.7971,97.08759,96.42702,107.3569
2020-09,99.63667,99.75618,98.68605,98.94524,0.8172369,105.9897,97.27265,96.64842,107.4009
2020-10,99.98093,99.58293,98.83775,99.06713,0.9405059,106.1951,97.46697,96.8809,107.4439
2020-11,100.2078,99.31323,99.01462,99.20923,1.042202,106.4268,97.66949,97.12318,107.4859
2020-12,100.4942,99.1122,99.26785,99.4127,1.218599,106.7398,97.1939,96.55421,107.5271
2021-01,100.929,98.97899,99.62441,99.69919,1.530748,107.1635,96.70382,95.9679,107.5675
2021-02,101.6038,99.19389,100.0936,100.0761,2.023549,107.708,96.20435,95.37035,107.6073
2021-03,102.3996,99.66878,100.6211,100.5,5.308843,108.3152,96.73067,96.00002,107.6466
2021-04,103.0789,100.1795,101.0982,100.8834,11.53897,108.8681,97.2696,96.64477,107.6854
2021-05,103.4916,100.7407,101.456,101.1709,9.652902,109.2924,97.81644,97.29898,107.7239
2021-06,103.7804,101.1624,101.664,101.338,5.164835,109.5553,98.22902,97.79257,107.7621
2021-07,103.981,101.2938,101.7102,101.3751,4.062852,109.6438,98.62891,98.27097,107.8002
2021-08,104.0973,101.2946,101.6252,101.3068,3.585695,109.5907,99.01845,98.73701,107.8381
2021-09,104.1353,101.3252,101.4726,101.1842,3.278368,109.4645,98.80661,98.48357,107.8759
2021-10,104.0775,101.21,101.2939,101.0406,2.933125,109.31,98.63609,98.27956,107.9137
2021-11,104.066,100.9436,101.1356,100.9134,2.58455,109.1774,98.48503,98.09885,107.9515
2021-12,104.1224,100.7169,101.0219,100.8221,,,,,
2022-01,104.1458,100.6462,100.9464,100.7614,,,,,
