country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
2013-12,99.90469,98.96404,100.3925,100.2737,1.829365,98.02869,100.3995,100.3784,97.64542
2014-01,99.82458,99.03171,100.3725,100.2598,1.736816,98.14714,100.3193,100.283,97.78289
2014-02,99.72768,99.14819,100.3701,100.2581,1.671223,98.28106,100.2445,100.1941,97.91868
2014-03,99.67671,99.38577,100.3933,100.2742,1.63891,98.43837,100.1885,100.1275,98.05276
2014-04,99.72247,99.80216,100.4489,100.3129,1.64645,98.62593,100.1568,100.0899,98.18513
2014-05,99.82407,100.2584,100.5413,100.377,1.694975,98.84799,100.1512,100.0833,98.31577
2014-06,99.93391,100.5578,100.6665,100.4639,1.787071,99.10085,100.1714,100.1072,98.44467
2014-07,100.0268,100.5449,100.8016,100.5577,1.904574,99.36192,100.2153,100.1594,98.57181
2014-08,100.1206,100.3619,100.9251,100.6435,2.027288,99.61027,100.2798,100.2361,98.69718
2014-09,100.2493,100.1833,101.0144,100.7054,2.13533,99.82322,100.359,100.3301,98.82077
2014-10,100.4339,100.1211,101.0507,100.7306,2.199063,99.9821,100.4415,100.4282,98.94257
2014-11,100.6193,100.1267,101.0282,100.715,2.201162,100.0812,100.5126,100.5127,99.06256
2014-12,100.7186,100.1077,100.9497,100.6605,2.136076,100.1227,100.5558,100.564,99.18075
2015-01,100.6563,99.978,100.8453,100.588,2.026881,100.1365,100.5551,100.5632,99.29713
2015-02,100.4979,99.73286,100.7513,100.5228,1.910358,100.1586,100.4998,100.4975,99.41171
2015-03,100.3159,99.3559,100.6793,100.4728,1.790151,100.2006,100.3919,100.3693,99.5245
2015-04,100.1524,98.84233,100.619,100.4309,1.648981,100.2523,100.2574,100.2094,99.63551
2015-05,100.0046,98.35381,100.5544,100.3861,1.466689,100.2978,100.1299,100.0579,99.74476
2015-06,99.85815,98.12109,100.4746,100.3307,1.236404,100.3261,100.0366,99.94699,99.85228
2015-07,99.70379,98.32171,100.3911,100.2727,0.9934503,100.349,99.98335,99.88375,99.95808
2015-08,99.55328,98.70185,100.3187,100.2224,0.7737939,100.3811,99.96455,99.86141,100.0622
2015-09,99.43031,98.93106,100.2677,100.1871,0.6106444,100.4328,99.96925,99.86699,100.1646
2015-10,99.35767,98.77743,100.2317,100.162,0.5156368,100.4977,99.98535,99.88613,100.2654
2015-11,99.31683,98.43368,100.1904,100.1334,0.4740509,100.5556,100.0018,99.90569,100.3645
2015-12,99.28783,98.17102,100.1242,100.0875,0.4635032,100.5867,100.0101,99.9155,100.4619
2016-01,99.25755,98.18314,100.0308,100.0226,0.4516909,100.5888,100.0056,99.91022,100.5578
2016-02,99.21592,98.34901,99.92403,99.94848,0.4162962,100.5755,99.98635,99.88731,100.652
2016-03,99.15362,98.49849,99.82553,99.88011,0.3675725,100.5689,99.95193,99.84641,100.7446
2016-04,99.07094,98.52406,99.74345,99.82313,0.3239341,100.577,99.9043,99.78981,100.8357
2016-05,99.0075,98.50905,99.67955,99.77877,0.3030721,100.6018,99.8466,99.72124,100.9252
2016-06,99.02681,98.59097,99.63637,99.74879,0.3186078,100.6458,99.78297,99.64561,101.0131
2016-07,99.18172,98.86548,99.61855,99.73643,0.3635342,100.7138,99.71931,99.56995,101.0995
2016-08,99.39709,99.19338,99.62558,99.7413,0.4228001,100.8055,99.66238,99.5023,101.1843
2016-09,99.57623,99.37041,99.64664,99.75592,0.4749261,100.9098,99.61893,99.45068,101.2676
2016-10,99.64706,99.24355,99.66447,99.7683,0.5091344,101.0093,99.59459,99.42174,101.3494
2016-11,99.64427,98.97829,99.66145,99.7662,0.5276594,101.0862,99.59365,99.42062,101.4296
2016-12,99.60595,98.79673,99.63186,99.74566,0.5446216,101.1345,99.61775,99.44927,101.5082
2017-01,99.54357,98.85411,99.57923,99.70913,0.5657817,101.1579,99.6629,99.50292,101.5853
2017-02,99.44771,99.03169,99.50933,99.6606,0.5831198,101.162,99.72247,99.57371,101.6608
2017-03,99.28504,99.157,99.43806,99.61113,0.5908136,101.163,99.78883,99.65258,101.7347
2017-04,99.02887,99.1039,99.4006,99.58512,0.6161979,101.1968,99.85407,99.73011,101.807
2017-05,98.7564,98.94499,99.42506,99.6021,0.6859607,101.2918,99.9117,99.7986,101.8776
2017-06,98.57816,98.78255,99.52396,99.67075,0.8101601,101.4612,99.95869,99.85445,101.9465
2017-07,98.58368,98.68533,99.6889,99.78526,0.9755015,101.6963,99.99806,99.90123,102.0137
2017-08,98.69297,98.62881,99.89593,99.92898,1.158075,101.9729,100.0351,99.94525,102.0791
2017-09,98.81437,98.59251,100.1169,100.0824,1.34016,102.2621,100.0743,99.99187,102.1427
2017-10,98.89867,98.61644,100.3269,100.2281,1.514014,102.5386,100.1166,100.0421,102.2046
2017-11,98.98107,98.83743,100.4975,100.3466,1.668961,102.7733,100.1604,100.0942,102.2645
2017-12,99.1296,99.52074,100.6066,100.4223,1.788472,102.9433,100.2032,100.145,102.3226
2018-01,99.39537,100.8945,100.6557,100.4564,1.870458,103.05,100.2425,100.1917,102.3787
2018-02,99.69672,102.5222,100.6467,100.4502,1.911151,103.0954,100.2782,100.2342,102.4329
2018-03,99.91288,103.8166,100.5921,100.4122,1.906715,103.0919,100.3156,100.2786,102.4852
2018-04,99.94214,104.3005,100.5106,100.3557,1.840185,103.059,100.3678,100.3406,102.5354
2018-05,99.84509,104.2002,100.4254,100.2966,1.706082,103.02,100.448,100.4359,102.5835
2018-06,99.68466,103.7395,100.3362,100.2346,1.491782,102.9748,100.5596,100.5685,102.6297
2018-07,99.49249,103.0184,100.2426,100.1696,1.206052,102.9228,100.6849,100.7175,102.6737
2018-08,99.29861,102.2507,100.1501,100.1054,0.8796422,102.8699,100.7967,100.8503,102.7157
2018-09,99.12753,101.6528,100.0574,100.0411,0.5401786,102.8145,100.8681,100.9352,102.7555
2018-10,98.99612,101.3785,99.96095,99.97411,0.2091978,102.7531,100.8847,100.955,102.7933
2018-11,98.88857,101.2834,99.86515,99.90762,-0.08080401,102.6902,100.843,100.9054,102.8289
2018-12,98.78981,101.1995,99.77381,99.8442,-0.304572,102.6298,100.7524,100.7977,102.8624
2019-01,98.69495,101.0301,99.69503,99.78952,-0.4559943,102.5801,100.6418,100.6663,102.8939
2019-02,98.6101,100.8343,99.62732,99.74251,-0.5389385,102.5397,100.5447,100.5509,102.9233
2019-03,98.54912,100.718,99.56574,99.69977,-0.5706279,102.5037,100.4845,100.4794,102.9507
2019-04,98.52046,100.7522,99.50452,99.65726,-0.5754133,102.466,100.4606,100.4509,102.9762
2019-05,98.49016,100.8121,99.44251,99.61422,-0.5770661,102.4255,100.4606,100.4509,102.9997
2019-06,98.41041,100.709,99.38392,99.57354,-0.5711622,102.3866,100.4707,100.4629,103.0213
2019-07,98.24993,100.2973,99.32459,99.53236,-0.5612853,102.3451,100.4839,100.4786,103.0411
2019-08,98.07369,99.74419,99.2707,99.49494,-0.5467432,102.3074,100.4977,100.495,103.059
2019-09,97.97466,99.27457,99.23208,99.46813,-0.5162659,102.2837,100.5115,100.5114,103.0753
2019-10,98.02127,99.05823,99.20456,99.44904,-0.4703943,102.2698,100.5243,100.5266,103.0898
2019-11,98.12775,99.01285,99.18231,99.43359,-0.4193075,102.2596,100.534,100.5381,103.1027
2019-12,98.17087,99.0204,99.16689,99.42289,-0.3651637,102.255,100.5368,100.5415,103.1141
2020-01,98.04684,98.97252,99.15446,99.41426,-0.3198928,102.252,100.5272,100.5301,103.1239
2020-02,97.79163,98.76298,99.14362,99.40673,-0.2834068,102.2491,100.5517,100.5591,103.1323
2020-03,97.44353,98.22446,95.57712,96.93088,-3.830062,98.57771,95.6411,94.72332,103.1395
2020-04,97.03695,97.22705,91.28433,93.95085,-8.110451,94.15549,90.75774,88.91982,103.1453
2020-05,96.6891,96.10572,92.48508,94.7844,-6.860736,95.39834,85.86681,83.10732,103.15
2020-06,96.58176,95.32494,95.42776,96.82719,-3.85741,98.43713,89.10612,86.95699,103.1536
2020-07,96.88433,95.26721,96.5905,97.63437,-2.644042,99.63908,92.3497,90.81174,103.1562
2020-08,97.43633,95.68111,98.06245,98.65619,-1.122359,101.1592,95.59531,94.66889,103.1579
2020-09,98.06569,96.29436,98.50935,98.96642,-0.6478505,101.6211,96.27763,95.47979,103.1588
2020-10,98.65772,96.95514,98.74491,99.12994,-0.3964938,101.8643,96.95262,96.28196,103.159
2020-11,99.14655,97.5743,99.27499,99.49792,0.1477067,102.4107,97.62362,97.07939,103.1586
2020-12,99.44593,98.07536,99.70136,99.79391,0.5814818,102.8496,97.87704,97.38055,103.1577
2021-01,99.48332,98.38622,99.78629,99.85287,0.6688006,102.9358,98.12589,97.6763,103.1563
2021-02,99.42331,98.54893,100.0039,100.0039,0.8894035,103.1585,98.36353,97.95872,103.1545
2021-03,99.46682,98.57546,100.2605,100.1821,4.913376,103.4212,98.61822,98.26139,103.1525
2021-04,99.74776,98.45158,100.4378,100.3051,10.03262,103.6018,98.84732,98.53367,103.1502
2021-05,100.1261,98.27692,100.5445,100.3792,8.712015,103.7095,99.09344,98.82616,103.1478
2021-06,100.3972,98.16671,100.6297,100.4384,5.442727,103.7948,98.72782,98.39165,103.1453
2021-07,100.4034,98.20436,100.7001,100.4873,4.241067,103.8648,98.45925,98.07248,103.1427
2021-08,100.2533,98.32948,100.7614,100.5298,2.734499,103.9254,98.17864,97.739,103.1401
2021-09,100.0867,98.46687,100.8137,100.5661,,,,,
2021-10,99.99596,98.56794,100.8574,100.5964,,,,,
2021-11,99.96387,98.64002,100.8884,100.6179,,,,,
2021-12,99.95448,98.70071,100.9071,100.6309,,,,,
2022-01,,,100.9947,100.6917,,,,,
