country,USA,USA,USA,USA,USA,USA,USA,USA,USA
1997-03,100.1144,101.751,100.2536,100.2234,5.432464,65.83543,99.64766,99.53889,65.66888
1997-04,100.2333,101.9298,100.3997,100.3521,5.405371,66.15104,99.73198,99.64049,65.88767
1997-05,100.4358,102.1318,100.5457,100.4807,5.389793,66.46822,99.82495,99.75251,66.10749
1997-06,100.5738,102.3159,100.6851,100.6035,5.4001,66.78269,99.91013,99.85514,66.32825
1997-07,100.6941,102.4397,100.8068,100.7107,5.43439,67.0868,99.97699,99.93569,66.54988
1997-08,100.6286,102.4426,100.8938,100.7873,5.452548,67.36907,100.0197,99.98718,66.77229
1997-09,100.5097,102.4544,100.9515,100.8382,5.443091,67.63285,100.0373,100.0084,66.99538
1997-10,100.5177,102.4469,100.9815,100.8647,5.40185,67.87886,100.0352,100.0059,67.21907
1997-11,100.4547,102.427,100.9785,100.862,5.314223,68.10323,100.0212,99.98891,67.44328
1997-12,100.3041,102.3926,100.9417,100.8296,5.183434,68.30517,100.0025,99.96638,67.66792
1998-01,100.135,102.5582,100.8893,100.7834,5.018649,68.4967,99.98412,99.94428,67.89291
1998-02,99.98001,102.7353,100.8211,100.7233,4.810847,68.67742,99.97017,99.92747,68.11813
1998-03,99.84483,102.7436,100.7179,100.6324,4.554837,68.83412,99.96494,99.92117,68.34351
1998-04,99.659,102.7203,100.5764,100.5078,4.252654,68.96421,99.97405,99.93215,68.56895
1998-05,99.41098,102.6128,100.3982,100.3508,3.911757,69.06829,100.0034,99.96756,68.79435
1998-06,99.17484,102.4837,100.195,100.1717,3.551032,69.15417,100.0574,100.0326,69.01962
1998-07,99.06275,102.336,99.9982,99.9984,3.21464,69.2434,100.1353,100.1264,69.24464
1998-08,99.00652,102.1273,99.83279,99.85268,2.945142,69.35319,100.2327,100.2437,69.46935
1998-09,98.93786,101.8663,99.73228,99.76414,2.771094,69.50703,100.3414,100.3748,69.6936
1998-10,98.8673,101.7187,99.7326,99.76441,2.727664,69.73036,100.4478,100.503,69.91733
1998-11,98.81657,101.8201,99.83736,99.85671,2.823818,70.02634,100.5375,100.6111,70.14041
1998-12,98.88904,101.9751,100.0089,100.0078,3.021518,70.36902,100.6009,100.6875,70.36275
1999-01,99.20687,102.235,100.2212,100.1948,3.275581,70.74036,100.6394,100.7338,70.58426
1999-02,99.52026,102.4609,100.4375,100.3854,3.548784,71.11463,100.6607,100.7594,70.80484
1999-03,99.75343,102.4991,100.6323,100.557,3.834377,71.47348,100.6759,100.7778,71.02439
1999-04,99.94131,102.4939,100.8027,100.7071,4.133314,71.81472,100.6986,100.8051,71.24284
1999-05,100.1555,102.5412,100.9485,100.8355,4.444296,72.13789,100.7407,100.8559,71.46011
1999-06,100.2935,102.5532,101.0589,100.9328,4.744331,72.43507,100.8103,100.9397,71.67609
1999-07,100.3195,102.493,101.1375,101.002,5.0042,72.70847,100.9061,101.0551,71.89073
1999-08,100.4672,102.4262,101.1944,101.0522,5.208121,72.96519,101.0208,101.1934,72.10396
1999-09,100.7136,102.4151,101.2447,101.0965,5.335799,73.21578,101.1431,101.3407,72.31568
1999-10,100.9039,102.3927,101.2968,101.1424,5.357757,73.46635,101.2572,101.4781,72.52586
1999-11,101.0058,102.5206,101.3516,101.1906,5.271078,73.71748,101.3496,101.5894,72.73442
1999-12,100.9641,102.6981,101.3903,101.2248,5.096612,73.95545,101.4162,101.6697,72.94133
2000-01,100.8039,102.9471,101.386,101.2209,4.834536,74.16033,101.471,101.7357,73.14655
2000-02,100.6037,103.0042,101.3211,101.1638,4.505957,74.31903,101.5316,101.8087,73.35003
2000-03,100.4055,102.9168,101.2232,101.0776,4.166576,74.45148,101.6055,101.8978,73.55177
2000-04,100.2107,102.8968,101.1022,100.9709,3.829166,74.56462,101.6763,101.9831,73.75176
2000-05,99.97352,102.8695,100.9527,100.8393,3.488657,74.65453,101.718,102.0334,73.95
2000-06,99.75043,102.7628,100.784,100.6906,3.165203,74.72779,101.7106,102.0244,74.14648
2000-07,99.59633,102.7267,100.5969,100.5259,2.855971,74.78501,101.6566,101.9593,74.34123
2000-08,99.37841,102.689,100.377,100.3321,2.53558,74.81528,101.5678,101.8523,74.5343
2000-09,99.18039,102.6352,100.1209,100.1065,2.185747,74.81609,101.4552,101.7167,74.72573
2000-10,98.92933,102.5176,99.81183,99.83421,1.780751,74.7746,101.3214,101.5555,74.91557
2000-11,98.54822,102.2451,99.45951,99.52385,1.33007,74.69798,101.1654,101.3675,75.1039
2000-12,97.97973,101.6731,99.07908,99.18871,0.8680441,74.59742,100.9886,101.1545,75.29079
2001-01,97.52183,101.1063,98.73044,98.88158,0.4824291,74.5181,100.8029,100.9308,75.47633
2001-02,97.35062,100.6921,98.46246,98.64551,0.2398635,74.49729,100.6217,100.7125,75.66061
2001-03,97.40993,100.5133,98.28928,98.49295,0.127309,74.54626,100.4517,100.5076,75.84373
2001-04,97.51431,100.4775,98.20251,98.4165,0.126905,74.65925,100.2852,100.307,76.02581
2001-05,97.63074,100.6107,98.17605,98.3932,0.2175814,74.81696,100.11,100.096,76.20694
2001-06,97.88789,100.6963,98.15334,98.37319,0.3330004,74.97663,99.91986,99.86686,76.38725
2001-07,98.18688,100.6031,98.10881,98.33396,0.4463441,75.1188,99.72438,99.63134,76.56683
2001-08,98.39883,100.2764,98.04539,98.27809,0.57536,75.24574,99.54099,99.41037,76.74582
2001-09,98.24767,99.8056,98.00475,98.24229,0.7664105,75.38949,99.38681,99.22462,76.92432
2001-10,97.91654,99.63588,98.05885,98.28995,1.111576,75.60578,99.27022,99.08414,77.10246
2001-11,98.06265,99.79596,98.23422,98.44444,1.630231,75.91573,99.19367,98.99191,77.28032
2001-12,98.51157,100.1834,98.50879,98.68632,2.286333,76.30296,99.15395,98.94405,77.45802
2002-01,99.13417,100.558,98.82597,98.96574,2.96048,76.7242,99.13949,98.92663,77.63567
2002-02,99.78406,100.7824,99.12595,99.23,3.538268,77.13321,99.13596,98.92238,77.81334
2002-03,100.2206,100.9853,99.3513,99.42851,3.942421,77.48519,99.12996,98.91515,77.99112
2002-04,100.3911,101.0425,99.44474,99.51083,4.119796,77.73506,99.11194,98.89343,78.16911
2002-05,100.4033,101.0143,99.38604,99.45913,4.075771,77.86633,99.07528,98.84927,78.34735
2002-06,100.2186,100.7426,99.18401,99.28114,3.879274,77.88519,99.01621,98.7781,78.52595
2002-07,99.82166,100.3789,98.89292,99.02472,3.614028,77.83363,98.93506,98.68033,78.70495
2002-08,99.54173,100.0791,98.58206,98.75087,3.349218,77.76588,98.83498,98.55975,78.88441
2002-09,99.40353,99.8169,98.29366,98.49681,3.085043,77.71529,98.72224,98.4239,79.06439
2002-10,99.33923,99.61893,98.0666,98.29678,2.786859,77.71281,98.60789,98.28614,79.24493
2002-11,99.41747,99.63525,97.91656,98.1646,2.444214,77.77126,98.50501,98.16219,79.42606
2002-12,99.61219,99.63249,97.81592,98.07594,2.052528,77.8691,98.42609,98.06709,79.6078
2003-01,99.54251,99.4389,97.74264,98.01138,1.64854,77.98903,98.37962,98.0111,79.79018
2003-02,99.16457,99.26718,97.70818,97.98103,1.305717,78.14035,98.37254,98.00258,79.9732
2003-03,98.77301,99.35738,97.74601,98.01436,1.116227,78.3501,98.41026,98.04803,80.15682
2003-04,98.71967,99.82829,97.88383,98.13577,1.1653,78.64091,98.49382,98.1487,80.34105
2003-05,99.00951,100.2926,98.11486,98.33929,1.465952,79.00782,98.62115,98.30212,80.52584
2003-06,99.37679,100.4619,98.41097,98.60014,1.981678,79.42862,98.78498,98.4995,80.71114
2003-07,99.79067,100.4644,98.75729,98.90524,2.644049,79.89159,98.96738,98.71927,80.89689
2003-08,100.2018,100.3674,99.14245,99.24454,3.371428,80.3877,99.14699,98.93567,81.08302
2003-09,100.5374,100.329,99.55462,99.60763,4.107573,80.9075,99.30469,99.12566,81.26946
2003-10,101.0178,100.4899,99.9723,99.97558,4.787811,81.43355,99.42955,99.27611,81.45612
2003-11,101.5705,100.807,100.3616,100.3186,5.357874,81.93816,99.51675,99.38116,81.64289
2003-12,101.9868,101.136,100.6883,100.6063,5.809516,82.39292,99.56767,99.44251,81.8297
2004-01,102.1413,101.4392,100.9343,100.8231,6.146636,82.78273,99.59269,99.47266,82.01644
2004-02,102.1442,101.3159,101.0813,100.9525,6.336708,83.09187,99.60529,99.48785,82.20301
2004-03,102.1414,101.1338,101.1491,101.0122,6.363626,83.33601,99.61799,99.50315,82.38931
2004-04,102.1527,100.948,101.1506,101.0136,6.211067,83.52534,99.63923,99.52874,82.5752
2004-05,102.0968,100.863,101.1068,100.9751,5.909303,83.67663,99.67442,99.57114,82.76059
2004-06,101.9394,101.0126,101.0275,100.9052,5.500569,83.79764,99.72636,99.63372,82.94536
2004-07,101.7262,101.1336,100.9186,100.8092,5.008538,83.89298,99.79475,99.71612,83.12936
2004-08,101.4224,101.1068,100.7967,100.7018,4.464067,83.97626,99.87777,99.81615,83.31249
2004-09,101.1257,100.9778,100.6896,100.6075,3.909306,84.07042,99.97257,99.93037,83.49461
2004-10,100.9381,100.8809,100.6166,100.5432,3.386832,84.19157,100.0747,100.0534,83.67558
2004-11,100.8993,100.9506,100.5867,100.5168,2.940144,84.34725,100.1786,100.1786,83.85527
2004-12,100.9008,101.0979,100.5723,100.5042,2.574963,84.51451,100.2775,100.2978,84.03355
2005-01,100.748,101.082,100.5365,100.4726,2.270154,84.66203,100.3633,100.4011,84.21027
2005-02,100.5451,100.913,100.4722,100.4159,2.036135,84.78374,100.4288,100.48,84.38529
2005-03,100.3249,100.6639,100.391,100.3445,1.863733,84.88917,100.4712,100.5311,84.55851
2005-04,100.0925,100.4594,100.3299,100.2906,1.776666,85.00931,100.4969,100.5621,84.72977
2005-05,99.97762,100.5331,100.3152,100.2777,1.780604,85.16658,100.5157,100.5848,84.89895
2005-06,100.1258,100.8047,100.3448,100.3037,1.863506,85.35921,100.537,100.6104,85.06593
2005-07,100.3585,100.7032,100.3924,100.3456,1.99306,85.56502,100.5655,100.6448,85.23059
2005-08,100.5255,100.0613,100.4615,100.4065,2.156122,85.78689,100.6041,100.6912,85.39281
2005-09,100.8172,99.28107,100.5673,100.4997,2.340133,86.03778,100.6555,100.7532,85.55247
2005-10,100.9385,99.02786,100.7227,100.6367,2.538701,86.32893,100.7242,100.836,85.70947
2005-11,100.8406,99.44749,100.9134,100.8046,2.727689,86.64798,100.8123,100.9422,85.86369
2005-12,100.6217,100.0736,101.0977,100.967,2.892701,86.95926,100.9154,101.0663,86.01504
2006-01,100.4434,100.3561,101.2422,101.0943,3.037624,87.23374,101.0163,101.1879,86.16341
2006-02,100.363,100.3033,101.335,101.1761,3.157731,87.46098,101.0943,101.2818,86.30872
2006-03,100.3304,100.1607,101.3683,101.2053,3.23314,87.63375,101.1342,101.33,86.45088
2006-04,100.3132,99.88768,101.3409,101.1812,3.225019,87.75088,101.138,101.3345,86.58981
2006-05,100.1709,99.58164,101.2785,101.1263,3.13231,87.83426,101.1162,101.3083,86.72546
2006-06,100.0354,99.5591,101.2196,101.0744,2.996609,87.9171,101.0835,101.2689,86.85777
2006-07,99.97617,99.59834,101.1855,101.0443,2.866708,88.01792,101.0555,101.2351,86.98669
2006-08,99.88551,99.70499,101.1967,101.0542,2.760031,88.15463,101.0449,101.2223,87.11217
2006-09,99.69694,100.0471,101.2621,101.1118,2.670228,88.33519,101.0575,101.2376,87.23421
2006-10,99.49859,100.5028,101.3605,101.1985,2.562604,88.54121,101.0876,101.2738,87.35277
2006-11,99.35812,100.7535,101.4749,101.2993,2.435044,88.7579,101.1252,101.3191,87.46783
2006-12,99.33913,100.8787,101.5975,101.4073,2.32202,88.97848,101.1629,101.3645,87.57938
2007-01,99.32346,100.9135,101.7172,101.5127,2.246242,89.19322,101.2017,101.4113,87.68744
2007-02,99.43925,100.6714,101.8349,101.6165,2.220378,89.40295,101.2471,101.466,87.79202
2007-03,99.57663,100.3764,101.9578,101.7247,2.259582,89.61391,101.3041,101.5346,87.89312
2007-04,99.77196,100.1876,102.0752,101.8281,2.354341,89.81683,101.3731,101.6177,87.99081
2007-05,99.88858,100.1222,102.1638,101.9062,2.455614,89.99113,101.4515,101.7123,88.0851
2007-06,99.89891,100.0781,102.2059,101.9433,2.506989,90.12117,101.5352,101.813,88.17606
2007-07,99.76781,100.053,102.1871,101.9267,2.472561,90.19421,101.6185,101.9135,88.26376
2007-08,99.57861,99.80431,102.1055,101.8548,2.329765,90.20843,101.695,102.0056,88.34827
2007-09,99.41418,99.52752,101.9902,101.7533,2.099362,90.18966,101.7569,102.0802,88.4297
2007-10,99.2961,99.20799,101.8628,101.641,1.824787,90.15689,101.7962,102.1275,88.50813
2007-11,99.18994,98.8979,101.7289,101.523,1.529203,90.11519,101.8072,102.1408,88.58369
2007-12,99.10061,98.71545,101.6005,101.4099,1.232858,90.07545,101.7901,102.1202,88.65651
2008-01,99.08758,98.54008,101.4669,101.2923,0.9362749,90.02831,101.7579,102.0814,88.72676
2008-02,98.9905,98.11803,101.3139,101.1575,0.624543,89.9613,101.724,102.0405,88.79459
2008-03,98.9651,97.6092,101.1417,101.0057,0.2910147,89.8747,101.6913,102.0012,88.86018
2008-04,99.03466,97.03564,100.9294,100.8188,-0.07414258,89.75024,101.6423,101.9421,88.92374
2008-05,99.18363,96.62384,100.6466,100.5696,-0.478109,89.56087,101.5477,101.8281,88.98546
2008-06,99.28805,96.49434,100.2498,100.22,-0.9467211,89.26797,101.3781,101.6238,89.04556
2008-07,99.19392,96.71486,99.70538,99.74044,-1.499506,88.84175,101.1178,101.3102,89.10427
2008-08,98.74917,96.99424,98.99871,99.11791,-2.149859,88.26907,100.7624,100.882,89.16184
2008-09,97.85233,97.07681,98.14415,98.3651,-2.912631,87.56277,100.3227,100.3522,89.21853
2008-10,96.87453,96.69362,97.20528,97.538,-3.745999,86.77962,99.835,99.76461,89.2746
2008-11,96.10151,96.41502,96.30811,96.74766,-4.530698,86.03234,99.34446,99.17359,89.33031
2008-12,95.66574,96.40691,95.55595,96.08504,-5.175506,85.41359,98.89238,98.62891,89.38595
2009-01,95.70565,96.41473,95.01369,95.60735,-5.605335,84.98193,98.50404,98.16101,89.44177
2009-02,95.93758,96.38647,94.71882,95.34759,-5.768961,84.77147,98.19499,97.78867,89.49802
2009-03,96.34335,96.6057,94.68855,95.32092,-5.648325,84.79829,97.97282,97.52097,89.55495
2009-04,96.96095,97.09221,94.90998,95.51599,-5.235387,85.05147,97.83289,97.35238,89.61277
2009-05,97.63805,97.51083,95.3093,95.86777,-4.572759,85.46547,97.76749,97.27358,89.6717
2009-06,98.32352,97.68415,95.81567,96.31385,-3.686355,85.97724,97.76875,97.27511,89.73192
2009-07,99.02697,97.63506,96.36678,96.79933,-2.600747,86.5312,97.82626,97.34439,89.7936
2009-08,99.61054,97.6825,96.92281,97.28918,-1.333685,87.09184,97.92989,97.46925,89.8569
2009-09,99.94936,97.87556,97.45422,97.75732,0.07992204,87.63275,98.0687,97.6365,89.92196
2009-10,100.189,97.90775,97.94492,98.18958,1.5671,88.13954,98.22626,97.82633,89.98888
2009-11,100.3158,97.92298,98.39493,98.58601,2.998816,88.6123,98.38706,98.02007,90.05779
2009-12,100.5536,98.11201,98.80862,98.95045,4.263235,89.05498,98.54153,98.20618,90.12875
2010-01,100.8961,98.28725,99.16643,99.26566,5.257609,89.44994,98.69067,98.38587,90.20184
2010-02,101.1416,98.34697,99.43516,99.5024,5.893188,89.76721,98.84019,98.56602,90.27714
2010-03,101.3464,98.34361,99.61618,99.66187,6.143531,90.0079,98.99478,98.75228,90.35469
2010-04,101.2838,98.32148,99.69109,99.72785,6.000741,90.15518,99.15221,98.94196,90.43455
2010-05,100.989,98.3201,99.67004,99.70931,5.560839,90.21807,99.30606,99.12733,90.51674
2010-06,100.6408,98.21707,99.59357,99.64194,4.949936,90.23306,99.44807,99.29842,90.60129
2010-07,100.4459,97.90874,99.52767,99.58389,4.30906,90.25988,99.57063,99.44608,90.68823
2010-08,100.4201,97.72069,99.52397,99.58064,3.735829,90.34544,99.66633,99.56139,90.77757
2010-09,100.5369,97.66563,99.59404,99.64236,3.272395,90.50044,99.72868,99.63651,90.86933
2010-10,100.7763,97.77232,99.723,99.75597,2.918122,90.71156,99.75459,99.66773,90.96352
2010-11,101.0306,98.05103,99.90337,99.91486,2.663149,90.97217,99.74426,99.6553,91.06016
2010-12,101.2291,98.32274,100.0949,100.0836,2.460048,91.24577,99.70338,99.60603,91.15924
2011-01,101.3787,98.44002,100.2552,100.2248,2.2848,91.4937,99.64778,99.53904,91.26078
2011-02,101.4342,98.38689,100.3478,100.3063,2.133629,91.68252,99.59509,99.47556,91.36478
2011-03,101.3299,98.12304,100.3363,100.2962,1.96755,91.77885,99.55739,99.43014,91.47124
2011-04,101.0613,98.05978,100.2197,100.1935,1.803759,91.78136,99.53345,99.40129,91.58018
2011-05,100.6295,98.04277,100.0121,100.0106,1.645524,91.70263,99.51796,99.38263,91.69156
2011-06,100.356,97.70998,99.73377,99.76545,1.471641,91.56097,99.50956,99.37251,91.80538
2011-07,100.0636,97.08512,99.4358,99.50296,1.266484,91.40301,99.51801,99.38268,91.92163
2011-08,99.87326,96.55177,99.18675,99.28356,1.047457,91.29178,99.55672,99.42933,92.04029
2011-09,99.74594,96.47901,99.05752,99.16972,0.8754619,91.29274,99.63394,99.52237,92.16135
2011-10,99.65042,96.72993,99.08072,99.19016,0.799062,91.4364,99.74152,99.65198,92.28476
2011-11,99.66778,97.20837,99.23257,99.32392,0.8014915,91.7013,99.86361,99.79908,92.4105
2011-12,99.79146,97.80019,99.45808,99.52259,0.8671961,92.03705,99.98306,99.94301,92.53853
2012-01,99.9326,98.30472,99.68314,99.72086,0.9634442,92.37519,100.0865,100.0677,92.66882
2012-02,100.0465,98.58599,99.84359,99.8622,1.061981,92.65617,100.1639,100.1609,92.80132
2012-03,100.1049,98.72154,99.91264,99.92303,1.172354,92.85482,100.2088,100.215,92.936
2012-04,100.0734,98.75953,99.89381,99.90644,1.299446,92.97401,100.2205,100.2291,93.07285
2012-05,99.87547,98.69852,99.80879,99.83154,1.45137,93.03358,100.2013,100.206,93.2118
2012-06,99.58323,98.47507,99.69744,99.73344,1.648551,93.0704,100.1559,100.1513,93.35284
2012-07,99.41071,98.39635,99.61268,99.65878,1.893601,93.13382,100.0929,100.0753,93.49595
2012-08,99.39238,98.58199,99.57977,99.62978,2.142353,93.24757,100.0224,99.99039,93.64108
2012-09,99.39647,98.92767,99.61165,99.65788,2.334523,93.42399,99.95494,99.90912,93.78822
2012-10,99.30249,99.17555,99.68424,99.72182,2.410763,93.64072,99.90079,99.84389,93.93732
2012-11,99.24715,99.08114,99.78084,99.80692,2.378238,93.88218,99.86759,99.80388,94.08839
2012-12,99.42287,98.71616,99.90591,99.9171,2.2987,94.1527,99.85696,99.79108,94.24137
2013-01,99.7466,98.57584,100.0511,100.045,2.24009,94.44447,99.8596,99.79425,94.39623
2013-02,99.9115,98.68839,100.1987,100.175,2.249871,94.74081,99.86348,99.79893,94.55296
2013-03,99.76788,98.87072,100.3255,100.2867,2.331502,95.01973,99.86107,99.79602,94.71149
2013-04,99.54471,99.10258,100.4452,100.3922,2.495465,95.29415,99.85623,99.7902,94.8718
2013-05,99.51594,99.4724,100.5636,100.4965,2.725773,95.56946,99.85722,99.79139,95.03384
2013-06,99.74623,99.6636,100.6575,100.5792,2.958104,95.82352,99.86973,99.80645,95.19759
2013-07,100.0743,99.6224,100.7131,100.6282,3.123733,96.04307,99.88939,99.83015,95.36301
2013-08,100.3599,99.31536,100.7417,100.6534,3.20764,96.23862,99.90639,99.85062,95.53003
2013-09,100.497,98.89875,100.7522,100.6626,3.205255,96.41846,99.90926,99.8541,95.69862
2013-10,100.537,98.64119,100.7536,100.6638,3.15081,96.59116,99.88896,99.82963,95.86874
2013-11,100.5064,98.75105,100.7546,100.6647,3.070718,96.76504,99.84217,99.77325,96.04031
2013-12,100.3669,99.0831,100.7456,100.6568,2.950517,96.93069,99.77633,99.69392,96.21333
2014-01,100.1818,99.27211,100.7312,100.6441,2.803779,97.09249,99.71625,99.62154,96.38771
2014-02,100.2336,99.34875,100.7441,100.6555,2.682241,97.28199,99.69121,99.59136,96.56342
2014-03,100.3447,99.38402,100.7876,100.6938,2.612759,97.50237,99.7216,99.62798,96.74039
2014-04,100.4399,99.46387,100.8443,100.7437,2.563307,97.73683,99.80309,99.72617,96.91859
2014-05,100.5027,99.44897,100.8984,100.7914,2.512058,97.97021,99.91886,99.86565,97.09792
2014-06,100.5491,99.42009,100.9447,100.8322,2.477238,98.19729,100.048,100.0213,97.27832
2014-07,100.655,99.41114,100.9742,100.8582,2.463597,98.40918,100.1713,100.1699,97.45974
2014-08,100.7968,99.51493,100.9893,100.8715,2.462009,98.60802,100.2742,100.2937,97.64208
2014-09,100.8134,99.73842,100.9888,100.871,2.462277,98.79256,100.3494,100.3844,97.8253
2014-10,100.8328,100.0526,100.9613,100.8468,2.443637,98.95149,100.402,100.4478,98.00932
2014-11,100.7323,100.4381,100.9107,100.8023,2.400982,99.08835,100.4416,100.4955,98.19408
2014-12,100.4607,100.8656,100.8329,100.7337,2.340077,99.19895,100.4759,100.5368,98.37952
2015-01,100.1838,101.1536,100.7341,100.6467,2.262433,99.28914,100.506,100.5731,98.56559
2015-02,99.96487,101.1561,100.6263,100.5517,2.147102,99.37073,100.5286,100.6003,98.75222
2015-03,99.81478,101.0509,100.5192,100.4573,2.000635,99.45303,100.5385,100.6122,98.93938
2015-04,99.77403,100.9912,100.4155,100.366,1.843736,99.53884,100.5321,100.6045,99.12701
2015-05,99.83573,100.9036,100.306,100.2696,1.682942,99.619,100.5068,100.574,99.31507
2015-06,99.82719,100.919,100.1854,100.1633,1.518121,99.68804,100.4617,100.5197,99.50352
2015-07,99.68916,100.794,100.0246,100.0216,1.328786,99.71683,100.3996,100.4448,99.69234
2015-08,99.48445,100.5875,99.83616,99.85565,1.12549,99.71784,100.325,100.3549,99.88148
2015-09,99.26313,100.4014,99.65201,99.69343,0.9415175,99.7227,100.2442,100.2576,100.0709
2015-10,99.06262,100.4333,99.5022,99.56146,0.8186793,99.76159,100.1653,100.1626,100.2607
2015-11,98.90176,100.5603,99.37836,99.45236,0.7446868,99.82625,100.0958,100.0788,100.4507
2015-12,98.84485,100.666,99.26785,99.355,0.7108147,99.90407,100.0398,100.0113,100.6409
2016-01,98.93525,100.6803,99.1754,99.27356,0.7158678,99.99992,99.99448,99.95676,100.8314
2016-02,99.16135,100.6396,99.11391,99.21939,0.7609484,100.1269,99.95492,99.9091,101.022
2016-03,99.41161,100.5962,99.09349,99.20141,0.8469706,100.2954,99.91737,99.86386,101.2129
2016-04,99.54399,100.6202,99.09881,99.20609,0.9555833,100.49,99.88269,99.82207,101.4039
2016-05,99.65857,100.7536,99.11518,99.22051,1.081169,100.696,99.85371,99.78716,101.595
2016-06,99.73778,100.7296,99.13049,99.23399,1.216906,100.9012,99.83254,99.76165,101.7862
2016-07,99.64552,100.5697,99.15582,99.25631,1.403775,101.1166,99.81742,99.74343,101.9775
2016-08,99.47982,100.4543,99.20608,99.30059,1.644517,101.3577,99.80495,99.72841,102.1689
2016-09,99.52879,100.4334,99.29345,99.37756,1.919622,101.637,99.79191,99.71269,102.3602
2016-10,99.7088,100.5172,99.41717,99.48655,2.197532,101.9539,99.77683,99.69453,102.5516
2016-11,99.99296,100.8759,99.55683,99.60958,2.465603,102.2876,99.7597,99.67389,102.7429
2016-12,100.322,101.2436,99.69207,99.72871,2.715671,102.6171,99.74169,99.6522,102.9341
2017-01,100.6155,101.4051,99.79888,99.82281,2.917863,102.9178,99.72518,99.6323,103.1252
2017-02,100.7842,101.3917,99.86962,99.88513,3.05063,103.1814,99.71329,99.61797,103.3161
2017-03,100.7318,101.3584,99.91044,99.92109,3.109521,103.4141,99.70939,99.61327,103.5068
2017-04,100.5723,101.3152,99.93514,99.94285,3.124602,103.6299,99.71632,99.62162,103.6972
2017-05,100.5694,101.2377,99.9642,99.96844,3.132229,103.8501,99.73671,99.64619,103.8873
2017-06,100.7503,101.1224,100.0061,100.0053,3.153704,104.0833,99.77271,99.68956,104.077
2017-07,100.931,101.0777,100.0577,100.0508,3.17434,104.3264,99.82461,99.7521,104.2662
2017-08,101.1946,101.1828,100.1367,100.1204,3.196641,104.5978,99.89168,99.8329,104.455
2017-09,101.3703,101.3144,100.2354,100.2074,3.200155,104.8895,99.97181,99.92945,104.6432
2017-10,101.3374,101.4774,100.3407,100.3002,3.172056,105.1879,100.0601,100.0359,104.8307
2017-11,101.3043,101.4555,100.4381,100.386,3.118753,105.4777,100.1511,100.1455,105.0175
2017-12,101.3645,101.3656,100.529,100.466,3.062814,105.7601,100.2402,100.2528,105.2036
2018-01,101.4155,101.3975,100.6252,100.5508,3.041158,106.0477,100.3252,100.3552,105.3888
2018-02,101.44,101.5712,100.7221,100.6361,3.056714,106.3354,100.4044,100.4506,105.5731
2018-03,101.3183,101.679,100.7901,100.696,3.072923,106.5919,100.4752,100.536,105.7563
2018-04,101.1903,101.6248,100.8186,100.7211,3.064628,106.8058,100.5333,100.6059,105.9386
2018-05,101.2362,101.5332,100.8149,100.7179,3.018271,106.9846,100.5732,100.654,106.1198
2018-06,101.3499,101.4714,100.7853,100.6918,2.9316,107.1346,100.591,100.6755,106.2998
2018-07,101.411,101.4379,100.7319,100.6448,2.809943,107.2579,100.5875,100.6712,106.4786
2018-08,101.5127,101.4499,100.6522,100.5746,2.632962,107.3518,100.5665,100.646,106.6561
2018-09,101.4229,101.5387,100.5264,100.4637,2.388417,107.3947,100.5345,100.6074,106.8324
2018-10,101.2101,101.5197,100.3556,100.3132,2.091454,107.3879,100.5019,100.5682,107.0074
2018-11,100.9921,101.4034,100.165,100.1453,1.782557,107.3579,100.4798,100.5414,107.181
2018-12,100.6714,101.2219,99.98415,99.98602,1.490312,107.3363,100.4767,100.5378,107.3533
2019-01,100.5171,101.0046,99.83345,99.85326,1.223436,107.3451,100.4956,100.5605,107.5242
2019-02,100.349,101.0623,99.71949,99.75288,0.9933227,107.3916,100.5356,100.6087,107.6937
2019-03,100.2145,101.2942,99.63438,99.6779,0.821388,107.4674,100.5936,100.6786,107.8618
2019-04,99.98872,101.4642,99.54892,99.60261,0.6885457,107.5412,100.6636,100.7629,108.0285
2019-05,99.7813,101.5577,99.45628,99.521,0.5804433,107.6055,100.7388,100.8536,108.1938
2019-06,99.59437,101.458,99.36113,99.43717,0.4955004,107.6654,100.8137,100.9438,108.3577
2019-07,99.37057,101.2113,99.26967,99.35661,0.4379488,107.7277,100.8847,101.0293,108.5202
2019-08,99.08913,100.8964,99.19348,99.28949,0.4220216,107.8048,100.9493,101.1072,108.6814
2019-09,98.87601,100.8964,99.16139,99.26122,0.4969311,107.9284,101.0065,101.1761,108.8412
2019-10,98.80801,101.1121,99.16303,99.26267,0.6514036,108.0874,101.0559,101.2356,108.9997
2019-11,98.83024,101.3979,99.16946,99.26833,0.8313388,108.2504,101.0948,101.2825,109.157
2019-12,98.93793,101.6401,99.15331,99.2541,0.9793981,108.3875,101.1152,101.307,109.313
2020-01,99.10866,101.6384,99.08413,99.19316,1.04367,108.4654,101.1014,101.2904,109.468
2020-02,98.99007,101.1832,98.9482,99.07342,1.003188,108.4689,101.0331,101.2082,109.6219
2020-03,98.57024,100.122,97.10266,97.44761,-0.8124021,106.5944,96.17558,95.35558,109.7749
2020-04,98.11446,98.96767,92.3064,93.2224,-5.645738,101.4697,93.21416,91.78753,109.9271
2020-05,98.35764,98.43596,93.84934,94.58163,-3.993865,103.3079,91.73917,90.01039,110.0785
2020-06,99.23257,98.38302,95.74485,96.25146,-1.975184,105.5388,93.56337,92.20827,110.2293
