country,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP
2016-10,101.6137,101.8636,100.4828,100.2001,-0.3260865,103.5705,100.8109,100.7483,103.0729
2016-11,101.7623,102.0739,100.5677,100.2349,-0.1094828,103.8797,100.8288,100.772,103.2934
2016-12,101.7481,102.0621,100.6552,100.2709,0.1906636,104.1933,100.8536,100.8049,103.515
2017-01,101.8489,101.949,100.7459,100.3082,0.5968301,104.5115,100.8853,100.847,103.7377
2017-02,101.9056,101.901,100.8483,100.3502,1.089468,104.8431,100.9224,100.8962,103.9612
2017-03,101.7919,102.0848,100.9755,100.4025,1.64436,105.2018,100.9623,100.9492,104.1854
2017-04,101.6964,102.4625,101.1298,100.4658,2.218413,105.5897,101.0012,101.0008,104.4101
2017-05,101.6858,102.8612,101.3025,100.5368,2.781025,105.9981,101.0351,101.0458,104.6352
2017-06,101.7167,103.1317,101.4852,100.6118,3.297923,106.4179,101.0607,101.0798,104.8606
2017-07,101.7088,103.3507,101.6867,100.6946,3.748279,106.8584,101.0766,101.1008,105.086
2017-08,101.8742,103.3918,101.9106,100.7866,4.105873,107.3235,101.0825,101.1086,105.3114
2017-09,102.196,103.2761,102.1502,100.885,4.369394,107.8059,101.0789,101.1039,105.5366
2017-10,102.5172,103.1617,102.3786,100.9789,4.544562,108.2773,101.0667,101.0877,105.7616
2017-11,102.7895,103.0811,102.5624,101.0543,4.642212,108.7021,101.0471,101.0617,105.9863
2017-12,102.8367,102.992,102.676,101.101,4.663758,109.0526,101.0219,101.0283,106.2104
2018-01,102.7172,102.8578,102.7125,101.116,4.601917,109.3211,100.9936,100.9907,106.4341
2018-02,102.528,102.6422,102.6707,101.0988,4.447126,109.5057,100.9647,100.9524,106.6571
2018-03,102.3983,102.4114,102.5772,101.0604,4.213067,109.634,100.9375,100.9163,106.8794
2018-04,102.297,102.5185,102.4687,101.0158,3.935301,109.745,100.9134,100.8843,107.101
2018-05,102.0576,102.8865,102.3566,100.9698,3.634863,109.851,100.893,100.8572,107.3218
2018-06,101.775,103.2163,102.2335,100.9192,3.313068,109.9436,100.8766,100.8355,107.5417
2018-07,101.5164,103.157,102.097,100.8632,2.959081,110.0205,100.8643,100.8191,107.7607
2018-08,101.3292,102.7334,101.9697,100.8109,2.592283,110.1056,100.8557,100.8077,107.9788
2018-09,101.3301,102.2167,101.8838,100.7756,2.252243,110.234,100.85,100.8001,108.1958
2018-10,101.4275,101.947,101.8562,100.7643,1.982811,110.4243,100.8456,100.7942,108.4119
2018-11,101.4256,101.8708,101.8725,100.771,1.802098,110.661,100.8404,100.7874,108.6269
2018-12,101.2454,101.779,101.9061,100.7847,1.708216,110.9155,100.8324,100.7768,108.8409
2019-01,101.0732,101.8885,101.9457,100.801,1.696454,111.1756,100.8198,100.7601,109.0538
2019-02,100.9921,102.2078,101.9632,100.8082,1.739716,111.4107,100.8014,100.7356,109.2657
2019-03,101.027,102.5214,101.9369,100.7974,1.79039,111.5969,100.7765,100.7026,109.4765
2019-04,100.9717,102.5452,101.8501,100.7617,1.795562,111.7155,100.7455,100.6614,109.6862
2019-05,100.989,102.6873,101.7152,100.7063,1.755979,111.7799,100.7093,100.6134,109.895
2019-06,101.0941,102.7278,101.5271,100.6291,1.674061,111.7842,100.6693,100.5603,110.1027
2019-07,101.3073,102.4362,101.279,100.5272,1.545104,111.7204,100.6267,100.5037,110.3095
2019-08,101.4007,102.0357,100.9865,100.407,1.362287,111.6056,100.5827,100.4454,110.5154
2019-09,101.0653,101.6101,100.6473,100.2677,1.091384,111.437,100.5384,100.3866,110.7203
2019-10,100.7906,101.0939,100.2392,100.1,0.6932722,111.1898,100.4948,100.3287,110.9244
2019-11,100.889,100.6976,99.74892,99.89861,0.1696193,110.8487,100.4526,100.2727,111.1277
2019-12,101.0725,100.5078,99.16885,99.66034,-0.4603183,110.4049,100.4123,100.2193,111.3302
2020-01,100.9464,100.5039,98.50314,99.38688,-1.181057,109.8626,100.3745,100.169,111.5321
2020-02,100.3544,100.1793,97.75085,99.07785,-1.966184,109.2202,100.3391,100.122,111.7332
2020-03,98.95528,98.73516,92.741,97.0199,-6.978976,103.8086,87.30262,82.82012,111.9338
2020-04,97.06821,96.54208,88.16088,95.13847,-11.50898,98.85821,84.5406,79.15439,112.1339
2020-05,96.43771,95.41546,90.35669,96.04047,-9.195893,101.5008,83.11493,77.26225,112.3334
2020-06,97.10922,95.24709,94.25089,97.64013,-5.1181,106.0629,86.25996,81.43631,112.5326
2020-07,98.31339,95.25811,94.3565,97.68352,-4.789684,106.3693,89.39853,85.60181,112.7313
2020-08,99.12671,95.17863,94.44542,97.72004,-4.43397,106.657,92.52303,89.74863,112.9298
2020-09,99.48754,95.23665,94.63693,97.79871,-3.927025,107.0609,92.46395,89.67021,113.128
2020-10,99.57319,95.25797,95.05111,97.96885,-3.122708,107.7177,92.40243,89.58855,113.326
2020-11,99.58701,95.36657,95.63527,98.20881,-2.056643,108.5689,92.34509,89.51247,113.5239
2020-12,99.73627,95.83691,96.34087,98.49865,-0.7648146,109.5605,92.07434,89.15313,113.7218
2021-01,100.028,96.25852,97.02372,98.77916,0.6065884,110.529,91.80901,88.80099,113.9196
2021-02,100.3521,96.93001,97.90505,99.14119,2.294912,111.7267,91.54236,88.44707,114.1174
2021-03,101.0361,98.24783,98.71213,99.47272,8.703079,112.8431,91.68813,88.64055,114.3153
2021-04,101.8857,99.56087,99.46251,99.78097,15.21337,113.8979,91.83107,88.83026,114.5134
2021-05,102.3265,100.3173,100.0962,100.0413,13.12422,114.822,91.97911,89.02674,114.7116
2021-06,102.3084,100.5843,100.5906,100.2443,8.981161,115.5886,92.44469,89.64465,114.91
2021-07,102.2885,100.8286,100.9702,100.4003,9.266008,116.2255,92.91344,90.26678,115.1087
2021-08,102.3187,101.0813,101.2598,100.5193,9.472667,116.7603,93.37724,90.88232,115.3077
2021-09,102.4669,101.1668,101.4724,100.6066,9.477558,117.2076,93.72765,91.34739,115.5069
2021-10,102.6392,100.9876,101.6118,100.6639,9.147819,117.5715,94.07428,91.80743,115.7065
2021-11,102.7064,100.4073,101.6922,100.6969,8.564919,117.8678,94.42403,92.27161,115.9064
2021-12,102.9031,99.99843,101.756,100.7231,,,,,
2022-01,103.1251,99.82148,101.826,100.7518,,,,,
