country,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19,EA19
subject,BSCICP03,CSCICP03,LOLITOAA,LOLITONO,LOLITOTR_GYSA,LOLITOTR_STSA,LORSGPNO,LORSGPOR_GYSA,LORSGPOR_IXOBSA,LORSGPRT,LORSGPTD
measure,,,,,,,,,,,
unit,Index,Index,Index,Index,Percentage,Index,Index,Percentage,Index,Index,Index
powercode,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units
reference_period,,,,,,,,,2010=100,,
time,,,,,,,,,,,
2020-10,98.96873,98.29577,98.01077,98.73032,-0.1285535,106.8337,95.8206,-4.456216,103.5172,94.96808,109.0021
2020-11,99.15771,98.10925,98.20447,98.85375,0.1156426,107.1494,95.68222,-4.513381,103.4825,94.84372,109.1085
2020-12,99.46237,98.24496,98.44675,99.00824,0.4358248,107.5183,95.4994,-4.661022,103.3521,94.63209,109.2147
2021-01,99.89299,98.40503,98.7739,99.2263,0.8838953,107.9803,95.32632,-4.79738,103.2349,94.43311,109.3207
2021-02,100.6158,98.85876,99.1892,99.50233,1.475509,108.5398,95.159,-4.924343,103.1244,94.24026,109.4271
2021-03,101.6477,99.71873,99.74364,99.88313,5.420464,109.2526,95.67921,8.082618,103.8898,94.84761,109.5334
2021-04,102.7374,100.6861,100.2607,100.2353,12.1877,109.9256,96.20206,12.11042,104.6565,95.45485,109.6398
2021-05,103.4178,101.5172,100.6824,100.5186,9.684192,110.4952,96.72482,14.59861,105.4219,96.05963,109.7463
2021-06,103.7926,101.9852,100.9647,100.7056,5.916017,110.9126,97.33559,10.80922,106.2592,96.72868,109.8529
2021-07,103.9803,102.044,101.1145,100.7979,5.22681,111.1851,97.94675,7.33549,107.0981,97.39768,109.9596
2021-08,104.0107,101.9567,101.1531,100.8098,4.830839,111.3358,98.54623,4.147897,107.9248,98.05418,110.0665
2021-09,104.0124,101.873,101.1239,100.7736,,,,,,,
2021-10,104.0156,101.617,101.0555,100.7116,,,,,,,
2021-11,104.0131,101.2026,100.9739,100.6436,,,,,,,
2021-12,103.9986,100.7911,100.8922,100.5781,,,,,,,
2022-01,103.9482,100.4748,100.8236,100.5233,,,,,,,
