country,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN
2008-11,99.16604,96.05584,97.84519,98.08839,-2.918494,93.14169,98.5477,98.29802,95.1929
2008-12,98.71601,95.85138,97.21772,97.53155,-3.635088,92.51696,97.71426,97.33812,95.1647
2009-01,98.11987,95.79201,96.71228,97.083,-4.233487,92.01002,96.98268,96.49553,95.13789
2009-02,97.49525,95.95904,96.40068,96.80647,-4.627437,91.68935,96.44849,95.88028,95.11276
2009-03,97.01031,96.4113,96.31654,96.7318,-4.761531,91.58706,96.16061,95.54872,95.08965
2009-04,96.8116,97.07591,96.43864,96.84016,-4.645738,91.68306,96.09029,95.46774,95.06881
2009-05,96.81232,97.78662,96.71215,97.08289,-4.293574,91.92534,96.16676,95.55582,95.05045
2009-06,96.93449,98.39849,97.07518,97.40505,-3.734053,92.25518,96.32112,95.73359,95.03477
2009-07,97.15187,98.8853,97.47114,97.75643,-3.007515,92.61897,96.5195,95.96207,95.02194
2009-08,97.41125,99.18945,97.86212,98.10341,-2.153511,92.98083,96.75209,96.22995,95.01208
2009-09,97.67643,99.3413,98.23862,98.43752,-1.192245,93.33189,97.01895,96.53731,95.00529
2009-10,97.93002,99.38588,98.58651,98.74625,-0.1627406,93.65883,97.3131,96.87608,95.00167
2009-11,98.1696,99.34649,98.90836,99.03188,0.8830703,93.96419,97.62624,97.23675,95.00126
2009-12,98.39365,99.29559,99.20074,99.29134,1.867536,94.24475,97.9526,97.61262,95.00408
2010-01,98.60139,99.39413,99.45322,99.5154,2.696054,94.49065,98.29098,98.00233,95.01015
2010-02,98.80836,99.56732,99.65491,99.69439,3.274348,94.69158,98.64259,98.4073,95.01949
2010-03,99.03449,99.75243,99.80933,99.83142,3.563572,94.85083,99.00764,98.82774,95.03204
2010-04,99.29322,99.89869,99.9135,99.92387,3.580267,94.96556,99.38071,99.25742,95.04778
2010-05,99.56123,99.98428,99.96741,99.97171,3.383569,95.03569,99.74815,99.68061,95.06668
2010-06,99.80281,100.0144,99.9898,99.99158,3.060869,95.07899,100.0846,100.0682,95.08869
2010-07,99.98489,99.96438,99.995,99.99619,2.688469,95.10899,100.35,100.3737,95.11376
2010-08,100.1185,99.83646,99.99614,99.99721,2.320183,95.13816,100.501,100.5477,95.14184
2010-09,100.2074,99.70952,99.99745,99.99837,1.969921,95.17045,100.5091,100.557,95.17287
2010-10,100.2449,99.69395,100.0189,100.0174,1.67205,95.22485,100.3848,100.4139,95.20684
2010-11,100.2558,99.76995,100.0749,100.0671,1.43767,95.31509,100.1588,100.1536,95.24371
2010-12,100.259,99.832,100.1436,100.1281,1.247278,95.42024,99.87032,99.82133,95.28344
2011-01,100.2561,99.75708,100.1966,100.1751,1.082412,95.51344,99.56359,99.46806,95.32601
2011-02,100.2287,99.40042,100.2055,100.183,0.9248707,95.56736,99.28377,99.14577,95.37141
2011-03,100.1412,98.72812,100.1757,100.1565,0.7763826,95.58723,99.07405,98.90423,95.4196
2011-04,99.9678,98.02949,100.1247,100.1113,0.6571341,95.58961,98.97105,98.7856,95.47054
2011-05,99.78063,97.81009,100.0631,100.0566,0.5774134,95.58444,98.99953,98.8184,95.52419
2011-06,99.68323,97.96069,100.016,100.0148,0.5435557,95.59579,99.15921,99.00231,95.58051
2011-07,99.75833,98.26525,99.97597,99.97931,0.5335077,95.61641,99.40134,99.28117,95.63939
2011-08,99.92578,98.53902,99.92396,99.93315,0.5148848,95.62801,99.66265,99.58215,95.70078
2011-09,100.0851,98.78568,99.87312,99.88803,0.4966199,95.64309,99.89337,99.84788,95.7646
2011-10,100.1659,98.9525,99.8563,99.87312,0.4916742,95.69305,100.084,100.0675,95.83076
2011-11,100.1861,99.0588,99.86332,99.87934,0.4752722,95.76809,100.2422,100.2497,95.89917
2011-12,100.1713,99.17355,99.88287,99.89669,0.4580868,95.85735,100.3718,100.3989,95.96976
2012-01,100.1343,99.28013,99.90536,99.91665,0.4586954,95.95155,100.4537,100.4933,96.04244
2012-02,100.0904,99.33475,99.90834,99.9193,0.4831069,96.02905,100.4612,100.5018,96.11715
2012-03,100.0504,99.36194,99.88452,99.89816,0.5183444,96.08271,100.377,100.4049,96.19379
2012-04,100.021,99.37105,99.82876,99.84867,0.541734,96.10745,100.2173,100.2209,96.27231
2012-05,100.0015,99.38679,99.74704,99.77615,0.5486872,96.1089,100.0132,99.98589,96.35264
2012-06,99.99126,99.38239,99.64856,99.68875,0.5230414,96.0958,99.79841,99.7385,96.43472
2012-07,99.98732,99.37931,99.54738,99.59896,0.4865273,96.08161,99.59962,99.50955,96.51847
2012-08,99.97312,99.39392,99.45404,99.51613,0.4689283,96.07644,99.43903,99.32458,96.60386
2012-09,99.9223,99.38286,99.38,99.45042,0.4686368,96.09131,99.33537,99.2052,96.69079
2012-10,99.81294,99.37271,99.34404,99.41851,0.4716311,96.14436,99.30238,99.16721,96.77921
2012-11,99.67838,99.44223,99.36345,99.43574,0.5056952,96.25238,99.34925,99.22119,96.86901
2012-12,99.56413,99.67475,99.45341,99.51558,0.5975553,96.43015,99.47593,99.36709,96.96012
2013-01,99.51009,100.1175,99.60678,99.65167,0.7496035,96.67081,99.66247,99.58193,97.05244
2013-02,99.51237,100.4915,99.82437,99.84478,0.9853312,96.97525,99.88223,99.83504,97.14587
2013-03,99.57726,100.701,100.0757,100.0678,1.281426,97.31393,100.1107,100.0982,97.24029
2013-04,99.71908,100.7482,100.3344,100.2974,1.616558,97.66109,100.3322,100.3532,97.33561
2013-05,99.89514,100.6972,100.575,100.5109,1.959293,97.99196,100.5356,100.5875,97.43172
2013-06,100.06,100.5396,100.7823,100.6949,2.284889,98.29148,100.712,100.7907,97.5285
2013-07,100.1853,100.4193,100.9658,100.8577,2.588546,98.56873,100.8522,100.9521,97.62587
2013-08,100.2908,100.386,101.1309,101.0043,2.864882,98.82892,100.9478,101.0623,97.72373
2013-09,100.4065,100.4283,101.2801,101.1366,3.104237,99.07421,100.9952,101.1169,97.82199
2013-10,100.5537,100.248,101.3954,101.239,3.26866,99.28699,101.0024,101.1252,97.92058
2013-11,100.7168,100.0829,101.4625,101.2985,3.325175,99.45294,100.9766,101.0955,98.01942
2013-12,100.8703,99.79122,101.4582,101.2947,3.234566,99.54925,100.9151,101.0246,98.11845
2014-01,100.9895,99.41998,101.3712,101.2175,2.993231,99.56438,100.7983,100.8901,98.21761
2014-02,101.0715,99.03526,101.2093,101.0738,2.609435,99.50576,100.6052,100.6677,98.31686
2014-03,101.103,98.77599,100.9992,100.8874,2.143138,99.39951,100.3322,100.3533,98.41614
2014-04,101.0652,98.77669,100.746,100.6627,1.627375,99.2504,100.0175,99.99085,98.51543
2014-05,100.9899,99.05171,100.503,100.447,1.141652,99.11068,99.71543,99.64294,98.6147
2014-06,100.9097,99.37902,100.3065,100.2727,0.7376284,99.01651,99.47453,99.36547,98.71391
2014-07,100.8463,99.57351,100.1611,100.1436,0.4093416,98.97221,99.31505,99.18179,98.81304
2014-08,100.8039,99.53496,100.0678,100.0608,0.151967,98.9791,99.24232,99.09804,98.91205
2014-09,100.7887,99.37102,100.0183,100.0169,-0.04563972,99.02899,99.25399,99.11147,99.01087
2014-10,100.808,99.17596,100.0035,100.0037,-0.1753432,99.11291,99.34084,99.2115,99.10946
2014-11,100.842,99.05034,100.0243,100.0222,-0.222322,99.23184,99.48958,99.38281,99.20776
2014-12,100.8676,99.09403,100.0652,100.0585,-0.1796707,99.37038,99.68012,99.60227,99.30568
2015-01,100.8682,99.27206,100.1281,100.1144,-0.03400299,99.53053,99.87839,99.83061,99.40315
2015-02,100.8517,99.54413,100.2083,100.1855,0.2026071,99.70737,100.0482,100.0262,99.5001
2015-03,100.8279,99.74426,100.2887,100.2568,0.4873787,99.88396,100.1627,100.1581,99.59644
2015-04,100.8037,99.82824,100.37,100.329,0.8167148,100.061,100.2181,100.2219,99.69209
2015-05,100.7844,99.81788,100.4312,100.3833,1.116481,100.2172,100.2226,100.2271,99.78697
2015-06,100.7768,99.77466,100.4521,100.4018,1.329146,100.3326,100.1888,100.1882,99.88101
2015-07,100.7863,99.72356,100.4179,100.3715,1.434505,100.392,100.1309,100.1214,99.97414
2015-08,100.8029,99.72512,100.3432,100.3052,1.445322,100.4097,100.0621,100.0422,100.0663
2015-09,100.8136,99.75338,100.2351,100.2092,1.377184,100.3928,99.99526,99.96523,100.1574
2015-10,100.807,99.86749,100.1117,100.0998,1.257574,100.3593,99.94308,99.90513,100.2473
2015-11,100.7853,99.98139,99.98792,99.98991,1.100579,100.324,99.91479,99.87254,100.3361
2015-12,100.7483,99.98064,99.87655,99.89108,0.9350941,100.2996,99.91143,99.86868,100.4236
2016-01,100.694,99.86823,99.7926,99.81658,0.7743489,100.3012,99.91966,99.87815,100.5097
2016-02,100.6331,99.70763,99.7312,99.76209,0.6184454,100.324,99.92169,99.88049,100.5944
2016-03,100.5787,99.67747,99.68218,99.71859,0.4742063,100.3576,99.90446,99.86065,100.6776
2016-04,100.5411,99.68376,99.64744,99.68776,0.3427522,100.404,99.86935,99.82021,100.7592
2016-05,100.5178,99.73643,99.62474,99.66762,0.2429538,100.4607,99.8252,99.76936,100.8391
2016-06,100.5086,99.82751,99.62408,99.66703,0.204675,100.5379,99.78268,99.72038,100.9173
2016-07,100.5173,99.90746,99.64988,99.68993,0.2471228,100.6401,99.74951,99.68218,100.9937
2016-08,100.5395,99.99595,99.69818,99.73279,0.3519459,100.7631,99.73193,99.66193,101.0681
2016-09,100.5752,100.0443,99.77551,99.80141,0.5186384,100.9135,99.73561,99.66618,101.1405
2016-10,100.6283,99.99139,99.88026,99.89436,0.7277413,101.0897,99.76562,99.70074,101.2109
2016-11,100.6933,99.94588,99.99356,99.99492,0.9454804,101.2725,99.82563,99.76986,101.279
2016-12,100.7669,100.0663,100.1067,100.0953,1.150004,101.453,99.91541,99.87325,101.3449
2017-01,100.849,100.2022,100.205,100.1825,1.311074,101.6163,100.0262,100.0008,101.4084
2017-02,100.9334,100.3226,100.286,100.2545,1.431013,101.7597,100.1469,100.1398,101.4694
2017-03,101.0138,100.4081,100.3752,100.3336,1.54565,101.9088,100.269,100.2804,101.5278
2017-04,101.0859,100.4179,100.4595,100.4084,1.639739,102.0503,100.3907,100.4207,101.5836
2017-05,101.1545,100.4061,100.5248,100.4664,1.701406,102.17,100.513,100.5615,101.6365
2017-06,101.2263,100.3961,100.5697,100.5062,1.718784,102.266,100.6351,100.7022,101.6866
2017-07,101.3068,100.4216,100.5918,100.5258,1.685006,102.3359,100.7511,100.8357,101.7338
2017-08,101.3939,100.4501,100.5972,100.5306,1.610393,102.3857,100.8526,100.9526,101.7779
2017-09,101.4845,100.5302,100.5983,100.5315,1.500822,102.428,100.9334,101.0457,101.8189
2017-10,101.5743,100.619,100.6032,100.5359,1.366469,102.471,100.9947,101.1163,101.8567
2017-11,101.6543,100.6753,100.6153,100.5466,1.22997,102.5181,101.0405,101.169,101.8912
2017-12,101.7082,100.6861,100.6237,100.5541,1.089253,102.5581,101.0747,101.2085,101.9225
2018-01,101.7198,100.6682,100.6275,100.5575,0.9583776,102.5901,101.1001,101.2377,101.9504
2018-02,101.7055,100.6281,100.641,100.5695,0.853932,102.6286,101.116,101.256,101.9749
2018-03,101.6816,100.5804,100.6481,100.5758,0.7342958,102.6571,101.1171,101.2573,101.9961
2018-04,101.6562,100.5298,100.662,100.5881,0.6259538,102.6891,101.0939,101.2306,102.0138
2018-05,101.6319,100.4902,100.6716,100.5966,0.53181,102.7133,101.0377,101.1659,102.0281
2018-06,101.609,100.4484,100.6621,100.5882,0.4386707,102.7146,100.9483,101.0629,102.039
2018-07,101.5881,100.4043,100.6402,100.5688,0.3556279,102.6998,100.8441,100.9428,102.0465
2018-08,101.5716,100.3542,100.6134,100.545,0.2840482,102.6766,100.7506,100.8352,102.0506
2018-09,101.5624,100.3065,100.5836,100.5186,0.213779,102.647,100.6913,100.7669,102.0514
2018-10,101.5587,100.2453,100.5395,100.4794,0.125326,102.5995,100.6768,100.7502,102.0489
2018-11,101.5417,100.1776,100.477,100.4239,0.01144276,102.5299,100.7099,100.7883,102.0431
2018-12,101.4789,100.0796,100.3993,100.3549,-0.1136461,102.4416,100.7869,100.877,102.0342
2019-01,101.3415,99.93542,100.3227,100.287,-0.2327914,102.3513,100.8963,101.003,102.0221
2019-02,101.1671,99.77726,100.2556,100.2274,-0.3517409,102.2676,101.0216,101.1473,102.0069
2019-03,101.0008,99.59867,100.1992,100.1774,-0.453189,102.1919,101.1426,101.2867,101.9887
2019-04,100.8743,99.42617,100.1414,100.1261,-0.5622436,102.1117,101.2357,101.3939,101.9676
2019-05,100.7756,99.20924,100.0721,100.0646,-0.6778215,102.0171,101.2752,101.4394,101.9436
2019-06,100.6884,98.96392,99.98126,99.98401,-0.7952532,101.8977,101.2376,101.396,101.9168
2019-07,100.6043,98.70114,99.87794,99.89231,-0.912083,101.7631,101.109,101.248,101.8874
2019-08,100.5226,98.46999,99.76311,99.79041,-1.034618,101.6143,100.8877,100.9931,101.8555
2019-09,100.447,98.36075,99.63882,99.68011,-1.162722,101.4535,100.5921,100.6526,101.8212
2019-10,100.3805,98.53404,99.5005,99.55736,-1.289652,101.2763,100.276,100.2886,101.7847
2019-11,100.3142,98.89711,99.35687,99.4299,-1.402646,101.0917,100.0011,99.9719,101.7461
2019-12,100.228,99.10371,99.2066,99.29654,-1.506204,100.8986,99.8112,99.75323,101.7055
2020-01,100.0914,98.91257,99.03748,99.14646,-1.628376,100.6847,99.70473,99.63061,101.6632
2020-02,99.88531,98.09625,98.84226,98.97321,-1.784462,100.4427,99.65723,99.57591,101.6192
2020-03,99.56345,96.63229,98.31979,98.50956,-2.274982,99.86703,99.63809,99.55386,101.5737
2020-04,99.08485,95.31745,97.83175,98.07645,-2.728676,99.32544,95.0596,94.28065,101.5268
2020-05,98.56136,95.06711,97.3856,97.68052,-3.128389,98.82561,92.79409,91.67139,101.4787
2020-06,98.14838,95.54588,97.49905,97.7812,-2.949043,98.89273,94.23308,93.32871,101.4294
2020-07,97.98049,96.11072,97.99249,98.2191,-2.377161,99.34401,95.65766,94.96946,101.3792
2020-08,97.99654,96.60197,98.44433,98.62007,-1.83288,99.75179,97.07034,96.5965,101.3281
2020-09,98.15112,97.09612,98.68884,98.83707,-1.483516,99.9484,97.76218,97.39331,101.2763
2020-10,98.44199,97.35674,98.92627,99.04777,-1.124976,100.137,98.44071,98.1748,101.2238
2020-11,98.79913,97.32164,99.19655,99.28762,-0.7258277,100.358,99.11022,98.94589,101.1708
2020-12,99.16399,97.10206,99.48785,99.54613,-0.2963888,100.5995,99.02458,98.84726,101.1174
2021-01,99.50245,97.04659,99.79964,99.82283,0.1753122,100.8612,98.96066,98.77364,101.0637
2021-02,99.8101,97.41235,100.1108,100.0989,0.6758324,101.1215,98.9273,98.73521,101.0096
2021-03,100.0787,97.78561,100.3938,100.3501,1.487948,101.353,98.92387,98.73125,100.9554
2021-04,100.2932,97.92811,100.6312,100.5608,2.227626,101.538,98.93108,98.73956,100.9011
2021-05,100.4681,98.06763,100.7891,100.7009,2.850316,101.6424,98.92456,98.73206,100.8467
2021-06,100.6071,98.35153,100.8599,100.7638,2.797263,101.659,98.88764,98.68954,100.7923
2021-07,100.7024,98.53393,100.8543,100.7588,2.269339,101.5985,98.82517,98.61759,100.7378
2021-08,100.7699,98.64433,100.7966,100.7076,1.737994,101.4855,98.75091,98.53206,100.6834
2021-09,100.8191,98.83405,100.7126,100.633,,,,,
2021-10,100.8509,99.03493,100.6296,100.5593,,,,,
2021-11,100.874,99.08712,100.5672,100.504,,,,,
2021-12,100.8945,98.94221,100.5267,100.4681,,,,,
2022-01,,98.61108,100.5006,100.4449,,,,,
