country,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE
2017-03,30.15,-4.655,-7.89,-1.42,-17.22,2.52,-5.72,-5.616667,-5.56,3.03,13.65,0.14,-4.55,0.49,5.43,-26.0,7.8,17.78,0.97,-25.04
2017-04,27.22,-6.125,-7.13,-5.12,-19.22,5.0,-0.28,-3.003333,-5.5,0.96,13.73,5.13,-3.963333,0.01,7.18,-18.21,9.91,13.5,11.08,-19.71
2017-05,27.06,-6.375,-5.18,-7.57,-16.48,9.88,-10.49,-4.803333,-6.92,5.38,13.8,4.44,-3.886667,-1.62,6.54,-20.18,-0.49,15.06,-6.52,-17.85
2017-06,29.1,-4.695,-4.75,-4.64,-15.59,8.41,-0.44,-1.33,-4.99,2.82,11.96,9.62,-3.6,-1.36,5.17,-17.93,7.91,12.3,6.76,-16.83
2017-07,29.31,-5.11,-4.94,-5.28,-15.79,9.57,-2.99,-1.933333,-0.51,10.86,12.38,8.91,-2.33,2.03,4.59,-18.68,1.99,16.28,-4.92,-15.87
2017-08,29.58,-3.135,-3.77,-2.5,-20.86,5.7,-2.28,-2.683333,-3.94,-0.55,11.47,11.13,-0.82,-1.39,4.52,-15.3,-7.71,17.36,-5.15,-16.11
2017-09,30.03,-1.415,-2.38,-0.45,-17.09,10.78,1.03,-0.02,-3.59,6.84,11.87,14.56,1.346667,-1.93,4.09,-10.98,22.03,19.11,9.99,-9.93
2017-10,29.75,-1.66,-3.16,-0.16,-17.33,1.35,0.94,-3.123333,-3.71,5.42,11.66,15.5,3.016667,4.28,2.3,-7.67,3.2,19.02,9.14,-7.35
2017-11,29.94,-0.765,-1.83,0.3,-17.27,9.84,-0.43,-1.423333,-1.73,9.54,13.68,20.74,5.19,6.74,3.6,-4.41,10.2,23.58,9.78,-5.6
2017-12,29.98,-0.355,-2.24,1.53,-16.74,9.67,2.82,-0.4466667,-3.07,7.23,13.83,19.33,5.433333,3.57,2.07,-1.55,12.1,19.92,8.26,-6.7
2018-01,31.14,0.93,-0.73,2.59,-14.43,10.99,0.34,0.04333333,-1.83,11.51,11.2,20.2,6.343333,6.73,5.14,-0.04,11.78,24.21,16.63,-4.78
2018-02,30.7,1.015,-2.04,4.07,-12.0,13.47,7.8,3.0,-0.2,10.69,12.27,20.84,7.6,9.8,1.62,1.08,11.6,23.34,12.72,-3.29
2018-03,29.07,0.08,-2.99,3.15,-11.98,12.15,7.98,3.27,-1.25,9.04,10.32,21.46,6.91,10.18,5.29,4.65,7.38,21.37,7.35,0.58
2018-04,28.71,-1.985,-5.19,1.22,-12.03,15.42,3.97,0.6966667,-1.03,7.36,17.3,21.85,7.393333,7.92,3.71,3.99,7.31,21.9,6.91,-2.36
2018-05,28.71,-1.305,-5.16,2.55,-14.16,11.46,8.91,2.823333,4.92,13.99,11.9,27.71,9.18,7.93,5.21,5.33,4.04,27.42,6.11,0.35
2018-06,28.38,-1.11,-4.69,2.47,-14.41,12.18,7.93,2.47,-4.27,13.36,12.7,25.05,9.786667,6.47,3.5,7.17,12.26,25.69,11.67,1.98
2018-07,27.96,-0.78,-5.17,3.61,-12.4,10.55,9.46,1.993333,-1.0,16.27,14.03,27.86,7.656667,9.95,7.1,10.64,6.18,19.43,7.96,3.26
2018-08,26.85,0.285,-4.56,5.13,-11.38,14.05,6.61,2.386667,-0.38,18.17,13.5,28.58,7.143333,6.52,3.54,8.44,3.95,16.53,1.49,-1.08
2018-09,27.42,2.38,0.16,4.6,-8.74,13.48,8.46,2.173333,3.24,19.01,15.42,25.91,6.923333,6.44,5.24,7.64,10.42,18.37,8.27,-3.27
2018-10,29.21,0.805,-3.82,5.43,-7.47,12.21,6.48,0.86,1.53,10.9,16.11,21.5,9.19,6.37,3.24,4.43,-13.01,26.38,-7.35,-3.88
2018-11,29.52,1.67,-2.4,5.74,-9.25,8.44,6.67,0.8966666,0.99,13.25,12.42,28.25,5.56,3.11,5.62,5.3,-3.03,17.0,11.63,-3.66
2018-12,30.44,1.275,-1.92,4.47,-7.98,7.4,4.54,-0.2633333,3.64,10.43,12.73,26.66,3.136667,1.66,6.25,0.93,-3.2,14.73,10.41,-7.8
2019-01,27.81,0.475,-0.65,1.6,-9.54,8.89,4.4,-0.1066667,-0.56,8.79,13.61,22.76,3.373333,3.12,6.75,-0.45,-8.43,17.32,-3.47,-7.88
2019-02,29.94,-0.125,0.42,-0.67,-9.44,7.66,4.43,-0.2,2.21,9.34,12.69,20.02,1.63,2.42,10.07,0.83,2.66,14.13,8.02,-7.11
2019-03,30.3,2.12,2.31,1.93,-10.26,7.55,6.65,-0.23,1.92,12.25,14.89,18.8,2.886667,2.01,9.86,1.23,-2.02,17.29,5.29,-6.92
2019-04,33.34,5.1,3.03,7.17,-7.64,12.06,11.36,3.333333,4.58,15.36,13.42,14.08,0.08,2.14,11.54,-5.75,-2.71,17.53,2.34,-8.48
2019-05,34.74,4.41,1.9,6.92,-8.1,12.28,9.03,2.54,2.2,5.66,13.69,13.85,-0.5533333,-1.52,8.81,-9.58,3.56,16.73,3.9,-10.35
2019-06,34.7,4.23,1.25,7.21,-7.53,14.2,9.55,2.693333,-0.03,4.73,15.67,10.8,-2.796667,-4.23,11.07,-10.1,9.6,12.78,7.95,-8.71
2019-07,33.0,3.78,1.99,5.57,-9.06,16.08,5.89,2.446667,1.51,4.28,14.63,9.11,-3.256667,-2.66,9.06,-14.83,-20.19,14.12,-22.1,-12.89
2019-08,30.49,2.555,-0.01,5.12,-7.23,8.77,13.42,2.106667,-1.72,5.54,15.87,8.98,-4.14,-7.05,11.19,-13.46,1.57,12.23,7.06,-11.66
2019-09,33.42,2.29,-0.51,5.09,-9.62,9.35,7.36,0.8466667,-4.56,-2.02,14.17,5.61,-6.576667,-9.11,12.35,-16.92,-10.6,9.54,-6.34,-16.8
2019-10,28.69,1.585,-0.42,3.59,-8.15,8.67,4.37,-1.143333,-1.17,5.26,16.47,3.78,-6.42,-12.28,12.91,-17.45,-1.31,11.1,-3.75,-16.14
2019-11,32.22,0.44,-3.44,4.32,-7.19,11.83,6.7,0.9133334,-3.67,3.62,15.79,3.54,-6.386667,-12.33,9.28,-19.31,1.76,9.43,1.69,-19.58
2019-12,32.3,3.18,0.42,5.94,-6.65,11.63,6.92,1.41,0.56,3.17,14.32,-0.31,-5.74,-9.71,11.4,-19.39,-6.64,13.57,-11.52,-20.19
2020-01,34.38,3.34,0.9,5.78,-5.24,10.4,8.73,1.053333,2.25,5.2,15.97,1.68,-6.786667,-9.77,11.5,-21.52,-1.26,12.66,-3.11,-24.92
2020-02,39.04,6.83,5.7,7.96,-5.5,3.45,4.58,-2.453333,-3.03,3.61,15.39,3.94,-6.446667,-9.09,11.26,-20.56,2.75,12.48,11.7,-28.01
2020-03,33.95,5.905,3.94,7.87,-6.07,-16.15,7.74,-6.653333,-4.66,-10.87,11.55,-2.27,-11.3,-14.6,7.12,-21.51,-11.15,-5.27,-7.21,-30.75
2020-04,3.32,-23.65,-27.99,-19.31,-30.18,-23.42,-24.59,-24.48,-16.03,-35.89,25.43,-16.17,-23.97667,-18.69,9.75,-26.41,-22.47,-35.77,-13.47,-36.67
2020-05,1.51,-24.49,-24.25,-24.73,-29.83,13.92,-24.19,-11.24333,-10.68,11.96,23.46,-24.22,-26.37667,-22.16,18.63,-42.26,-40.57,-18.24,-34.86,-44.54
2020-06,3.59,-21.46,-17.25,-25.67,-33.34,16.14,-3.51,-0.9933333,-6.26,7.36,15.61,-28.53,-18.17667,-22.3,16.07,-41.95,-17.03,3.49,-21.95,-48.64
2020-07,11.0,-15.885,-11.23,-20.54,-27.55,10.46,5.82,0.3733333,-6.16,0.69,15.16,-22.63,-14.74667,-17.97,15.75,-38.67,0.26,10.18,-2.63,-47.19
2020-08,14.25,-15.165,-11.72,-18.61,-24.78,10.48,14.4,5.153333,-4.66,1.6,9.42,-19.03,-14.32333,-17.31,14.93,-38.74,11.61,10.7,8.57,-44.04
2020-09,15.02,-16.24,-12.44,-20.04,-24.23,5.9,13.38,2.11,-4.1,7.26,12.95,-17.71,-14.14333,-13.25,13.48,-39.43,-2.23,10.48,-2.87,-40.44
2020-10,19.54,-11.0,-10.15,-11.85,-20.97,7.41,17.01,4.56,-0.39,10.01,10.74,-7.61,-9.29,-9.89,8.78,-32.38,11.73,13.29,11.45,-36.53
2020-11,20.38,-10.14,-8.4,-11.88,-18.59,-5.4,13.78,-1.546667,-1.75,-6.06,13.02,-10.74,-8.626667,-7.82,9.7,-27.05,2.55,10.87,-1.76,-29.49
2020-12,22.32,-5.965,-2.68,-9.25,-17.34,0.8,16.58,2.003333,-5.14,6.09,11.37,0.86,-7.586667,-9.04,7.46,-29.51,10.17,14.21,-0.33,-38.68
2021-01,25.46,-5.415,-4.93,-5.9,-18.47,-9.37,15.47,-2.373333,-4.24,0.75,13.22,-2.83,-5.866667,-12.34,7.99,-19.75,11.72,10.14,6.52,-28.53
2021-02,26.58,-6.21,-4.02,-8.4,-14.52,-5.56,0.48,-6.343333,-6.88,2.13,13.95,0.89,-3.553333,-7.45,8.76,-17.86,-3.63,15.96,2.6,-26.58
2021-03,31.67,-1.9,-2.0,-1.8,-8.6,18.59,10.27,5.116667,-1.19,23.16,13.51,3.89,1.16,-2.95,4.58,-11.3,17.81,19.36,6.99,-26.8
2021-04,33.14,0.895,-0.28,2.07,-4.32,14.05,20.12,8.38,-1.94,9.35,9.03,18.94,8.83,3.82,-1.74,-2.56,31.14,27.31,35.65,-3.48
2021-05,35.22,4.21,2.49,5.93,1.22,13.56,25.0,9.41,1.65,6.05,10.33,23.92,10.4,5.98,0.25,6.65,11.65,24.8,3.8,8.19
2021-06,34.01,4.585,1.22,7.95,6.51,6.76,25.7,7.783333,5.15,3.44,9.11,22.8,8.72,1.81,-1.39,-2.08,7.68,26.85,2.9,-2.5
2021-07,35.1,6.765,3.18,10.35,10.31,8.96,29.54,11.15667,1.75,7.22,5.03,30.5,9.376667,12.48,0.04,4.01,14.66,24.16,11.07,5.62
2021-08,37.66,6.72,3.65,9.79,6.29,9.63,17.98,5.743333,2.49,7.32,10.38,34.03,9.896667,12.46,-1.12,7.47,10.79,21.1,5.86,6.87
2021-09,37.94,9.03,6.61,11.45,9.41,9.59,15.97,5.77,3.05,6.33,8.25,33.14,11.73,12.46,-2.26,11.12,20.8,21.81,19.56,6.78
2021-10,37.8,9.48,7.62,11.34,7.65,7.91,16.91,5.39,3.12,7.42,8.65,26.49,10.93,1.41,0.96,11.21,16.57,22.54,2.09,2.0
2021-11,37.11,10.205,8.46,11.95,12.09,8.72,22.04,7.81,1.77,15.02,7.33,29.59,12.12,3.96,0.96,11.96,6.23,25.36,-1.37,4.55
2021-12,41.36,10.33,7.88,12.78,13.44,5.4,20.45,5.45,1.81,3.14,9.5,31.12,13.37667,5.6,0.18,16.46,6.99,23.85,16.47,5.15
2022-01,42.81,11.405,7.69,15.12,13.87,4.36,21.47,6.256667,6.47,6.22,7.06,30.21,13.35333,20.44,-2.86,18.13,-0.33,19.07,8.05,10.59
2022-02,45.42,11.035,6.94,15.13,14.2,7.46,23.58,7.593333,3.46,14.65,8.26,27.47,12.85333,15.6,-3.45,12.31,6.85,22.8,10.08,0.95
