country,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL
2013-08,5.3,2.3,-19.6,6.9,-7.8,-4.9,3.7,-1.4,13.9,15.1,34.9,3.3,-0.1,48.8,33.8,11.1,-5.1,15.9,23.7,34.3,21.0,29.5,27.5,-23.1,-7.5,13.3
2013-09,14.6,9.8,-4.6,13.0,-7.1,-2.6,4.7,-0.1,13.6,14.7,37.1,7.2,3.3,48.0,37.2,14.0,-5.6,13.7,25.8,43.5,20.2,29.4,25.5,-16.7,4.2,14.6
2013-10,13.2,8.6,1.7,16.1,-5.7,-0.1,6.3,0.6,10.8,14.7,34.8,5.7,7.0,42.8,35.3,10.1,-2.8,21.4,32.2,49.2,25.9,27.9,26.4,-15.1,10.3,15.3
2013-11,15.7,11.8,3.4,18.9,-4.0,0.7,7.0,1.4,12.7,14.5,33.6,4.0,3.0,44.5,39.6,13.1,-6.2,19.8,32.6,53.3,24.6,29.0,26.7,-17.3,13.6,14.2
2013-12,14.3,15.0,4.7,27.5,2.6,6.1,8.4,10.2,12.0,15.0,28.8,5.5,3.6,46.9,34.4,9.0,-5.8,34.5,43.4,59.2,36.6,30.9,29.6,-6.9,27.3,15.8
2014-01,12.1,6.0,1.4,27.2,3.2,5.9,7.5,10.9,12.7,14.4,26.3,6.3,2.6,46.8,33.9,9.3,-1.3,32.3,40.9,56.4,33.9,31.0,25.6,-9.4,22.2,15.4
2014-02,13.7,7.4,5.8,29.1,3.4,6.1,7.7,10.7,14.3,16.6,24.7,4.0,2.9,50.8,38.4,9.1,-2.5,27.2,38.1,55.2,32.0,30.7,33.6,-7.5,21.2,15.5
2014-03,26.7,18.8,9.2,22.3,-0.5,4.0,5.6,7.6,9.9,17.1,20.7,5.9,10.5,46.8,38.7,3.4,2.5,33.9,42.1,55.1,37.3,33.8,31.9,-10.5,17.0,14.6
2014-04,35.9,17.5,10.7,30.9,6.8,9.2,7.7,15.3,9.9,20.3,21.7,3.8,13.1,51.6,40.5,5.0,6.6,35.7,44.5,59.3,38.3,34.3,30.5,-6.8,22.2,11.3
2014-05,23.2,12.3,7.8,25.2,3.5,5.5,7.5,9.8,12.2,19.2,24.7,3.8,7.0,54.5,41.1,8.1,-1.0,31.4,40.3,54.9,34.7,32.1,30.1,-13.1,14.9,11.2
2014-06,15.4,16.1,7.2,27.3,6.8,6.8,8.4,12.6,13.8,16.4,20.9,2.2,1.9,49.3,41.0,10.9,-6.6,29.2,38.6,54.0,32.7,32.1,29.9,-13.3,12.0,11.1
2014-07,22.8,15.7,20.8,34.3,9.4,10.8,11.0,14.7,11.4,20.2,23.9,1.4,9.0,52.8,43.0,10.7,0.4,33.2,43.6,59.5,38.0,30.8,28.7,-7.9,23.0,11.8
2014-08,15.6,12.5,20.5,32.1,7.6,10.3,9.6,14.3,8.8,23.4,29.5,-0.9,9.9,59.3,41.1,4.3,5.1,34.3,42.5,55.5,37.5,31.7,30.2,-8.0,21.6,11.4
2014-09,25.8,15.7,29.2,35.5,8.6,10.7,10.2,16.1,12.1,22.8,30.9,3.0,11.4,60.0,42.6,5.5,3.3,37.7,46.7,61.0,41.6,29.6,25.5,-3.9,30.9,14.4
2014-10,31.8,18.6,19.3,37.4,11.5,12.9,11.8,17.4,10.3,21.0,26.7,3.4,14.6,51.9,39.2,4.7,6.5,33.6,43.6,60.0,37.0,28.8,27.2,-6.8,27.0,15.2
2014-11,26.4,16.3,27.3,36.0,9.8,12.0,11.5,16.4,9.7,24.6,30.5,-0.1,17.2,56.6,46.0,8.9,12.9,39.0,47.5,61.5,41.9,31.3,29.4,-4.7,28.4,13.6
2014-12,31.6,15.1,28.8,39.3,11.4,13.5,12.0,19.2,10.3,24.8,34.1,-1.6,12.1,60.6,41.4,2.1,9.0,43.4,51.4,65.8,44.9,32.9,31.9,1.5,35.1,13.4
2015-01,23.4,4.7,28.4,36.1,8.4,10.7,10.4,16.8,12.4,17.5,33.9,4.3,4.7,52.1,37.9,-3.3,-5.1,42.9,49.5,62.0,43.6,31.2,25.8,1.8,30.1,11.6
2015-02,10.3,0.1,35.5,35.8,8.7,11.4,10.1,17.5,10.4,22.4,40.8,2.4,11.8,57.8,42.5,-1.3,5.8,43.4,48.8,56.6,46.3,27.7,29.4,3.1,30.9,12.2
2015-03,11.7,8.0,43.5,41.3,14.6,14.9,12.3,21.3,11.1,25.4,44.1,-2.3,13.9,60.0,44.5,0.7,13.8,45.6,51.2,60.3,47.8,29.4,26.4,3.5,29.7,12.4
2015-04,17.9,7.6,38.9,47.1,17.8,18.3,14.0,22.8,9.9,23.1,41.5,1.1,15.3,55.0,43.0,2.9,11.5,41.5,49.7,63.8,43.9,27.2,21.4,3.6,31.0,14.6
2015-05,20.3,9.5,39.8,42.9,15.8,16.0,13.1,22.8,10.7,23.8,39.5,0.9,13.0,59.3,45.0,2.9,6.2,46.2,52.6,63.5,48.1,30.7,28.4,4.5,32.7,13.8
2015-06,27.3,15.2,45.7,43.8,16.1,16.8,13.6,22.3,9.4,23.7,35.3,2.8,18.9,54.9,42.4,5.9,18.4,48.1,53.5,62.8,49.6,29.7,26.9,6.1,34.7,12.7
2015-07,20.4,6.1,39.9,40.9,15.6,16.3,12.1,22.6,7.6,26.0,39.0,0.1,19.8,58.2,44.6,3.3,18.9,44.9,51.1,60.6,47.8,31.2,29.1,3.1,27.7,9.8
2015-08,22.8,9.0,39.0,40.4,13.2,15.2,11.0,20.7,8.1,20.0,38.4,6.2,15.2,51.0,36.8,1.4,8.7,42.4,49.4,61.0,44.9,33.1,31.8,3.5,28.8,12.2
2015-09,21.0,7.9,35.0,46.0,18.4,18.2,13.0,24.6,9.8,19.3,38.7,8.5,13.9,52.4,37.5,-1.0,5.0,43.2,50.3,61.6,46.3,31.8,29.0,4.3,31.4,11.2
2015-10,18.0,4.8,33.8,45.8,17.6,17.0,13.4,23.8,12.3,13.6,30.9,7.3,3.4,44.9,35.1,-2.7,-9.4,42.0,48.9,60.1,44.7,31.7,30.4,7.3,32.0,11.8
2015-11,18.5,6.8,42.1,50.6,21.6,20.2,15.4,26.7,11.4,16.7,29.4,5.2,6.3,48.9,38.9,2.0,-4.9,51.1,55.8,63.6,52.8,32.3,30.6,9.7,34.2,11.9
2015-12,23.4,9.1,40.3,52.8,21.8,21.3,16.5,26.3,10.6,16.7,23.6,7.3,8.7,48.6,35.7,1.1,-3.6,48.2,54.0,63.8,50.0,30.2,28.1,11.2,37.7,9.1
2016-01,26.1,13.1,37.8,44.8,17.1,17.6,14.3,23.2,9.1,17.9,20.8,8.2,12.6,49.3,36.0,3.2,3.9,49.1,53.8,62.3,50.0,31.6,27.6,10.0,29.9,10.3
2016-02,29.9,19.2,37.6,42.8,16.2,16.0,13.4,24.3,11.1,14.1,17.5,11.7,9.1,45.1,33.3,2.4,-5.1,49.1,52.0,55.8,51.2,31.3,31.9,10.3,31.0,10.1
2016-03,29.8,19.9,27.7,39.4,14.6,14.8,12.7,21.0,9.7,16.3,18.2,9.5,12.2,46.3,35.4,1.6,-1.0,47.0,50.5,55.3,49.1,32.6,30.7,6.1,18.0,11.1
2016-04,24.1,12.1,31.7,40.7,15.4,14.6,14.0,20.6,12.4,15.0,17.3,9.0,8.5,45.5,35.6,6.2,-4.5,41.3,46.4,54.1,43.8,32.0,29.3,6.2,21.6,11.2
2016-05,28.6,3.4,31.1,57.7,45.1,30.1,29.9,33.6,12.4,19.4,29.6,7.0,11.3,53.7,44.5,8.1,-0.7,54.0,56.0,54.6,59.4,39.0,44.8,9.1,24.2,9.2
2016-06,36.5,1.5,32.5,59.4,38.6,28.7,28.3,31.1,12.0,16.4,31.4,5.8,6.0,49.1,50.9,17.2,-2.9,43.9,50.5,58.4,49.2,33.9,42.3,9.2,25.6,14.0
2016-07,20.5,-4.2,34.7,34.4,26.2,15.9,5.4,14.2,12.8,13.6,20.7,4.7,6.2,39.3,42.4,11.3,-11.2,45.7,46.7,48.1,46.4,24.1,37.7,3.2,13.1,14.7
2016-08,38.9,12.1,29.6,33.3,12.9,9.3,24.7,26.1,18.2,23.4,31.4,2.5,15.1,57.6,41.7,14.0,0.6,33.6,40.3,51.8,35.3,28.1,29.7,4.9,17.3,10.6
2016-09,45.4,17.8,38.0,33.9,7.1,5.8,5.1,16.5,23.7,17.8,29.8,5.6,11.5,47.5,33.5,10.4,-0.4,35.3,39.6,46.0,37.7,24.0,23.7,5.0,20.2,10.8
2016-10,39.4,25.8,44.7,37.3,6.1,10.6,22.0,7.8,11.6,16.0,36.4,5.4,2.3,51.2,39.6,11.1,-5.7,34.6,40.3,48.8,37.7,31.5,26.5,4.9,16.2,11.9
2016-11,31.5,14.9,38.6,26.8,2.0,5.0,-0.6,6.7,13.7,13.1,29.1,7.4,1.8,44.9,22.7,9.7,-7.7,29.1,34.9,40.6,34.9,21.7,22.2,3.6,9.8,13.8
2016-12,40.8,11.3,33.7,31.2,19.4,12.0,2.0,10.3,14.4,20.4,41.4,3.1,17.1,47.2,43.5,16.7,15.2,38.4,42.7,48.7,41.1,31.6,21.8,2.8,11.5,14.5
2017-01,33.9,30.9,28.9,29.7,17.4,12.5,17.7,22.1,9.5,17.8,33.7,1.4,6.3,48.6,42.3,14.8,-5.1,29.3,35.4,42.3,34.5,29.3,19.2,3.6,11.1,15.0
2017-02,38.8,16.6,31.1,34.6,-3.1,6.0,9.0,14.5,13.5,19.2,41.3,8.1,12.3,53.5,43.0,16.7,9.1,32.7,37.9,49.7,31.4,32.4,16.9,1.6,8.7,20.3
2017-03,33.7,17.6,36.6,38.9,-4.7,8.0,8.5,20.0,10.3,9.9,23.9,3.0,-4.5,37.1,38.1,9.0,-20.5,35.4,43.0,53.1,40.5,26.2,21.5,4.8,13.7,17.8
2017-04,34.7,23.0,38.9,39.4,2.5,10.2,10.4,16.2,11.3,7.0,31.4,11.0,-8.5,40.6,25.0,10.7,-9.0,42.8,49.4,60.7,44.9,35.8,28.9,6.6,16.3,18.8
2017-05,32.2,14.0,31.8,32.3,7.8,7.9,0.7,18.9,16.4,17.6,16.1,-2.0,0.9,49.8,33.7,15.9,-2.5,40.5,42.3,45.4,41.0,29.7,22.4,7.1,17.0,21.5
2017-06,20.6,-2.5,29.0,25.3,-3.0,3.7,-2.6,3.7,11.1,18.7,25.2,-2.5,1.9,51.7,31.9,11.7,-7.4,36.9,39.7,43.6,38.5,29.5,31.0,6.9,18.5,18.6
2017-07,32.1,23.9,27.3,34.1,5.1,9.5,5.5,13.1,10.6,23.7,29.6,-4.6,9.3,57.1,37.8,17.2,5.0,44.6,46.1,47.8,45.9,29.5,26.4,7.9,21.4,19.5
2017-08,40.2,27.5,33.0,35.9,4.4,10.5,6.1,11.6,8.7,18.4,25.2,-0.6,2.5,52.1,39.2,21.2,8.3,38.0,39.2,43.9,35.8,18.0,20.8,10.0,23.8,17.0
2017-09,20.7,17.1,30.4,38.8,-0.2,8.9,9.5,12.3,12.0,12.0,25.5,3.5,-1.0,40.6,37.6,17.5,-4.9,41.6,42.0,41.2,43.2,21.0,22.0,7.5,17.7,11.4
2017-10,22.0,15.3,35.7,29.1,19.1,11.8,19.3,14.2,12.7,18.9,26.5,-1.9,6.3,48.4,40.3,16.2,4.6,39.3,41.8,45.9,40.3,23.6,20.0,8.6,23.5,14.7
2017-11,54.9,27.0,37.8,39.6,8.9,12.7,11.5,22.7,10.5,19.3,36.2,4.9,14.9,47.8,42.1,22.0,7.6,32.6,37.2,46.3,32.9,27.6,15.7,8.8,20.7,18.5
2017-12,23.1,17.1,50.3,24.6,17.0,12.4,9.5,7.8,4.3,16.5,36.2,10.4,13.3,46.7,42.5,12.7,6.1,38.5,40.0,42.9,38.7,22.1,14.2,8.8,18.9,18.6
2018-01,29.6,21.5,33.4,18.8,22.0,10.7,1.6,3.6,8.9,20.8,31.3,-3.1,12.5,46.6,53.0,16.9,-1.2,31.5,37.4,47.9,33.0,23.6,15.2,8.0,23.7,18.4
2018-02,42.9,22.8,43.0,28.3,9.4,11.3,12.5,7.5,3.9,14.5,32.3,0.8,0.0,44.2,39.0,6.5,-9.6,33.7,41.2,54.5,35.2,30.2,16.3,10.7,22.3,17.3
2018-03,40.2,14.3,46.0,38.1,30.3,19.6,13.0,23.0,9.4,14.2,31.6,2.6,-2.6,47.7,33.6,11.6,-12.8,39.8,44.4,51.1,42.2,37.7,28.2,10.3,24.7,19.7
2018-04,38.1,18.2,43.6,47.2,15.7,15.2,12.1,22.4,17.2,24.9,27.8,-9.3,4.1,61.2,24.1,11.8,6.3,42.0,45.7,53.0,42.1,25.5,21.3,10.7,24.9,21.2
2018-05,22.9,30.0,41.8,41.0,9.8,14.0,2.4,11.8,8.8,20.2,53.7,3.9,7.2,57.4,35.9,21.9,10.1,37.4,44.3,53.0,42.7,34.1,18.7,11.4,23.4,22.3
2018-06,28.3,17.0,40.1,42.0,28.2,18.2,14.8,12.4,15.6,24.8,28.2,-6.8,20.7,46.8,34.9,23.8,15.7,37.6,42.9,49.0,42.0,36.4,18.6,9.2,20.3,23.0
2018-07,29.3,39.0,46.2,44.5,29.2,19.9,20.9,27.2,14.0,14.9,27.8,6.9,10.1,41.4,32.3,19.5,7.7,34.8,39.8,47.1,37.4,23.2,18.6,10.4,21.1,26.0
2018-08,41.3,31.8,41.4,38.8,26.8,18.8,10.1,13.0,9.2,18.4,28.7,-5.5,4.2,45.7,34.4,21.2,-2.1,29.7,38.6,46.9,39.3,19.7,19.7,8.4,17.7,28.5
2018-09,36.0,35.9,51.2,45.4,32.3,22.9,10.7,22.9,9.0,21.9,28.5,1.7,18.7,48.7,41.0,14.7,27.7,38.5,44.1,50.1,43.6,30.9,19.6,9.7,18.9,19.0
2018-10,28.7,40.4,48.4,33.4,5.8,10.7,8.1,32.8,7.2,26.3,36.5,-2.3,21.0,55.5,42.8,22.6,7.6,40.7,46.6,50.7,48.5,33.4,18.4,6.4,7.7,21.7
2018-11,38.8,36.6,42.1,43.5,23.1,18.8,21.2,24.4,10.1,26.1,41.7,-3.7,14.7,59.9,30.0,26.7,13.9,39.0,41.6,42.6,43.2,32.3,18.7,6.5,11.1,25.1
2018-12,41.1,41.0,49.3,31.9,9.4,8.3,10.5,16.6,16.3,29.2,17.5,-21.2,14.1,52.2,35.1,25.0,6.7,35.7,35.8,35.2,36.5,28.2,19.4,4.6,5.3,23.9
2019-01,40.5,34.5,57.2,25.6,16.2,12.4,11.4,14.7,4.6,14.9,34.0,-3.5,6.6,34.6,30.3,13.6,-4.5,29.6,32.4,32.5,35.2,23.0,19.0,0.8,-4.2,26.3
2019-02,41.8,30.5,47.7,29.0,23.5,14.5,4.4,6.0,8.9,19.4,31.7,4.8,13.0,50.0,11.5,28.3,10.3,31.6,37.2,45.0,35.1,26.2,24.9,-1.3,-12.2,31.4
2019-03,29.2,19.1,52.1,27.7,19.8,8.6,7.6,20.4,21.8,19.5,26.1,-5.4,-1.7,54.7,36.6,20.4,-17.6,25.6,30.0,38.0,26.3,32.5,25.3,-1.5,-11.5,34.4
2019-04,40.1,33.6,52.8,35.0,33.5,20.4,11.2,19.9,7.4,17.1,32.2,0.5,12.2,39.6,40.0,19.1,8.9,33.7,36.5,37.0,38.8,30.6,18.1,-2.0,-12.6,34.8
2019-05,23.8,39.8,47.0,37.1,14.2,16.3,13.7,22.5,2.5,19.8,34.0,1.9,22.0,39.4,29.7,18.3,3.9,30.4,30.3,32.5,27.9,22.4,10.2,3.2,1.2,29.5
2019-06,21.6,27.3,47.7,37.4,14.3,13.5,10.7,25.7,11.1,16.0,19.5,13.6,13.8,47.7,27.0,10.7,-9.3,27.7,31.7,36.8,30.7,21.9,18.4,3.4,-4.6,27.0
2019-07,23.1,14.4,42.5,33.4,0.1,8.9,10.5,16.5,6.8,9.9,22.4,2.0,6.3,25.3,30.9,9.2,3.4,26.7,29.2,28.5,32.5,22.8,17.4,-2.0,-11.3,26.7
2019-08,16.7,10.7,36.3,18.0,0.5,-0.8,-4.5,-2.7,20.8,9.6,22.0,7.7,13.5,22.9,48.9,19.4,3.2,17.0,23.6,33.6,20.2,16.4,16.4,-6.4,-25.5,31.6
2019-09,15.6,-3.7,18.6,14.7,7.9,4.2,12.0,15.4,9.9,3.6,15.7,-3.4,-12.9,20.3,26.4,14.1,-38.0,22.2,20.3,15.2,23.6,15.1,25.2,-7.9,-29.6,34.5
2019-10,11.7,-8.9,25.6,18.2,-3.2,0.6,-3.9,8.2,13.1,1.6,6.5,7.3,-8.7,20.9,16.3,17.4,-5.3,19.3,23.3,27.7,22.9,16.0,14.9,-9.0,-29.6,35.7
2019-11,23.7,-5.6,33.0,34.6,12.4,12.6,12.3,8.1,9.3,8.1,11.3,-1.1,-6.1,29.2,13.3,8.6,-3.3,28.1,26.6,26.0,25.9,21.4,16.2,-3.3,-17.0,25.1
2019-12,30.4,-0.2,27.8,25.9,5.5,6.2,9.8,15.7,12.8,2.2,18.5,10.6,-14.0,31.0,17.9,4.6,-15.3,18.9,25.0,32.3,23.8,24.1,21.5,-4.9,-16.9,29.8
2020-01,23.7,19.6,33.6,17.6,2.8,3.1,14.8,0.2,11.0,9.2,25.9,-3.8,-6.6,30.4,20.6,20.7,-11.6,24.8,28.1,31.6,28.0,23.4,24.2,-2.7,-12.8,25.6
2020-02,24.2,17.8,41.5,23.8,11.3,10.1,19.4,20.7,4.8,9.9,1.0,-0.5,3.0,26.1,17.6,24.9,-14.0,22.1,26.0,31.5,24.6,20.5,18.9,0.3,-0.7,23.1
2020-03,18.5,6.6,22.0,7.6,-10.0,-3.4,3.3,5.2,7.7,11.4,18.4,7.5,5.3,36.4,18.2,8.2,0.1,7.2,1.4,-12.2,9.2,-4.6,9.2,-3.1,-14.0,21.7
2020-04,-39.9,-5.2,-9.5,-49.8,-20.3,-27.8,-24.1,-47.3,13.4,-27.6,-30.9,-4.5,-39.7,-47.4,-31.8,7.7,-39.5,-58.7,-50.2,-42.6,-49.3,-27.2,-34.8,-24.2,-54.6,-1.7
2020-05,-13.3,-39.4,-10.1,-21.8,-26.4,-20.3,-19.0,-28.7,12.6,-16.5,-8.8,3.6,-49.1,3.3,-37.1,-2.4,-29.1,-72.4,-50.6,-16.2,-63.1,-9.2,-39.4,-21.6,-46.4,7.5
2020-06,1.3,-41.9,13.3,5.5,-33.8,-14.7,-0.6,-12.2,15.7,-9.0,8.8,11.6,-43.2,27.8,-35.3,8.5,-28.9,-57.0,-33.4,9.0,-52.2,7.5,-41.3,-18.5,-40.1,9.8
2020-07,0.4,-16.4,0.2,13.6,-13.1,-0.1,8.6,6.0,0.8,-8.0,6.4,22.1,-25.1,23.2,-38.9,11.8,-41.2,-51.6,-22.8,28.3,-45.1,12.9,-37.0,-15.3,-32.5,15.0
2020-08,5.9,-22.2,16.8,-8.3,-6.4,-6.1,2.7,-5.2,3.7,-1.8,10.7,2.7,-23.3,20.5,-23.0,-1.6,-26.5,-31.7,-17.1,13.3,-33.0,7.3,-28.1,-16.2,-35.1,13.2
2020-09,4.6,-14.3,9.1,5.1,-1.2,1.4,17.0,-0.1,-0.4,-2.5,17.7,-0.8,-22.1,13.7,-23.7,4.6,-33.6,-16.1,0.6,25.4,-7.6,16.3,-18.9,-16.4,-35.9,9.7
2020-10,-1.2,-14.0,19.9,-6.3,-1.1,-3.3,1.0,-13.4,2.6,-3.6,15.1,0.1,-22.9,12.3,-10.8,3.4,-34.8,-27.6,-14.5,-4.3,-11.7,-6.4,-16.2,-16.0,-39.0,4.8
2020-11,11.4,-11.2,22.8,11.0,-16.1,-4.0,2.0,3.5,7.0,2.8,28.3,-4.9,-24.6,28.0,2.1,-1.1,-22.4,-25.0,-9.5,13.5,-17.0,10.6,-13.3,-9.5,-20.1,8.8
2020-12,11.9,-9.3,23.5,4.8,5.8,2.4,6.7,-2.5,3.4,2.7,27.7,5.8,-6.7,20.5,27.9,17.5,-18.6,-19.9,-6.0,19.1,-17.3,10.9,-14.8,-4.7,-11.1,25.3
2021-01,-8.3,-16.1,17.8,-13.2,9.0,-3.8,-14.4,-21.1,7.3,0.3,1.9,-1.7,-12.9,12.1,-2.4,12.4,-28.9,-37.1,-21.6,-3.1,-24.5,-1.0,-10.6,-11.3,-23.3,21.1
2021-02,-0.2,-22.6,29.4,8.3,-17.8,-5.6,-1.6,4.2,7.3,0.3,9.9,-10.0,-35.9,26.9,-5.9,20.4,-36.9,-38.5,-16.5,17.9,-28.9,9.0,-19.8,-5.2,-9.8,20.1
2021-03,16.0,-4.8,42.9,22.2,-26.7,-2.7,7.7,9.0,3.6,6.2,30.2,-3.6,-20.9,36.0,-1.9,34.7,-24.1,-14.0,5.3,38.4,-8.5,17.2,-20.3,-2.4,-1.3,18.8
2021-04,41.3,-8.4,62.9,51.1,10.6,20.1,17.6,41.8,1.4,24.1,36.6,-6.8,0.9,64.6,17.3,33.3,-4.6,4.6,22.2,49.1,13.0,37.8,15.3,5.7,9.4,23.8
2021-05,41.2,1.1,74.8,53.2,-3.1,14.9,23.7,33.9,5.6,19.4,29.9,-7.9,10.3,40.2,38.5,36.7,-5.2,23.7,38.6,61.9,30.2,33.4,18.7,6.6,9.6,29.0
2021-06,32.2,24.3,86.7,38.9,-0.9,14.1,19.4,37.3,-4.2,21.0,38.1,-11.0,17.5,34.4,47.0,49.7,-24.9,31.9,39.9,52.6,35.3,29.2,15.6,2.7,6.9,34.8
2021-07,31.7,24.1,79.6,25.4,21.1,13.2,10.1,18.4,6.8,27.5,40.2,-6.9,23.1,52.6,52.3,39.0,22.6,39.7,44.4,49.8,43.6,27.0,25.7,1.9,4.3,31.4
2021-08,34.7,20.4,78.6,38.8,36.5,27.0,19.8,31.5,-5.7,22.3,27.4,-9.3,9.6,48.0,32.3,39.0,7.5,43.7,43.7,43.0,44.5,31.0,25.2,6.2,14.2,27.9
2021-09,34.3,23.8,84.8,41.6,22.9,22.2,18.1,20.7,-2.0,24.0,28.0,-10.9,4.2,57.0,29.5,49.8,-3.2,36.2,42.1,46.1,44.0,32.1,16.6,5.2,10.9,30.9
2021-10,46.8,36.9,85.5,34.5,38.9,25.1,19.4,38.5,-1.9,25.5,33.8,-17.3,5.2,53.8,30.8,50.4,-4.4,41.8,46.8,50.8,47.8,28.6,14.9,3.0,9.2,39.5
2021-11,39.8,26.1,83.6,25.7,11.3,15.4,15.5,25.1,-9.4,18.6,31.5,1.7,10.9,46.5,34.0,56.5,-0.8,28.3,33.0,40.6,30.0,24.9,12.9,-0.3,-2.1,41.2
2021-12,32.3,23.8,69.2,24.6,10.5,10.5,16.5,14.2,3.7,13.4,31.8,-12.7,3.1,24.5,28.6,45.7,-28.3,19.5,23.0,24.1,25.2,28.5,13.1,-4.8,-9.5,33.9
2022-01,35.0,13.5,80.0,28.6,19.2,17.1,28.9,24.6,-3.4,18.2,41.1,-6.3,1.0,47.4,41.8,59.4,-3.8,17.0,30.1,52.6,20.8,30.1,8.1,-2.0,-3.7,30.7
