country,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT
2014-08,-33.0,-40.8,-22.4,-59.1,-19.4,-1.9,2.4,-0.1,-3.7,-3.2,0.9,-5.1,-2.1,4.1,-15.4,4.3,16.1,-12.9,-7.1,11.5,9.2,9.3,6.7,1.1,1.1,-25.7,-16.5,10.0
2014-09,-36.5,-39.6,-21.5,-57.7,-21.0,0.1,3.3,0.7,-2.4,-4.8,1.2,-4.2,-0.3,3.7,-16.6,7.6,13.6,-13.0,-8.5,8.4,7.0,8.6,4.0,2.5,1.3,-21.6,-9.8,3.4
2014-10,-33.3,-35.3,-19.7,-50.9,-16.7,-2.8,2.6,-0.6,1.4,-2.4,1.6,-3.7,2.6,4.7,-13.9,7.5,1.8,-9.0,-6.5,11.1,9.6,11.0,6.8,0.2,-0.6,-16.4,-1.6,1.8
2014-11,-36.2,-38.6,-21.8,-55.4,-16.9,2.0,3.0,0.7,2.2,-2.9,3.0,-3.1,-1.1,4.9,-12.1,7.6,0.6,-11.7,-3.0,2.4,6.0,8.9,6.9,6.6,-1.5,-17.9,-4.9,7.5
2014-12,-34.4,-39.0,-23.0,-55.1,-18.4,-3.0,2.8,-0.2,1.7,-2.5,0.3,-2.8,0.8,3.9,-10.6,6.2,-1.4,-12.3,-2.7,4.2,7.3,11.6,6.2,0.4,3.3,-17.4,-5.0,5.5
2015-01,-31.4,-33.7,-16.2,-51.3,-18.5,0.7,-0.1,-1.8,-0.6,1.3,5.9,-3.0,0.5,7.3,-10.4,8.7,2.1,-14.7,-6.5,6.9,7.6,12.6,3.4,5.8,4.0,-13.6,-0.5,-1.5
2015-02,-36.0,-36.0,-17.8,-54.3,-17.3,0.0,3.6,-1.3,0.6,0.2,7.4,-2.4,1.1,5.8,-10.3,8.9,-0.3,-4.2,-8.6,1.8,4.3,10.7,0.5,2.8,0.5,-15.3,-2.2,4.8
2015-03,-25.4,-33.5,-20.3,-46.7,-17.1,0.3,1.7,-1.0,0.4,0.1,5.0,-1.3,-0.3,4.9,-8.9,10.0,2.7,-1.5,-4.0,2.7,5.1,7.9,4.7,2.3,-0.1,-13.9,-0.8,2.7
2015-04,-23.4,-34.4,-20.8,-48.0,-12.6,4.1,2.7,-0.1,4.2,2.0,7.1,0.0,2.1,3.6,-7.6,11.3,8.1,2.8,-3.8,10.8,12.8,17.0,10.7,1.9,1.2,-13.8,1.3,1.6
2015-05,-30.3,-36.2,-21.6,-50.8,-17.0,4.4,6.0,1.8,2.5,2.4,5.1,1.1,3.0,3.9,-5.8,13.1,10.8,6.9,-3.0,9.0,9.6,11.8,8.0,6.3,5.0,-14.4,-1.5,0.2
2015-06,-28.6,-38.4,-26.0,-50.9,-18.2,5.3,5.4,2.6,3.6,-2.4,2.8,0.1,2.2,4.3,-6.8,11.6,6.5,5.2,-2.9,11.4,11.5,16.0,7.0,1.5,5.9,-14.6,-1.6,2.2
2015-07,-24.6,-35.3,-22.0,-48.6,-12.4,2.0,4.4,0.3,-0.2,2.8,5.6,0.2,3.0,4.4,-7.7,12.8,4.7,0.2,-5.4,14.3,12.0,16.3,5.5,5.4,5.0,-15.7,-3.4,2.6
2015-08,-28.3,-33.5,-21.6,-45.3,-14.4,-0.8,7.7,0.4,-0.1,-3.5,5.6,-2.5,3.2,4.6,-9.8,6.8,-1.2,-4.9,-6.8,14.5,10.4,10.7,5.9,1.5,7.5,-15.0,-2.8,0.9
2015-09,-21.4,-34.8,-21.5,-48.0,-12.3,1.0,5.8,1.4,-0.3,0.6,2.5,-1.7,3.5,5.3,-9.0,9.1,0.2,-2.4,-3.9,9.6,9.3,9.3,8.9,1.6,-2.5,-14.3,-2.4,-0.7
2015-10,-31.0,-37.1,-26.1,-48.1,-12.9,1.1,3.9,-0.2,3.6,1.9,5.4,-1.4,3.8,3.4,-9.3,8.5,2.5,-3.1,-4.8,8.1,8.8,13.1,5.3,2.4,1.0,-12.7,0.2,-2.7
2015-11,-25.4,-35.7,-24.6,-46.7,-11.1,1.8,6.5,1.3,2.2,1.5,4.4,-1.6,2.2,5.1,-9.4,9.7,2.3,-2.7,-3.9,7.4,8.2,12.6,4.6,2.7,0.3,-14.5,-8.3,-2.8
2015-12,-24.9,-34.7,-24.0,-45.3,-12.2,6.0,3.5,2.1,2.2,2.8,3.2,-2.2,2.1,4.8,-10.1,8.5,0.8,-3.7,-4.9,1.6,4.5,13.5,-1.7,3.8,-1.4,-12.5,-1.6,-5.6
2016-01,-21.1,-33.4,-18.3,-48.5,-10.1,3.5,-1.4,-1.4,2.1,0.8,6.3,0.7,2.7,4.6,-5.1,11.9,2.1,-4.4,-5.6,1.5,4.2,12.4,-1.2,2.2,-1.0,-10.4,0.6,2.7
2016-02,-15.2,-34.3,-21.0,-47.6,-14.8,0.7,5.7,-0.1,1.2,-2.7,6.7,-0.3,0.8,4.8,-8.0,11.9,0.5,-5.7,-7.2,3.5,4.1,8.4,0.6,5.8,1.6,-15.3,-13.5,9.9
2016-03,-17.8,-33.1,-20.1,-46.1,-11.8,1.4,3.2,-0.3,1.1,-0.3,5.3,-2.4,3.9,6.3,-10.0,9.1,3.1,-3.7,-7.3,2.1,4.6,10.6,1.2,1.9,1.5,-13.6,-7.9,9.6
2016-04,-19.4,-33.3,-19.5,-47.2,-13.3,0.5,4.3,0.4,0.6,-1.9,3.6,-2.1,2.4,3.9,-10.3,7.9,3.7,1.5,-7.7,9.1,11.2,14.8,9.7,3.1,-0.2,-12.5,-4.1,8.1
2016-05,-23.8,-32.7,-18.7,-46.6,-12.6,0.5,2.4,-0.2,0.0,-2.6,3.6,-1.4,1.4,2.6,-8.1,6.5,4.2,1.3,-8.1,-0.7,3.2,12.3,-2.1,-4.0,2.0,-13.1,-6.2,5.8
2016-06,-25.5,-33.4,-20.4,-46.3,-12.6,2.1,-0.8,-0.2,0.2,-3.3,2.0,-0.3,0.2,2.6,-6.1,7.8,0.5,3.9,-6.1,5.7,5.9,11.0,1.1,2.7,9.7,-13.5,-7.2,4.4
2016-07,-22.2,-32.0,-20.7,-43.3,-8.9,2.1,3.1,0.6,0.6,-1.2,3.5,-1.8,2.5,3.3,-9.0,6.8,-1.0,0.0,-6.3,6.3,7.0,15.1,-0.4,2.6,3.3,-13.5,-8.2,-0.5
2016-08,-21.1,-32.0,-21.3,-42.7,-12.2,1.7,3.5,1.0,-0.5,-0.5,2.1,-3.2,3.2,4.2,-13.9,8.5,-4.8,-1.0,-8.9,7.5,8.2,14.0,3.2,1.3,-2.8,-14.1,-10.1,4.0
2016-09,-22.3,-29.6,-18.2,-41.0,-11.6,3.6,3.1,1.3,1.5,-0.9,2.9,-1.8,1.3,3.2,-9.3,7.2,0.9,-1.5,-5.0,7.0,7.5,10.3,5.3,1.4,-3.5,-13.5,-9.4,2.5
2016-10,-14.4,-30.1,-19.8,-40.4,-12.0,7.0,7.1,3.1,1.3,1.6,4.7,0.5,3.5,1.7,-6.8,9.8,1.8,0.5,-4.8,4.2,7.0,10.1,6.8,3.3,0.4,-12.0,-4.9,8.8
2016-11,-18.0,-30.2,-20.7,-39.6,-10.6,5.3,6.5,2.9,4.8,0.3,3.1,1.0,4.3,1.7,-6.8,11.5,2.8,2.6,-5.2,2.7,6.2,13.2,2.7,1.8,1.8,-9.9,2.0,3.6
2016-12,-15.5,-28.6,-18.2,-39.0,-10.7,2.5,5.4,1.4,2.2,-0.3,3.7,0.6,3.2,1.1,-5.1,7.9,2.0,1.9,-4.6,-1.0,7.9,19.5,5.1,7.2,0.0,-8.2,4.7,3.4
2017-01,-12.1,-29.1,-20.2,-38.0,-9.9,3.7,8.8,2.4,1.8,-0.9,5.3,1.6,3.5,1.7,-3.8,10.3,2.4,3.0,-3.6,5.1,8.5,17.6,2.6,4.7,-2.8,-10.1,-1.2,13.6
2017-02,-11.2,-24.8,-13.8,-35.7,-9.8,4.0,7.0,1.9,3.1,0.5,5.3,1.6,3.7,2.4,-2.9,10.2,3.7,1.7,-3.6,8.8,10.8,13.9,9.7,5.0,0.5,-9.9,-0.2,9.6
2017-03,-11.1,-25.6,-13.6,-37.6,-8.3,2.9,2.1,-0.4,1.9,-1.7,6.2,1.2,4.1,1.2,-3.4,8.2,2.5,2.6,-3.6,6.8,10.8,15.7,9.9,4.9,-0.1,-8.1,3.5,6.9
2017-04,-13.1,-23.1,-11.2,-34.9,-8.1,5.4,3.4,1.2,2.7,1.2,5.1,2.9,3.7,1.3,-0.5,10.7,10.0,5.5,-1.2,10.9,9.0,10.2,5.9,3.2,4.1,-7.4,6.5,5.1
2017-05,-8.4,-22.4,-11.6,-33.2,-7.4,1.8,5.8,1.2,3.7,1.0,4.1,1.3,3.9,2.8,-2.2,8.9,6.8,5.4,-3.9,19.2,18.3,14.9,20.7,4.4,3.0,-5.7,9.7,0.9
2017-06,-9.4,-21.0,-8.2,-33.8,-9.0,4.0,5.8,1.5,5.3,2.1,5.4,2.9,4.3,2.5,0.1,11.2,10.3,3.7,-1.1,10.6,10.3,12.6,7.7,4.1,-1.1,-3.4,15.0,1.4
2017-07,-8.7,-19.2,-6.2,-32.3,-7.3,4.6,6.8,2.3,6.6,0.2,4.4,1.3,7.1,2.4,-5.0,11.3,1.8,0.0,-5.1,12.8,16.4,18.9,17.5,6.2,-1.9,-2.6,15.2,2.4
2017-08,-13.1,-20.2,-8.1,-32.3,-6.9,3.1,4.2,0.4,3.8,0.4,6.2,0.5,6.5,3.2,-4.2,8.9,-2.5,1.6,-3.2,14.7,13.5,15.5,10.2,6.2,-3.8,-4.8,12.8,5.4
2017-09,-6.8,-17.7,-6.3,-29.1,-5.4,3.9,7.0,1.9,3.3,3.7,5.1,2.2,8.4,4.4,-3.3,14.4,3.1,5.0,-2.0,20.8,17.5,17.5,14.3,8.8,-0.6,-4.0,11.1,5.9
2017-10,-5.0,-19.0,-7.0,-31.0,-3.6,7.2,7.2,2.8,5.3,2.9,6.0,4.2,8.8,3.2,-0.3,16.2,10.1,3.4,-0.3,12.2,14.6,20.4,11.2,11.8,4.8,-2.5,16.7,6.3
2017-11,-3.3,-17.6,-6.2,-29.0,-5.1,6.7,6.2,2.8,4.9,-0.2,4.5,3.3,6.8,4.1,-0.4,14.5,9.7,6.2,-1.3,14.0,17.2,23.6,14.1,11.2,7.7,-1.6,15.8,11.0
2017-12,-7.6,-17.2,-5.5,-28.8,-3.8,6.9,8.4,3.4,2.9,1.8,5.2,4.1,7.9,2.5,0.2,14.7,12.9,4.7,0.4,11.7,15.3,16.7,17.4,10.8,9.6,-3.6,10.4,19.1
2018-01,-6.4,-15.5,-4.9,-26.2,-1.1,7.7,10.7,4.2,3.5,2.0,5.8,3.3,5.6,2.5,1.1,11.4,11.8,5.0,-1.7,17.8,15.9,14.8,15.1,9.5,10.2,-4.9,9.1,21.4
2018-02,-6.2,-15.4,-3.2,-27.5,-3.4,4.8,8.4,2.6,3.0,-0.5,5.5,2.6,7.3,2.5,-0.8,11.2,10.9,3.8,-3.6,14.0,15.0,16.7,14.1,11.5,10.4,-3.4,11.3,12.7
2018-03,-5.0,-13.4,-0.6,-26.3,-1.9,5.0,6.1,2.3,2.3,0.6,4.0,2.2,6.8,2.2,0.0,8.6,6.3,3.5,-2.8,10.1,12.4,17.9,9.2,7.6,7.7,-3.7,9.8,11.7
2018-04,-2.7,-9.2,2.1,-20.6,-1.5,4.1,5.1,2.2,5.1,0.0,2.8,-0.1,5.7,2.7,-4.1,6.6,2.9,2.8,-5.7,7.7,9.8,14.1,7.6,10.4,11.0,-3.4,8.5,13.6
2018-05,-3.5,-10.5,0.4,-21.4,-0.6,6.6,5.0,2.6,4.4,0.9,3.7,-0.3,5.8,2.9,-4.0,6.0,6.1,3.0,-7.4,13.6,14.0,17.3,11.0,10.4,12.5,-2.9,9.2,15.0
2018-06,0.8,-7.5,3.1,-18.0,2.1,5.9,3.5,1.8,3.7,1.2,3.9,0.9,4.7,2.2,-4.1,9.0,5.1,4.3,-6.8,20.2,18.2,15.5,18.8,10.5,3.8,-4.5,3.7,17.0
2018-07,-7.3,-9.9,3.7,-23.4,-0.9,4.8,3.6,1.4,5.7,-0.3,4.3,0.6,4.0,1.8,-6.5,10.3,0.7,2.1,-4.8,19.9,17.5,16.4,16.3,11.9,8.8,-5.0,5.4,16.0
2018-08,-3.9,-12.9,-0.1,-25.7,1.1,7.9,0.6,1.3,4.1,1.9,4.4,1.5,4.3,1.8,-4.6,11.0,1.6,3.3,-4.2,16.2,15.1,16.6,12.6,8.2,6.1,-5.2,2.7,13.7
2018-09,-2.0,-12.4,-1.5,-23.2,-1.9,5.4,3.1,1.1,3.0,0.8,5.1,-1.1,3.4,3.4,-8.6,8.8,0.9,3.6,-7.1,18.5,16.8,16.7,15.2,10.4,10.8,-4.6,3.5,14.9
2018-10,-0.7,-7.6,7.3,-22.6,0.8,9.1,4.5,2.5,4.4,3.1,5.9,-0.9,2.5,2.3,-9.0,8.8,0.9,1.9,-8.2,10.3,10.4,13.6,7.3,11.4,5.0,-4.7,4.1,15.0
2018-11,-7.4,-7.3,6.5,-21.0,0.2,7.6,2.3,1.8,6.1,0.7,4.5,-0.3,5.2,2.3,-6.2,7.6,4.5,1.6,-5.1,13.5,12.5,16.7,7.2,11.6,6.7,-4.5,6.3,18.0
2018-12,-2.8,-5.2,5.6,-15.9,0.7,8.0,4.0,2.1,5.7,2.1,5.6,-0.5,5.7,3.5,-8.2,10.1,3.9,1.7,-7.2,16.9,16.3,16.6,15.3,11.3,5.6,-6.6,1.0,14.8
2019-01,-8.2,-10.3,2.1,-22.6,1.1,7.7,4.9,3.0,3.7,0.7,3.6,-2.3,3.3,1.7,-10.1,5.0,0.4,2.0,-9.7,17.1,18.6,18.5,20.2,8.9,9.9,-8.2,-3.6,9.5
2019-02,-3.3,-5.4,4.7,-15.4,1.5,7.7,6.8,3.4,4.0,3.1,4.5,-1.4,3.1,1.8,-7.3,4.9,4.2,-3.1,-9.0,12.6,14.4,17.5,13.1,6.8,10.9,-9.1,-4.7,12.5
2019-03,0.5,-12.2,-5.7,-18.6,-3.4,3.7,5.3,1.5,4.0,0.3,4.4,-2.8,2.6,4.2,-8.4,4.1,2.0,-3.8,-10.2,12.9,12.8,18.2,7.2,9.1,7.3,-10.9,-8.7,12.7
2019-04,-1.8,-9.7,0.2,-19.6,-2.4,6.1,3.8,1.6,4.9,0.2,5.2,-4.9,3.4,4.4,-13.7,3.3,-1.8,-3.5,-12.9,11.0,12.9,16.5,11.1,9.9,8.5,-8.0,-4.6,10.7
2019-05,1.6,-11.7,-4.5,-18.9,1.3,5.6,3.3,1.7,1.6,0.5,3.9,-4.1,1.4,3.7,-12.1,3.5,-0.4,-2.0,-10.2,13.4,14.4,16.5,13.3,11.7,7.9,-9.7,-8.5,15.0
2019-06,-1.4,-11.6,-2.1,-21.1,-0.1,2.3,3.7,0.6,2.2,-0.5,4.1,-2.3,1.5,2.4,-8.7,4.2,0.3,-1.1,-9.2,14.4,13.6,15.3,11.0,10.4,6.5,-9.2,-4.9,12.9
2019-07,-1.4,-14.9,-9.8,-20.1,0.2,3.1,4.4,1.2,1.9,1.4,3.9,-5.2,-0.6,3.6,-15.2,3.2,-3.7,-3.6,-12.2,8.4,11.7,19.4,7.3,10.2,5.5,-7.3,-4.1,10.5
2019-08,-2.7,-11.4,-2.5,-20.3,2.4,2.2,4.1,0.5,3.9,-1.0,4.7,-2.9,0.1,4.2,-12.0,7.4,0.4,-2.6,-12.2,7.9,9.9,14.7,7.0,14.9,12.2,-8.3,-4.1,13.8
2019-09,-5.0,-12.6,-3.8,-21.4,-1.2,6.1,3.7,1.9,5.8,2.5,4.0,-4.0,1.2,3.6,-13.4,5.0,-3.4,-4.6,-13.5,6.9,9.5,15.2,6.5,9.9,9.7,-8.6,-3.9,12.0
2019-10,-6.7,-11.8,-5.0,-18.6,-3.4,4.0,4.3,1.2,2.6,0.9,4.6,-5.4,0.8,5.2,-14.9,3.9,-2.8,-2.9,-15.1,14.1,12.9,15.5,9.2,10.2,5.6,-7.6,-4.0,7.6
2019-11,-3.1,-10.4,-0.9,-19.8,-2.4,1.9,7.1,1.7,2.5,1.9,4.0,-3.4,1.9,4.4,-10.9,5.0,-1.0,-5.4,-10.5,10.7,11.8,16.9,8.0,8.6,2.6,-6.2,-0.6,7.9
2019-12,-2.7,-10.3,-0.8,-19.8,-1.4,5.8,4.2,1.9,2.5,0.8,4.3,-4.8,3.1,4.7,-13.7,3.9,-1.2,-3.3,-11.3,3.7,6.1,13.0,1.5,8.5,8.2,-8.3,-5.5,11.8
2020-01,1.8,-6.4,2.9,-15.7,-0.1,3.8,0.7,0.5,2.2,1.4,3.1,-3.6,3.6,3.2,-11.3,3.5,-1.6,-3.4,-10.2,4.8,7.9,12.1,6.8,9.2,3.0,-8.4,-7.0,9.1
2020-02,0.6,-8.2,1.0,-17.3,0.9,7.0,4.5,2.9,4.3,4.3,2.9,-5.7,2.8,4.0,-13.3,0.3,-2.8,-3.2,-9.9,7.5,7.6,9.6,5.8,9.9,4.5,-6.8,-4.9,8.5
2020-03,-0.1,-8.6,2.9,-20.2,-1.9,-7.8,5.8,-1.6,-1.9,-6.3,2.6,-9.1,-1.6,3.8,-16.0,-7.4,-1.5,-4.4,-14.8,1.6,-4.2,-9.9,-4.3,5.4,1.2,-12.4,-19.5,17.3
2020-04,-24.0,-32.5,-26.5,-38.6,-12.3,-46.1,-29.4,-27.3,-18.7,-40.3,6.4,-27.9,-27.6,2.8,-35.9,-44.9,-27.2,-23.8,-39.6,-41.7,-46.2,-50.7,-46.1,-27.1,-12.6,-36.3,-63.5,38.6
2020-05,-38.9,-27.0,-15.1,-39.0,-9.0,-22.9,-45.1,-25.3,-8.3,-34.1,8.0,-34.0,-9.9,16.7,-61.3,-23.9,-50.2,-22.4,-60.2,-62.4,-51.2,-27.1,-64.0,-14.2,-26.3,-29.8,-49.6,29.1
2020-06,-32.7,-23.3,-11.1,-35.4,-6.3,-7.7,-46.8,-20.9,-6.2,-18.8,8.3,-24.4,-7.8,17.0,-63.5,7.4,-48.0,2.9,-59.2,-64.3,-43.6,-3.5,-63.0,-12.9,-24.3,-25.5,-41.8,24.3
2020-07,-21.8,-18.5,-5.1,-31.9,-6.3,-3.9,-42.8,-17.7,-6.9,-17.7,6.4,-15.6,-4.2,2.0,-55.0,10.2,-34.0,4.5,-52.6,-56.3,-38.1,-0.5,-57.6,-12.7,-20.8,-27.6,-47.4,27.3
2020-08,-20.9,-15.7,-3.6,-27.8,-6.9,-1.5,-30.3,-12.4,-3.2,-12.9,5.4,-15.9,-3.7,5.2,-51.3,8.8,-21.8,7.2,-49.4,-42.0,-30.8,-5.7,-44.7,-3.4,-18.5,-26.2,-45.5,23.2
2020-09,-16.4,-14.2,-1.3,-27.0,-4.6,-4.6,-25.1,-11.5,-3.7,-13.6,4.7,-16.8,-3.6,2.3,-46.2,-2.1,0.4,-3.0,-46.6,-34.1,-24.4,-1.0,-38.3,-7.3,-14.7,-28.6,-52.5,23.2
2020-10,-13.2,-12.3,0.8,-25.3,-5.1,-8.0,-16.3,-9.0,-2.3,-12.1,2.7,-16.0,-2.0,3.3,-45.0,0.5,4.8,-1.7,-44.8,-31.6,-21.4,0.2,-32.9,-8.0,-17.5,-27.3,-48.8,20.1
2020-11,-11.9,-16.9,-3.1,-30.8,-5.9,-14.9,-24.1,-13.3,-7.9,-18.1,0.9,-18.1,-4.1,3.6,-44.9,-5.7,3.8,0.3,-44.6,-31.1,-25.9,-11.4,-35.1,-10.8,-21.3,-30.8,-57.4,16.0
2020-12,-16.6,-15.5,-2.9,-28.1,-5.7,-8.2,-31.0,-14.2,-6.6,-15.8,3.3,-16.6,-0.5,4.4,-43.0,-2.3,-7.9,0.0,-41.2,-28.7,-25.0,-12.6,-33.7,-13.0,-20.7,-27.0,-46.5,10.7
2021-01,-16.1,-15.2,-4.7,-25.7,-6.8,-15.4,-28.8,-15.0,-5.0,-17.0,0.8,-18.2,-2.9,1.8,-42.7,-10.0,-5.4,3.7,-38.9,-29.7,-24.8,-17.1,-27.5,-13.1,-18.4,-26.1,-42.7,-0.6
2021-02,-20.8,-17.0,-4.4,-29.7,-5.7,-22.8,-35.5,-19.7,-5.0,-28.4,0.8,-16.5,-0.2,2.4,-42.2,-4.8,-23.0,7.8,-38.9,-35.0,-32.5,-25.2,-37.4,-16.6,-19.3,-28.0,-49.0,4.3
2021-03,-16.5,-15.2,-1.0,-29.4,-2.1,-6.2,-35.4,-15.1,-3.1,-19.8,3.8,-11.9,1.2,-0.2,-39.3,3.4,-20.4,11.5,-35.9,-32.1,-23.4,-5.1,-32.9,-7.1,-16.4,-22.4,-34.0,8.1
2021-04,-4.0,-7.8,7.8,-23.4,0.9,11.4,-23.4,-4.5,0.5,-2.6,1.6,-4.2,6.8,1.7,-27.7,16.8,14.9,18.7,-26.5,-17.2,-6.1,15.9,-16.9,3.0,-13.2,-14.6,-19.6,5.5
2021-05,1.6,-3.9,8.0,-15.8,8.7,12.3,-12.1,-0.5,1.1,3.1,1.8,4.7,2.9,-2.9,-9.2,20.3,10.8,21.2,-9.5,-8.5,0.5,20.3,-10.2,3.6,-7.2,-12.8,-10.4,8.3
2021-06,1.1,-9.4,1.7,-20.5,8.1,5.7,3.5,2.8,-0.6,-0.8,0.7,2.3,4.5,-1.0,-8.5,14.3,8.9,15.8,-9.8,3.4,7.5,15.0,4.1,2.7,-4.7,-13.8,-12.3,13.7
2021-07,-5.2,-9.0,2.2,-20.1,11.7,-0.3,-5.0,-1.9,-0.7,-4.0,0.5,-3.3,3.2,2.7,-11.5,4.3,4.9,16.2,-11.3,5.2,5.4,10.3,0.7,1.1,1.2,-17.3,-21.3,23.6
2021-08,-2.9,-5.5,6.9,-17.8,7.9,1.2,1.1,0.5,2.0,-6.5,0.7,-4.0,3.0,1.1,-13.1,2.3,3.9,14.1,-12.0,4.4,6.8,11.0,4.9,-3.3,-1.2,-12.9,-8.7,20.9
2021-09,-1.0,-5.3,5.1,-15.8,13.1,2.3,1.6,2.1,0.3,-4.4,-2.3,-2.1,-8.9,2.7,-11.4,7.6,-1.9,17.3,-11.2,3.6,6.2,8.7,6.2,-0.7,-1.4,-11.4,-3.0,23.4
2021-10,-4.0,-5.0,4.3,-14.4,15.8,1.2,-3.3,0.3,-0.5,-1.2,-3.2,-2.9,1.1,2.0,-11.5,4.8,-2.4,22.0,-9.7,10.3,11.6,13.7,10.8,8.8,7.0,-12.4,-6.4,34.0
2021-11,-4.4,-7.3,2.6,-17.3,20.4,2.2,-1.4,1.5,2.6,-2.5,-3.9,-2.3,4.0,1.1,-13.3,7.4,-16.9,23.8,-12.6,16.4,12.9,9.4,12.9,5.2,6.0,-17.3,-24.2,48.8
2021-12,-2.3,-4.5,6.2,-15.2,23.8,1.4,0.8,3.1,0.9,-4.3,-7.0,-1.2,3.1,1.6,-10.7,8.6,-12.3,27.3,-11.1,21.9,12.4,0.2,15.1,2.1,5.0,-18.4,-22.8,45.3
2022-01,1.9,-4.1,6.1,-14.2,27.2,2.1,-0.3,2.8,3.4,-3.3,-6.7,-1.9,3.0,2.4,-11.1,7.7,-0.7,27.0,-9.6,6.9,3.5,2.7,0.9,2.6,1.4,-17.4,-21.4,44.2
2022-02,-2.1,-5.5,4.5,-15.6,22.0,7.0,-2.5,2.8,4.1,0.9,-4.0,0.0,3.1,1.2,-9.6,10.8,15.7,26.2,-11.5,4.8,8.7,18.8,2.5,11.1,4.5,-14.0,-10.5,43.9
