country,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK
2010-02,-45.9,-55.4,-29.8,-81.0,-35.0,23.9,-2.4,1.3,-2.7,2.8,17.6,-4.7,-1.9,-22.3,-46.4,10.0,-3.9,-1.5,-49.6,12.3,18.9,25.5,19.0,5.6,-1.0,8.2,21.3,-15.2
2010-03,-46.0,-49.2,-17.4,-81.0,-35.9,32.1,7.7,8.9,-1.9,4.6,13.0,-0.6,-1.3,-17.8,-43.9,24.4,0.1,-3.6,-46.8,17.2,24.1,30.4,24.6,6.5,3.0,6.5,15.7,-12.6
2010-04,-39.3,-41.1,-9.9,-72.3,-26.2,35.2,18.2,14.5,-0.9,18.1,9.9,0.9,0.2,-12.4,-35.1,25.5,11.4,3.7,-40.9,22.4,27.8,32.0,29.1,10.3,2.1,8.6,19.3,-11.4
2010-05,-28.6,-39.8,-6.8,-72.8,-22.4,21.8,24.2,8.6,-3.2,12.8,20.1,-1.6,1.1,-10.1,-28.3,13.2,18.6,10.0,-34.6,26.3,28.6,26.8,32.8,1.8,7.4,6.9,18.3,-8.8
2010-06,-15.8,-40.2,-7.1,-73.2,-20.4,24.0,14.4,5.4,0.3,6.4,22.3,-1.0,1.5,-5.9,-31.8,22.9,21.0,3.8,-31.7,17.8,22.0,24.1,24.1,4.2,4.6,5.0,16.2,-11.5
2010-07,-6.1,-39.0,-6.4,-71.7,-20.5,35.4,-4.4,3.7,1.3,11.4,20.0,-3.1,7.4,-9.2,-31.0,12.5,23.9,10.2,-35.6,13.8,19.0,24.2,19.0,3.2,2.4,8.3,20.2,-5.7
2010-08,-9.7,-36.2,-7.8,-64.6,-19.8,17.1,-4.8,-3.9,-0.5,10.1,24.0,-3.1,0.3,0.7,-22.1,13.6,31.1,5.7,-29.6,16.3,21.1,27.7,19.4,6.2,1.1,6.8,18.9,1.6
2010-09,-8.9,-34.1,-6.3,-62.0,-18.4,35.8,13.0,8.8,6.1,11.4,22.3,-0.9,5.7,7.3,-18.6,23.0,26.2,8.7,-21.3,15.8,18.0,16.6,21.6,2.9,0.8,6.7,14.3,-4.3
2010-10,-8.4,-38.5,-14.1,-62.9,-21.1,18.9,11.2,4.1,-7.2,6.2,18.0,-5.4,7.5,7.7,-23.9,15.6,21.9,2.1,-28.7,19.0,23.4,28.6,22.5,7.9,1.8,5.9,13.4,11.2
2010-11,-4.0,-38.9,-17.5,-60.3,-22.5,27.6,9.7,5.4,2.3,20.2,21.0,-9.3,4.5,8.8,-23.0,3.9,13.6,4.9,-27.8,18.2,21.7,26.0,20.8,9.0,1.7,6.2,11.0,13.9
2010-12,-7.8,-36.8,-18.5,-55.1,-26.4,25.1,6.9,5.3,2.7,8.0,16.1,-6.9,8.4,15.8,-18.6,13.8,12.9,4.9,-22.0,18.6,21.9,26.2,21.0,7.6,0.9,4.8,12.4,18.3
2011-01,-19.0,-38.9,-22.9,-55.0,-26.7,58.7,-11.9,11.7,7.4,27.6,11.7,-2.7,2.0,19.4,-9.4,20.7,16.4,18.2,-9.2,16.0,23.3,35.4,18.6,13.4,1.0,4.8,13.2,19.2
2011-02,-15.1,-25.9,-1.8,-50.1,-11.0,43.7,-2.0,5.0,5.1,19.5,26.7,-1.8,6.1,16.0,-12.8,23.4,23.1,8.9,-13.6,19.6,23.8,29.4,22.4,8.8,3.9,3.9,10.3,31.5
2011-03,-16.3,-22.7,2.8,-48.2,-7.4,28.8,4.7,3.4,-0.3,10.9,23.1,-4.0,15.3,20.5,-12.7,21.3,23.0,16.9,-13.4,19.9,23.8,25.7,25.8,8.3,4.9,3.5,6.5,30.3
2011-04,-9.5,-27.0,-1.6,-52.4,-12.2,19.3,15.0,3.5,-1.8,0.5,23.8,3.0,13.2,17.5,0.3,26.3,29.3,8.4,-2.4,21.2,22.4,20.4,25.6,7.2,7.8,3.6,9.6,24.3
2011-05,-3.0,-21.4,2.4,-45.2,-13.0,25.8,13.6,5.6,7.6,14.0,22.5,1.6,11.6,8.7,-9.8,23.2,31.1,10.6,-12.9,3.0,9.2,21.3,3.5,3.9,-1.7,3.3,10.5,23.9
2011-06,-1.5,-25.9,-3.6,-48.1,-15.1,9.9,-2.8,-2.8,-3.5,17.0,15.3,-3.1,4.5,16.6,-18.1,25.3,30.0,11.3,-21.3,10.5,13.0,20.1,8.3,2.2,-1.4,5.5,13.8,17.5
2011-07,1.4,-23.7,-5.4,-42.1,-17.8,15.9,13.0,3.4,-0.9,2.3,18.6,-6.0,3.4,19.5,-7.5,8.9,27.5,1.1,-9.5,4.4,10.7,14.6,13.2,2.7,-1.5,2.3,5.2,18.9
2011-08,0.0,-25.1,-2.8,-47.3,-14.2,17.2,-2.5,-0.9,-8.6,-3.0,17.6,-5.4,4.1,11.8,-23.8,19.3,20.8,4.3,-18.8,-1.7,3.6,5.8,6.6,-3.2,-3.0,0.6,1.7,13.6
2011-09,2.4,-20.9,-2.0,-39.7,-16.7,-0.4,-10.1,-9.3,-11.6,-10.4,17.4,-9.0,3.6,20.2,-20.7,14.0,14.1,5.1,-22.5,-6.7,0.0,9.4,-2.8,-2.5,-6.2,2.4,7.3,9.2
2011-10,-3.8,-22.1,-3.9,-40.2,-15.2,17.0,-6.3,-8.5,-11.1,-9.2,36.2,-9.9,-3.1,14.0,-20.5,4.9,12.9,1.6,-21.3,-11.9,-6.1,-2.1,-4.2,-10.7,-11.0,-1.1,-2.8,26.6
2011-11,-1.5,-24.4,-6.7,-42.1,-15.5,10.4,-22.9,-14.1,-11.7,-6.7,29.7,-6.9,-2.7,11.4,-13.8,4.5,2.6,-2.5,-16.5,-12.4,-5.3,-2.3,-1.1,-14.0,-8.6,-5.2,-12.1,25.7
2011-12,0.6,-29.4,-15.9,-42.8,-19.9,8.1,-4.3,-10.6,-10.6,-17.0,35.5,-4.2,3.2,12.5,-16.3,16.1,11.0,3.3,-15.8,-16.2,-7.7,-0.3,-6.6,-13.1,-12.4,-4.2,-9.5,28.2
2012-01,4.0,-27.0,-15.6,-38.5,-17.1,3.5,3.7,-6.3,-17.1,-7.2,26.0,-5.0,7.1,14.5,-14.2,13.7,11.3,2.8,-13.5,-12.8,-8.5,-7.7,-4.9,-19.0,-13.4,-3.0,-6.7,21.9
2012-02,4.6,-28.7,-19.2,-38.3,-16.3,-19.6,7.9,-9.3,-10.4,-27.0,16.4,1.1,1.0,9.5,-7.2,19.9,12.1,0.7,-5.9,-9.5,-4.6,0.0,-4.2,-7.0,-11.4,-1.5,1.2,19.9
2012-03,-3.1,-21.1,-5.5,-36.7,-10.0,6.0,14.2,2.0,-4.5,-8.7,14.3,-6.0,1.9,9.0,-15.7,6.7,9.8,2.1,-13.2,-14.0,-8.6,-1.0,-10.8,-14.7,-17.2,1.6,8.5,15.6
2012-04,-2.2,-23.1,-8.9,-37.2,-9.9,23.5,-15.5,-2.7,-1.2,6.5,16.1,-3.8,6.4,5.3,-15.7,9.5,21.3,2.6,-14.0,-11.8,-5.3,3.1,-7.3,-12.4,-16.0,0.7,7.7,14.4
2012-05,-8.4,-28.4,-11.3,-45.4,-15.5,31.1,-21.2,-3.4,-5.1,-3.4,20.2,-10.4,-7.7,13.0,-23.5,5.1,11.7,-8.5,-20.7,-7.7,-2.8,2.7,-3.3,-6.6,-13.9,-1.5,2.7,15.4
2012-06,-6.9,-29.5,-16.2,-42.7,-17.8,24.3,-8.2,-0.8,-4.7,-7.4,18.6,-8.9,-2.6,3.7,-25.3,2.5,5.0,-10.0,-22.7,-12.0,-7.4,-4.5,-5.8,-12.8,-17.6,-0.4,3.1,18.4
2012-07,-8.7,-30.9,-16.2,-45.6,-19.5,5.7,-8.7,-6.2,-7.6,1.8,15.7,-7.6,-9.7,6.9,-16.2,0.2,3.8,-15.3,-17.7,-6.9,-5.7,-0.7,-9.5,-14.1,-17.0,0.9,4.7,17.7
2012-08,-6.9,-27.3,-12.5,-42.1,-15.1,22.1,1.9,4.3,-6.3,-5.2,11.3,-9.6,-8.4,12.6,-20.4,4.1,-1.6,-6.2,-24.5,-6.5,-4.1,0.1,-5.8,-11.4,-14.4,1.4,5.6,14.3
2012-09,-9.0,-25.2,-10.9,-39.6,-18.6,20.3,-4.6,1.7,-5.9,8.8,10.8,-9.5,-12.0,8.2,-21.5,1.3,0.0,4.7,-26.9,-5.9,-2.4,3.5,-4.8,-10.6,-12.8,0.6,2.4,14.3
2012-10,-9.8,-20.5,-4.3,-36.6,-14.5,11.4,-2.0,2.2,2.4,0.7,2.9,-14.6,-14.6,14.1,-24.0,-5.7,2.7,5.6,-25.7,-9.1,-6.4,-0.3,-9.9,-11.1,-15.1,-0.1,1.9,15.7
2012-11,-5.1,-20.7,-6.8,-34.6,-15.5,14.9,19.8,9.4,-7.9,-22.3,6.4,-7.4,-7.5,11.8,-17.4,6.9,-0.2,4.3,-18.0,-8.6,-5.4,2.7,-10.3,-10.0,-16.3,3.3,6.9,9.3
2012-12,-2.7,-25.0,-11.0,-39.0,-15.1,17.5,10.2,7.8,-7.0,16.0,4.1,-8.9,-9.9,3.1,-27.8,4.4,-4.7,5.0,-26.2,-6.6,-5.0,-0.7,-7.7,-12.3,-13.6,1.1,8.8,11.6
2013-01,-4.7,-26.6,-12.8,-40.5,-18.4,-12.5,14.2,-5.8,-7.5,-23.3,19.1,-5.6,-10.9,0.4,-15.6,-0.9,-5.5,11.3,-16.2,-9.9,-7.9,-4.3,-9.5,-12.8,-14.4,0.4,3.7,6.1
2013-02,-4.8,-29.1,-14.0,-44.2,-15.0,21.1,3.5,5.9,-9.2,-6.0,7.0,-6.7,-6.8,3.2,-20.5,3.5,-6.7,12.8,-18.0,-12.6,-10.1,-5.6,-12.0,-14.4,-16.4,1.9,6.7,11.1
2013-03,-6.1,-27.4,-10.4,-44.3,-13.1,24.2,-11.4,0.4,-8.1,9.7,11.5,-5.4,-8.6,-1.7,-20.6,2.8,-11.3,3.7,-19.2,-10.8,-7.4,-0.8,-10.7,-10.7,-14.7,0.9,6.7,9.9
2013-04,-14.4,-31.6,-14.7,-48.5,-14.9,21.2,-5.5,2.5,-9.2,5.5,8.2,-12.0,-8.9,5.7,-30.1,0.0,-8.2,1.2,-26.0,-14.2,-9.7,-1.2,-13.5,-11.5,-16.9,0.1,3.3,11.9
2013-05,-7.8,-25.5,-9.1,-41.9,-12.0,11.8,-2.5,2.7,-5.6,0.9,1.3,-15.2,-5.1,13.7,-33.4,1.6,-14.0,1.0,-28.4,-7.0,-4.1,1.8,-7.2,-10.1,-13.7,-0.4,1.3,5.8
2013-06,-5.7,-25.6,-11.3,-39.9,-14.7,30.4,4.9,8.0,-5.2,-3.1,11.3,-7.4,-1.3,9.0,-18.3,5.1,6.6,-1.4,-26.3,-3.0,0.0,4.0,-1.1,-9.0,-10.0,4.5,11.6,8.2
2013-07,-5.6,-25.0,-9.7,-40.4,-13.7,30.3,20.7,12.3,-6.0,-2.6,14.0,-13.6,-4.0,10.2,-33.0,2.6,-1.5,-3.2,-33.8,-1.2,1.0,5.1,-0.8,-8.0,-9.1,2.7,12.0,12.9
2013-08,-10.5,-22.6,-9.7,-35.5,-12.9,25.0,21.2,10.3,0.4,14.4,15.2,-11.3,-2.6,20.0,-19.5,5.6,2.9,-1.5,-11.7,1.0,1.5,5.0,-1.5,-7.8,-10.5,5.6,16.7,12.2
2013-09,-5.7,-24.8,-11.1,-38.4,-14.5,24.3,7.6,5.2,-1.1,-3.4,16.3,-4.4,4.9,8.1,-22.5,17.3,10.8,-5.4,-18.5,3.4,6.5,10.8,5.2,-7.6,-8.2,5.3,16.7,15.6
2013-10,-7.0,-22.0,-9.6,-34.4,-13.2,37.3,2.1,10.7,6.5,11.3,7.4,-1.5,9.1,7.1,-16.6,19.2,16.2,-3.6,-16.7,6.7,7.9,9.7,7.4,-4.8,-1.7,7.8,22.8,8.3
2013-11,-2.7,-22.7,-7.7,-37.8,-12.7,29.3,0.6,7.6,8.2,16.7,7.0,0.6,12.7,18.2,-4.0,23.9,11.9,-4.6,-7.1,5.7,5.8,8.6,2.9,-3.4,-5.4,6.1,19.8,12.6
2013-12,-0.7,-15.6,-0.4,-30.7,-7.4,30.3,-6.7,5.5,2.3,3.6,7.1,-4.2,12.3,22.3,-10.5,20.2,10.0,-17.3,-15.0,5.4,6.2,9.9,3.4,-0.3,-4.2,7.1,19.5,15.3
2014-01,5.5,-10.5,7.7,-28.7,-3.2,28.0,4.0,8.3,5.6,14.0,7.0,2.0,6.3,7.3,-6.3,19.5,-0.1,-11.1,-10.0,6.9,6.4,9.0,3.2,0.9,-1.6,7.7,22.3,16.9
2014-02,2.3,-10.1,7.2,-27.4,-4.9,32.4,-9.7,4.2,2.2,24.5,10.1,-3.2,2.1,15.1,-11.3,16.7,1.5,-3.2,-11.8,-1.7,1.4,7.6,-1.8,-8.8,-9.6,5.2,18.1,14.2
2014-03,10.2,-12.0,1.6,-25.5,-8.9,11.8,-2.4,-1.1,0.5,-4.0,12.6,2.6,4.4,14.1,-2.9,24.8,22.8,-5.7,-6.0,0.3,1.4,4.4,-0.4,-3.7,-5.6,5.5,17.8,16.8
2014-04,5.8,-14.5,-1.1,-27.8,-9.5,6.9,2.8,-0.4,1.1,-9.9,11.0,1.5,15.9,17.3,-6.4,28.1,19.0,-13.5,-10.1,-1.5,-0.3,5.7,-5.2,-3.1,-9.8,4.2,14.5,22.7
2014-05,3.4,-19.5,-10.4,-28.6,-11.5,12.7,6.1,1.4,-3.6,0.8,14.7,-5.0,-0.3,14.0,-11.5,10.5,8.5,-6.0,-15.6,7.3,7.1,6.4,7.5,-1.3,-5.2,6.2,17.8,18.8
2014-06,-2.3,-17.1,-4.9,-29.3,-10.3,18.1,28.1,11.4,4.8,7.4,12.1,-11.7,-1.0,25.6,-19.5,9.8,13.4,-8.2,-22.9,1.7,7.1,15.3,4.2,0.4,-2.1,7.5,22.9,22.8
2014-07,-2.4,-15.0,-2.3,-27.7,-10.4,19.3,-1.2,2.2,2.2,4.3,11.6,-15.2,-3.3,21.4,-25.0,0.8,2.6,-0.2,-25.1,4.0,6.4,9.7,5.5,0.3,-3.5,8.5,23.0,20.1
2014-08,-5.8,-11.9,2.7,-26.4,-9.4,27.3,12.3,8.9,15.2,5.7,12.9,-6.0,4.6,6.5,-18.5,7.1,8.2,-7.9,-22.6,1.2,7.3,16.4,4.2,-2.8,-5.1,9.6,23.5,22.4
2014-09,1.6,-12.6,2.5,-27.8,-7.8,30.3,30.2,14.8,4.1,16.7,16.0,-8.0,1.1,17.5,-16.0,9.5,11.4,-12.8,-11.0,3.4,4.5,8.9,1.2,-1.7,-8.5,6.4,17.1,21.7
2014-10,5.4,-12.0,0.2,-24.2,-7.4,26.0,24.0,12.2,1.0,20.8,13.3,-11.5,7.5,21.5,-23.9,10.9,16.0,-15.0,-21.6,7.7,10.6,16.6,7.5,1.6,-4.4,9.0,20.6,20.6
2014-11,6.0,-10.3,4.0,-24.6,-5.1,24.5,12.6,8.5,3.2,30.1,11.6,-13.8,1.2,26.8,-26.3,11.8,13.5,-10.1,-26.0,5.9,7.3,11.1,4.7,-1.2,-4.4,7.8,18.4,17.6
2014-12,4.9,-12.5,3.4,-28.4,-6.2,27.9,5.2,6.6,7.4,5.3,13.3,-16.0,0.7,27.2,-20.4,-0.5,9.0,-9.4,-19.4,4.2,5.4,6.2,5.7,-0.9,-3.5,9.7,18.7,17.8
2015-01,2.6,-15.0,1.7,-31.7,-6.0,35.9,0.0,9.5,9.1,14.5,7.5,-16.0,3.6,33.0,-30.5,15.5,5.0,-19.5,-29.7,4.5,7.3,9.8,7.7,-2.1,-5.4,9.5,18.7,13.3
2015-02,6.0,-10.3,7.7,-28.3,-4.0,38.0,18.7,11.9,7.4,24.3,21.1,-15.9,-0.9,22.8,-32.1,7.2,6.5,-14.1,-31.4,5.1,5.2,5.0,5.5,-2.4,-1.4,9.1,19.5,12.7
2015-03,11.8,-16.4,-3.5,-29.3,-6.4,36.5,10.3,10.0,5.1,3.9,16.8,-18.5,-0.5,27.0,-34.7,6.2,8.9,-11.6,-31.2,4.6,4.9,6.1,3.9,-0.2,-0.2,11.1,24.1,10.4
2015-04,13.6,-16.6,-5.6,-27.6,-9.6,28.0,44.1,17.2,2.4,13.5,20.4,-12.9,2.7,23.9,-29.2,14.3,-3.3,-8.3,-28.3,4.7,5.4,4.8,6.9,-2.8,0.3,10.4,22.6,17.2
2015-05,10.9,-15.4,-5.5,-25.4,-10.7,35.2,22.0,12.5,2.7,7.7,19.5,-6.8,8.6,14.5,-22.5,16.6,7.7,-0.3,-23.5,6.1,5.5,3.7,6.6,-1.8,0.6,10.1,21.6,21.1
2015-06,0.4,-13.0,2.0,-28.1,-7.6,22.9,20.8,9.2,4.9,12.4,16.0,-8.0,-0.4,21.0,-15.3,12.2,2.6,-2.4,-13.3,3.0,6.7,12.0,5.0,2.4,-1.0,7.6,17.9,20.1
2015-07,-1.3,-11.8,3.8,-27.4,-5.4,35.4,2.2,6.8,6.2,21.9,17.2,-10.5,7.4,25.0,-27.3,20.8,10.2,-3.7,-27.4,0.5,6.4,13.6,5.1,7.2,2.0,7.1,11.7,17.7
2015-08,-5.3,-14.0,-1.1,-26.9,-10.6,15.5,9.8,2.7,3.5,5.2,17.2,-9.0,2.2,21.7,-15.2,10.1,3.0,-2.3,-18.7,3.2,5.0,7.6,4.2,3.9,-0.3,6.7,12.3,16.1
2015-09,-0.2,-11.9,3.3,-27.1,-6.1,26.4,21.5,10.3,9.7,17.3,16.9,-7.9,1.6,17.9,-16.0,10.2,11.3,0.3,-19.3,4.9,6.2,6.2,7.4,2.5,2.1,4.5,6.9,16.2
2015-10,1.7,-14.7,0.3,-29.7,-6.9,27.6,24.9,12.8,6.0,19.3,14.1,-3.7,4.2,16.8,-12.7,18.5,16.9,6.3,-13.5,10.6,12.7,15.6,12.1,5.5,3.4,4.8,9.3,16.1
2015-11,4.2,-8.7,5.0,-22.3,-2.5,24.6,24.4,11.5,8.3,25.9,14.6,-7.7,-1.2,18.4,-21.8,17.1,10.1,1.9,-19.9,6.3,8.7,14.3,5.5,7.2,4.5,6.3,8.0,14.6
2015-12,2.0,-7.1,9.8,-24.0,-2.1,25.9,19.0,9.6,8.0,21.5,16.1,-5.1,3.1,15.3,-18.2,18.2,9.2,1.0,-14.1,6.5,9.1,12.9,7.8,1.9,2.5,6.7,10.3,14.1
2016-01,0.6,-5.5,11.6,-22.7,1.0,37.5,21.9,16.6,10.9,21.6,9.5,-6.5,8.4,23.3,-20.4,24.1,18.2,-9.6,-22.8,7.1,9.8,14.0,8.2,1.8,2.6,3.8,3.8,19.3
2016-02,3.2,-2.9,17.4,-23.1,-0.4,35.2,18.5,11.2,9.8,11.2,20.0,-8.6,1.0,19.3,-21.8,15.3,18.0,-8.5,-21.3,6.2,9.2,11.6,9.8,1.8,4.4,4.3,1.8,12.3
2016-03,13.4,-3.0,13.4,-19.4,-1.6,32.7,13.9,10.3,10.7,18.8,15.8,-7.4,-1.2,8.1,-25.9,11.8,19.3,-6.4,-29.6,5.7,7.7,7.0,10.5,-3.2,2.2,2.3,-0.9,11.9
2016-04,18.3,-4.6,10.2,-19.5,-7.9,28.1,5.7,5.9,7.0,-1.2,16.1,-6.3,-3.2,9.9,-19.2,10.2,18.0,-10.9,-21.9,2.6,4.8,4.7,7.2,-4.0,1.3,4.3,1.3,14.2
2016-05,16.3,-3.5,10.3,-17.4,-7.3,33.1,29.2,14.9,7.4,26.8,17.5,-7.5,0.5,11.1,-24.9,13.7,15.3,-9.9,-27.1,2.5,5.6,9.2,5.1,-2.7,2.2,3.0,-0.8,12.4
2016-06,9.8,-7.9,4.6,-20.4,-6.3,36.6,19.4,14.0,7.3,26.9,14.0,-1.3,-0.1,5.5,-16.0,17.6,9.2,-1.7,-14.4,5.6,6.2,6.2,6.7,-4.2,1.0,3.0,-1.3,15.3
2016-07,1.1,-7.2,3.9,-18.3,-6.4,17.8,6.6,4.1,5.4,9.7,12.2,-1.3,5.9,6.3,-16.9,19.3,19.4,-2.6,-17.9,-0.5,3.3,6.8,3.6,-2.0,1.1,1.7,-4.3,13.6
2016-08,2.8,-9.1,3.8,-22.0,-4.7,23.3,9.4,6.4,10.9,14.6,13.6,-6.7,-0.7,8.3,-21.4,9.6,16.8,0.5,-22.5,2.8,3.1,3.2,3.2,0.0,-4.5,2.4,-1.4,14.6
2016-09,0.9,-7.6,3.5,-18.7,-5.0,28.7,-6.1,3.6,7.9,15.2,11.9,-8.6,-2.0,8.1,-22.8,5.0,2.7,-2.6,-24.5,4.5,6.0,6.5,7.1,-4.5,-4.5,2.3,-0.9,12.6
2016-10,7.0,-7.2,5.5,-20.0,-1.2,20.4,-6.6,0.7,1.3,12.3,11.7,-6.7,-0.1,8.5,-19.0,7.3,-2.0,5.0,-22.0,0.9,2.4,5.1,1.1,-4.1,-4.5,2.2,-2.0,8.8
2016-11,4.2,-6.9,5.8,-19.5,-5.2,23.9,4.8,5.5,5.5,19.2,12.3,-7.0,-0.1,7.4,-24.7,11.2,5.3,-2.4,-25.4,-0.6,0.8,4.9,-1.9,-2.3,-4.3,2.0,-1.9,14.8
2016-12,1.0,-5.3,9.5,-20.1,-1.4,25.4,12.0,8.8,6.3,6.2,11.0,0.1,-1.1,4.5,-15.9,20.8,4.4,-1.2,-18.5,5.1,4.1,5.9,1.5,-2.0,-4.5,0.1,-1.3,14.9
2017-01,3.1,-4.4,12.0,-20.8,-2.9,30.4,0.5,7.0,4.4,14.6,10.0,-4.1,10.5,12.6,-22.1,22.4,16.3,9.2,-22.2,8.6,10.4,13.7,9.0,0.5,-1.0,4.1,2.5,19.8
2017-02,10.5,-3.2,10.8,-17.3,1.7,19.1,-3.4,0.5,9.3,10.3,14.2,-2.8,14.2,14.1,-15.1,20.6,30.7,2.4,-19.6,7.1,7.7,11.1,5.0,-2.6,-4.9,5.1,3.8,20.6
2017-03,15.7,-3.4,8.6,-15.3,-1.8,13.7,4.8,1.8,3.1,6.0,13.0,-2.9,8.9,9.7,-13.6,14.4,22.5,1.7,-13.5,7.7,6.8,6.5,6.2,-4.3,-2.6,5.0,5.5,19.0
2017-04,14.9,-5.3,8.9,-19.5,-1.7,25.8,12.5,8.3,6.9,5.5,13.5,-0.7,8.8,6.1,-12.2,16.2,27.1,8.5,-15.5,5.3,6.5,9.2,5.0,-3.1,-2.8,5.7,7.2,18.0
2017-05,16.6,-4.1,9.6,-17.8,-2.4,14.1,8.0,3.0,4.0,6.5,13.2,-5.2,14.8,10.2,-12.1,6.7,20.2,1.1,-15.4,7.6,9.6,12.2,9.1,-4.4,-2.9,4.7,7.5,21.9
2017-06,11.3,-1.0,11.2,-13.2,-3.9,13.9,7.3,1.9,-0.8,-0.9,15.7,2.2,19.2,2.4,-12.4,21.3,10.1,-0.8,-11.8,7.5,10.2,10.6,12.4,-3.7,-3.3,4.8,5.3,17.1
2017-07,10.0,-2.9,7.7,-13.5,-5.0,18.6,3.5,2.6,1.4,1.0,14.2,7.7,23.1,1.8,-6.5,31.6,30.2,0.0,-7.6,6.6,7.4,6.9,8.8,-8.4,-6.4,7.3,10.5,18.6
2017-08,12.8,-4.6,6.4,-15.7,-4.1,12.8,0.7,-0.6,-4.5,3.1,15.1,-0.9,15.6,8.6,-9.2,15.2,18.0,1.1,-13.5,6.0,9.2,12.0,9.5,-4.9,-3.3,5.1,8.5,20.8
2017-09,11.7,-5.2,7.1,-17.4,-3.0,7.0,-3.2,-2.8,5.2,-3.4,12.3,-1.8,16.5,8.5,-7.7,10.8,13.5,0.7,-10.8,7.0,10.3,10.1,13.8,-3.7,-2.4,7.5,13.3,18.4
2017-10,12.4,-2.2,10.9,-15.4,-0.4,24.9,10.1,8.2,3.0,13.8,10.5,3.3,13.6,5.5,-6.3,21.7,18.9,4.1,-8.7,7.8,8.7,8.2,10.2,-2.5,-2.6,8.4,9.7,18.7
2017-11,7.0,-2.8,9.5,-15.0,-1.0,23.5,10.0,8.8,5.7,15.4,7.1,2.8,22.4,6.8,-4.6,19.7,22.3,2.8,-5.9,10.4,13.5,15.2,14.8,0.6,-0.8,8.9,13.7,24.5
2017-12,5.5,-2.4,11.3,-16.2,-0.7,23.6,8.3,7.2,4.2,20.3,10.2,5.7,12.0,5.5,-4.5,27.2,26.9,3.3,-10.0,10.3,14.5,19.0,14.1,0.7,3.8,7.8,12.4,24.0
2018-01,11.4,0.2,15.7,-15.3,0.8,28.6,22.4,13.7,7.1,17.2,9.8,-1.6,10.2,10.0,-5.4,10.6,19.3,-1.5,-7.1,9.7,11.7,11.8,13.5,-1.2,0.1,8.3,13.7,24.6
2018-02,14.6,-0.5,11.3,-12.2,-3.1,12.3,8.7,3.3,7.7,6.1,11.0,1.0,13.2,8.7,-10.3,22.2,28.4,-1.8,-12.7,10.3,16.7,20.4,19.4,2.6,1.7,8.7,12.7,20.2
2018-03,13.7,-2.0,6.4,-10.3,0.3,16.0,16.5,7.1,5.0,10.3,11.2,-2.5,4.8,7.9,-10.8,11.2,13.5,5.8,-11.7,12.6,15.0,17.1,15.3,0.8,2.2,7.2,8.6,23.9
2018-04,14.4,-2.7,5.6,-10.9,-1.7,23.0,10.6,7.8,3.6,9.6,10.3,0.3,8.3,5.7,-11.8,18.4,14.0,9.1,-12.9,9.2,10.6,13.6,8.9,0.1,1.5,4.9,8.0,22.3
2018-05,11.8,0.1,10.6,-10.4,-1.7,18.9,9.7,5.7,8.9,9.4,11.4,5.1,12.4,7.8,-5.9,29.0,22.3,5.3,-7.7,6.6,10.2,13.8,10.2,1.9,5.2,7.3,11.5,23.7
2018-06,15.7,-1.5,5.3,-8.3,-2.0,19.1,24.5,10.8,6.4,8.3,11.2,0.7,18.0,5.7,-10.8,18.6,25.1,-1.4,-16.9,6.1,9.5,12.9,9.6,0.7,0.5,8.0,11.5,21.7
2018-07,12.5,0.3,8.3,-7.6,-1.3,21.1,14.0,8.0,6.7,13.5,11.2,3.4,9.6,2.7,-8.8,21.7,21.3,9.0,-11.4,6.6,10.4,13.3,11.1,-2.2,-2.0,7.8,9.2,26.9
2018-08,8.3,-0.7,9.1,-10.5,-3.4,20.3,6.9,4.7,1.0,8.6,12.9,3.8,11.3,4.5,-8.7,24.5,25.3,3.5,-9.9,9.5,10.9,11.8,11.5,-0.9,3.8,5.3,6.1,28.7
2018-09,11.7,-0.4,10.9,-11.7,-2.1,26.4,20.8,12.0,4.1,3.8,11.0,-1.4,-4.9,12.7,-12.0,20.4,25.7,8.6,-13.9,8.0,10.3,11.2,11.7,-2.3,-1.2,7.5,9.9,27.2
2018-10,4.3,-1.5,9.6,-12.6,-2.8,24.4,9.4,6.9,6.4,14.2,13.2,-1.2,2.0,8.4,-14.4,19.2,13.9,6.3,-15.7,5.3,8.9,12.1,9.4,1.6,0.7,5.4,9.9,26.6
2018-11,5.1,0.6,13.6,-12.4,-2.6,24.3,9.9,2.0,5.2,2.4,28.1,0.5,10.9,12.0,-14.9,28.3,22.7,0.3,-18.7,6.1,10.1,11.5,12.6,-2.9,-5.4,5.6,5.8,25.9
2018-12,8.7,-1.6,11.3,-14.6,0.2,27.2,14.3,10.0,7.0,21.5,11.4,-4.3,11.4,14.0,-17.8,18.9,17.3,3.2,-17.8,8.7,11.0,13.1,11.2,1.3,0.8,4.7,5.2,23.8
2019-01,5.3,-1.4,9.9,-12.7,-2.6,24.8,2.5,5.5,5.0,14.3,10.6,-3.6,11.8,14.4,-16.9,20.6,19.7,9.5,-12.8,4.2,7.1,9.3,7.9,-3.7,-4.1,3.9,0.8,23.2
