country,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL
2003-09,-5.1,-13.2,-2.0,-24.5,-4.1,-6.0,-3.0,-10.4,-1.3,-14.5,22.2,-13.6,-19.4,0.8,-36.3,-3.5,-9.3,-5.0,-36.6,-16.8,3.3,24.3,2.4,3.9,-2.0,-3.8,-0.9,0.3
2003-10,-0.8,-12.4,-2.8,-22.1,-7.5,-11.1,-4.5,-12.1,2.8,-12.7,20.8,-12.3,-18.9,4.0,-30.0,-3.0,-7.5,-4.0,-29.4,-13.1,6.2,26.1,5.5,6.7,-6.7,-4.6,-8.8,1.3
2003-11,-2.9,-10.8,-0.4,-21.2,-6.5,-3.9,-4.1,-9.2,1.6,-13.9,19.5,-9.7,-13.3,3.0,-27.5,1.4,-6.9,-0.6,-23.7,-13.5,8.4,29.6,9.0,6.3,-1.2,-2.8,0.7,9.7
2003-12,-3.8,-10.4,-0.5,-20.3,-6.0,-8.9,-2.7,-9.3,-0.3,-10.9,16.4,-8.3,-11.9,3.2,-26.3,4.7,-0.1,-1.5,-25.9,-16.2,6.8,31.0,5.6,6.6,-5.0,-4.0,-1.8,11.4
2004-01,-2.2,-8.6,1.7,-18.9,-4.6,3.8,2.9,-0.8,2.8,-4.0,9.2,-8.8,-11.7,4.7,-23.7,2.1,6.2,1.9,-19.0,-15.0,7.0,25.4,10.7,10.9,-3.1,-3.8,0.5,11.4
2004-02,0.9,-10.8,-1.5,-20.0,-5.0,1.7,-3.9,-7.2,7.8,-8.8,19.5,-7.7,-8.9,6.8,-22.2,5.8,1.0,4.2,-17.5,-10.0,7.6,22.3,10.6,5.1,3.4,-0.9,4.5,12.6
2004-03,3.2,-7.8,1.4,-17.0,-2.9,1.0,-5.3,-6.4,6.1,-9.0,14.7,-6.8,-9.5,6.1,-21.2,7.0,4.5,4.3,-16.0,-10.4,10.4,28.9,12.7,7.5,3.7,-2.2,4.7,7.5
2004-04,1.9,-9.6,-2.4,-16.7,-1.4,7.7,1.3,0.9,10.5,-1.6,6.4,-3.1,-7.6,2.4,-15.1,8.3,5.5,7.2,-10.5,-9.5,10.3,27.0,13.5,7.5,2.5,-2.4,1.7,8.0
2004-05,0.9,-5.8,1.2,-12.8,1.0,2.1,3.4,0.3,14.5,-5.8,4.6,-3.4,-9.2,1.8,-12.7,4.2,6.5,9.7,-5.0,-8.0,10.9,30.3,10.4,15.5,6.7,-3.1,-3.5,15.3
2004-06,-2.1,-7.3,1.1,-15.7,3.6,5.4,-1.0,-0.1,6.0,-6.7,4.8,-4.1,-6.0,3.7,-9.7,1.2,9.0,11.3,-4.4,-5.5,12.8,34.2,9.6,21.4,4.2,-0.5,4.6,13.5
2004-07,-3.4,-7.5,0.9,-15.8,2.6,1.9,-5.3,-4.6,8.9,-7.6,10.3,2.7,-4.7,-2.8,-3.7,8.9,11.0,9.5,-3.9,-0.9,14.3,29.0,14.8,17.2,3.8,-3.6,-1.7,17.4
2004-08,-4.2,-8.2,-0.1,-16.3,2.0,3.1,-7.9,-4.0,7.9,-1.7,7.2,-0.8,-5.4,0.7,-9.3,7.7,10.9,5.7,-6.4,-0.6,11.4,25.6,9.3,13.9,-4.5,-1.4,3.5,12.3
2004-09,-2.1,-5.5,3.3,-14.4,1.9,8.8,2.4,2.3,12.8,-1.2,4.3,-0.5,-7.6,0.9,-7.0,6.5,7.0,14.0,-5.4,1.7,15.8,33.5,12.1,15.6,4.9,-2.7,3.0,15.2
2004-10,2.1,-5.2,2.3,-12.7,6.3,1.4,2.4,-0.5,9.2,-3.0,5.2,0.0,-7.9,2.8,-5.6,8.4,10.6,15.5,-0.8,1.9,14.4,29.4,11.9,19.3,-0.4,-2.5,-0.8,18.6
2004-11,1.7,-4.9,2.9,-12.6,3.0,4.9,-2.9,-0.3,9.5,-7.5,2.7,-1.5,-9.5,1.6,-8.6,5.7,4.8,15.3,-3.7,1.3,13.6,28.8,10.7,16.5,1.6,-4.1,-2.6,18.0
2004-12,0.6,-6.8,2.3,-15.9,3.4,-0.5,4.6,-0.7,11.1,-5.0,6.3,-4.7,-8.6,5.2,-11.2,2.3,-2.5,13.2,-9.6,-0.6,13.6,28.7,12.8,14.9,-1.3,-4.5,-2.2,12.1
2005-01,0.0,-5.7,1.7,-13.0,4.7,6.8,4.4,2.0,15.3,-7.5,5.2,-3.1,-10.4,-0.1,-9.2,-0.2,-1.5,13.5,-8.1,-0.6,15.4,34.1,12.6,16.5,5.0,-4.8,-4.6,13.0
2005-02,0.4,-5.4,4.1,-14.9,2.6,7.4,7.0,2.3,9.2,-9.1,7.5,-6.2,-8.6,0.7,-17.6,-0.2,-4.8,3.8,-21.6,-2.6,14.3,30.8,14.6,18.3,-1.3,-2.9,-1.2,14.2
2005-03,-4.8,-3.1,3.2,-9.4,2.4,1.2,7.0,-2.1,3.7,-7.4,14.6,-6.5,-10.9,5.6,-17.3,3.3,-1.1,1.6,-19.5,-2.5,11.4,23.7,13.1,14.1,0.7,-2.3,2.4,15.2
2005-04,-1.9,-4.4,3.5,-12.4,1.7,2.7,4.0,-1.6,2.4,-6.9,11.7,-10.7,-12.4,12.3,-22.9,3.2,-3.0,-0.1,-30.1,-5.0,12.3,30.7,11.1,26.0,6.5,-5.7,-5.3,19.9
2005-05,-0.5,-5.5,2.9,-14.0,2.5,-4.5,-7.0,-7.7,4.2,-4.3,11.7,-12.7,-14.1,10.8,-26.1,-1.1,-6.6,-5.5,-32.1,-11.3,4.8,16.0,9.6,9.8,-2.6,-8.6,-15.5,17.4
2005-06,-2.6,-5.6,3.2,-14.4,2.7,-0.2,-4.3,-4.6,7.8,-4.5,9.1,-12.3,-15.6,6.0,-26.5,-4.4,-8.8,-9.0,-32.6,-10.8,7.6,20.9,12.7,11.4,5.9,-8.2,-18.0,17.6
2005-07,0.6,-2.8,4.9,-10.4,6.0,2.5,-7.4,-8.6,5.8,-5.6,20.9,-13.2,-15.0,10.7,-25.1,-3.7,-5.9,-1.9,-31.3,-12.7,5.7,16.2,13.6,13.9,7.4,-8.8,-17.7,16.9
2005-08,-3.7,-4.3,3.9,-12.6,4.3,-12.6,-2.8,-8.4,6.8,-9.6,9.7,-11.8,-15.4,4.8,-28.6,-2.1,-0.7,-4.2,-35.1,-10.0,5.7,17.2,10.0,17.6,8.0,-8.0,-13.4,16.9
2005-09,1.7,-1.6,5.5,-8.7,7.2,-3.0,-5.8,-5.3,9.6,-7.5,7.0,-10.5,-11.8,7.0,-23.0,-1.6,2.2,-1.4,-23.6,-4.5,10.4,24.7,10.9,22.2,1.4,-10.3,-22.2,22.9
2005-10,0.1,-1.3,6.5,-9.2,7.1,0.9,-5.0,-1.7,7.6,-1.1,0.9,-6.2,-11.2,3.1,-19.8,4.3,1.1,5.1,-22.7,-1.9,11.8,24.3,12.8,14.6,12.6,-5.6,-8.3,17.9
2005-11,1.3,-0.3,8.4,-9.0,7.6,-5.6,-6.0,-6.8,2.5,-4.4,8.9,-5.7,-9.7,2.9,-17.0,2.8,0.9,2.7,-24.2,-2.3,14.2,32.9,12.0,23.4,3.0,-6.2,-11.1,15.8
2005-12,1.8,-0.8,6.4,-8.0,7.4,-1.7,-0.6,-4.1,-1.4,-5.7,10.1,-4.5,-4.5,4.4,-14.1,5.2,-2.3,1.0,-18.3,-2.2,14.8,32.5,14.0,33.9,13.8,-5.3,-9.1,14.5
2006-01,3.6,1.9,7.6,-3.9,10.0,1.4,-0.8,-2.2,6.3,-3.9,7.0,-4.8,-7.2,5.3,-11.5,2.5,2.6,3.4,-17.0,-2.4,12.0,23.5,15.1,15.3,6.1,-4.1,-6.6,15.3
2006-02,5.1,3.0,8.4,-2.4,7.3,6.9,-0.4,-0.4,8.5,-3.0,7.7,-2.2,-3.1,4.0,-9.4,6.7,6.6,7.8,-10.6,-3.9,12.1,29.3,10.8,21.0,6.5,-5.0,-7.1,18.2
2006-03,0.4,-1.3,11.8,-14.4,5.3,8.6,-0.3,-1.2,1.8,1.2,11.8,0.3,-4.0,2.3,-5.4,8.7,5.9,11.1,-9.8,-3.4,11.1,25.6,11.0,17.1,5.4,-4.2,-7.6,18.5
2006-04,0.8,2.7,7.3,-2.0,6.3,2.0,-4.1,-6.3,-4.1,-8.5,16.7,2.1,2.4,-2.0,-3.0,7.5,15.8,11.9,-3.3,11.2,18.4,33.7,10.2,24.8,18.6,-4.2,-8.7,17.5
2006-05,0.7,1.3,6.4,-3.9,6.0,1.8,4.4,-0.2,-0.9,-0.6,7.0,2.7,0.8,-0.4,-4.5,12.1,15.5,12.7,-2.6,14.7,16.6,28.0,7.1,25.4,13.0,-5.5,-8.3,20.1
2006-06,2.2,0.9,6.9,-5.1,8.1,7.9,13.8,5.3,7.4,8.8,6.0,3.1,0.4,5.2,4.5,10.0,14.4,15.9,7.4,14.3,19.1,26.3,16.8,24.9,5.0,-4.1,-5.0,23.2
2006-07,1.1,3.0,7.7,-1.8,10.0,7.7,13.5,5.4,10.2,2.3,5.0,5.8,3.0,0.9,5.4,12.9,17.3,14.5,3.8,15.9,17.1,23.9,11.6,17.8,13.9,-1.9,1.1,19.6
2006-08,-1.6,0.8,7.4,-5.7,8.2,13.5,4.1,4.2,6.1,5.2,5.0,5.0,1.3,-0.7,2.1,12.2,15.5,19.6,0.4,10.4,18.7,33.4,12.2,24.1,8.2,-4.1,-3.6,21.3
2006-09,-2.4,4.0,10.7,-2.7,6.9,13.1,4.9,4.8,8.1,1.5,3.5,4.3,0.6,0.4,6.1,7.2,14.5,17.7,3.6,8.5,18.0,34.1,11.5,25.9,3.2,-2.7,-1.4,16.1
2006-10,0.9,5.3,11.9,-1.4,15.9,7.1,8.8,0.5,2.5,5.0,14.3,4.6,4.7,2.0,2.3,13.4,13.1,20.8,2.0,19.5,23.9,38.7,13.4,25.3,19.6,-0.1,6.0,15.3
2006-11,1.5,4.5,11.7,-2.7,13.8,6.9,3.6,0.9,7.1,-0.8,7.7,2.4,3.5,5.3,4.3,8.2,16.3,14.5,-0.2,14.1,23.1,38.5,16.7,26.5,14.0,-1.1,2.3,23.2
2006-12,4.6,6.6,11.4,1.7,13.2,2.6,3.9,0.5,12.2,-3.0,5.0,4.1,0.7,0.5,5.5,7.4,15.7,15.3,3.6,23.8,28.2,41.7,19.0,22.9,2.1,-2.7,-6.2,23.0
2007-01,3.3,4.8,10.6,-1.0,13.5,6.0,5.9,0.7,16.4,3.7,9.8,1.1,2.9,5.4,3.4,5.4,10.7,14.7,0.3,23.0,26.3,40.2,15.7,31.4,6.2,-3.2,-2.9,20.5
2007-02,7.5,4.2,9.7,-1.2,10.4,5.9,8.5,3.1,12.1,5.8,4.9,1.2,-1.0,3.7,1.4,5.8,13.0,7.7,-1.6,28.8,27.4,36.8,16.6,34.3,13.1,-2.4,-2.1,21.0
2007-03,10.1,6.1,8.7,3.5,14.8,9.9,13.6,6.9,15.5,1.5,2.7,-0.4,1.0,3.9,0.2,2.6,10.1,9.2,-1.4,26.4,27.1,37.6,17.3,34.1,11.4,-2.8,-2.6,21.2
2007-04,8.4,7.4,13.8,1.0,13.3,19.3,16.5,11.3,16.3,5.3,1.9,2.6,3.8,2.4,4.8,5.2,9.9,13.4,4.5,29.2,28.9,39.6,17.9,37.0,2.2,-1.8,3.6,24.0
2007-05,3.3,3.9,10.0,-2.2,9.7,11.7,16.8,8.6,16.3,4.8,2.8,5.2,4.5,-1.0,5.8,8.9,12.6,10.7,1.5,26.8,28.4,41.4,17.1,33.8,7.7,-1.3,3.0,22.1
2007-06,2.4,3.8,9.6,-2.0,9.2,13.2,7.1,4.1,15.8,0.9,8.0,6.9,3.0,-6.5,4.3,9.8,12.2,9.5,4.6,31.3,27.9,33.0,19.4,31.2,8.7,-1.8,2.3,27.0
2007-07,0.3,3.4,6.7,0.2,11.2,7.2,13.7,3.7,16.3,2.6,9.7,4.0,2.1,-1.6,2.1,8.1,10.4,9.6,5.0,31.7,31.7,41.9,21.4,30.2,19.4,-2.2,2.1,25.5
2007-08,0.4,1.6,8.1,-4.9,8.4,12.5,16.6,5.4,14.1,7.7,12.7,1.2,2.2,-0.1,-0.3,3.9,12.3,7.6,1.1,28.3,32.2,40.5,27.7,34.9,13.8,-4.3,-6.8,37.5
2007-09,-0.9,-1.1,5.3,-7.5,5.4,3.9,10.9,0.2,10.9,8.9,14.1,0.8,2.1,-0.2,-0.9,3.1,7.8,7.6,0.6,26.4,28.5,33.8,25.3,29.5,19.5,-4.3,-6.5,28.6
2007-10,-4.0,0.4,6.9,-6.0,5.0,12.3,19.7,8.0,10.3,5.6,8.1,-1.7,-1.6,1.3,-5.5,1.7,4.8,4.5,-2.9,18.5,24.4,36.1,18.6,38.2,12.6,-5.2,-6.7,33.5
2007-11,2.0,2.0,8.8,-4.8,9.8,6.4,22.4,7.6,12.3,5.1,5.9,-2.7,0.5,4.7,-3.8,0.3,5.4,6.8,-4.2,22.2,25.0,28.5,24.4,30.7,20.4,-10.8,-19.8,37.4
2007-12,-0.3,2.0,6.2,-2.2,12.6,4.1,12.7,1.7,15.9,2.8,11.8,-4.1,-3.8,4.9,-2.7,-4.6,10.6,10.8,-2.0,20.1,22.9,27.2,21.3,29.1,14.7,-9.2,-15.0,29.1
2008-01,4.1,1.2,6.4,-4.0,9.4,-0.9,8.8,-1.9,15.4,-1.1,13.6,-3.1,-0.3,4.2,-6.7,1.6,8.1,13.5,-3.7,22.3,22.4,23.7,21.1,26.6,12.5,-12.0,-18.9,29.8
2008-02,5.2,2.3,7.9,-3.2,8.2,-6.1,-1.7,-7.7,6.5,-3.3,15.3,-1.8,-2.8,4.0,0.5,-1.9,2.5,18.2,-1.9,14.0,20.7,28.4,19.7,26.0,14.9,-11.3,-16.5,27.6
2008-03,8.4,1.8,6.2,-2.6,10.7,-0.1,5.5,-5.3,12.8,2.8,21.3,-1.3,1.4,3.1,-0.4,-0.5,7.3,13.2,1.1,13.7,19.8,28.7,17.1,25.3,10.2,-11.2,-14.6,21.1
2008-04,-1.5,-0.2,5.4,-5.9,10.5,-1.9,-4.2,-9.1,11.4,-0.9,21.3,-4.4,-4.9,4.2,-3.2,-5.8,-0.8,9.2,-7.9,13.5,19.1,28.9,14.8,28.6,17.6,-12.8,-19.3,16.6
2008-05,-0.6,-1.9,4.1,-8.0,12.0,-4.4,16.8,-4.5,8.1,-4.1,25.8,-1.7,-5.2,0.8,-1.5,-3.0,3.2,11.7,-6.8,15.7,25.5,36.4,24.6,35.7,14.4,-14.0,-22.7,20.5
2008-06,-3.5,-1.3,4.4,-7.0,11.0,-5.1,-3.8,-8.3,8.1,-7.7,15.8,-2.0,-4.6,-0.9,-4.7,-2.2,2.4,12.9,-11.5,14.7,16.5,21.1,13.7,20.2,6.9,-16.9,-28.8,24.2
2008-07,1.3,-2.0,5.3,-9.3,9.8,-0.2,-8.2,-7.7,9.6,-5.4,14.8,-4.9,-5.5,1.7,-10.4,-2.6,-7.6,17.4,-12.4,5.6,12.1,21.1,9.5,24.2,3.7,-17.3,-30.4,22.8
2008-08,6.9,-1.8,3.4,-7.0,10.6,-20.4,-2.9,-9.9,4.9,-13.3,6.3,-5.0,-2.6,0.8,-8.1,-6.0,-5.9,12.1,-18.2,0.2,12.7,21.4,16.6,25.1,6.0,-14.7,-20.7,5.3
2008-09,-0.5,-3.4,1.6,-8.4,11.7,-22.6,-15.2,-19.1,0.1,-20.3,19.5,-11.0,-7.6,6.1,-16.6,-10.2,-7.2,4.4,-18.1,-3.0,6.4,19.9,2.4,25.5,-0.2,-12.2,-18.3,1.2
2008-10,-5.9,-7.8,-1.7,-14.0,5.1,-27.9,-14.2,-20.1,3.9,-21.2,18.3,-16.0,-11.7,7.5,-22.5,-18.1,-10.1,-3.7,-28.4,-11.4,1.0,5.4,8.9,12.0,-4.8,-16.0,-22.7,6.4
2008-11,-9.3,-8.9,-4.7,-13.2,0.6,-25.8,-16.0,-19.5,-2.2,-20.8,16.6,-23.4,-21.9,8.3,-34.6,-27.3,-16.0,-5.9,-42.0,-18.0,-12.3,-13.4,-5.4,-5.2,-3.3,-15.1,-21.7,1.7
2008-12,-7.4,-11.8,-6.8,-16.7,-2.7,-30.9,-20.6,-25.9,-0.1,-25.5,26.1,-29.8,-29.4,9.1,-46.1,-34.2,-24.1,-12.6,-50.9,-32.1,-25.2,-26.2,-17.3,-19.2,-9.1,-18.1,-24.9,-6.1
2009-01,-4.9,-13.7,-10.4,-16.9,-10.1,-37.7,-26.0,-27.9,-6.6,-37.3,20.0,-27.3,-31.0,0.1,-47.3,-34.6,-30.4,-20.1,-52.8,-40.3,-30.9,-27.6,-24.7,-20.8,-29.6,-14.3,-19.3,-11.2
2009-02,-16.5,-15.0,-13.3,-16.7,-8.1,-42.5,-18.8,-22.1,-12.0,-32.1,5.1,-30.6,-34.8,5.6,-51.6,-34.7,-37.8,-20.3,-59.9,-45.9,-37.3,-31.9,-34.0,-28.5,-32.8,-17.0,-25.8,-9.0
2009-03,-14.4,-17.0,-14.2,-19.9,-14.6,-38.1,-22.7,-20.9,-11.9,-29.3,1.8,-33.8,-36.3,10.1,-56.0,-35.3,-39.4,-20.8,-61.7,-45.0,-36.5,-31.0,-33.4,-33.9,-41.6,-16.3,-24.0,-10.6
2009-04,-19.0,-18.5,-11.7,-25.3,-14.5,-38.1,-15.6,-17.2,-17.2,-30.5,-2.1,-29.5,-34.5,3.5,-55.8,-29.3,-37.8,-21.1,-59.6,-55.1,-42.9,-28.6,-45.0,-31.7,-46.0,-14.4,-14.6,-11.1
2009-05,-15.9,-19.5,-13.4,-25.6,-14.8,-30.4,-19.5,-17.2,-11.3,-32.8,1.5,-29.0,-33.7,3.6,-55.0,-28.5,-31.9,-16.7,-63.3,-42.4,-35.5,-28.0,-36.2,-31.3,-36.6,-12.8,-9.0,-10.0
2009-06,-16.9,-20.3,-13.6,-26.9,-14.9,-29.2,-17.6,-15.5,-11.4,-32.4,-0.4,-25.6,-27.8,-2.8,-56.8,-22.7,-30.7,-11.1,-60.3,-40.1,-33.2,-22.1,-37.5,-21.6,-31.9,-10.0,-6.5,-11.0
2009-07,-10.7,-20.5,-13.4,-27.6,-16.7,-26.6,-13.0,-13.5,-7.5,-28.9,1.0,-23.4,-24.6,-3.8,-53.5,-20.7,-15.4,-13.8,-53.3,-38.9,-33.5,-25.5,-36.2,-25.9,-38.1,-10.4,-4.1,-11.5
2009-08,-8.4,-19.2,-12.4,-25.9,-14.8,-28.3,-3.8,-12.1,-3.9,-24.6,4.1,-20.6,-25.7,-4.9,-50.4,-16.3,-19.3,-8.5,-53.0,-29.7,-24.1,-12.0,-30.5,-21.6,-24.5,-7.3,5.7,-13.6
2009-09,-12.4,-18.2,-11.4,-24.9,-17.0,-33.6,-24.9,-20.8,-9.6,-29.2,4.0,-20.8,-22.8,-6.5,-51.6,-17.3,-14.4,-11.5,-56.6,-30.3,-22.5,-4.7,-32.6,-17.8,-25.5,-6.4,6.3,-7.2
2009-10,-5.7,-19.2,-13.8,-24.6,-15.1,-22.6,-16.1,-14.2,-4.4,-29.5,3.9,-17.3,-16.4,-4.6,-41.6,-14.8,-7.3,-10.0,-43.4,-28.8,-17.4,4.8,-28.2,-12.6,-28.7,-7.5,2.9,-1.7
2009-11,-10.1,-17.5,-11.5,-23.6,-14.4,-15.6,-17.6,-11.9,-6.7,-13.6,2.4,-12.1,-8.4,-9.0,-41.1,-4.1,0.6,-8.5,-40.0,-13.0,-7.7,4.3,-14.5,-7.8,-21.7,-4.8,11.6,-9.9
2009-12,-10.8,-17.4,-11.1,-23.7,-13.8,-5.5,3.5,-0.3,-3.7,-13.9,-1.0,-11.2,-8.3,-11.2,-40.7,-4.1,0.0,-9.2,-41.6,-14.3,-7.6,10.3,-18.8,-1.2,-20.0,-7.3,4.5,-3.9
2010-01,-14.8,-20.0,-12.2,-27.8,-13.6,-4.5,6.1,0.2,-12.5,-12.8,1.1,-9.1,-7.8,-10.8,-37.6,-0.6,4.9,-8.4,-37.9,-11.4,-1.4,11.9,-4.6,2.6,-4.8,-7.6,0.4,5.4
2010-02,-19.3,-18.8,-10.7,-26.9,-10.1,-4.3,3.4,-0.1,-8.7,-11.0,-0.7,-10.4,-7.1,-9.5,-36.7,-3.8,7.1,-5.9,-36.1,-7.5,-0.7,11.5,-6.2,4.6,-11.4,-8.9,0.9,4.0
2010-03,-20.1,-16.5,-8.3,-24.7,-8.8,-3.5,3.2,-0.8,4.9,-8.8,1.9,-7.0,-3.1,-11.2,-33.6,1.4,9.3,-0.1,-35.9,1.9,10.5,25.9,3.8,15.3,-8.7,-7.7,4.1,6.5
2010-04,-14.8,-14.8,-5.6,-24.0,-7.7,3.0,11.6,3.1,4.5,-1.2,5.1,-5.3,-0.3,-8.3,-27.9,3.7,19.4,10.5,-30.2,6.7,12.9,17.3,14.7,11.4,-4.5,-5.6,6.9,10.2
2010-05,-5.9,-12.6,-2.5,-22.6,-5.8,0.3,4.6,-1.1,0.9,-3.2,8.3,-7.4,-3.8,-6.2,-31.3,3.0,11.6,9.4,-30.7,6.7,12.2,17.4,12.6,15.9,-5.6,-9.3,-3.7,15.7
2010-06,-5.8,-9.9,-0.7,-19.0,-4.6,-0.7,3.0,-1.0,-4.6,-3.0,5.3,-9.9,-7.8,-3.1,-31.2,-1.5,6.9,8.0,-28.6,4.3,8.3,18.6,2.0,17.3,6.3,-8.0,-1.8,10.4
2010-07,-3.5,-10.6,0.9,-22.1,-4.7,5.0,7.3,4.8,0.7,-0.1,-2.2,-7.2,-5.0,-3.2,-24.8,0.2,7.1,6.5,-24.1,12.7,12.3,11.9,12.4,20.9,-4.2,-6.0,5.5,8.6
2010-08,11.0,-9.2,0.1,-18.5,-3.4,12.1,1.8,4.3,0.9,-3.4,1.0,-3.7,-1.8,-1.7,-19.4,6.7,10.7,11.0,-17.5,14.3,14.1,13.0,14.9,14.6,3.2,-4.8,6.3,18.2
2010-09,-2.8,-8.7,0.6,-18.1,-0.9,12.4,27.0,12.7,0.5,-1.1,1.4,-4.7,1.1,-5.2,-25.0,5.5,12.9,10.9,-25.3,16.5,18.9,25.0,15.3,20.9,3.0,-5.8,2.9,19.7
2010-10,-0.9,-5.9,3.1,-14.9,-1.3,10.7,35.0,13.7,0.1,0.4,4.6,-3.9,1.1,-4.6,-20.0,3.6,10.0,11.3,-19.5,21.7,24.1,24.6,25.9,28.1,9.8,-5.3,2.8,19.3
2010-11,-1.0,-6.1,2.6,-14.8,2.8,13.6,24.4,10.3,8.2,7.2,7.2,-0.5,0.0,-3.7,-16.8,11.4,5.5,14.3,-19.2,17.0,21.5,26.4,21.3,30.2,12.0,-4.0,8.5,17.6
2010-12,1.1,-7.3,1.0,-15.7,1.3,11.4,17.7,8.0,5.7,6.5,5.1,3.1,7.6,-6.6,-11.5,14.1,11.0,22.5,-7.7,23.2,27.7,31.7,28.4,24.4,6.2,-4.2,6.5,26.2
2011-01,-10.7,-4.2,3.9,-12.2,5.7,14.5,18.2,9.4,7.3,11.6,4.4,5.7,4.4,-3.5,-6.6,20.3,11.9,20.8,-3.0,22.2,28.3,35.0,27.8,30.2,15.3,-7.7,-0.8,31.1
2011-02,-0.7,-2.8,6.5,-12.1,7.4,15.8,21.7,10.0,14.8,11.0,7.4,3.1,6.8,-2.1,-4.7,12.0,20.6,24.7,-2.5,19.5,28.4,37.4,28.3,24.8,9.5,-4.6,5.3,33.6
2011-03,7.6,-2.2,6.7,-11.0,9.2,5.9,17.6,5.0,8.8,1.2,8.3,5.3,7.0,-7.5,-4.0,12.4,19.3,22.2,-2.9,23.9,30.9,33.6,35.2,28.0,13.6,-8.1,-2.8,40.1
2011-04,9.1,-4.6,3.0,-12.2,6.6,3.2,23.3,8.1,12.9,2.5,2.1,2.7,5.3,-4.8,-10.6,13.9,16.6,18.7,-9.6,26.2,30.8,32.7,33.5,28.6,18.8,-9.3,-3.3,31.3
2011-05,1.6,-3.0,4.3,-10.3,8.0,2.5,15.4,4.1,11.1,0.1,5.6,-1.5,5.8,1.5,-9.3,6.3,12.8,16.4,-5.9,25.9,28.7,24.6,35.7,30.0,12.2,-6.6,5.4,24.6
2011-06,6.3,-2.5,4.3,-9.3,5.9,1.7,15.7,2.0,12.4,6.6,11.4,-3.4,6.4,4.8,-11.1,5.6,13.5,10.8,-11.7,25.3,26.4,19.5,34.4,22.6,4.1,-8.2,0.9,32.1
2011-07,4.1,-3.8,3.6,-11.3,2.7,0.5,12.5,1.0,7.3,1.7,10.0,-4.7,3.4,5.9,-14.6,6.2,6.2,8.8,-11.0,21.4,23.6,23.3,26.0,26.2,10.4,-8.5,-5.4,31.8
2011-08,-1.5,-4.1,1.9,-10.1,5.4,3.8,10.4,0.8,11.6,4.5,11.7,-11.6,-4.7,7.3,-23.5,-3.8,-5.4,4.7,-24.5,8.8,15.5,19.8,17.9,20.7,15.9,-10.8,-13.8,29.6
2011-09,-0.9,-4.2,2.3,-10.6,3.6,-16.6,10.3,-6.0,10.7,-7.4,11.8,-12.6,-6.9,6.6,-20.9,-10.3,-0.9,1.5,-24.5,14.2,16.4,14.0,21.0,21.7,11.7,-12.7,-15.8,27.7
2011-10,-1.4,-6.7,0.2,-13.7,0.4,-10.4,-4.1,-9.5,7.0,-18.1,14.0,-11.2,-5.6,2.8,-24.5,-6.4,-3.9,-1.4,-29.5,9.0,9.5,9.9,9.5,11.8,21.3,-9.6,-9.5,26.7
2011-11,-1.8,-8.5,0.1,-17.1,1.9,-25.4,2.8,-14.3,-2.3,-23.6,20.4,-16.3,-2.7,6.5,-29.0,-13.4,-10.7,-2.2,-31.6,4.2,8.9,13.6,8.8,7.9,5.8,-12.9,-20.3,34.9
2011-12,4.2,-7.8,0.0,-15.5,-0.2,-12.5,-8.0,-12.5,5.3,-22.5,17.0,-13.5,-7.0,5.3,-26.8,-8.4,-15.3,-0.3,-30.2,-1.8,6.9,11.3,11.3,8.2,11.4,-11.3,-9.1,37.1
2012-01,9.1,-7.4,-2.5,-12.4,1.0,-20.9,6.4,-9.7,6.1,-20.1,14.7,-14.9,-4.1,7.1,-27.8,-9.7,-12.2,8.2,-29.4,-3.3,11.8,20.2,18.6,10.2,0.1,-14.0,-20.0,44.0
2012-02,0.1,-8.9,-3.4,-14.3,2.4,-23.7,5.0,-14.0,-3.1,-21.9,23.4,-8.0,-5.5,-1.3,-24.1,-1.3,-0.5,7.5,-25.7,-6.2,2.4,11.5,2.0,10.3,4.2,-15.7,-23.5,40.2
2012-03,-8.8,-12.2,-7.9,-16.5,1.3,-29.3,-4.4,-16.0,-5.3,-32.0,14.3,-10.3,-5.2,0.7,-25.6,-4.8,2.1,9.9,-22.1,-1.8,6.9,12.9,9.5,7.9,12.8,-12.7,-11.0,27.4
2012-04,-6.6,-12.3,-7.5,-17.1,-0.4,-17.9,-1.9,-12.0,0.9,-27.4,16.2,-12.6,-9.3,0.7,-28.2,-9.1,-2.1,0.9,-25.7,-4.3,2.5,7.4,4.3,6.4,1.3,-10.6,-13.3,29.4
2012-05,-5.6,-12.5,-6.9,-18.1,-4.8,-23.2,-11.5,-16.4,0.9,-18.0,14.4,-14.9,-5.3,2.6,-32.9,-9.1,-5.2,-3.7,-27.3,-12.2,-2.2,10.5,-5.0,2.5,0.4,-11.2,-11.9,21.1
2012-06,-1.7,-14.0,-8.0,-20.1,-4.7,-12.7,-5.4,-10.0,-2.0,-24.2,12.0,-17.6,-9.9,4.4,-34.5,-14.0,-9.0,-3.6,-37.3,-14.5,-4.1,7.8,-5.5,7.4,-1.7,-10.1,-7.8,20.5
